0.016033083895723;	0.010444319087648;	0.006327324457588;	0.005945168895016;
0.017592829169241;	0.011602633864434;	0.007130687595650;	0.006669752729874;
0.018777234564787;	0.012471600682864;	0.007744818139927;	0.007225605059816;
0.019796915508946;	0.013228568541898;	0.008282879260368;	0.007709731927638;
0.020741152972442;	0.013931372888068;	0.008786204719559;	0.008162415905672;
0.021653454128533;	0.014604689240019;	0.009265856201201;	0.008592943314256;
0.022537078307685;	0.015258182038218;	0.009734283493719;	0.009022948692627;
0.023520155941299;	0.016021083400769;	0.010316783789360;	0.011178993164514;
0.024367049223315;	0.016654385736309;	0.010771567467782;	0.011593787289452;
0.025203337778456;	0.017283093855602;	0.011222503869706;	0.012005137458682;
0.026071125961279;	0.017928212316079;	0.011679296550784;	0.012426763306348;
0.026920121590914;	0.018569466946802;	0.012137178144652;	0.012881560508852;
0.027785683663804;	0.019222430653991;	0.012604891970412;	0.013382155136318;
0.028640492112203;	0.019866253167591;	0.013061958117712;	0.013804936469679;
0.029500524196642;	0.020519762927371;	0.013528500869855;	0.014236514357933;
0.030404499184698;	0.021202646651192;	0.014011746050091;	0.014711555433760;
0.031529227102768;	0.022553944670495;	0.016338193755195;	0.015513597465252;
0.032450655064571;	0.023257724995837;	0.016834976484967;	0.015984346059765;
0.033377969607069;	0.023978070629448;	0.017353883643855;	0.016464732099003;
0.034341796433222;	0.024720128888716;	0.017886883424975;	0.016998563490220;
0.035350788718008;	0.025491602341185;	0.018438704759982;	0.017557972977768;
0.036358058536852;	0.026261027143633;	0.018990359067865;	0.018082762217023;
0.037362990289515;	0.027062926836961;	0.019567780869932;	0.018643874311671;
0.038450600380198;	0.027890248789019;	0.020162756517853;	0.019259669284180;
0.039539305674555;	0.028745138452770;	0.020769407960919;	0.019842084802752;
0.040655902628990;	0.029603389998366;	0.021391934184997;	0.020468721975775;
0.041796782356483;	0.030522191912402;	0.022053310818685;	0.021138394861105;
0.043008390782781;	0.031450184866149;	0.022736202913846;	0.021802099425260;
0.044260056048796;	0.032454482661821;	0.023467894122375;	0.022531695304781;
0.045452955236455;	0.033406730588170;	0.024175517972841;	0.023243463099033;
0.046798194992388;	0.034471789823985;	0.024948246392029;	0.024012512009599;
0.048118680451609;	0.035518366468461;	0.025722113917385;	0.024806432869629;
0.049489055072206;	0.036640728016090;	0.026555689877424;	0.025632060629217;
0.050932089036961;	0.037781282804284;	0.027400968452000;	0.026501419697984;
0.052409483621400;	0.038988837362911;	0.028302765663454;	0.027406139454225;
0.053888663160056;	0.040197355174091;	0.029210311931214;	0.028343806066556;
