0.000000000000000;	0.011356493192142;	0.006841486043211;	0.006686150179879;
0.001305425361836;	0.000497427180339;	0.000000000000000;	0.000000000000000;
0.001098070113116;	0.000438280064543;	0.000000000000000;	0.000000000000000;
0.001005928188134;	0.000378007316180;	0.000000000000000;	0.000000000000000;
0.000991709849522;	0.000352358193240;	0.000000000000000;	0.000000000000000;
0.000954112579920;	0.000321076468318;	0.000000000000000;	0.002163483996155;
0.000916186854626;	0.000325814554917;	0.000000000000000;	0.004326967992309;
0.000895705578808;	0.000321927431433;	0.000000000000000;	0.000009225233302;
0.000876179379013;	0.000327225212136;	0.000000000000000;	0.000010156436093;
0.000959867079394;	0.000353209821876;	0.000000000000000;	0.000025069258997;
0.000900264576491;	0.000353045263827;	0.000000000000000;	0.000095604137685;
0.000923707294182;	0.000352961903542;	0.000000000000000;	0.000170380200546;
0.000916776218360;	0.000364205915135;	0.000000000000000;	0.000017950157165;
0.000906406748457;	0.000367875677944;	0.000000000000000;	0.000020173875197;
0.000979808029272;	0.000397710873931;	0.002481434262568;	0.000079851596445;
0.001012914310318;	0.000390985828109;	0.004962868525136;	0.000164938676990;
0.000997567444526;	0.000445469096389;	0.000000000155124;	0.000041935722972;
0.000969226211630;	0.000452806277175;	0.000020102882450;	0.000035758401671;
0.001007847962073;	0.000449955873887;	0.000013611424890;	0.000104101898263;
0.001111475935872;	0.000471886001607;	0.000017650925774;	0.000141357501862;
0.001093368285992;	0.000458053067427;	0.000015153838713;	0.000046134137734;
0.001002465354855;	0.000544210884433;	0.000016282978234;	0.000087784265327;
0.001190746805386;	0.000476331268211;	0.000013319529294;	0.000156958897335;
0.001166245973600;	0.000604468424226;	0.000017719104731;	0.000067788259563;
0.001190109365931;	0.000482825117478;	0.000013724079287;	0.000110143681138;
0.001150444117272;	0.000664298098461;	0.000017071914963;	0.000161431153250;
0.001342673096886;	0.000524939285920;	0.000054544890257;	0.000086914874840;
0.001296626150137;	0.000715116888255;	0.000046687228235;	0.000157895412741;
0.001185776060816;	0.000583416305150;	0.000042598675116;	0.000141557572999;
0.001445417695265;	0.000738443817298;	0.000041306753012;	0.000140110841489;
0.001370596453935;	0.000659423292365;	0.000046285528837;	0.000183634567718;
0.001345063262762;	0.000789203877895;	0.000063214882402;	0.000147058090341;
0.001546842269344;	0.000738716787649;	0.000065899586459;	0.000210371321049;
0.001487085095977;	0.000848837758048;	0.000081849763902;	0.000175006922085;
0.001453653394576;	0.000823438124419;	0.000074567604123;	0.000232037689762;
0.001718223793606;	0.000968042812666;	0.000084738111929;	0.000218356207980;
0.001512407778296;	0.000921584177897;	0.000102515196330;	0.000248546784070;
0.001707509355845;	0.000985366514109;	0.000121649937380;	0.000271451726743;
0.001770345795481;	0.001019153749533;	0.000117770715727;	0.000276941012119;
0.001665403089002;	0.001078898243115;	0.000142083176515;	0.000332453527927;
0.001960105761698;	0.001176568035436;	0.000156716101018;	0.000357888384373;
0.001927295448985;	0.001136740844350;	0.000171936123875;	0.000559879211534;
0.001806507647900;	0.001258542244282;	0.000179843344521;	0.000604118937559;
0.002169145195817;	0.001282761827032;	0.000207276696583;	0.000627130058627;
0.002137925119393;	0.001355041697997;	0.000230422939523;	0.000683235870333;
0.001990068192515;	0.001485315736015;	0.000239871332786;	0.000749165796786;
0.002359113661524;	0.001455484224958;	0.000269967126047;	0.000742166745567;
0.002458514950315;	0.001579145587647;	0.000301015543927;	0.000823455667112;
0.002062341645786;	0.001694132776502;	0.000333184000056;	0.000869258570530;
0.002595111369762;	0.001663612464951;	0.000373297096421;	0.000911575876367;
0.002682439887793;	0.001848116722861;	0.000388042002440;	0.000992269075422;
0.002379188659098;	0.001908234817855;	0.000459389358650;	0.001023948394012;
0.002842057539228;	0.001890016178816;	0.000485681295898;	0.001110080010930;
0.002918381392342;	0.002074229003159;	0.000542736918860;	0.001158603450282;
0.002653220533720;	0.002144878422507;	0.000583109836358;	0.001243501122837;
0.003087089652521;	0.002170258421127;	0.000662966727531;	0.001393039569836;
0.003236829751240;	0.002333646303427;	0.000719589730792;	0.001412788021497;
0.002990628128604;	0.002429208200682;	0.000788717631540;	0.001544564082452;
0.003379357858481;	0.002420108878601;	0.000873809621554;	0.001600155384191;
0.003498523963581;	0.002664548395996;	0.000952987610278;	0.001671705074040;
0.003302323160180;	0.002840746400913;	0.001095152458212;	0.001787151120267;
0.003854075384379;	0.002857901188284;	0.001223894732194;	0.001876670480052;
0.003790599080896;	0.002837233007146;	0.001535096507163;	0.002015112413682;
0.003733158650664;	0.003148166472033;	0.001661400470177;	0.002077797925183;
0.004195542789846;	0.003322418366736;	0.001749761921330;	0.002256814703963;
