0.091823772165695;	0.058697982963688;	0.029835154516832;	0.025830806931091;
0.093919497043006;	0.060916046663655;	0.031041691813569;	0.026635083529712;
0.095265492935853;	0.062205284160258;	0.031740076409377;	0.027127835331958;
0.096384651364373;	0.063284102275871;	0.032324578715352;	0.027539865788945;
0.097349414263868;	0.064162381382448;	0.032800254316703;	0.027886721314389;
0.098236343124767;	0.064931721566019;	0.033217520664324;	0.028200226463809;
0.099050895656095;	0.065597507642668;	0.033579416859127;	0.028482283445590;
0.101439996469018;	0.067837481448095;	0.035543683741030;	0.044693121250481;
0.102168791926221;	0.068420115415388;	0.035862732861369;	0.044960185686640;
0.102875305018495;	0.068974967545307;	0.036167786151016;	0.045224038535384;
0.103627581784754;	0.069545488694554;	0.036481636144658;	0.045493902886812;
0.104330891459989;	0.070074243189509;	0.036775249878563;	0.045763370831155;
0.105026926292741;	0.070583505903310;	0.037060432054130;	0.046054084436822;
0.105747590894631;	0.071105046322535;	0.037352071366862;	0.046345429647675;
0.106444218656889;	0.071611379631870;	0.037636384655731;	0.046617855432365;
0.107183808433654;	0.072154893230483;	0.037942150737095;	0.046908085041094;
0.110442802002254;	0.078464788319431;	0.052058934503196;	0.050186481187566;
0.111236703161857;	0.079113527679021;	0.052417363070737;	0.050544276179517;
0.112028514124133;	0.079755312516033;	0.052815972792383;	0.050882279488702;
0.112818610216408;	0.080367790781230;	0.053187698107875;	0.051225425712034;
0.113654201954365;	0.080996684976939;	0.053579471019190;	0.051632276230418;
0.114469714519646;	0.081594865604505;	0.053946215746780;	0.052003488256818;
0.115285748727119;	0.082224736595580;	0.054336429520315;	0.052373260208250;
0.116170556553244;	0.082867541244529;	0.054726681745881;	0.052806612606800;
0.117076034763970;	0.083571898165839;	0.055162437815795;	0.053256073604873;
0.117971934145027;	0.084213562237674;	0.055549913052201;	0.053677072339214;
0.118899397453277;	0.084940745852005;	0.055995772562159;	0.054177097897637;
0.119901518941725;	0.085683332832214;	0.056520631428502;	0.054684548159590;
0.120931773105804;	0.086497577274560;	0.057068840455508;	0.055221268191494;
0.121879473659522;	0.087209319134424;	0.057547327328917;	0.055755885874579;
0.122985312651358;	0.088047343417514;	0.058092617105602;	0.056324305281048;
0.124037881278829;	0.088840995423686;	0.058616111334446;	0.056918243745162;
0.125156693701803;	0.089722828049853;	0.059227696979520;	0.057543592580383;
0.126336960339189;	0.090612899751739;	0.059837360342080;	0.058215581727874;
0.127536849300313;	0.091561392991478;	0.060505481366083;	0.058909556572046;
0.128728893425772;	0.092485804927706;	0.061136759759916;	0.059618347485006;
0.130079655625015;	0.093538651187737;	0.061846863035608;	0.060400364531407;
0.131334644947792;	0.094545903619086;	0.062572020781320;	0.061169828602880;
0.132732235838096;	0.095651725022580;	0.063369591199963;	0.062025126923436;
0.134153626904910;	0.096776529782691;	0.064176194486879;	0.062884105797870;
0.135578900686911;	0.097932918116139;	0.065027047049625;	0.063807521621034;
0.137179903641629;	0.099215836765103;	0.065967058261550;	0.064778498579061;
0.138742137953469;	0.100467579166295;	0.066893532818692;	0.065785445290495;
0.140328542200315;	0.101774634546396;	0.067864318665086;	0.066820803757007;
0.142091814713418;	0.103184123584236;	0.068916936558711;	0.067936703232189;
0.143866487169413;	0.104629279792912;	0.070005927979626;	0.069097910642987;
0.145646235347435;	0.106124157052791;	0.071131767299030;	0.070314912618266;
0.147586657064274;	0.107692002572609;	0.072322288276453;	0.071578188495083;
0.149635626177428;	0.109361960808709;	0.073589977081250;	0.072940580039857;
0.151544835072439;	0.111008051894221;	0.074864291038115;	0.074304578086475;
0.153721428847471;	0.112791128265037;	0.076248416653288;	0.075777717130274;
0.155994549807474;	0.114682543384242;	0.077693966812175;	0.077345022223161;
0.158194807012504;	0.116581493175925;	0.079196130458800;	0.078927267416602;
0.160618564375460;	0.118588760364513;	0.080764286133891;	0.080628840698214;
0.163154047024161;	0.120727146746861;	0.082439666791406;	0.082415297890232;
0.165630006350394;	0.122874434948493;	0.084147108945228;	0.084249384266654;
0.168324952029273;	0.125161008338568;	0.085978652439043;	0.086249109845150;
0.171158596608012;	0.127580637335169;	0.087908210007339;	0.088320126082917;
0.173967352595703;	0.130041877718998;	0.089898953036936;	0.090483026854004;
0.176965720860279;	0.132611234788092;	0.091987246333640;	0.092743272500630;
0.180113009029700;	0.135347424615347;	0.094208868860045;	0.095117503265318;
0.183295271898540;	0.138197776547252;	0.096563778052540;	0.097606159210545;
0.186746173346581;	0.141193122274901;	0.099011652807410;	0.100234986386357;
0.190213502526925;	0.144234920426827;	0.101570968730567;	0.102974377485518;
0.193794614800472;	0.147455165873818;	0.104277834437998;	0.105823839308349;
0.197673275108639;	0.150903004980728;	0.107158196020153;	0.108900643512447;
0.201730053627437;	0.154485896961238;	0.110163672456071;	0.112098809372857;
0.205691131436996;	0.158072800521885;	0.113230442186826;	0.115405840240569;
0.210123176475327;	0.162040303038505;	0.116615543047743;	0.119020700247550;
0.214581330604803;	0.166070243408580;	0.120064169793526;	0.122729865599643;
0.219042133306395;	0.170200349763157;	0.123671000706225;	0.126584161156316;
0.223981444344492;	0.174634731543997;	0.127524693694533;	0.130749886563366;
0.229096233062864;	0.179312642904458;	0.131614456101756;	0.135036389630476;
0.234031959696360;	0.184030010402455;	0.135806161237876;	0.139472402667420;
0.239506977103637;	0.189107393413546;	0.140275418752619;	0.144264753673551;
0.245310928280928;	0.194438357216142;	0.145009312575030;	0.149272046368139;
0.251207645044500;	0.199865137369470;	0.149878237408269;	0.154409096026487;
0.257081365021982;	0.205493916113824;	0.154976379921951;	0.159775390654803;
0.263535857561071;	0.211549216464668;	0.160438949649542;	0.165462799607806;
0.270097892270401;	0.217797909562710;	0.166144540591233;	0.171393349687891;
0.276506422396137;	0.224089866882870;	0.171967387422171;	0.177495183942550;
0.283568527478019;	0.230803359104673;	0.178210700647548;	0.183947898126352;
0.291102326790455;	0.238028646735635;	0.185043704448288;	0.190836239697289;
0.298819940653404;	0.245486817505223;	0.192085452564105;	0.198029157932174;
0.306329661320357;	0.252979449887123;	0.199202065918322;	0.205417028815203;
0.314702723708844;	0.261026163985871;	0.206752207790434;	0.213178309213416;
0.323118460685236;	0.269253913993660;	0.214617157484316;	0.221246681107136;
0.331861446655527;	0.277773700452316;	0.222827096554185;	0.229674025557949;
0.340495164443342;	0.286471781598517;	0.231316506133824;	0.238358209861677;
0.349888906563846;	0.295783133896413;	0.240379036905308;	0.247540511449825;
