0.000000000000000;	0.003035645267298;	0.001895872458704;	0.000908899420590;
0.001857546250887;	0.000519384279120;	0.000000000000000;	0.000000000000000;
0.001522565947522;	0.013748671996764;	0.000000000000000;	0.000000000000000;
0.001416860855810;	0.011988923719526;	0.000000000000000;	0.000000000000000;
0.001348017709410;	0.010744328930249;	0.000000000000000;	0.000000000000000;
0.001294861955233;	0.009836835844353;	0.000000000000000;	0.000000000000000;
0.001243291326610;	0.009415205014442;	0.000000000000000;	0.000190131982144;
0.001200045031990;	0.009356126422968;	0.000000000000000;	0.000380263964288;
0.001175255205520;	0.009215741406057;	0.000000000000000;	0.000209750174112;
0.001268645019699;	0.009629519743126;	0.000000000000000;	0.000202092410427;
0.001166182734105;	0.010213302307217;	0.000000000000000;	0.000200697839199;
0.001188068984092;	0.010073143104044;	0.000000000000000;	0.000287925227466;
0.001200848547968;	0.009834040780763;	0.000000000000000;	0.000391079545957;
0.001159570076715;	0.009825836283249;	0.000000000000000;	0.000397719994106;
0.001224741180124;	0.010003915367718;	0.000000000000000;	0.000382759527725;
0.001267937274697;	0.010029345087214;	0.000000002350029;	0.000436528457622;
0.001241819851898;	0.010049418348992;	0.000000004700058;	0.000558868381109;
0.001245928238588;	0.010150714092461;	0.000000004647686;	0.000558148341566;
0.001249687196926;	0.010031814684120;	0.000247742701447;	0.000546136751891;
0.001347422290251;	0.009950051160329;	0.000221480264110;	0.000658570636967;
0.001332321428788;	0.009623784242268;	0.000220582922140;	0.000752951164314;
0.001274833867725;	0.009899382478244;	0.000214692507545;	0.000711677630515;
0.001431067676522;	0.009674580997980;	0.000200371769990;	0.000782713634276;
0.001386197948854;	0.009795683226499;	0.000202003723372;	0.000918192044074;
0.001459799754682;	0.009348066826686;	0.000193131957859;	0.000927873493807;
0.001395552884976;	0.009388803723343;	0.000182885921944;	0.000999082017446;
0.001577573583397;	0.009378635613369;	0.000313561386161;	0.001123362607358;
0.001520086286002;	0.009315068227410;	0.000576827093994;	0.001167343841171;
0.001411873270800;	0.009559500764035;	0.000494823720130;	0.001251810391230;
0.001668818750889;	0.009379655777396;	0.000467744017870;	0.001317384839988;
0.001586421252219;	0.009660611656007;	0.000476130227629;	0.001408256115951;
0.001589524605912;	0.009594124544308;	0.000565722843847;	0.001523232959688;
0.001755787395811;	0.009778321838782;	0.000671972852970;	0.001609836298691;
0.001708590830917;	0.009741562936942;	0.000740332230858;	0.001726915060878;
0.001694997584514;	0.009911425617967;	0.000801502916715;	0.001820569276276;
0.001934380513231;	0.010173282217258;	0.000805312539935;	0.001945463576085;
0.001716920712201;	0.010353413492305;	0.000903907808813;	0.002048619672739;
0.001927470592804;	0.010029112177984;	0.001061598394734;	0.002199345873035;
0.001960670347607;	0.010164910442872;	0.001143565389526;	0.002317650579268;
0.001900599455045;	0.010234406229938;	0.001202458687709;	0.002477752521521;
0.002168796314247;	0.010559317491135;	0.001327978399986;	0.002747241800484;
0.002116571117367;	0.010413470412627;	0.001450320257762;	0.003373408526396;
0.002022004453367;	0.010352564558620;	0.001525772325341;	0.004616867985693;
0.002348143820940;	0.010586562693887;	0.001620235551590;	0.005277235836768;
0.002329371298326;	0.010548270686188;	0.001782434652525;	0.005587101511370;
0.002210381020105;	0.010941546460860;	0.001879447980868;	0.005884839305500;
0.002534363653917;	0.010897286670453;	0.001970181128681;	0.005890725287758;
0.002637720145758;	0.010768094026851;	0.002136123975938;	0.005934170358394;
0.002252071029721;	0.011186083569038;	0.002319129101242;	0.006176804843533;
0.002756011661214;	0.011044088718607;	0.002504895085339;	0.006240068677887;
0.002857984623108;	0.011089000065566;	0.002618824829128;	0.006383413371572;
