0.005714285714286;	0.005714285714286;	0.005714285714286;	0.002857142857143
0.008749066598555;	0.008088099720099;	0.000000000000000;	0.000000000000000
0.124915246502254;	0.084314868064817;	0.000000000000000;	0.009069741192370
0.097792337476067;	0.054739735312542;	0.000000000000000;	0.009069741192370
0.080990155894512;	0.044554884686282;	0.002297810335094;	0.005088645037879
0.071408246412070;	0.037453757399325;	0.004595620670189;	0.007282473124738
0.063363645336268;	0.037168289777681;	0.002973155267542;	0.009888752437080
0.058316816146350;	0.036475792165682;	0.005135031132425;	0.012522966950757
0.054409037156261;	0.036057872459341;	0.006927547763151;	0.015304936243079
0.051668265304340;	0.036529042233845;	0.009146210097049;	0.018195705122241
0.050264754222164;	0.036622903449709;	0.011381948272536;	0.021439187701553
0.047592456244506;	0.037676727439868;	0.013480444622623;	0.024568492505068
0.046126735939006;	0.038683911790695;	0.015874354468712;	0.027716108802806
0.042682937348497;	0.044491966959677;	0.018467318101150;	0.030651838051383
0.038062713682420;	0.042879833187563;	0.021185274290603;	0.034322894118576
0.035802523754695;	0.039705183383651;	0.024490057750252;	0.036205926340923
0.033489564071465;	0.040015001494108;	0.027884940347035;	0.038586164739237
0.029344290070858;	0.041247102502857;	0.031080131074925;	0.041132259634850
0.025626215418083;	0.038562431607423;	0.034011566815400;	0.041906888253808
0.023309947062034;	0.034796172576700;	0.036448156371193;	0.041179034350686
0.021566346496068;	0.030652120080798;	0.038255216901137;	0.038906365464002
0.019194974003245;	0.029125152869887;	0.038553860035315;	0.037939155935227
0.016182357958266;	0.028248187283255;	0.038722226258544;	0.035734804659201
0.013233512472845;	0.025126272540829;	0.037712214389380;	0.032914498388547
0.010723725974440;	0.021569414362607;	0.035169053136568;	0.031332335479766
0.008590442265406;	0.018026487676497;	0.033024214990529;	0.028314318934482
0.006831120378032;	0.014985494232482;	0.030438902065378;	0.024364789654473
0.005293965361969;	0.012256626082301;	0.026797601673129;	0.020566936500964
0.004157265628510;	0.009732778048811;	0.023086691916289;	0.017195965546299
0.003196363792424;	0.007479710024853;	0.019415905591116;	0.014572314687265
0.002314004153825;	0.005915417651290;	0.015933520030011;	0.011230984480781
0.001652290124126;	0.004477486866185;	0.012883985807672;	0.008561019983905
0.001162109517398;	0.003193298918854;	0.009885836105369;	0.006795111256908
0.000841914077899;	0.002281395038217;	0.007528061398479;	0.004922576391255
0.000602286952844;	0.001617161314347;	0.005544572612525;	0.003421734525699
0.000413154380249;	0.001144201797576;	0.003972020381021;	0.002375912807547
0.000274122112173;	0.000795267549448;	0.002771758841516;	0.001718290649964
0.000184112747316;	0.000535237662147;	0.001929671100795;	0.001222284589818
0.000120996664623;	0.000350560372426;	0.001345250036803;	0.000820561666914
0.000076776907057;	0.000235330326297;	0.000908318017383;	0.000517551908412
0.000048341677505;	0.000156079324756;	0.000597953956161;	0.000338247441725
0.000027671317286;	0.000097513721877;	0.000389083721900;	0.000222720760256
0.000016041008599;	0.000060361261156;	0.000250716004657;	0.000129196003080
0.000008405721890;	0.000034561310114;	0.000155950776447;	0.000081734686269
0.000003746473210;	0.000018708258444;	0.000093118084564;	0.000045446894004
0.000001403665186;	0.000009462749544;	0.000053844155378;	0.000027317601740
0.000000201267401;	0.000004052982776;	0.000030169344432;	0.000018982575907
0.000000009379001;	0.000000911992666;	0.000015136910815;	0.000005243230054
0.000000000018449;	0.000000005451716;	0.000000758071670;	0.000000234110772
0.000000000018449;	0.000000005451716;	0.000000037817608;	0.000000027255550
