0.319106882955618;	0.004902539564424;	0.005665921606033;	0.034451737322612;	0.027954267436131;	0.057640021381918;	0.078311788831873;	0.059337055900351;	0.016365619832432;	0.015753524515876;	0.015028913942186;	0.014790186188148;	0.014454293545421;	0.014364213979313;	0.014175615354156;	0.014590399435060;	0.014695434295314;	0.014431639828294;	0.014719060530952;	0.015411443363846;	0.015993830207512;	0.016466817309676;	0.016066167348849;	0.016581451276247;	0.017283965114434;	0.017938082432259;	0.018118422088733;	0.018561599006510;	0.017655388259442;	0.018226429984135;	0.018947040759074;	0.019453939111550;	0.020048379719733;	0.020804606116494;	0.021664094494538;	0.022602122814850;	0.023616941423826;	0.024513161161465;	0.025363034844186;	0.025650852314103;	0.026992986779932;	0.028002332591322;	0.028762730856489;	0.029308171146032;	0.028947725426496;	0.030218825372193;	0.031759016269692;	0.032894144641217;	0.034318487265159;	0.035084516576974;	0.036423031615733;	0.037739752276040;	0.039319508571292;	0.041706911065286;	0.044615697381127;	0.053098246175136;	0.072637483179453;	0.095259431844308;	0.136920423588381;	0.204510398383648
0.319106882955618;	0.004902539564424;	0.005665921606033;	0.034451737322612;	0.027954267436131;	0.057640021381918;	0.078311788831873;	0.059337055900351;	0.016365619832432;	0.015753524515876;	0.015028913942186;	0.014790186188148;	0.014454293545421;	0.014364213979313;	0.014175615354156;	0.014590399435060;	0.014695434295314;	0.014431639828294;	0.014719060530952;	0.015411443363846;	0.015993830207512;	0.016466817309676;	0.016066167348849;	0.016581451276247;	0.017283965114434;	0.017938082432259;	0.018118422088733;	0.018561599006510;	0.017655388259442;	0.018226429984135;	0.018947040759074;	0.019453939111550;	0.020048379719733;	0.020804606116494;	0.021664094494538;	0.022602122814850;	0.023616941423826;	0.024513161161465;	0.025363034844186;	0.025650852314103;	0.026992986779932;	0.028002332591322;	0.028762730856489;	0.029308171146032;	0.028947725426496;	0.030218825372193;	0.031759016269692;	0.032894144641217;	0.034318487265159;	0.035084516576974;	0.036423031615733;	0.037739752276040;	0.039319508571292;	0.041706911065286;	0.044615697381127;	0.053098246175136;	0.072637483179453;	0.095259431844308;	0.136920423588381;	0.204510398383648
0.319106882955618;	0.004902539564424;	0.005665921606033;	0.034451737322612;	0.027954267436131;	0.057640021381918;	0.078311788831873;	0.059337055900351;	0.016365619832432;	0.015753524515876;	0.015028913942186;	0.014790186188148;	0.014454293545421;	0.014364213979313;	0.014175615354156;	0.014590399435060;	0.014695434295314;	0.014431639828294;	0.014719060530952;	0.015411443363846;	0.015993830207512;	0.016466817309676;	0.016066167348849;	0.016581451276247;	0.017283965114434;	0.017938082432259;	0.018118422088733;	0.018561599006510;	0.017655388259442;	0.018226429984135;	0.018947040759074;	0.019453939111550;	0.020048379719733;	0.020804606116494;	0.021664094494538;	0.022602122814850;	0.023616941423826;	0.024513161161465;	0.025363034844186;	0.025650852314103;	0.026992986779932;	0.028002332591322;	0.028762730856489;	0.029308171146032;	0.028947725426496;	0.030218825372193;	0.031759016269692;	0.032894144641217;	0.034318487265159;	0.035084516576974;	0.036423031615733;	0.037739752276040;	0.039319508571292;	0.041706911065286;	0.044615697381127;	0.053098246175136;	0.072637483179453;	0.095259431844308;	0.136920423588381;	0.204510398383648
0.319106882955618;	0.004902539564424;	0.005665921606033;	0.034451737322612;	0.027954267436131;	0.057640021381918;	0.078311788831873;	0.059337055900351;	0.016365619832432;	0.015753524515876;	0.015028913942186;	0.014790186188148;	0.014454293545421;	0.014364213979313;	0.014175615354156;	0.014590399435060;	0.014695434295314;	0.014431639828294;	0.014719060530952;	0.015411443363846;	0.015993830207512;	0.016466817309676;	0.016066167348849;	0.016581451276247;	0.017283965114434;	0.017938082432259;	0.018118422088733;	0.018561599006510;	0.017655388259442;	0.018226429984135;	0.018947040759074;	0.019453939111550;	0.020048379719733;	0.020804606116494;	0.021664094494538;	0.022602122814850;	0.023616941423826;	0.024513161161465;	0.025363034844186;	0.025650852314103;	0.026992986779932;	0.028002332591322;	0.028762730856489;	0.029308171146032;	0.028947725426496;	0.030218825372193;	0.031759016269692;	0.032894144641217;	0.034318487265159;	0.035084516576974;	0.036423031615733;	0.037739752276040;	0.039319508571292;	0.041706911065286;	0.044615697381127;	0.053098246175136;	0.072637483179453;	0.095259431844308;	0.136920423588381;	0.208170139189279
0.319106882955618;	0.004902539564424;	0.005665921606033;	0.034451737322612;	0.027954267436131;	0.057640021381918;	0.078311788831873;	0.059337055900351;	0.016365619832432;	0.015753524515876;	0.015028913942186;	0.014790186188148;	0.014454293545421;	0.014364213979313;	0.014175615354156;	0.014590399435060;	0.014695434295314;	0.014431639828294;	0.014719060530952;	0.015411443363846;	0.015993830207512;	0.016466817309676;	0.016066167348849;	0.016581451276247;	0.017283965114434;	0.017938082432259;	0.018118422088733;	0.018561599006510;	0.017655388259442;	0.018226429984135;	0.018947040759074;	0.019453939111550;	0.020048379719733;	0.020804606116494;	0.021689609764225;	0.022712165927618;	0.023819943575415;	0.024801562595355;	0.025715110791434;	0.026048999244201;	0.027443505405816;	0.028500909150488;	0.029311313204278;	0.029902168503333;	0.029570449231350;	0.030896590446933;	0.032497617259381;	0.033694191957447;	0.035174581801867;	0.035984903992182;	0.037393316089389;	0.038787959637110;	0.040459098016893;	0.042978825874571;	0.046047442416608;	0.054753861293219;	0.074542126927682;	0.097384809707033;	0.139208841176586;	0.216165033591663
0.320867167027946;	0.006779139691336;	0.007180427591616;	0.034704132227986;	0.028194458766311;	0.057884364648161;	0.078593137824760;	0.059582199315745;	0.016887831343237;	0.016026112208975;	0.015316351008774;	0.015101431580762;	0.014777069521083;	0.014702378166812;	0.014527029559067;	0.014977529844216;	0.015103843474120;	0.014851671088040;	0.015170575267383;	0.015900067825822;	0.016513349066106;	0.017021967733802;	0.016621815612828;	0.017176275823788;	0.017920234560970;	0.018609906102833;	0.018813595137082;	0.019301676577140;	0.018376997911143;	0.018995649168910;	0.019775518088726;	0.020329049192220;	0.020972607641118;	0.021792833231308;	0.022718601344047;	0.023730207259278;	0.024824388084185;	0.025799105870904;	0.026727400009156;	0.027060800086016;	0.028488422136948;	0.029583088563275;	0.030448940832508;	0.031095760679529;	0.030793653110508;	0.032204772633492;	0.033906351888659;	0.035209457592028;	0.036789997486632;	0.037678257852743;	0.039214696996355;	0.040756612474562;	0.042600228070839;	0.045365101182864;	0.048728066430463;	0.057840515259692;	0.078076384591202;	0.101386450080653;	0.143648273557464;	0.230830641853670
0.323268065012152;	0.008751277620709;	0.008621722296339;	0.043081652205140;	0.040270543903468;	0.058626523628407;	0.079374665128622;	0.060210521671426;	0.017678212231964;	0.017067907352442;	0.015870114932376;	0.015663949441052;	0.015334959458824;	0.015253799579544;	0.015071380284489;	0.015552066369274;	0.015685907190073;	0.015431619698091;	0.015778481676318;	0.016543145455376;	0.017182284546426;	0.017726242917749;	0.017321500496752;	0.017920480986879;	0.018713558662000;	0.019446550484553;	0.019678248843663;	0.020223805661648;	0.019281667725009;	0.019963676653360;	0.020822177987536;	0.021443548635792;	0.022160849832983;	0.023075547982589;	0.024111227008077;	0.025257280525843;	0.026486114944001;	0.027583471411920;	0.028625184379674;	0.029017195121111;	0.030553173209553;	0.031749416719064;	0.032739043419623;	0.033498019698524;	0.033241981818683;	0.034793629393208;	0.036656441480537;	0.038121870919773;	0.039843524589735;	0.040818860277146;	0.042520099663938;	0.044250603019906;	0.046324018058840;	0.049427608499711;	0.053200337500906;	0.062887301336140;	0.083731796143880;	0.107729834850697;	0.150758961573638;	0.255764266919963
0.328715313376304;	0.013164166528789;	0.012099288802358;	0.045030825739358;	0.049340136786010;	0.075248450356044;	0.082886075858440;	0.061278379937556;	0.019024015494665;	0.018396908072694;	0.017702018432520;	0.017668102306756;	0.016719056907377;	0.016365045146697;	0.016185727186597;	0.016771267742501;	0.016934358069028;	0.016685262202267;	0.017096376568066;	0.017938546122782;	0.018630451117516;	0.019245468737077;	0.018822971051458;	0.019505274740933;	0.020388529945472;	0.021195644902289;	0.021463436157258;	0.022103228365287;	0.021103009123398;	0.021884867821967;	0.022867489628902;	0.023591221101970;	0.024417615900401;	0.025472574958140;	0.026650153128208;	0.027940231912830;	0.029319698167266;	0.030561849088264;	0.031749526317409;	0.032199087929069;	0.033877398537893;	0.035203695376870;	0.036356483818406;	0.037266263252328;	0.037057260994887;	0.038800606545164;	0.040886974144207;	0.042575188005756;	0.044498435619710;	0.045585198634665;	0.047510124841390;	0.049496485010975;	0.051891604197167;	0.055460224334241;	0.059790196554347;	0.070255612408633;	0.091888197175718;	0.116860964829246;	0.161206039209612;	0.295775042568062
0.335560106268550;	0.020580788802423;	0.016815276772046;	0.054937559550961;	0.065053338462342;	0.083600086623138;	0.105595817203419;	0.081940855894335;	0.044969942068405;	0.020512030868981;	0.019620094772824;	0.019980783454912;	0.019389182450338;	0.018821344070028;	0.018663528552231;	0.018613714519752;	0.018806160381510;	0.018556439158364;	0.019120158186714;	0.020075190044557;	0.020838272820492;	0.021555963271752;	0.021109565863505;	0.021918784004573;	0.022940959375067;	0.023862186071072;	0.024179452249583;	0.024958008211862;	0.023870206484997;	0.024795870596828;	0.025954076760353;	0.026825973558386;	0.027807972161225;	0.029057151142603;	0.030430815430395;	0.031919705126729;	0.033504796118314;	0.034942748067133;	0.036329562169488;	0.036845672368737;	0.038719161044353;	0.040217562854787;	0.041584755192557;	0.042700534821483;	0.042547621425006;	0.044546138488395;	0.046931581339116;	0.048911592223728;	0.051113142592523;	0.052323640402870;	0.054531406886688;	0.056838903838754;	0.059652570211852;	0.063807588160491;	0.068830651098693;	0.080267469422732;	0.102833241326671;	0.129094606231265;	0.175566152703809;	0.336039152324323
0.345204447251317;	0.035128651069151;	0.027223001381311;	0.064214533837119;	0.081415350124221;	0.099038778746335;	0.124146466215473;	0.116556566720872;	0.085984180746607;	0.064959226380063;	0.068266070211702;	0.023884759135148;	0.022778788670535;	0.022524110789569;	0.022344861105909;	0.022604815768686;	0.022878562828918;	0.022663677525644;	0.022160356301425;	0.023275643517584;	0.024132524177661;	0.024971646916475;	0.024476076173724;	0.025453725546650;	0.026663382545020;	0.027735014107589;	0.028100935554679;	0.029060221599242;	0.027840574188670;	0.028952455779692;	0.030336505419631;	0.031404254692464;	0.032593099761211;	0.034094067644374;	0.035722682147001;	0.037471307082453;	0.039326516312507;	0.041023118741333;	0.042674842312869;	0.043268579407495;	0.045403277252664;	0.047120365403574;	0.048755347263852;	0.050140737829295;	0.050053438841343;	0.052374698753183;	0.055140808914744;	0.057482590545677;	0.060054401537294;	0.061327060150271;	0.063869545532753;	0.066555028217787;	0.069884927684050;	0.074729955744099;	0.080551212805871;	0.093117232849542;	0.116704947579398;	0.144576112888398;	0.194295889720041;	0.380837627432039
