0.000000000000000;	0.036701585018110;	0.021238287851604;	0.019270540910969;
0.003129378317202;	0.002110328990295;	0.000000000000000;	0.000000000000000;
0.002561606435330;	0.012250686266137;	0.000000000000000;	0.000000000000000;
0.002103704216723;	0.018266229849442;	0.000000000000000;	0.000000000000000;
0.002234540514767;	0.021763485572772;	0.000000000000000;	0.000000000000000;
0.001763241056609;	0.024383020317200;	0.000000000000000;	0.000000000000000;
0.001806019139082;	0.026385865353378;	0.000000000000000;	0.001041433668338;
0.001738515252602;	0.023808488147576;	0.000000000000000;	0.002082867336676;
0.001767926827654;	0.022687594588869;	0.000000000000000;	0.000875257555536;
0.001759454368080;	0.022281820128067;	0.000000000000000;	0.000686532686836;
0.001766630765408;	0.021656656604692;	0.000000000000000;	0.000846558183040;
0.001824918589432;	0.020541940813201;	0.000000000000000;	0.001721738908240;
0.001576057686167;	0.019539519325011;	0.000000000000000;	0.002166986407892;
0.001608126620523;	0.018706691993303;	0.000000000000000;	0.001558254334596;
0.001893625117700;	0.018207164486198;	0.000000000000000;	0.001414368255154;
0.001911627534593;	0.019033513867551;	0.000000013293434;	0.001994708371881;
0.001898939649594;	0.020465026357687;	0.000000026586868;	0.002898908331315;
0.001587642995438;	0.020167405716278;	0.000000026290512;	0.002279945639607;
0.001933044513644;	0.017663173612288;	0.000945319533469;	0.002083240417244;
0.002063664697615;	0.016167719188122;	0.000845560652964;	0.002956306658674;
0.002036967935667;	0.015252715665223;	0.000861290887991;	0.003288717327446;
0.001596083367118;	0.015192736726209;	0.000850670019982;	0.002682626185286;
0.002200324704988;	0.014779083598808;	0.000808562420152;	0.003207573789998;
0.002222498800442;	0.014961360201363;	0.000829351325456;	0.003784223221939;
0.001886023194836;	0.014372454199774;	0.000780764751844;	0.003374313013700;
0.002066329685868;	0.014330279119557;	0.000744996972340;	0.003897058753349;
0.002382054977173;	0.014375994131014;	0.001271378882480;	0.004260203354599;
0.002275980118346;	0.014373411372119;	0.002339158053131;	0.004050857744234;
0.001954119837636;	0.014660572321117;	0.001982897616099;	0.004628410437533;
0.002479917704126;	0.014353580829665;	0.001806836257670;	0.004601101153242;
0.002452994606246;	0.014619554898180;	0.001782059576048;	0.004765438971752;
0.002063270801253;	0.014594371871665;	0.002067007926239;	0.005162360287582;
0.002666108140212;	0.014849587982917;	0.002427288812104;	0.005296394637461;
0.002534843480979;	0.014817892360458;	0.002625994062610;	0.005566798584082;
0.002244605152602;	0.014966532057515;	0.002638823767637;	0.005695536665879;
0.002886266009518;	0.015188752281204;	0.002493776511341;	0.006001073123011;
0.002530663156701;	0.015538893897104;	0.002791508151795;	0.006105562523980;
0.002613218680683;	0.015151166598064;	0.003275270477837;	0.006489693470367;
0.002992854914348;	0.015217659276385;	0.003440370375438;	0.006670120073806;
0.002462313563265;	0.015282476606234;	0.003564804737718;	0.006999309613726;
0.003091317969706;	0.015738832150442;	0.003819357470690;	0.007233906544047;
0.003243167347724;	0.015464994535135;	0.003966102922394;	0.007349059886033;
0.002522288416038;	0.015431969518399;	0.004055577693865;	0.007809521531748;
0.003372024081909;	0.015671979794685;	0.004239182969784;	0.007909887087149;
0.003473239268749;	0.015570721778057;	0.004458620178475;	0.008226917924192;
0.002728166112314;	0.016050878730480;	0.004542293144505;	0.008730083583199;
0.003671432983149;	0.015964410733602;	0.004664445453900;	0.008883897612429;
0.003623801073102;	0.015818762771189;	0.004873864206114;	0.009067603610745;
0.002916861446407;	0.016345882312730;	0.005089658556111;	0.009548164019839;
0.003910656787321;	0.016017218555800;	0.005368255388969;	0.009760637946023;
0.003986703654485;	0.016110412998359;	0.005498568923631;	0.010140380543451;
0.003191898100634;	0.016758472260355;	0.005748784824222;	0.010470573469463;
0.004076075095997;	0.016266726688878;	0.006055018864153;	0.010760776900285;
0.004161204306268;	0.016306023293476;	0.006216620791028;	0.011127282491896;
0.003468921300655;	0.016752906453187;	0.006455369117955;	0.011432970320522;
0.004430360282813;	0.016541858568232;	0.006758594355375;	0.012124234743036;
0.004456502391121;	0.016649670912872;	0.007093335067472;	0.012515854649339;
0.003765250056039;	0.016921878610765;	0.007290180083375;	0.012752319939512;
0.004624815684782;	0.016450105276302;	0.007601527447150;	0.013139767279792;
0.004617836099105;	0.016616846994357;	0.007906077625179;	0.013228023156973;
0.004104385936749;	0.017421261579038;	0.008348736422028;	0.013498208166417;
0.005132642326831;	0.017225270628890;	0.008630381438295;	0.013789238448011;
0.004818029821155;	0.016462712220837;	0.008986247634294;	0.014085691999652;
0.004423836264573;	0.016665905914059;	0.009545110819519;	0.014235305404827;
0.005357794149867;	0.017403186012792;	0.009759545481235;	0.014465133630734;
0.005508566199449;	0.017261013254235;	0.009998586281469;	0.014697951261719;
0.004618987496622;	0.016787150714302;	0.010284721610471;	0.014818754404214;
0.005912952601877;	0.016833804352836;	0.010807690146090;	0.015188247492199;
0.005662181508800;	0.017087462336469;	0.011172037587472;	0.015300491235102;
0.004815033878575;	0.016909451018859;	0.011440452443066;	0.015351434341077;
0.006276562055852;	0.016588643456740;	0.011953833139970;	0.015687114270170;
0.006307578887477;	0.016636758287527;	0.012395985617200;	0.015614600501405;
0.005070620186070;	0.017050499911393;	0.012752393977980;	0.015510244017230;
0.006633741135539;	0.017148365124980;	0.012907757911246;	0.015921760544923;
0.006691682445810;	0.016773736444808;	0.013292675616042;	0.016002278370465;
0.006742991447220;	0.016057676652127;	0.013694549742466;	0.015745399574448;
0.005849181527317;	0.016065212846620;	0.013877987773174;	0.015726513406450;
0.007255401662700;	0.016477324525324;	0.014186931743712;	0.015727799375300;
0.007247577111286;	0.016432600081041;	0.014556212601086;	0.015647179284737;
0.006335212284305;	0.016197853033449;	0.014665879713821;	0.015733559680583;
0.007317955931433;	0.015653193346994;	0.014931840414258;	0.015652246029377;
0.007835297200304;	0.015473855317557;	0.015885463907049;	0.015537125149501;
0.007880592833593;	0.015674160580373;	0.016328561028280;	0.015619791695132;
0.006789872793016;	0.015717670607208;	0.015753364885653;	0.015743137788861;
0.008594110728224;	0.015562155054383;	0.015371356439371;	0.015562731206086;
0.008495526354591;	0.015200177346966;	0.015485173139636;	0.015359890497106;
0.008465471740673;	0.014790630027291;	0.015683725602064;	0.015400438794351;
0.007682451130705;	0.014668966883956;	0.015668311328836;	0.015386023217661;
0.008860230073923;	0.014867836516062;	0.015723970970424;	0.015324297644276;
0.009159365162313;	0.014908354284839;	0.015501928108551;	0.015289069252452;
0.009134815265288;	0.014673874625671;	0.015443504923243;	0.015075347236498;
0.008393216841734;	0.014362298874503;	0.015485403581768;	0.014842494082208;
0.009087058755140;	0.014077222017680;	0.015340482563482;	0.014841127703008;
0.009661187084745;	0.013833878920140;	0.015292820914503;	0.014834302238402;
0.009857150278762;	0.013695526711692;	0.015097032365084;	0.014794536923109;
0.009606815530757;	0.013697779251547;	0.014963428826547;	0.014725916081308;
0.008499716592583;	0.013462421093207;	0.014843907713980;	0.014600416647145;
0.009913906137117;	0.013114873934638;	0.014728990308761;	0.014424509220460;
0.009785642843640;	0.012822402344583;	0.014757831710096;	0.014229392078745;
0.009545220619902;	0.012427912365534;	0.014833964976097;	0.013869257701228;
0.009333036937530;	0.012092451518507;	0.014568926964068;	0.013594161211008;
0.008194058322984;	0.011868295706221;	0.014138487353736;	0.013527127817480;
0.009489363481022;	0.011536335617752;	0.013904693622284;	0.013329531816785;
0.008177265989027;	0.011048041099104;	0.013682928952352;	0.013015017432148;
0.008580353556001;	0.010562324184057;	0.013436468862418;	0.012666643391341;
0.008499200191741;	0.009853672548932;	0.013181323055423;	0.012266738190832;
0.008339888044412;	0.009297438377430;	0.012778024963478;	0.011815991430114;
0.008397074068418;	0.008984431140973;	0.012316860617813;	0.011325679388789;
0.008530460221441;	0.008654216339879;	0.011928948414076;	0.010721441556785;
0.008404677121134;	0.008324290281311;	0.011634430332045;	0.010164319485059;
0.008287798419404;	0.007956929657206;	0.011045983415560;	0.009696724152649;
0.008137736697700;	0.007582731409589;	0.010325858607497;	0.009250386130931;
0.007998190627877;	0.007199379251397;	0.009829353191130;	0.008758656609574;
0.007840027179080;	0.006854975363788;	0.009333491283668;	0.008284802391872;
0.008045166535018;	0.006544041106047;	0.008850909723086;	0.007874780550522;
0.007864445867735;	0.006215420046207;	0.008367838604676;	0.007467744147049;
0.007937306274169;	0.005871323722015;	0.007909395413908;	0.007089103526771;
0.007741695132986;	0.005554564071291;	0.007526102240346;	0.006694260620393;
0.007582368454103;	0.005325338261363;	0.007081295308614;	0.006309399491433;
0.007490985939147;	0.005086526892037;	0.006628184643356;	0.005947007133185;
0.007326943428153;	0.004813369433992;	0.006273078329221;	0.005643294733622;
0.007135662113485;	0.004547140226723;	0.005960873552954;	0.005365386187232;
0.007187661635849;	0.004306122896759;	0.005575518533592;	0.005031805600119;
0.006957484005535;	0.004065168697341;	0.005208814740618;	0.004715546619575;
0.006760205090966;	0.003801518948991;	0.004918653521780;	0.004467884844577;
0.006588553633082;	0.003546988130303;	0.004622629246812;	0.004118228070666;
0.006432030676323;	0.003308487907818;	0.004302341115564;	0.003812817424155;
0.006501435243010;	0.003103148981974;	0.003994041355827;	0.003600092681510;
0.006379082726527;	0.002950732618787;	0.003687561848710;	0.003370272706547;
0.006230394939278;	0.002812262059590;	0.003411518343629;	0.003223020402445;
0.006164635143961;	0.002656757513496;	0.003198112088173;	0.003232487121969;
0.006046865550442;	0.002519779975564;	0.003011139015479;	0.003183400651802;
0.006135191290850;	0.002387484720333;	0.002832176921900;	0.002979912889188;
0.006066729833201;	0.002260552253619;	0.002666607470191;	0.002817338824304;
0.005974803034258;	0.002164749869556;	0.002506136792666;	0.001882170122662;
0.005743501183428;	0.002070437214004;	0.002343010912391;	0.001768092983582;
0.005681199606293;	0.001947676558343;	0.002215208048886;	0.002652432605333;
0.005587129069717;	0.001835308806582;	0.002116647272234;	0.002412526231277;
0.005532331539305;	0.001732060481943;	0.002000069066241;	0.001910557698745;
0.005477592416287;	0.001650593832416;	0.001872074979415;	0.001628065548558;
0.005372541038721;	0.001582083917413;	0.001747090902468;	0.001626516324723;
0.005276641358104;	0.001499455565006;	0.001656686923191;	0.001725449596158;
0.005198274179645;	0.001411950572853;	0.001585947448785;	0.001549859219737;
0.005267343600252;	0.001334391264189;	0.001500113213942;	0.001406339007452;
0.005237538710787;	0.001289668156366;	0.001414188218487;	0.001335465765941;
0.005270528299125;	0.001257460246484;	0.001350844842010;	0.001304794266740;
0.005257552690799;	0.001220842748322;	0.001295602164159;	0.001294105161673;
0.005334128018745;	0.001174415337694;	0.001248978303401;	0.001252890030816;
0.005370006669465;	0.001117688753077;	0.001208018531179;	0.001150229274238;
0.005326850448350;	0.001083710260993;	0.001155398858816;	0.001131644693143;
0.005303069063107;	0.001059555019095;	0.001112251739368;	0.001096979336533;
0.005171468149666;	0.001009494608846;	0.001071116967116;	0.001053912193115;
0.005141756947866;	0.000960483045175;	0.001024884422917;	0.001020783720402;
0.005136763204422;	0.000911834853818;	0.000986800942937;	0.000953280254056;
0.005127799824937;	0.000875799601989;	0.000924656035235;	0.000907456190951;
0.005053003375299;	0.000852888713652;	0.000878799106801;	0.000872586234903;
0.004975389785213;	0.000814419295969;	0.000872509835408;	0.000836635487219;
0.005000594121519;	0.000767949940849;	0.000816445229942;	0.000794399901971;
0.004966057440483;	0.000741137037175;	0.000759082498892;	0.000764249215063;
0.004911951617441;	0.000715431664959;	0.000766222421042;	0.000734695027857;
0.004938933406484;	0.000680034115477;	0.000720527242682;	0.000704536107157;
0.004974850693725;	0.000665964462501;	0.000661850902838;	0.000680667070059;
0.004854649062995;	0.000652094014820;	0.000694458000269;	0.000660765022737;
0.004809843871604;	0.000617671122459;	0.000647641253618;	0.000630546900376;
0.004893032440955;	0.000589513947166;	0.000585297431671;	0.000601356107064;
0.004915942630293;	0.000579600258090;	0.000598255728505;	0.000585712512621;
0.004962670724993;	0.000570318099948;	0.000593776402764;	0.000569661133523;
0.005020092788076;	0.000556903418374;	0.000573765095126;	0.000557032127580;
0.004895641340576;	0.000544145935966;	0.000605291534091;	0.000540145005304;
0.004548319241136;	0.000509686213080;	0.000618198249922;	0.000498545399614;
0.003528402435212;	0.000453202200498;	0.000526649541442;	0.000452250071531;
0.002700861462870;	0.000413598470749;	0.000427254042119;	0.000419694039755;
0.001887689554002;	0.000392418699540;	0.000377234217490;	0.000397556866665;
0.000859729831523;	0.000356969015295;	0.000390117201526;	0.000369631472541;
0.000168841964277;	0.000270508358867;	0.000343873984097;	0.000304580846806;
0.000093718070098;	0.000177418940350;	0.000239815850541;	0.000216287433491;
0.000058191223321;	0.000112999483592;	0.000156985922962;	0.000144054098898;
0.000039219349891;	0.000065643819448;	0.000094679451191;	0.000094041883955;
0.000027553840832;	0.000042440421578;	0.000061045378979;	0.000064882307697;
0.000019984603371;	0.000029303415578;	0.000042756045274;	0.000045616704980;
0.000012832888229;	0.000018310553425;	0.000027524576122;	0.000029347213727;
0.000006910456591;	0.000010116407168;	0.000015403721094;	0.000016754431273;
0.000003261938994;	0.000004909067030;	0.000008109094068;	0.000008656854441;
0.000001314714316;	0.000002012167749;	0.000003407294491;	0.000003694327859;
0.000000454851225;	0.000000716921003;	0.000001226234624;	0.000001336801375;
0.000000133983549;	0.000000211149450;	0.000000368214171;	0.000000403138540;
0.000000032820731;	0.000000052007879;	0.000000092876428;	0.000000099203785;
0.000000006638264;	0.000000010664671;	0.000000020911264;	0.000000021075491;
0.000000000845261;	0.000000001512675;	0.000000002783772;	0.000000002509586;
0.000000000072581;	0.000000000120495;	0.000000000257809;	0.000000000212890;
0.000000000005783;	0.000000000009602;	0.000000000022084;	0.000000000019422;
0.000000000000600;	0.000000000000917;	0.000000000002471;	0.000000000001446;
0.000000000000064;	0.000000000000094;	0.000000000000186;	0.000000000000146;
0.000000000000023;	0.000000000000031;	0.000000000000050;	0.000000000000053;
0.000000000000013;	0.000000000000017;	0.000000000000027;	0.000000000000031;
0.000000000000007;	0.000000000000010;	0.000000000000016;	0.000000000000019;
0.000000000000004;	0.000000000000005;	0.000000000000008;	0.000000000000011;
0.000000000000001;	0.000000000000002;	0.000000000000004;	0.000000000000005;
0.000000000000001;	0.000000000000001;	0.000000000000001;	0.000000000000002;
0.000000000000000;	0.000000000000001;	0.000000000000001;	0.000000000000000;
