0.000000000000000;	0.054601516356945;	0.031281741182103;	0.028319894488513;
0.097680611644893;	0.073205221630991;	0.040831679231673;	0.033969334579256;
0.081432302981113;	0.062407476467400;	0.034768148157175;	0.028636213790380;
0.068644378078251;	0.052465991547828;	0.029186487039085;	0.024057176179332;
0.061405262615740;	0.045851449906248;	0.025463808151350;	0.021192382583229;
0.056184528166680;	0.040809005256618;	0.022626072825896;	0.019053609823106;
0.069301280120778;	0.052609405198879;	0.032353729043337;	0.034155832735177;
0.062970180360392;	0.047624151052858;	0.029037564092153;	0.031388002924824;
0.044862502817632;	0.032022462962922;	0.017744122766370;	0.015736124038543;
0.044391125136639;	0.031222212898428;	0.017274270279743;	0.015272685999607;
0.043080185026989;	0.030001579894081;	0.016587891034086;	0.014862451332926;
0.040362499878805;	0.027902845167428;	0.015458954501921;	0.014600431679010;
0.039505596627422;	0.026898502105477;	0.014914651993605;	0.014503503413836;
0.038036113787400;	0.025801122723383;	0.014270760938056;	0.013546882070100;
0.037266914874251;	0.025364647739660;	0.014002842022581;	0.013106759546786;
0.055027315530583;	0.043152458187867;	0.026766715742625;	0.022821104546948;
0.054916687646754;	0.045682700006005;	0.028822558902876;	0.025207043428276;
0.036664479708793;	0.026714078220444;	0.015237100753509;	0.014197392037651;
0.035438058102892;	0.025439094805914;	0.014738549690601;	0.013465656634118;
0.035451304007549;	0.024851097416413;	0.014352911464643;	0.013985509993323;
0.034986794421210;	0.024047375701530;	0.013912586374787;	0.013942275524765;
0.033301301408432;	0.023386052032891;	0.013489292033186;	0.013020197066282;
0.033459778597802;	0.023329360157684;	0.013454655165308;	0.013462331342051;
0.034096436865540;	0.023783943981944;	0.013734243173910;	0.014112434683197;
0.033116345117774;	0.022976556366484;	0.013231112165069;	0.013461047559505;
0.032402830874930;	0.022720360594845;	0.013076764340042;	0.013678877256817;
0.033008485234861;	0.023319832320558;	0.014061859979805;	0.014342206883254;
0.033546402181954;	0.023611828630635;	0.014626237550693;	0.014382125445495;
0.031459318749345;	0.022631408963486;	0.013862577957679;	0.014217927077996;
0.031572808995609;	0.022393421661235;	0.013633042627729;	0.014168854280492;
0.032217293520804;	0.022926231204010;	0.013895292458791;	0.014521318270566;
0.031128446615893;	0.022575252696124;	0.013921524034281;	0.014580938648986;
0.031872870621957;	0.023166088105253;	0.014475784290675;	0.015021073534120;
0.031919722975067;	0.023247394044479;	0.014665617697002;	0.015307449918261;
0.030841887330351;	0.022917780997900;	0.014483135561766;	0.015194529210905;
0.031607023923672;	0.023450073540460;	0.014670071020937;	0.015663837353593;
0.031236861973874;	0.023601443659675;	0.014982788693658;	0.015795973531786;
0.030572695436483;	0.023221616244882;	0.015082920431889;	0.015926823726910;
0.031490046439242;	0.023784945233821;	0.015485386454020;	0.016373861137305;
0.030634711189025;	0.023551886899152;	0.015445488661185;	0.016498539592891;
0.031269045619999;	0.024239012646793;	0.016012784766517;	0.017011475061332;
0.031624277265253;	0.024347673747764;	0.016197414624748;	0.017232367140713;
0.030274137186313;	0.023797212155766;	0.015969790761056;	0.017259772644797;
0.030957353919026;	0.024360812439977;	0.016397340721366;	0.017631328617157;
0.031641980551657;	0.024721408654729;	0.016784962265998;	0.018135509536284;
0.030506567639740;	0.024679990136573;	0.016861039852620;	0.018404417122763;
0.030697223169151;	0.024786636258490;	0.017012537569720;	0.018634255710953;
0.031811645674863;	0.025241273494091;	0.017432562491582;	0.019143462054957;
0.030206891805827;	0.025079616693783;	0.017521481812303;	0.019354238698713;
0.029935190723410;	0.024965431927117;	0.017650529288516;	0.019539029993929;
0.031585258960647;	0.025810641384418;	0.018220996943065;	0.020374696027200;
0.030409374565511;	0.025789327168409;	0.018404947289296;	0.020542432817279;
0.030169914102681;	0.025568665247889;	0.018504716657322;	0.020781609407654;
0.031241880623769;	0.026173737432243;	0.018964712493267;	0.021475685559539;
0.030200307873222;	0.026160902644645;	0.019141807775478;	0.021676156409509;
0.029904446955661;	0.026057336240822;	0.019350623056019;	0.022312448261453;
0.030816285080694;	0.026654493080129;	0.019939452069018;	0.023060174034236;
0.030084085309908;	0.026690275957863;	0.020127829272212;	0.023301570050768;
0.029687549893263;	0.026460745024923;	0.020259732711247;	0.023652867608272;
0.030205598654093;	0.026856199386344;	0.020705890914879;	0.024018979902137;
0.029759837409761;	0.027336190849008;	0.021315013953571;	0.024474305199306;
0.029857215702706;	0.027496568633930;	0.021643488950931;	0.024958606167861;
0.029883343103342;	0.027221563947095;	0.021811924769674;	0.025364228657405;
0.029062722544181;	0.027172086722797;	0.022211391242450;	0.025573883275358;
0.029423052824967;	0.027858530328943;	0.022787932183289;	0.026183649022047;
0.030007966276584;	0.028178046539677;	0.023193545588255;	0.026758652111289;
0.028845603131033;	0.027554460839863;	0.023132909373819;	0.026747046044111;
0.028798209513395;	0.027817864421437;	0.023723300177184;	0.027361768315385;
0.029274439118738;	0.028302900756562;	0.024306799858975;	0.027841756737272;
