0.063855431141201;	0.014546558444046;	0.013398689572156;	0.012623039464321;	0.012204419091498;	0.011748250688984;	0.011468057583404;	0.011220422278995;	0.010983697601580;	0.010700933220931;	0.010535063605875;	0.010325696471234;	0.010185774780950;	0.010049994119643;	0.009874251530800;	0.009741829592143;	0.009610783373493;	0.009490424774501;	0.009358453105702;	0.009323569670400;	0.009364249880369;	0.009144403236248;	0.009116460209037;	0.008966390066845;	0.008977406570193;	0.008798507876882;	0.008744166134535;	0.008697549378310;	0.008585392821980;	0.008571262497606;	0.008144532365138;	0.008027157719797;	0.007931013355123;	0.007820304423165;	0.007848699901671;	0.007671179936361;	0.007663063485160;	0.007575352695564;	0.007544491754369;	0.007427395560983;	0.007445555315535;	0.007323431402745;	0.007320552267130;	0.007245100235939;	0.007190161183087;	0.007171142970085;	0.007105449685053;	0.007044274520493;	0.007057997064965;	0.006975219067081;	0.006913917817151;	0.006972516407277;	0.006839224884974;	0.006842099683732;	0.006849088623163;	0.006763879321739;	0.006751938713748;	0.006756274929086;	0.006695128411833;	0.006680712159843;	0.006683127931867;	0.006626797746638;	0.006636809489550;	0.006626346143632;	0.006580846082867;	0.006592504062608;	0.006586690000496;	0.006549329751377;	0.006560724552696;	0.006564258954552;	0.006535135059064;	0.006539924259948;	0.006562065433745;	0.006531657198855;	0.006539601252093;	0.006570069229844;	0.006542175191121;	0.006561106241673;	0.006591289311330;	0.006573268176414;	0.006592064023559;	0.006615293461549;	0.006640038910903;	0.006642247736299;	0.006665170132027;	0.006709994515353;	0.006713402717738;	0.006742825700562;	0.006776758398934;	0.006821229310411;	0.006832774012196;	0.006870096664759;	0.006913660845704;	0.006948000891320;	0.006975495467591;	0.007021797072014;	0.007073042896853;	0.007121189414993;	0.007157527337367;	0.007210193644884;	0.007269935686935;	0.007331508088808;	0.007378977901111;	0.007442698284627;	0.007507671454379;	0.007586511752510;	0.007647382104391;	0.007717414735260;	0.007797845936481;	0.007880967986528;	0.007969727314454;	0.008048107215015;	0.008135591600620;	0.008229983073292;	0.008331104086304;	0.008436810199250;	0.008544743476205;	0.008644910244403;	0.008758503317986;	0.008875922206282;	0.008996414776851;	0.009121228860676;	0.009253618771515;	0.009379739343311;	0.009522230180946;	0.009663429412481;	0.009809089897814;	0.009957659830547;	0.010113983367953;	0.010277838776278;	0.010434519977555;	0.010604282551455;	0.010778991503867;	0.010956107869311;	0.011141543132092;	0.011334924378052;	0.011531395589010;	0.011735550647145;	0.011945589012169;	0.012158578789371;	0.012382904947386;	0.012612174528630;	0.012847260856928;	0.013089314335304;	0.013336542145038;	0.013687230259078;	0.014522442271344;	0.015432673786890;	0.016426516598837;	0.017507251527789;	0.018667989521169;	0.019926911237156;	0.021262437791360;	0.022718089058238;	0.024307468776479;	0.026040163311905;	0.029926713749089;	0.034155627094302;	0.038613852823740;	0.043312160107892;	0.048260577610198;	0.053449458177187;	0.058877192691010;	0.064590426628051;	0.070547642483586;	0.076733815264537;	0.083173391112797;	0.089873193812680;	0.096807652735846;	0.103762237593760;	0.109034445853293;	0.111994150287875;	0.062066235429743;	0.073964218539612;	0.105820011858865;	0.147133716299072;	0.189438177683245;	0.190666036711527;	0.004890520190875;	0.051717511146474;	0.147359798080542;	0.244334340290030;	0.510172954244432;	1.240651724901072;	0.005359777133995;	0.187925934489539;	0.347763655210535;	0.033416419158706;	-0.684994391258946;	0.108611775533123;	0.269386337783849;	-2.478092531667034;	0.120984438888730;	0.234750175257001;	0.418954011513156;	-0.026043716146758;	0.195247987725107;	0.332107424849776;	-0.382847620642800;	0.113632933061726;	0.177505426894385;	0.210309381099735;	0.233240321490125;	0.251590769783255;	0.267533014407860;	0.282079144326024;	0.295772472662967;	0.308714753714737;	0.320618824688652;	0.331925893962887;	0.343822138566434;	0.355566061770185;	0.366053151352971;	0.374494423066164;	0.382707631526195;	0.390894021953651;	0.398140616045075;	0.403490759069792;	0.408354353026613;	0.424689778271557;	0.481607445577239;	0.724430968434652;	-2.050261122125546;	0.242018695884634;	0.504088603839658;	-0.165628327737334;	0.400977290822960;	2.415989601562932;	0.324919455831610;	0.802130789676316;	0.238261379531779;	0.583602364504698;	0.082471342379374;	0.486462333185291;	-0.519118594744516;	0.423251624696785;	2.547587688044310;	0.361791391121530;	0.871622810267862;	0.282407055159581;	0.599317545296622;	0.111377813811488;	0.422075053190198;	0.799311828096728;	0.269879370698821;	0.402156402271354;	0.455080229713350;	0.502246962846435;	0.589770110232812;	0.530188420662314
0.072458525990100;	0.017713663997719;	0.016203520611459;	0.015189578369457;	0.014628000584303;	0.014035295926128;	0.013662668482313;	0.013335645992344;	0.013026442916281;	0.012664469441618;	0.012443670756870;	0.012174472543183;	0.011989439333003;	0.011810498948188;	0.011585759549991;	0.011414561658354;	0.011246841700498;	0.011093053305057;	0.010927240873699;	0.010857557223255;	0.010867582034964;	0.010636729259654;	0.010566738045685;	0.010401673907786;	0.010392812437088;	0.010190202360037;	0.010113254254522;	0.010056530936996;	0.009920794161853;	0.010109232781395;	0.009748007255965;	0.009315899311527;	0.009191705417221;	0.009060520067532;	0.009090358953977;	0.008881765943680;	0.008868186479409;	0.008762337925250;	0.008722697272808;	0.008582568461703;	0.008599254489753;	0.008454390563023;	0.008446837352868;	0.008356139312492;	0.008289527932072;	0.008263960063752;	0.008184776355093;	0.008110899182388;	0.008123451299785;	0.008024693280988;	0.007951059265563;	0.008015687853352;	0.007859289917747;	0.007859750283525;	0.007865256566779;	0.007764613929892;	0.007747938890631;	0.007749937853643;	0.007676816486521;	0.007657074063949;	0.007656834733787;	0.007589700766767;	0.007598642770030;	0.007584121321456;	0.007529966692326;	0.007541590030407;	0.007533697346236;	0.007490109256726;	0.007502307830522;	0.007505549339127;	0.007471551647772;	0.007476193690724;	0.007500474856732;	0.007464871539117;	0.007473087217652;	0.007507101193693;	0.007474359665974;	0.007495357530217;	0.007529488371459;	0.007508001545204;	0.007525504208810;	0.007547849733230;	0.007571772350272;	0.007570040947676;	0.007591955893348;	0.007638506418236;	0.007637782330111;	0.007666632425398;	0.007700470595774;	0.007746079366652;	0.007754759329442;	0.007795058432407;	0.007842939761759;	0.007879584523066;	0.007907059541511;	0.007955773953242;	0.008009948787445;	0.008060443822945;	0.008097438285464;	0.008152718540029;	0.008215854974395;	0.008280850991529;	0.008329565957441;	0.008396316583603;	0.008464334601508;	0.008547765452659;	0.008610722482417;	0.008683835386469;	0.008768000048538;	0.008853217553349;	0.008944519979497;	0.009024465264054;	0.009114190912700;	0.009209918853119;	0.009312634750620;	0.009419919379985;	0.009528717601759;	0.009629000812077;	0.009744075570381;	0.009863962100314;	0.009986929765070;	0.010114156674237;	0.010249284524723;	0.010377462145769;	0.010526947159008;	0.010680213529561;	0.010841070848124;	0.011004592722093;	0.011174540759977;	0.011444817013266;	0.012078890534906;	0.012748654839239;	0.013447014673978;	0.014171717193480;	0.014930525791133;	0.015721407291757;	0.016538450983160;	0.017387648942643;	0.018266497322746;	0.019173997192439;	0.020124909772345;	0.021205929248136;	0.022742754183680;	0.024479265498794;	0.026455642075686;	0.028631029708400;	0.030646217621107;	0.032900183142352;	0.035464966609066;	0.038401190666462;	0.041784064628358;	0.045789790844073;	0.053361582082206;	0.061994025315188;	0.071074459688160;	0.080612768023228;	0.083773682744443;	0.086640713509107;	0.089545809357322;	0.092531486647223;	0.095619525790293;	0.098758055996418;	0.101953136431738;	0.105329233608211;	0.108737140001957;	0.112179027164142;	0.115674430908938;	0.119248771274030;	0.122874133367188;	0.125857246597111;	0.126872997268558;	0.126409948068553;	0.069514277323576;	0.083316352393526;	0.117403058147431;	0.161380942913678;	0.206095686998966;	0.206560757476638;	0.008714030392289;	0.059908789111382;	0.162204025819182;	0.264955177498343;	0.542818989346030;	1.326720840548979;	0.010652107052809;	0.203175188930059;	0.370435130398097;	0.045882009578876;	-0.717569841406751;	0.119290423448170;	0.287765044019771;	-2.592693886318485;	0.131980633443927;	0.251193010321205;	0.444147572156279;	-0.022042921516242;	0.209777652321804;	0.353127975942726;	-0.397100449398926;	0.123366006381633;	0.190125573237656;	0.224285881809678;	0.248449719753322;	0.267850747739541;	0.284379635547801;	0.299201137355843;	0.312663290111983;	0.325490971349292;	0.338773545088710;	0.352817214434886;	0.364249524179033;	0.374363403876381;	0.385144694400741;	0.404177526838937;	0.417802183074636;	0.425431692443954;	0.432041862209198;	0.436481957278134;	0.440436690944941;	0.456466155946230;	0.515372218942564;	0.768366222661119;	-2.156279148680799;	0.260467920445097;	0.533424780339620;	-0.165156866894274;	0.423152451405326;	2.503625972042268;	0.342841910977744;	0.831738480865730;	0.252640133793173;	0.603907615410636;	0.092638420353156;	0.501833327447943;	-0.515303373577213;	0.435981627190983;	2.569793112257060;	0.372441522706340;	0.881308218166474;	0.291512169524203;	0.607516208842151;	0.120326858355130;	0.430169600477715;	0.806235491520153;	0.277649192042017;	0.409520764806853;	0.462283924112392;	0.509168598404531;	0.595936033265972;	0.536637547185558
0.077721739939783;	0.019854269801539;	0.018138817021103;	0.016998781557016;	0.016366460285955;	0.015698509227684;	0.015276206876768;	0.014904694985424;	0.014553572790081;	0.014150920066802;	0.013907298979896;	0.013608360311446;	0.013403157863194;	0.013206315189580;	0.012959604686479;	0.012769089967316;	0.012580637333811;	0.012406823641124;	0.012217990675985;	0.012112110590368;	0.012089773273251;	0.011844236322251;	0.011733513701926;	0.011549587592755;	0.011516938487145;	0.011287114250019;	0.011184485348768;	0.011113366037171;	0.010955965876165;	0.011132494009322;	0.011130217693120;	0.010710434117443;	0.010205661957014;	0.010005497152685;	0.010030696356942;	0.009793328998439;	0.009774789509669;	0.009655145410066;	0.009608100026892;	0.009452656765048;	0.009469059779800;	0.009306854584119;	0.009297025628905;	0.009194568764734;	0.009117964316290;	0.009087638408208;	0.008998209223785;	0.008914687518002;	0.008925920283956;	0.008815600570760;	0.008732200671305;	0.008799873950820;	0.008626068622112;	0.008623791208885;	0.008626388143701;	0.008513323636295;	0.008492842164191;	0.008492879155861;	0.008410717314404;	0.008387612533830;	0.008385436759720;	0.008309192002253;	0.008316097632290;	0.008297376657417;	0.008234376041951;	0.008242531261803;	0.008228341052696;	0.008174397227612;	0.008181331647384;	0.008178414055037;	0.008134755762880;	0.008133481277747;	0.008153948969504;	0.008108953799962;	0.008111595894080;	0.008142067497969;	0.008100263315411;	0.008116195795281;	0.008145702358551;	0.008115310154510;	0.008129601882187;	0.008149374587464;	0.008170962849861;	0.008164579346978;	0.008183431347878;	0.008229204042419;	0.008224072200407;	0.008250613906072;	0.008282507074708;	0.008327182930639;	0.008332819080760;	0.008372695521203;	0.008419401837920;	0.008455531967123;	0.008484755469723;	0.008536707522833;	0.008594539212240;	0.008648541789657;	0.008688117261866;	0.008747451524689;	0.008815209096606;	0.008885109623202;	0.008937733725010;	0.009009955174363;	0.009083476844508;	0.009173628629312;	0.009241834536850;	0.009320850090794;	0.009412432405296;	0.009726988117980;	0.010085812505343;	0.010440746193588;	0.010817232495388;	0.011214818393275;	0.011632519154056;	0.012068332711262;	0.012519736156815;	0.012970911207688;	0.013455008333425;	0.013958112462528;	0.014480374678030;	0.015021802014772;	0.015590200054852;	0.016162806841731;	0.016776283789642;	0.017426248851993;	0.018113374384646;	0.018825277045550;	0.019573512815535;	0.020286068777485;	0.020743269026587;	0.021276188866146;	0.021872160423304;	0.022531125609828;	0.023269687599969;	0.024087787452363;	0.024980506267460;	0.025964310070428;	0.027358084374969;	0.029056493609285;	0.030987799279713;	0.033126322745451;	0.035329546100722;	0.037784717438077;	0.040520496402675;	0.043543567561721;	0.046677139800930;	0.050230234102275;	0.054340648533192;	0.060752726330936;	0.068546931854660;	0.076253145915659;	0.079743839401164;	0.082480940355215;	0.085258545934561;	0.088121662599656;	0.091003219738756;	0.094007265558352;	0.097053575586474;	0.100203921633258;	0.103489575642668;	0.106815392341289;	0.110184509338406;	0.113316023062703;	0.116513087114087;	0.119802738600359;	0.123189952360980;	0.126650279595898;	0.130127411079750;	0.133169881460297;	0.134358979617832;	0.134603516752515;	0.073912671264485;	0.089081809693105;	0.124688638909278;	0.170097655691580;	0.216147764460643;	0.215820735070617;	0.011019096834441;	0.064398489175955;	0.169328521787534;	0.274467349689901;	0.557755367404561;	1.372470364092619;	0.014467514676168;	0.212599788833719;	0.383874830125095;	0.055495403184867;	-0.733853382197621;	0.125700964966154;	0.298416022008854;	-2.658752380519691;	0.138305148016844;	0.260614151663678;	0.458379066059859;	-0.019232127101831;	0.218111439057598;	0.364952819289955;	-0.404144609172356;	0.129262825112287;	0.197522705723755;	0.232358431666478;	0.256801477757798;	0.276662821198562;	0.294171000681826;	0.309928529397704;	0.324224877519245;	0.338149714500933;	0.352158409349858;	0.363495682744066;	0.374545957333563;	0.386109987982843;	0.404122327891957;	0.415677465560882;	0.424081021924829;	0.431775249473164;	0.438270065793645;	0.442521644453874;	0.446066968022174;	0.461798385999114;	0.520340348435367;	0.771158251935806;	-2.156895484080153;	0.265574566498177;	0.538652792866255;	-0.159699956115673;	0.428455305399561;	2.507616009167097;	0.347651596174724;	0.835900643039091;	0.256999130842776;	0.608073426234686;	0.097379935534970;	0.506233909119558;	-0.510343595416305;	0.439630693287373;	2.571489114309220;	0.375917611710056;	0.884571317013349;	0.295253998707756;	0.610742960832429;	0.123570267481002;	0.432975700509355;	0.808873919684003;	0.280676027994990;	0.412222255627928;	0.464682758906804;	0.511365255155860;	0.597979832410529;	0.538905608726790
0.082507231870613;	0.022054110240123;	0.020092509916208;	0.018769351347484;	0.018025084513594;	0.017255870821096;	0.016766465403425;	0.016339099573469;	0.015937717010572;	0.015471242667964;	0.015179780647942;	0.014832540511200;	0.014590154758567;	0.014356156185512;	0.014067481197096;	0.013846927273490;	0.013632512193700;	0.013436314753158;	0.013225884865634;	0.013100375164462;	0.013060835365599;	0.012809289266930;	0.012673578780763;	0.012482351220192;	0.012440533454650;	0.012199672475572;	0.012086147485553;	0.012011042994255;	0.011837669206882;	0.011993981494397;	0.011999916963701;	0.011857482382641;	0.011587898404692;	0.010943410363021;	0.010856110884748;	0.010600606759523;	0.010576568684125;	0.010441968732143;	0.010387402688539;	0.010212724323724;	0.010224790462836;	0.010045695534746;	0.010029243268740;	0.009914374047497;	0.009828493974642;	0.009790738621589;	0.009689353525717;	0.009594640475238;	0.009602605610374;	0.009478826933954;	0.009385246777405;	0.009455552711528;	0.009264859000961;	0.009259173684929;	0.009259777491757;	0.009135168997726;	0.009108999689568;	0.009104553961161;	0.009011750015742;	0.008981564239143;	0.008974198508607;	0.008888915437155;	0.008892859094873;	0.008868960773913;	0.008799069132467;	0.008806421179450;	0.008791877528219;	0.008736236301968;	0.008745697570239;	0.008744586544901;	0.008700394347540;	0.008701203582958;	0.008724929380629;	0.008679213260912;	0.008684542960653;	0.008719840690800;	0.008677439142814;	0.008697339626355;	0.008793216448643;	0.008904059497586;	0.009064216263185;	0.009232058218751;	0.009404249913792;	0.009546721338387;	0.009721291263908;	0.009930738387347;	0.010081424062526;	0.010273745953537;	0.010476227602728;	0.010698355702965;	0.010871266028104;	0.011089545099067;	0.011322284583698;	0.011542231840980;	0.011751576679596;	0.011996631202621;	0.012254860444523;	0.012512262309745;	0.012753104772735;	0.013027605791425;	0.013320453593117;	0.013622270437030;	0.013904569205170;	0.014250196984454;	0.014605374896274;	0.014994949204628;	0.015356819076502;	0.015744559026469;	0.016161879716881;	0.016380103071881;	0.016582168834060;	0.016762166849111;	0.016960811299455;	0.017171576698103;	0.017397131602451;	0.017632372903872;	0.017870607115499;	0.018091979846011;	0.018340959153062;	0.018597235138979;	0.018861081781218;	0.019322416951253;	0.019837055505029;	0.020377880618167;	0.020999860666261;	0.021646766948451;	0.022345423877484;	0.023105342742690;	0.023939523624007;	0.024862576091213;	0.025839449224173;	0.026866045451173;	0.027927695638978;	0.029028377106432;	0.030210490344682;	0.031816086040159;	0.033583719168908;	0.035553829649675;	0.037593311328179;	0.039763256010791;	0.042182819469876;	0.044831779683687;	0.047630608435925;	0.050713806214293;	0.054105593872229;	0.057830908447448;	0.062684624945692;	0.068675378017810;	0.074458686628896;	0.078187284890007;	0.080589918742192;	0.083098558439744;	0.085707329500443;	0.088426798548579;	0.091209285218748;	0.094109738789028;	0.097061303309902;	0.100189797268761;	0.103365252991409;	0.106499348627018;	0.109526197806704;	0.112636528851069;	0.115817661470892;	0.119097777374149;	0.122475075697256;	0.125838940566984;	0.129260679848050;	0.132899705265474;	0.136703768014950;	0.140215283633506;	0.141518060921883;	0.141876290515291;	0.077535048176558;	0.093656240211092;	0.130274771773930;	0.177002347338821;	0.224074807001255;	0.223565893818268;	0.013083191682429;	0.068613993079162;	0.176658188940790;	0.284411778195177;	0.572241412078215;	1.411392576730954;	0.017741490255705;	0.220009308208480;	0.394626673212685;	0.062156972165018;	-0.750174046250833;	0.131757379045792;	0.309023800477871;	-2.719012942195327;	0.144771643291046;	0.269352613332052;	0.470412864084452;	-0.016645399080982;	0.225128217396958;	0.374932861300227;	-0.410567261115492;	0.134717415618955;	0.204974461888232;	0.241331612500037;	0.266583896649842;	0.286285594531967;	0.303248837356859;	0.318562864044744;	0.333181269001298;	0.347854690260721;	0.360577761445309;	0.372571941436248;	0.384970261007983;	0.401710591374493;	0.413251531184342;	0.421739307135902;	0.429599880853106;	0.436877653297060;	0.442990624544725;	0.447097901683800;	0.450795300060324;	0.466818966784443;	0.525432163558093;	0.773782239786137;	-2.156464540653186;	0.270210108663545;	0.543180981739448;	-0.155041661817513;	0.432994926640047;	2.510549704945829;	0.352389347579051;	0.840183437701541;	0.261536872363115;	0.612020305318423;	0.101656074429016;	0.509961413097516;	-0.505521293044744;	0.443605828430999;	2.573194932248249;	0.379532680920785;	0.887380482964917;	0.298373629221705;	0.613790115052391;	0.127008030905020;	0.436104562315714;	0.811421671698618;	0.283278357256618;	0.414728586926327;	0.467176478358586;	0.513820324477342;	0.599998075512178;	0.540870460939585
0.086800808413429;	0.023934545111800;	0.021766067673735;	0.020319470986301;	0.019500193498314;	0.018650869914914;	0.018101703897461;	0.017663862443426;	0.017176411925308;	0.016660680556902;	0.016346591955385;	0.015969494381542;	0.015705466102870;	0.015454855501136;	0.015148101566040;	0.014907997950552;	0.014670742171880;	0.014451982708583;	0.014218074575471;	0.014067626383764;	0.014006479957231;	0.013747347768118;	0.013582320622514;	0.013377105399100;	0.013313386163478;	0.013046627025227;	0.012911096574902;	0.012823817277293;	0.012636248189393;	0.012774898486969;	0.012772768032755;	0.012618245530316;	0.012510198695795;	0.012217788894358;	0.011826850723634;	0.011413602813704;	0.011509812354103;	0.011495299403287;	0.011561394582122;	0.011492974177078;	0.011634455668672;	0.011552818382043;	0.011659438534930;	0.011650612645392;	0.011672952038045;	0.011753954946888;	0.011758513521621;	0.011767552220388;	0.011900031092599;	0.011869073977096;	0.011872070512374;	0.012079625575677;	0.011953955483276;	0.012065543795407;	0.012184387275145;	0.012138679479227;	0.012224430176302;	0.012340653815008;	0.012337223761977;	0.012418918573687;	0.012532802328080;	0.012535502303915;	0.012663276423689;	0.012753579539953;	0.012775999098599;	0.012908996270629;	0.013006728089552;	0.013041348875570;	0.013173303414237;	0.013303613735821;	0.013372286116403;	0.013510632023841;	0.013685741158057;	0.013751965224628;	0.013899310406727;	0.014096604828743;	0.014170033777953;	0.014346612967361;	0.014492941229429;	0.014459792577747;	0.014506858639069;	0.014564563399460;	0.014625681620426;	0.014636637652921;	0.014693175448055;	0.014797719457392;	0.014811040564419;	0.014881889014723;	0.014962489095118;	0.015066397257729;	0.015099300212992;	0.015194043857571;	0.015303923967491;	0.015393128286290;	0.015466284359714;	0.015581048315094;	0.015710895560706;	0.015844964344084;	0.015953352776864;	0.016098569061832;	0.016259990969547;	0.016426225726063;	0.016559413436574;	0.016702328635138;	0.016848135958944;	0.017025373177524;	0.017162215843438;	0.017319806342503;	0.017499217879746;	0.017765850317950;	0.018076452602964;	0.018387021921699;	0.018740895026478;	0.019134103580868;	0.019568551282108;	0.020042187614143;	0.020615175068533;	0.021322174741618;	0.022084356296176;	0.022880806107068;	0.023707585307048;	0.024418975908686;	0.025162060947449;	0.025904411386761;	0.026717595499482;	0.027556930573036;	0.028436461968844;	0.029357381094185;	0.030338147380122;	0.031376953038081;	0.032411918979094;	0.033625200906925;	0.035198282879570;	0.036918011455218;	0.038818073536051;	0.040757839379039;	0.042856581443009;	0.045145740373074;	0.047546402611592;	0.050102715595020;	0.052903524630743;	0.055916802024558;	0.059121376649712;	0.062591995440656;	0.067729818473462;	0.072699916045146;	0.076274882451671;	0.078515034007206;	0.080841441357916;	0.083257841364664;	0.085704640140632;	0.088286140773972;	0.090964477519266;	0.093772555479573;	0.096645295664076;	0.099663503655981;	0.102730028408047;	0.105599905163113;	0.108539446123598;	0.111581775050747;	0.114705235322995;	0.117936412752773;	0.121295778431945;	0.124636083138437;	0.128019945565832;	0.131704083510038;	0.135489991926234;	0.139182827378630;	0.142818021817011;	0.146033577113029;	0.147336210208548;	0.148285870305070;	0.080818491110429;	0.097821910765414;	0.135335299926428;	0.183146660994729;	0.231565680765878;	0.230698213115126;	0.015073951369356;	0.072376668428249;	0.182684535215376;	0.292168315455782;	0.583507915438820;	1.445548461100964;	0.020540889359181;	0.227190854909770;	0.405238633355496;	0.069591938558846;	-0.763201185103734;	0.137203685520155;	0.317075731616256;	-2.761344081217874;	0.149647613873416;	0.276423526717371;	0.481780309837170;	-0.014541353732465;	0.233086626365595;	0.387427099971631;	-0.419643072410649;	0.140392557561449;	0.211885256761933;	0.248093504572353;	0.273172452872388;	0.293594075298083;	0.311526319942646;	0.327591868538756;	0.343087967225383;	0.356938722447761;	0.369524374009500;	0.382099555959756;	0.397721125766516;	0.409745875519872;	0.418458229224091;	0.426644466869258;	0.434537749318823;	0.441817250226581;	0.448034598050687;	0.451963724752981;	0.455470803027625;	0.471106221496413;	0.529255159480079;	0.775754051565785;	-2.155396749803960;	0.274787221600971;	0.547796457436957;	-0.149803502056629;	0.437258713033815;	2.512709161406849;	0.356251029032770;	0.843455593061134;	0.265521057118972;	0.615926380116831;	0.106241783913406;	0.513805470254494;	-0.500700478905438;	0.446925655982209;	2.574202418193004;	0.383068432036623;	0.890473788509159;	0.301904803189585;	0.616757029882013;	0.130000909874920;	0.438913594052339;	0.813961649228918;	0.286252593243933;	0.417405747172369;	0.469587393277983;	0.515956572581532;	0.602032344264074;	0.543081149730977
0.096152458740747;	0.027471262652172;	0.025374456991456;	0.024014886186253;	0.023350319386513;	0.022621770954776;	0.022238994785061;	0.022026253745545;	0.021661609374635;	0.021210173645792;	0.021024676854357;	0.020755958834305;	0.020619909299304;	0.020482961865512;	0.020261629450876;	0.020124841094173;	0.019988256526147;	0.019870305951906;	0.019723510690766;	0.019696289182096;	0.019796057754736;	0.019571627210366;	0.019522206408093;	0.019381319464983;	0.019479235408038;	0.019279580979943;	0.019273058001458;	0.019323556451085;	0.019214105604977;	0.019512201776686;	0.019389925395553;	0.019280065625046;	0.019255390021129;	0.019102749808162;	0.019338403055949;	0.018631424335955;	0.018174073433690;	0.017918077483597;	0.017850226934337;	0.017581608911199;	0.017628386637004;	0.017345191671772;	0.017343067175259;	0.017165776848426;	0.017036164577310;	0.016991431014248;	0.016834413144530;	0.016689748571096;	0.016723845519701;	0.016530157605087;	0.016387190443096;	0.016529457515348;	0.016218028820430;	0.016227632016198;	0.016246909618390;	0.016047956812005;	0.016022238188877;	0.016034591469845;	0.015891369240261;	0.015863800438950;	0.015884333583852;	0.015765097603150;	0.015803773397709;	0.015792973088734;	0.015698022812197;	0.015739209135985;	0.015739497674877;	0.015664450577320;	0.015706051357930;	0.015716116193028;	0.015643662477549;	0.015652787468697;	0.015704127828716;	0.015629521742747;	0.015646786984518;	0.015717677410145;	0.015648748508231;	0.015690937648085;	0.015759828002296;	0.015713015281936;	0.015751408924830;	0.015799850477585;	0.015851780880322;	0.015849703342413;	0.015896611725475;	0.015995981564553;	0.015996317853098;	0.016058158991316;	0.016130519103169;	0.016235740630807;	0.016316478297907;	0.016472682673499;	0.016651568541156;	0.016817962079853;	0.016977794784608;	0.017194257723490;	0.017430521782411;	0.017660982288907;	0.017874528363145;	0.018142195601965;	0.018442136999375;	0.018762251902647;	0.019062732525558;	0.019431733283608;	0.019823960300860;	0.020274446905244;	0.020699710814476;	0.021173088435836;	0.021700704735583;	0.022197325669072;	0.022698043126255;	0.023162439916543;	0.023692479191977;	0.024261180914505;	0.024856721337075;	0.025475251608534;	0.026061096252369;	0.026548220859930;	0.027118389810136;	0.027745636294856;	0.028432959498857;	0.029212723211898;	0.030056839969220;	0.030921132667122;	0.031878357978147;	0.032867813004919;	0.033913638278137;	0.035016197472542;	0.036282623788094;	0.037827074122024;	0.039432725624705;	0.041187515586145;	0.042987672666022;	0.044927042919443;	0.047034863229691;	0.049215175301046;	0.051535038093243;	0.054028402919317;	0.056645708689489;	0.059405181878143;	0.062366696739328;	0.065890816738728;	0.070249498372445;	0.074324959964626;	0.076513543126266;	0.078667365710915;	0.080871523364172;	0.083142761311986;	0.085516820131182;	0.087997380716266;	0.090513169568431;	0.093180545371552;	0.095949547027184;	0.098869428915010;	0.101787504608341;	0.104546060862094;	0.107398725697328;	0.110355238549182;	0.113386694160584;	0.116493026253813;	0.119755318338560;	0.123067472187927;	0.126399804512334;	0.130016957750654;	0.133743672094129;	0.137242537616413;	0.140828087011971;	0.144519518262686;	0.148250427994424;	0.151754745754346;	0.153207610247637;	0.154407201213297;	0.083746895338095;	0.101746535505236;	0.140373319618267;	0.189435302364201;	0.238686491467220;	0.237215872562432;	0.016978808381986;	0.076089746765108;	0.188535642937322;	0.300005781610118;	0.595701987753516;	1.480698574269619;	0.023520201253639;	0.233998037426149;	0.414200633518772;	0.076217188858853;	-0.772840251754529;	0.141707796051518;	0.324619526264450;	-2.811121153560181;	0.154919848120671;	0.285009830917024;	0.495445988512772;	-0.012126084501024;	0.240235713769406;	0.396651619498053;	-0.424011312457476;	0.144585376576742;	0.217295542051727;	0.254347279656402;	0.280713698855380;	0.301986227710901;	0.319743024521687;	0.336062604121869;	0.351117078568139;	0.364436159282692;	0.377624707340095;	0.392591121942830;	0.405852349191377;	0.415237965334272;	0.423909841446517;	0.432000452033840;	0.439411822050261;	0.446330076046965;	0.452200168874781;	0.456108947297234;	0.459428221584646;	0.475146391841389;	0.533291046542427;	0.777908896630942;	-2.153548988408188;	0.279161976557593;	0.551793711782799;	-0.145563063554504;	0.441040224582764;	2.514392543812758;	0.360312742051785;	0.846968023443710;	0.269597139436050;	0.619181160944211;	0.109865256615961;	0.516884100127848;	-0.495990258056234;	0.450546945903947;	2.574713758322518;	0.386398401253617;	0.892961655362332;	0.304908116545984;	0.619548770482566;	0.133299716845089;	0.441881614552369;	0.816427613752799;	0.288848281431549;	0.419774199170849;	0.471992921038730;	0.518396879108759;	0.604134901275265;	0.545185267356215
