0.488604274098111;	0.000160900175729;	0.000161130898837;	0.000169379553315;	0.000174270673744;	0.000183871288255;	0.000648645418724;	0.000065467258959;	0.000075724241546;	0.000077593567909;	0.000076553562186;	0.000072388945100;	0.000056388308006;	0.000054986960962;	0.000057314376240;	0.006331306633009;	0.000833022524128;	0.000496530877515;	0.114455668778370;	0.116241960808252;	0.111252633600513;	0.105307442541749;	0.105255968742727;	0.097558055438645;	0.099153426775783;	0.088994692781548;	0.113927486309910;	0.000001598334969;	0.000002132796040;	0.000002384886361;	0.000003017401611;	0.000002568433549;	0.000001716301074;	0.000001433682222;	0.000001532280129;	0.000001627050684;	0.000001491680713;	0.000001537327096;	0.000001137863703;	0.000001642290847;	0.000001220478746;	0.000001392180126;	0.000001363914190;	0.000001358040107;	0.000001331436100;	0.000001665942598;	0.000001424149613;	0.000001543953153;	0.000002017980359;	0.000001709156184;	0.000001679344212;	0.000002355794733;	0.000001933915394;	0.000002166121079;	0.000002654299387;	0.000002672235914;	0.000002535112927;	0.000003278297085;	0.000003119616092;	0.000003292035769;	0.000004042333363;	0.000003441471258;	0.000004670430097;	0.000004540957175;	0.000004593851230;	0.000004718284680;	0.000005889977178;	0.000005891257439;	0.000005979296469;	0.000007629825576;	0.000007139809655;	0.000007469853243;	0.000009423975094;	0.000009009727444;	0.000009573730456;	0.000010153686893;	0.000012412969468;	0.000011937701724;	0.000013269680866;	0.000015624061939;	0.000015973324801;	0.000016826701723;	0.000016758050305;	0.000020102650679;	0.000019662614391;	0.000022375994957;	0.000023857985697;	0.000027083860461;	0.000027026256775;	0.000027952838523;	0.000031557668307;	0.000034700822027;	0.000036263957959;	0.000036611478411;	0.000039271850377;	0.000042106958312;	0.000048483017284;	0.000046608248116;	0.000050393642954;	0.000053680518963;	0.000056847127821;	0.000065720472219;	0.000062710166514;	0.000072700289512;	0.000074736806492;	0.000079008315884;	0.000082623452901;	0.000085026832659;	0.000086417660536;	0.000089955963239;	0.154373190450025;	0.157220297744574;	0.160186810392909;	0.164254569831056;	0.161312865128271;	0.163428855622939;	0.164946979595711;	0.165930526251001;	0.168509312809364;	0.170036104499777;	0.173573744986216;	0.175952898558417;	0.171694867327572;	0.175092069362341;	0.178748092066687;	0.181543608897053;	0.184447697527516;	0.185759538653550;	0.185607804026996;	0.188932646464030;	0.191555907089038;	0.197221620577915;	0.189843860576936;	0.195400788508305;	0.195507391094197;	0.205116595389806;	0.213850934519954;	0.212854495513834;	0.218537231847160;	0.223232636006212;	0.228854542352480;	0.235733116362511;	0.242859594807186;	0.248310951990103;	0.252307234628602;	0.257771652602127;	0.264531420467962;	0.260324432966619;	0.267327565720553;	0.273199017256779;	0.280396273123672;	0.287467325039705;	0.295750813881672;	0.303604786943621;	0.308790957222897;	0.316598599552105;	0.326667291082223;	0.334366440160060;	0.341149626701189;	0.352050508047480;	0.360358875429443;	0.368960515212507;	0.381503891182256;	0.393837842749350;	0.405741784576632;	0.420047415788430;	0.434849712008479;	0.459148796964553;	0.474102422089952;	0.486078459342018;	0.497229909475884;	0.507129992925321;	0.522908535088655;	0.542577310055635;	0.567588505977965;	0.599939789022845;	0.639787127320702;	0.668677889973179;	0.699684232103075;	0.722174672369569;	0.761004345286233;	0.802357287454501;	0.842008683139537;	0.876221864840824;	0.902512194719821;	0.922156023965087;	0.933421306102671;	0.938494701790826;	0.936243322572421;	0.926275347326546;	0.899679877012014;	0.854151768174785;	0.771136318144542;	0.684937098197176;	0.669603670560573;	0.672953171499082;	0.700679147419693;	0.735760130012637;	0.729761140089218;	0.724716894702678;
0.629306834979689;	0.085220542538381;	0.078698616205121;	0.070056300711678;	0.062742130388199;	0.054757685791150;	0.117516617268473;	0.069359834201597;	0.064245235950331;	0.059705364463060;	0.059969398640817;	0.060666790073752;	0.078276956459706;	0.066585267840606;	0.060803306738397;	0.144946925093083;	0.079537007959102;	0.076681692073116;	0.179034989924422;	0.179773839720425;	0.179025822790121;	0.175279047375903;	0.167426780729115;	0.168916941595770;	0.162176244927551;	0.159848961899329;	0.175977963981183;	0.096679095860474;	0.095431772283897;	0.086608601815141;	0.087670890493264;	0.091024413588450;	0.092216845876584;	0.096898127617956;	0.097576109858095;	0.092863850419264;	0.098079901226814;	0.100556821402895;	0.098669222197508;	0.103933289691160;	0.098824752327893;	0.100473176588261;	0.107809671754274;	0.100829928335709;	0.102205421855375;	0.109399788205163;	0.100031793571256;	0.102274342455850;	0.112687125404966;	0.105126731061873;	0.106398935962203;	0.113227019227044;	0.104577664916788;	0.105823410823238;	0.110955041662636;	0.107518503941373;	0.106798866097362;	0.113621878009733;	0.106347693757053;	0.107496411202589;	0.114174549139642;	0.105220064369277;	0.108013129469380;	0.113000440229292;	0.106004569659073;	0.104175085275752;	0.109594663758309;	0.104905377486377;	0.105197670577141;	0.111629599146936;	0.102521793081616;	0.103976186739598;	0.112001979964359;	0.103598683527380;	0.102588876778684;	0.100759471060271;	0.107943740445780;	0.100751412424307;	0.103615380215314;	0.109669211119374;	0.102979822687809;	0.103677709631155;	0.104319372757657;	0.110152583959581;	0.099540678328341;	0.103154999234138;	0.104238665711460;	0.109122178470930;	0.103673339858640;	0.103522278951892;	0.105968325059714;	0.112873668806946;	0.111466181765335;	0.109194918922470;	0.111167182543688;	0.113708101124081;	0.123697061006906;	0.116140361857138;	0.120344051877722;	0.124609043972083;	0.128884909968285;	0.142904491166283;	0.132636681926136;	0.148740400383607;	0.148626499617591;	0.149291306005772;	0.153643554856911;	0.153414950489266;	0.153714849517712;	0.157177294824065;	0.173062828247424;	0.176131607216185;	0.179322866823582;	0.183709911729162;	0.180677310278243;	0.182985058517700;	0.184696646013594;	0.185724508874452;	0.188569293703051;	0.190314151786111;	0.194189916949657;	0.196746170285461;	0.192406538570830;	0.196158265380642;	0.200201028066851;	0.203345285964411;	0.206572611525621;	0.208146927291261;	0.207991163086092;	0.211678799657291;	0.214639602207033;	0.220810692121546;	0.213133529921966;	0.219205997298329;	0.219596040829757;	0.229871248958809;	0.239298824554753;	0.238324674740209;	0.244459677449496;	0.249466640397311;	0.255080831229751;	0.262326832396637;	0.269808729628329;	0.275553750248940;	0.279561684083796;	0.285342075111752;	0.292351261202899;	0.288192755771619;	0.295672456713646;	0.301746528273075;	0.309431718743429;	0.316817203536637;	0.325590959878436;	0.333894049334169;	0.339341297497876;	0.347408242967923;	0.357977384252196;	0.366153497112590;	0.373021017917555;	0.384379522754235;	0.393165375750520;	0.402158595460435;	0.414888952751826;	0.427369642727367;	0.438862455801595;	0.452792582637311;	0.467620427071808;	0.479776870229411;	0.493898531066400;	0.506460234658447;	0.518193846900925;	0.527401490326700;	0.543775462887655;	0.562663751519341;	0.588219131964786;	0.619763560573227;	0.659519505671040;	0.686992779313907;	0.716208865661019;	0.737510656107780;	0.775442426974863;	0.814662650039305;	0.852642972089185;	0.884723842917997;	0.909661326617051;	0.927708623794896;	0.938193266831793;	0.942763269579317;	0.940474930124435;	0.930291501583129;	0.904980036083453;	0.861039801324785;	0.781544058584762;	0.698823111695419;	0.683199570684645;	0.687340707712910;	0.710068049865370;	0.745513794186540;	0.741424894683438;	0.745179874062051;
0.651197841935659;	0.103710069170983;	0.095291463626419;	0.084872286323786;	0.075937191629001;	0.066372142673303;	0.133241984562296;	0.083550642375093;	0.077228041770960;	0.071908766516314;	0.072169629222143;	0.072408767011183;	0.093501899473838;	0.079738890579275;	0.072509126848693;	0.160670646843779;	0.093145449483607;	0.090443041368119;	0.190822170370289;	0.191036533494312;	0.190825166219440;	0.187009671671590;	0.178509401586864;	0.180782428155980;	0.172996357353921;	0.171740218941910;	0.186217162467253;	0.112721107063964;	0.111283250831034;	0.100910933501315;	0.101775303626748;	0.104911036024432;	0.106519096300900;	0.111921354843782;	0.112652754438654;	0.107317568426724;	0.113006100269766;	0.115561461279984;	0.113434372758986;	0.118979714428063;	0.113447300972833;	0.115152703680930;	0.123139359120389;	0.115433343578370;	0.117105679306494;	0.124814745097079;	0.114454426014655;	0.116894100678005;	0.127724086216689;	0.119655430705573;	0.120806652911554;	0.128078941426966;	0.118827199253874;	0.120217038311149;	0.125689883591949;	0.121737830802595;	0.120938447749716;	0.128265571899574;	0.120377911856201;	0.121367376299401;	0.128622258329886;	0.118849063790271;	0.122030182387406;	0.127383720637273;	0.119705696181436;	0.117722453831744;	0.123504761543848;	0.118240487153277;	0.118613703595885;	0.125541320644267;	0.115172010894679;	0.116704440654187;	0.125068758120379;	0.115974479123697;	0.114875393895168;	0.112769311198348;	0.120474805966784;	0.112649765347802;	0.115691613769715;	0.122188438703942;	0.114923240048854;	0.115521284035865;	0.116115324662298;	0.122317913571999;	0.110793751383721;	0.114584549205682;	0.115669349477047;	0.120728388321384;	0.114790219942318;	0.114541162022010;	0.117056053951241;	0.124324608172932;	0.122719461731602;	0.120220556994929;	0.122200402589347;	0.124688881958997;	0.135183405803706;	0.127086918321558;	0.131446308297810;	0.135860710799793;	0.140257344227968;	0.154850529880312;	0.143982716115860;	0.160827228851282;	0.160675776698975;	0.161429878595809;	0.166034677256240;	0.165757150940234;	0.166071496999354;	0.169705813980981;	0.183754348703423;	0.186932850938639;	0.190204912566359;	0.194765899709172;	0.191690898262838;	0.194148579144836;	0.195936136505824;	0.196941755830730;	0.199928585873492;	0.201767822622447;	0.205765629469159;	0.208441413826656;	0.203964867643817;	0.207789714786551;	0.211946091363626;	0.215253884945978;	0.218759786672949;	0.220597521687217;	0.220239370051170;	0.224213052444557;	0.227401838638515;	0.233766064301060;	0.225637186999025;	0.231643390750579;	0.231846106933070;	0.242086623532540;	0.251741816282411;	0.250923578159749;	0.257011426281604;	0.262051802536208;	0.267851531075181;	0.275415778730435;	0.283149209946563;	0.288847933567275;	0.292665376211452;	0.298757901096593;	0.305561807994851;	0.300994909609707;	0.308205554238117;	0.314993669602594;	0.322323748377965;	0.329277081618413;	0.338305371289488;	0.347215019384967;	0.351795100405006;	0.360420379728239;	0.371880949553679;	0.380494021881953;	0.386693050085269;	0.399179044646858;	0.407782950971677;	0.416265743726528;	0.429417700127526;	0.441497733744984;	0.452140444512664;	0.466767541390659;	0.480596204662466;	0.491821541149940;	0.506535537278051;	0.518172795466467;	0.529157378580829;	0.538658634901463;	0.554205910714356;	0.573281749938688;	0.597914173653086;	0.629543942052810;	0.668211739237580;	0.695303554518292;	0.722804423092182;	0.744038722076966;	0.780851783333283;	0.819729950266155;	0.856680835462143;	0.888217157974902;	0.912212641991699;	0.930109436744329;	0.939994890432410;	0.944373084977684;	0.941940405063243;	0.932007829989919;	0.906869831668771;	0.864108682365175;	0.785391949722021;	0.702916428789898;	0.688448396152902;	0.691796801955964;	0.715365063532937;	0.750205118907148;	0.746367165843927;	0.752796900363168;
0.671556776748449;	0.120697270867282;	0.110508087951351;	0.098424981060377;	0.088071639683471;	0.077062796511446;	0.146831585759409;	0.097708563525675;	0.089807060369647;	0.082670744308102;	0.082316295554151;	0.084029653337304;	0.105966530186215;	0.090894854321695;	0.083137540187115;	0.174219635182101;	0.106198436277707;	0.102171964479474;	0.201129903469444;	0.200829684384503;	0.202288112806908;	0.199016989454716;	0.187849924651029;	0.191850290389562;	0.183031666358582;	0.181322409264136;	0.196441535401580;	0.125821626337410;	0.124230328474644;	0.113424569425466;	0.114684651528870;	0.118886354987876;	0.120652875059115;	0.125348345551685;	0.126270051736415;	0.119773713896965;	0.125998262798486;	0.129035751762840;	0.127135191588390;	0.132498367118006;	0.126628685043289;	0.128177992929860;	0.136779843390286;	0.128482120105294;	0.129463862455050;	0.137522713577935;	0.126798764398465;	0.129190558662489;	0.141142479876391;	0.132500462545282;	0.133880690856914;	0.141297290824369;	0.131310106909456;	0.132219865538029;	0.137858618127831;	0.133941928200946;	0.133045680311392;	0.140650128958651;	0.132088676521890;	0.133325622450955;	0.140628256346889;	0.130435537918721;	0.133237749578918;	0.138885549701550;	0.130488328363415;	0.128351989734900;	0.134347003595463;	0.128928413716401;	0.129091407555492;	0.136295638670632;	0.125890551828777;	0.127386429609436;	0.136297091450564;	0.126678612855278;	0.125506274500411;	0.123253011081502;	0.131176500733237;	0.122853501171818;	0.126060825327880;	0.132730506785005;	0.125113748498831;	0.125733023124998;	0.126308521829925;	0.132627405826441;	0.120470197505837;	0.124469579200544;	0.125627255830235;	0.130798039522403;	0.124458515876771;	0.124173945830838;	0.126781651877723;	0.134433315620672;	0.132762563104114;	0.130086590353508;	0.132174717940954;	0.134758664953081;	0.145672071115912;	0.137195838644494;	0.141790139738067;	0.146417581764930;	0.151051133749141;	0.166310482331946;	0.154986533188108;	0.172598700969614;	0.172441779227530;	0.173092850008862;	0.177816917441946;	0.177441457747816;	0.177740162142100;	0.181480378863589;	0.194024552748128;	0.197237868400632;	0.200570699140657;	0.205192127668353;	0.201989705636562;	0.204388308686265;	0.206199464681045;	0.207157846863099;	0.210156867543899;	0.212008116932654;	0.216098127256081;	0.218685971146556;	0.214161772133860;	0.218138342461194;	0.222438725845085;	0.225798899450801;	0.229196307151186;	0.230850168988018;	0.230507676750343;	0.234329295926026;	0.237337053196155;	0.243632338747124;	0.235364682041870;	0.241515781460846;	0.241911477847899;	0.252404771995694;	0.262263518391311;	0.260903014680610;	0.267213647594666;	0.272461580294137;	0.278095176334820;	0.285542302245736;	0.293101338320303;	0.298757364014812;	0.303059122150246;	0.308826296100873;	0.315504314775027;	0.311053468990049;	0.318744346186616;	0.324878543331081;	0.332435172886188;	0.340011670218927;	0.349366991314391;	0.358125273634317;	0.362627417060238;	0.371437994969148;	0.382436255545474;	0.390438337400768;	0.397521999059482;	0.409082495051911;	0.416931724600294;	0.425184588245435;	0.438423210858866;	0.450016032608504;	0.460722313975191;	0.475140328179282;	0.488927282805832;	0.500495315046302;	0.514555075020483;	0.526417836126070;	0.538052186444960;	0.546549981652156;	0.562709347662751;	0.580862147878327;	0.605960797083495;	0.637785909878060;	0.675492708238584;	0.702521785497677;	0.728658133990132;	0.749980788349808;	0.785675945853547;	0.824318102545707;	0.860147734108162;	0.891135209216251;	0.914603645291326;	0.932003919112322;	0.941504133761020;	0.945782656712808;	0.943281752112902;	0.933471997893184;	0.908820407899675;	0.866600764945783;	0.789310756145039;	0.707694252194089;	0.693419316570136;	0.696894499650747;	0.719945109028506;	0.754873180820539;	0.751437616502206;	0.759626796130235;
0.686173438332362;	0.137194416586240;	0.125263841427133;	0.111732373651445;	0.099823423407241;	0.087457723208039;	0.159471861170023;	0.108920654677328;	0.100487066186733;	0.093904479309168;	0.094096450024251;	0.093367378049012;	0.120501551420789;	0.103167167949127;	0.093348525708900;	0.186338024770118;	0.117014990529267;	0.114456662321595;	0.211496394878650;	0.210666768778807;	0.211686394111405;	0.207824033372364;	0.197726269446974;	0.201496320781338;	0.191975765952786;	0.191953095866639;	0.204362729247928;	0.139968979982489;	0.138194963266121;	0.125546523912635;	0.126235404394992;	0.129398457243795;	0.131680695557605;	0.137656565910941;	0.138519395857877;	0.131820014941348;	0.138275026289219;	0.141089439411717;	0.138783839789769;	0.144433841464213;	0.138263652133460;	0.139890944455028;	0.148882781504103;	0.140022185158633;	0.141645863861992;	0.150015190734762;	0.138355337110240;	0.140940235421027;	0.152672829269500;	0.143778899664289;	0.144856817040150;	0.152584103941547;	0.142317407634019;	0.143541299462941;	0.149392410916111;	0.144872726554348;	0.143916582061250;	0.151857621178321;	0.142939022263230;	0.143846114856660;	0.151664249825732;	0.140826042529246;	0.144150017822227;	0.150016830585649;	0.141186058606725;	0.138955286852268;	0.145178168873536;	0.139212478866699;	0.139534798355910;	0.147088860178350;	0.135390898414860;	0.136956694889004;	0.145938642311037;	0.135862002810866;	0.134634929524267;	0.132142061019795;	0.140477349627285;	0.131727925215424;	0.135039757230150;	0.142073985245248;	0.134079751425326;	0.134607224056610;	0.135167368821644;	0.141813558202114;	0.129048724276634;	0.133180247129386;	0.134358029376892;	0.139657702707364;	0.133010905960011;	0.132687014376336;	0.135382629540176;	0.143310812223010;	0.141524115612206;	0.138713647474689;	0.140826886241427;	0.143356626310077;	0.154667467928472;	0.145841188509802;	0.150573465893278;	0.155355621792152;	0.160082184340678;	0.175704941439722;	0.163946724788798;	0.182050320311284;	0.181840535459858;	0.182535667986496;	0.187402017751298;	0.186998043721708;	0.187254408763510;	0.191043614268830;	0.202514502684475;	0.205765073855355;	0.209128632923440;	0.213845360817135;	0.210601308633291;	0.213122473156867;	0.215001597199792;	0.215843204338814;	0.218945233519855;	0.220873533121662;	0.225053928652254;	0.227687626536318;	0.223068173471185;	0.227032143224985;	0.231292041485705;	0.234615620088218;	0.238023734516256;	0.239780458343698;	0.239186608677600;	0.243078408939095;	0.246240389480948;	0.252794893702527;	0.244369865368876;	0.250640234109382;	0.250870394082763;	0.261500912821393;	0.271200321617376;	0.270209545593014;	0.276546681112087;	0.281632671719737;	0.287155746846225;	0.294718000480092;	0.302577534964984;	0.308623844586638;	0.312175354333394;	0.318217272834470;	0.325365665952763;	0.321061590049302;	0.328723368767368;	0.334731785728070;	0.342638821615638;	0.349935512993396;	0.358854062926072;	0.367288921047237;	0.372671940789993;	0.380614301926113;	0.391380457118706;	0.399705672994677;	0.406327288283255;	0.417671332609964;	0.425822163767385;	0.434485650271507;	0.446831435649477;	0.459039201316132;	0.470188617189272;	0.483607506644849;	0.498113073133158;	0.509796596234227;	0.523045777461708;	0.535155654583613;	0.546785347501080;	0.554825925543837;	0.571036903993190;	0.588534098785064;	0.613780257613663;	0.644600112332202;	0.682480665618558;	0.708399085823640;	0.734343422786601;	0.754720781992096;	0.790382008834276;	0.827925566229036;	0.863367405450727;	0.893482922837126;	0.916607153775755;	0.933371397011522;	0.942750964517627;	0.946779672524997;	0.944333932701019;	0.934460530921300;	0.910262429189034;	0.868211831136330;	0.791988553132997;	0.711679777514054;	0.696651023096192;	0.700726688733526;	0.723122828872992;	0.758435668998966;	0.755739545576024;	0.765685052841485;
0.700843789849821;	0.153866359204759;	0.140106906066664;	0.124888741823246;	0.111657046645370;	0.097886644120030;	0.171170715865504;	0.120052768773298;	0.111090322559756;	0.103963756757607;	0.103181030159032;	0.104900424431975;	0.131497375444156;	0.113285342570759;	0.103322579475153;	0.197362503798383;	0.129302741592376;	0.124932469143787;	0.220845133447855;	0.219460576636530;	0.222499211647132;	0.219343806901441;	0.205993067345996;	0.211611338862221;	0.201212083007048;	0.200143915927924;	0.213961702566292;	0.150943011111552;	0.148977977084627;	0.136656073914011;	0.137862159084759;	0.142389044906725;	0.144707877948760;	0.149452408796228;	0.150552792960023;	0.142700644142817;	0.149646222978531;	0.153075955830945;	0.151164781333815;	0.156374475420880;	0.149965978136653;	0.151436955275713;	0.160964076454391;	0.151540476433377;	0.152351661503698;	0.160970883658220;	0.149348962807950;	0.151817674570961;	0.164750849927023;	0.155398216741105;	0.156772299895643;	0.164398416513614;	0.153433382755268;	0.154149623689620;	0.160090470590282;	0.155703303550510;	0.154822201518138;	0.162967310672380;	0.153277207214042;	0.154578798373195;	0.162190412608283;	0.151026473013641;	0.153888447811121;	0.159967172542429;	0.150644453881117;	0.148242163067106;	0.154571573338313;	0.148792912812260;	0.148840448053424;	0.156539812345998;	0.145169568268120;	0.146730212283137;	0.155831085564495;	0.145375280798783;	0.144129344961182;	0.141599763476483;	0.149807972890013;	0.140677811616075;	0.144148479380202;	0.151148921914009;	0.142885630845054;	0.143424436884910;	0.143968446110925;	0.150631664131599;	0.137298789902816;	0.141566249386276;	0.142775439209003;	0.148152976992518;	0.141182712271409;	0.140794940386776;	0.143453732200362;	0.151623656136439;	0.149750272100178;	0.146851654419312;	0.149001289115920;	0.151579788481263;	0.163175401841322;	0.154037755144133;	0.158899731139161;	0.163719935082781;	0.168572089472128;	0.184688766226973;	0.172612617632549;	0.191258568520738;	0.191075546312398;	0.191739080283610;	0.196689384128210;	0.196054314389094;	0.196273512104510;	0.200121415790257;	0.210833420596336;	0.214138160560216;	0.217508073628607;	0.222295681725228;	0.218962169280221;	0.221459470369415;	0.223288695047243;	0.224148251855744;	0.227246204487163;	0.229135794228652;	0.233300586788669;	0.235934522515995;	0.231153520769966;	0.235138627365499;	0.239485575858746;	0.242924944451988;	0.246494319535189;	0.248284569513628;	0.247495819737875;	0.251534258342102;	0.254766286892144;	0.261328523690520;	0.252574832740770;	0.258767603385710;	0.258971224776720;	0.269496800064952;	0.279502050687026;	0.278499711391413;	0.284774221387681;	0.289956552109939;	0.295701237740714;	0.303532737841187;	0.311557734246744;	0.317483252444094;	0.320951794701432;	0.327270242142551;	0.334222535318758;	0.329587880123284;	0.336963956115054;	0.343717820203495;	0.351327776098017;	0.358135819538463;	0.367098121493083;	0.375940694510530;	0.380896347590792;	0.388890796074909;	0.400303038777246;	0.409051338759456;	0.414581965521740;	0.426487902058101;	0.435149655109101;	0.443756338425093;	0.455818277026120;	0.468292409762497;	0.478992643982946;	0.492515176452475;	0.506844807775602;	0.517820309805801;	0.531553672841317;	0.543071011427042;	0.553875767966228;	0.562514890473543;	0.577953189389134;	0.595930764875933;	0.620411513512584;	0.650488460444014;	0.688511134945757;	0.713404132465323;	0.739222989422078;	0.758793708081590;	0.794469334575612;	0.830948949841897;	0.866124217240235;	0.895515047096817;	0.918174232173535;	0.934535951378799;	0.943766921036202;	0.947600867456088;	0.945200523399684;	0.935309703993013;	0.911386544662861;	0.869689516839556;	0.794112785566042;	0.714707821652447;	0.699327977710510;	0.703601681141933;	0.725927383332223;	0.761303592952264;	0.759214595618951;	0.771613237526591;
0.711864191282929;	0.170591415801797;	0.155048974871693;	0.138463577361296;	0.123627900015859;	0.108534753820856;	0.183017043000913;	0.131212485418619;	0.121848231159329;	0.113933559265534;	0.113637059280263;	0.114103513315350;	0.146878676478578;	0.126260729288338;	0.113742263245924;	0.208765307239016;	0.139900834435529;	0.137643173684953;	0.231667544995497;	0.229400287143512;	0.231824303573047;	0.227512082794420;	0.216353396998287;	0.221593982708163;	0.209750598600933;	0.211319591373061;	0.221772328319025;	0.164409034858926;	0.162403670555806;	0.147730141744659;	0.148848485975543;	0.151935824933399;	0.155364287657647;	0.162273010924402;	0.163255034454616;	0.154742187131012;	0.161857467514934;	0.164533041873986;	0.162296639574182;	0.168175033367262;	0.161692071669118;	0.162838035949271;	0.172683108208008;	0.163381963202679;	0.164348708815553;	0.173159474688456;	0.160026715057925;	0.162721056124157;	0.175217506995880;	0.165649105047211;	0.166834908975363;	0.175191668693004;	0.164241971816155;	0.164819164758393;	0.170945327079044;	0.166286977195852;	0.164830432320836;	0.173177955014822;	0.163735931586984;	0.164550125448201;	0.172856073759456;	0.161386137778790;	0.164331148854033;	0.170675637817987;	0.160418384015111;	0.158021644211293;	0.164594952271417;	0.157802377324482;	0.157928321964707;	0.165967580679469;	0.153567542525832;	0.154997258865245;	0.165064277480160;	0.154105176703161;	0.152698356917090;	0.149813840807352;	0.158696929228682;	0.149109373851933;	0.152602101594455;	0.159969897777280;	0.151385950470009;	0.151847414681868;	0.152310630231626;	0.159092480703220;	0.145352680355920;	0.149745543728791;	0.150989708825725;	0.156338385267586;	0.149034445197244;	0.148618102971198;	0.151413769264513;	0.159851135993428;	0.157921815552892;	0.154797123727489;	0.157013773464692;	0.159586171610792;	0.171413562225091;	0.162013902650084;	0.167023790282324;	0.172037807166208;	0.177029527370426;	0.193479678099418;	0.181075797252843;	0.200156248101443;	0.199912151810022;	0.200442725407926;	0.205443748349587;	0.204808044301607;	0.205006248344913;	0.208902927550809;	0.219030154305960;	0.222324754655008;	0.225733952304882;	0.230530564397003;	0.227089907240803;	0.229509029153558;	0.231369957203442;	0.232153680423782;	0.235246881955932;	0.237141064993114;	0.241371513858154;	0.243877033262536;	0.239072230452662;	0.243150427079074;	0.247569439796147;	0.251018819553020;	0.254490251542372;	0.256167014176799;	0.255518833010437;	0.259473097928788;	0.262566145147998;	0.269049527216064;	0.260223337632182;	0.266530485825384;	0.266968883367681;	0.277641526204822;	0.287917804742703;	0.286328430120090;	0.292758523479567;	0.298204108364769;	0.303916503743908;	0.311687713162857;	0.319510990084051;	0.325236328668536;	0.329400315544426;	0.335476894696102;	0.342001084917940;	0.337246282667581;	0.344849454832915;	0.351563772536120;	0.359022155971648;	0.366118265234776;	0.375608561290136;	0.384811902205927;	0.388813616414796;	0.397635534937202;	0.409247972578316;	0.417784798355804;	0.423232065136673;	0.435226051002013;	0.443420633227470;	0.451535601482976;	0.464233844668338;	0.475998437349361;	0.486154778731275;	0.500340853681757;	0.513838337458240;	0.524362701550067;	0.538481018242317;	0.549426771658969;	0.559860412522842;	0.568708350006472;	0.583647578028771;	0.601866693697897;	0.625734580820804;	0.655909356166919;	0.693287470177658;	0.717876439666099;	0.742934018086108;	0.762369714756644;	0.797462474679471;	0.833596618186644;	0.868286449395539;	0.897253605554980;	0.919470886623353;	0.935634000857551;	0.944635008794665;	0.948396474040221;	0.945976570324017;	0.936189870662843;	0.912391982438886;	0.871351895707940;	0.796156594470627;	0.717170241883282;	0.702119800703622;	0.706120893930729;	0.728886705721631;	0.763946606835220;	0.762222473260426;	0.778388867509117;
