0.000000000000000;	0.073542086604216;	0.041537706198031;	0.037140797942755;
0.100650123672732;	0.080230910974019;	0.044004100111167;	0.035345224593774;
0.083502494303062;	0.068107604451280;	0.037302937651773;	0.029663049605602;
0.069835424724264;	0.056653112944292;	0.030964020052226;	0.024665974643222;
0.061793537984949;	0.048744616845891;	0.026572318333194;	0.021405678432585;
0.055910994637529;	0.042690167512753;	0.023213392601562;	0.018953725338362;
0.071984421047231;	0.056868112417201;	0.034271307734467;	0.034138961670278;
0.064543812111558;	0.050795199734779;	0.030309129973953;	0.031214253060718;
0.043729590915176;	0.032686721027583;	0.017754025149959;	0.015433566253332;
0.043032811327859;	0.031578396774556;	0.017120124288995;	0.014848077708824;
0.041511342085174;	0.030027931624275;	0.016266477713956;	0.014390640933641;
0.038646867991474;	0.027649860147804;	0.015018227716820;	0.014257648898703;
0.037720375384349;	0.026476135592351;	0.014396921656070;	0.014187952522008;
0.036183824200515;	0.025255201425473;	0.013690351169646;	0.013055388100083;
0.035187917329807;	0.024672838933814;	0.013344786170448;	0.012495952880146;
0.054640886651454;	0.043406191283452;	0.025818808255950;	0.022444316121851;
0.055315364092313;	0.047994830104327;	0.029267769904289;	0.026141195128135;
0.035003219728246;	0.027010365206830;	0.015276339494700;	0.014117339723764;
0.033473020157122;	0.025210995191069;	0.014543443043033;	0.013147960638624;
0.033130500135960;	0.024133761923300;	0.013880008870600;	0.013709158937467;
0.032459669795778;	0.023036686160555;	0.013278019691913;	0.013607174712383;
0.030829171886931;	0.022326373938379;	0.012816178422236;	0.012509798851621;
0.030903457528449;	0.022217119062629;	0.012753426007322;	0.013059494424820;
0.031406448443430;	0.022602194581256;	0.012995857347815;	0.013804174055980;
0.030420234562553;	0.021757771024744;	0.012462050697913;	0.013019206000601;
0.029729602454598;	0.021492185309650;	0.012298441005398;	0.013333862687368;
0.030274988010839;	0.022126597244507;	0.013462298514391;	0.014104767847304;
0.030674234490269;	0.022358389330902;	0.014098597241848;	0.014031322075105;
0.028723033289840;	0.021360724523024;	0.013265454426189;	0.014001408087660;
0.028703397468283;	0.021002608441510;	0.012930551722263;	0.013871737263322;
0.029181549468206;	0.021428763405891;	0.013110230357927;	0.014161914711347;
0.028210501433129;	0.021149568471992;	0.013237626093441;	0.014334498269479;
0.028820906519011;	0.021665006384018;	0.013799751671314;	0.014742321813705;
0.028790755525836;	0.021701013843760;	0.013982481110337;	0.015046166491800;
0.027789367827187;	0.021376608134620;	0.013787034405234;	0.014949055151615;
0.028375872964630;	0.021776396305540;	0.013851050170245;	0.015365871149941;
0.028014170177579;	0.021928642664138;	0.014214087123036;	0.015497701907032;
0.027407100302720;	0.021594507681239;	0.014412810397839;	0.015692046875533;
0.028131348209087;	0.022045248273367;	0.014766940209148;	0.016074094994862;
0.027353034680052;	0.021836319444570;	0.014776290939074;	0.016242958836409;
0.027864357475860;	0.022439763353797;	0.015319329005094;	0.016715240966237;
0.028064639176116;	0.022443053120949;	0.015422442977250;	0.016864009288252;
0.026866818329659;	0.021944297326411;	0.015232490145896;	0.016956258077815;
0.027402216070857;	0.022410656313485;	0.015628750602259;	0.017258357003605;
0.027892563898613;	0.022648053891931;	0.015940539019410;	0.017689866105475;
0.026900692738878;	0.022620592666063;	0.016015139551931;	0.017994912306563;
0.027000143752722;	0.022661012526877;	0.016146375358832;	0.018170890164695;
0.027841944829676;	0.022956005162819;	0.016471642720181;	0.018565591136114;
0.026467464852354;	0.022832755977983;	0.016570501330757;	0.018813839300094;
0.026187178526564;	0.022702345466434;	0.016713422110183;	0.018968145382539;
0.027477476109847;	0.023335971118072;	0.017145347088726;	0.019657705634608;
0.026466215873617;	0.023320053452992;	0.017324929972351;	0.019813410683630;
0.026198592934782;	0.023064176759132;	0.017407824779622;	0.019999297358242;
0.026999453742150;	0.023491134829399;	0.017742907057979;	0.020551750324375;
0.026104545904293;	0.023473853265879;	0.017913153480717;	0.020717225197580;
0.025807330922458;	0.023338417972848;	0.018099171835767;	0.021299960532043;
0.026485569524400;	0.023773573771868;	0.018581303703805;	0.021893252547260;
0.025841800324897;	0.023767200373729;	0.018719867390371;	0.022052369792443;
