0.000000000000000;	0.035785616187636;	0.019792525362979;	0.018100425953306;
0.001941774036910;	0.001513967736288;	0.000915672345350;	0.000749140323356;
0.001627439626062;	0.013729951801664;	0.023344465247940;	0.019028421993297;
0.001402571187404;	0.021346509592776;	0.018887403325736;	0.015404119953316;
0.001359832359559;	0.027254857198010;	0.016254462061125;	0.013435260828580;
0.001223559077535;	0.023910196805219;	0.014111729064233;	0.011797146771606;
0.002485296782790;	0.030882002525337;	0.019844127083001;	0.020446551444548;
0.001132790915207;	0.028102060934171;	0.017997259821932;	0.019107489391107;
0.001115517158184;	0.018708348478569;	0.011041166678113;	0.009696925304474;
0.001171978204607;	0.018195986092855;	0.010711066751230;	0.009362769237784;
0.001122277369154;	0.017538786115922;	0.010325871418525;	0.009142430499320;
0.001148202603068;	0.016694415772341;	0.009877835661601;	0.009206279125330;
0.001069389194342;	0.015678673621539;	0.009248047671324;	0.008798536326629;
0.001078788878500;	0.014739176165332;	0.008648551223216;	0.008010642192466;
0.001195231138713;	0.014946413938543;	0.008746546839866;	0.008045863070023;
0.003617401340473;	0.026135477992244;	0.016948427303525;	0.014407242035622;
0.001252865124806;	0.027395863236447;	0.018239454313274;	0.015825189070268;
0.001157799233523;	0.015352015916887;	0.009377157885579;	0.008540318463223;
0.001228340305422;	0.014511054706494;	0.008937198562655;	0.008043919918626;
0.001321222591361;	0.014533325743496;	0.008882483271793;	0.008613624822072;
0.001273730348797;	0.014075559633077;	0.008609033833975;	0.008563353803694;
0.001159977950074;	0.013105157519850;	0.008019748337299;	0.007645986886308;
0.001378895334851;	0.013089132706874;	0.007995480344602;	0.007912081623316;
0.001419884286307;	0.013877076530641;	0.008484211158614;	0.008663988989508;
0.001293865217839;	0.012958854745792;	0.007883915039321;	0.007959291833268;
0.001395373319279;	0.012634676347780;	0.007701514768547;	0.007991090062282;
0.001529713535227;	0.013371832558068;	0.008526414859746;	0.008625898921661;
0.001565967897147;	0.013673039454363;	0.008912121724089;	0.008680019276536;
0.001360389642993;	0.012772031154659;	0.008302416666550;	0.008439156701764;
0.001679833408797;	0.012607274053559;	0.008142948398373;	0.008384186354807;
0.001600650839566;	0.013185425805195;	0.008459622124412;	0.008766005765077;
0.001569828915754;	0.012660818942814;	0.008298656353321;	0.008597612347393;
0.001789522337277;	0.012951857816824;	0.008579905222271;	0.008814961417470;
0.001773657437555;	0.013270453706038;	0.008854936451290;	0.009176266614985;
0.001673142390919;	0.012712405896733;	0.008535656056043;	0.008908107988003;
0.002016391736543;	0.012991329762042;	0.008629792815283;	0.009178334671662;
0.001817116951233;	0.013278624123684;	0.008958253673011;	0.009389358931701;
0.001979492001992;	0.012885456822881;	0.008893936602555;	0.009351282509449;
0.002089482385505;	0.013249713545270;	0.009144392731918;	0.009645061533078;
0.001966342488933;	0.013014095652795;	0.009076508258527;	0.009679487908643;
0.002291063164898;	0.013253306080983;	0.009307030916584;	0.009881677823167;
0.002291146225417;	0.013645537341740;	0.009599786888444;	0.010210192596554;
0.002125191406536;	0.013059057226643;	0.009311403814135;	0.010066424787628;
0.002505624866021;	0.013217414925549;	0.009454315708657;	0.010173810218645;
0.002544833487488;	0.013774307083109;	0.009883109521673;	0.010690699789858;
0.002360268473481;	0.013415122379877;	0.009744372991120;	0.010664542999445;
0.002744510938207;	0.013436941287745;	0.009796970123748;	0.010753584517516;
0.002830561269349;	0.013930832649127;	0.010166870623548;	0.011173883381493;
0.002521047244792;	0.013534934267931;	0.010070108796716;	0.011129792846086;
0.003009583565570;	0.013511724919972;	0.010157900590876;	0.011245223014075;
0.003151021848663;	0.014211945823240;	0.010599341298912;	0.011836645567880;
0.002853175616207;	0.013931833524331;	0.010574464318859;	0.011772989677659;
0.003263483894500;	0.013746717912623;	0.010573509714538;	0.011837477252261;
0.003410966170470;	0.014269784076615;	0.010932054601857;	0.012325280818718;
0.003162315121407;	0.014045869926182;	0.010918122197832;	0.012301891841917;
0.003617659908930;	0.014047859029538;	0.011059980666124;	0.012653687707887;
0.003755118440198;	0.014590439323656;	0.011505937415919;	0.013170935526257;
0.003535785186639;	0.014334179955502;	0.011448688485777;	0.013112084972522;
0.003893122125307;	0.014184943908355;	0.011487690923231;	0.013250677147713;
0.004067106708675;	0.014589869569447;	0.011841302151447;	0.013537189024420;
0.003963080533246;	0.014693171336530;	0.012092977359925;	0.013664657805110;
0.004432720394195;	0.014801679443775;	0.012263840244892;	0.013898782444951;
0.004338082614913;	0.014781044878920;	0.012393925925426;	0.014134524288330;
0.004361407627641;	0.014598168129677;	0.012505189337949;	0.014098006426218;
0.004857140418603;	0.015028498347273;	0.012860394034808;	0.014426756634326;
0.005016747068145;	0.015366365348329;	0.013152038540201;	0.014780757350793;
0.004681477400354;	0.014864898270774;	0.012981350655663;	0.014602548280311;
0.005433672391374;	0.015045968031149;	0.013298974078135;	0.014896696325908;
0.005359439155338;	0.015499372600556;	0.013716542964511;	0.015217093066637;
0.005142889475325;	0.015007492776814;	0.013551947232854;	0.014972915922588;
0.005871861320631;	0.015115352047266;	0.013808990470676;	0.015236167102437;
0.006032539044293;	0.015611538566172;	0.014269860270874;	0.015505705844811;
0.005602598907024;	0.015349663888877;	0.014281559615774;	0.015267167444237;
0.006406853295911;	0.015391311710960;	0.014397476064343;	0.015501257486203;
0.006603625195270;	0.015755778798671;	0.014752357403346;	0.015801606678445;
0.006647731511712;	0.015496894643964;	0.014737896946460;	0.015584993814381;
0.006443422695992;	0.015189812706541;	0.014653024178509;	0.015400402665360;
0.007219454107132;	0.015420877422254;	0.014930603161581;	0.015517080602427;
0.007315844341567;	0.015723699403445;	0.015260819330474;	0.015676166928099;
0.006940102269154;	0.015291989249116;	0.015080630477756;	0.015488534837306;
0.007582483774955;	0.015074860859062;	0.015054892988672;	0.015358222622704;
0.008098337561709;	0.015509260209250;	0.015666472664160;	0.015582520497883;
0.008233720010613;	0.015711347304277;	0.015976150871683;	0.015734554212207;
0.007805149990750;	0.015232175598523;	0.015511669113451;	0.015505593566261;
0.008776851692361;	0.015106901537777;	0.015299336139688;	0.015349178400188;
0.008795213667469;	0.015226739193645;	0.015409422424253;	0.015352879579094;
0.008935255375850;	0.014968323037258;	0.015343538003261;	0.015255009882410;
0.008712310383765;	0.014654133230239;	0.015166150920574;	0.015060617748732;
0.009519439685504;	0.014699195708482;	0.015224117316490;	0.015035353291206;
0.009750122669556;	0.014827891056923;	0.015214441080666;	0.015091294965517;
0.009882084449059;	0.014646497496266;	0.015079663093614;	0.014896713342386;
0.009566840432018;	0.014266570013968;	0.014866019467623;	0.014573235507967;
0.010059603507225;	0.013994892698361;	0.014647673806599;	0.014426759565623;
0.010496182204778;	0.013993900774621;	0.014613529859501;	0.014439635788129;
0.010736611852380;	0.013902087450874;	0.014471776222875;	0.014377421041078;
0.010788476694128;	0.013742403516018;	0.014321258727423;	0.014251620140015;
0.010244708677224;	0.013290737203330;	0.014006219730676;	0.013935514554304;
0.011133710877228;	0.013056956586329;	0.013804660149197;	0.013733621165212;
0.011179873262605;	0.013029108897611;	0.013774231139876;	0.013645975419165;
0.011117416217213;	0.012710242457073;	0.013591899027629;	0.013312993353405;
0.011058755026768;	0.012327939790715;	0.013250650312375;	0.012979297862881;
0.010523852854802;	0.011850456686296;	0.012808068602714;	0.012678230103263;
0.011295563780877;	0.011586336417821;	0.012550661842174;	0.012449219370718;
0.010559530990350;	0.011226893736605;	0.012238206296615;	0.012123451588819;
0.010765821448794;	0.010756138885406;	0.011855067056835;	0.011712886390452;
0.010548485363806;	0.010331441105069;	0.011488022760664;	0.011327978383452;
0.010458550792163;	0.009860417934537;	0.011040537344032;	0.010876454483555;
0.010441995863200;	0.009498326835734;	0.010637673625405;	0.010448894506565;
0.010513853273773;	0.009178686702025;	0.010280012152556;	0.009990574193741;
0.010423143061536;	0.008869507113986;	0.009962955764960;	0.009557659174374;
0.010205533588790;	0.008451264839252;	0.009476388202555;	0.009108277962624;
0.010011675920375;	0.007996816468598;	0.008921334944223;	0.008647326967595;
0.009820441370373;	0.007593465842407;	0.008478313075221;	0.008199208916305;
0.009616219063888;	0.007208465500243;	0.008048565601848;	0.007769661742704;
0.009687689069391;	0.006884771623792;	0.007659971166149;	0.007402773550380;
0.009459062559200;	0.006555665325204;	0.007267041162398;	0.007033169872262;
0.009357771115036;	0.006214252596553;	0.006878908237749;	0.006671314218520;
0.009135926177749;	0.005899079180239;	0.006534815898848;	0.006318508344936;
0.008958398356564;	0.005590909208920;	0.006174687538679;	0.005966870668566;
0.008761886904179;	0.005291253666485;	0.005816606716664;	0.005632283535674;
0.008580660247296;	0.005009487431499;	0.005506024422354;	0.005336198191218;
0.008328075344639;	0.004735917663502;	0.005217311995652;	0.005058730749970;
0.008274192012691;	0.004472835283766;	0.004905259752654;	0.004761987692039;
0.008017063643474;	0.004215697334265;	0.004603761134434;	0.004473950853961;
0.007791134238736;	0.003959127331546;	0.004334075739411;	0.004221146267333;
0.007520375719539;	0.003704425681139;	0.004060036945889;	0.003920153338986;
0.007307717261241;	0.003458862630857;	0.003784044107813;	0.003643682844392;
0.007187802955309;	0.003251748730016;	0.003538914745764;	0.003432135054383;
0.007009435023620;	0.003064354702043;	0.003307361717692;	0.003221659356532;
0.006839554063337;	0.002886798880721;	0.003096511211462;	0.003058733582268;
0.006763905010940;	0.002737121179807;	0.002929243233498;	0.002988393864635;
0.006578393786096;	0.002596447263745;	0.002774769330636;	0.002889157637886;
0.006596193640944;	0.002461048809083;	0.002620192951506;	0.002719534067203;
0.006509917953210;	0.002343210907249;	0.002480884675857;	0.002579021234375;
0.006082434983624;	0.002179904376446;	0.002299477958796;	0.002075448323974;
0.006153549867825;	0.002055894460870;	0.002161822802234;	0.001949893841650;
0.006260727945494;	0.002012285565003;	0.002113616969720;	0.002344011610889;
0.005906920705486;	0.001903645943133;	0.002004627692808;	0.002172530441450;
0.005771311131381;	0.001765539688993;	0.001860813524533;	0.001838405201917;
0.005611840117682;	0.001660954125411;	0.001742843174133;	0.001649953260923;
0.005618870410903;	0.001583706652575;	0.001651497076002;	0.001614536432718;
0.005487083977529;	0.001513680748859;	0.001578272778901;	0.001620135180181;
0.005371267761791;	0.001429229474642;	0.001495146237978;	0.001490105168011;
0.005332288152651;	0.001355727891609;	0.001413563567555;	0.001382020982093;
0.005311761335567;	0.001300438221663;	0.001346711598937;	0.001319604363269;
0.005310616555424;	0.001255517448074;	0.001296253906995;	0.001281782371436;
0.005295224717627;	0.001214005182480;	0.001251008009082;	0.001253943122117;
0.005372419779920;	0.001173208439912;	0.001207183885195;	0.001212168704601;
0.005340428788430;	0.001129050109845;	0.001160400794598;	0.001139302892997;
0.005356569162024;	0.001090646541085;	0.001117871612295;	0.001111631422443;
0.005315931587759;	0.001054445829175;	0.001079682840995;	0.001075934690525;
0.005218281728065;	0.001007376779006;	0.001034448217446;	0.001030449038425;
0.005169729410305;	0.000961010321491;	0.000988583151180;	0.000990666647208;
0.005128610689428;	0.000920097286640;	0.000947007802204;	0.000936904407472;
0.005082281160749;	0.000879261575606;	0.000898896963457;	0.000894284599803;
0.005041192905209;	0.000844392741519;	0.000861127862682;	0.000860181898380;
0.004995594646763;	0.000813882897687;	0.000838715689877;	0.000827782946639;
0.004919391633672;	0.000772261753406;	0.000790875958378;	0.000785242070164;
0.004918944357592;	0.000737906236129;	0.000748843923332;	0.000752510866471;
0.004906429644671;	0.000718188586857;	0.000739378268268;	0.000729326837891;
0.004797258891868;	0.000681822517709;	0.000700423127483;	0.000696380326994;
0.004878436236192;	0.000655936948635;	0.000662308402125;	0.000669388770191;
0.004929563285780;	0.000652753971234;	0.000671597747677;	0.000658255127234;
0.004679602417266;	0.000614840819081;	0.000630818382610;	0.000624537279484;
0.004801247917734;	0.000581380909844;	0.000585724559289;	0.000592015104131;
