0.154255144686977;	0.104198736040822;	0.061087190488792;	0.054226736238939
0.159567325991560;	0.108680795219985;	0.063785514218822;	0.056346705310512
0.168094665379906;	0.115868499008944;	0.068112256757209;	0.059747760798855
0.177317254439124;	0.123293742716370;	0.072559878406514;	0.063327611316593
0.191895380536976;	0.135258593840475;	0.081390458473241;	0.095994826823030
0.202847749134233;	0.143288647089500;	0.086171773150796;	0.100411597682552
0.222481814684961;	0.166259103299023;	0.120107177755715;	0.114208536523867
0.236693075214621;	0.177212103143941;	0.127007050379803;	0.120838852764907
0.251627159306284;	0.188382219255335;	0.134220876413390;	0.128199935464140
0.267242969147454;	0.200095066358930;	0.142090914980066;	0.136572515801786
0.285687369045980;	0.214872994218244;	0.152210404657384;	0.147120387059077
0.304433123541325;	0.229717174374615;	0.162936741475319;	0.158896926902779
0.326476928635057;	0.248351403247761;	0.176665368552851;	0.173358799782386
0.348268819435742;	0.266627799652830;	0.190748701218628;	0.189016190230653
0.373407205817546;	0.289026600536201;	0.207965019459812;	0.207664094139276
0.400001469062486;	0.312613733450616;	0.226743248957165;	0.228758939471254
0.426474955375135;	0.336823543981446;	0.246843538146243;	0.252051440225995
0.456397971414440;	0.365305879690202;	0.270616018660554;	0.278580082167377
0.487777963911682;	0.395590399747149;	0.297003154657612;	0.308309191483481
0.518721597653431;	0.426060239771338;	0.324763772311979;	0.339702878766081
0.549721339381256;	0.457590328845612;	0.354279939461518;	0.372951469663616
0.581822616115534;	0.491949354208155;	0.387429617447914;	0.409215350084995
0.614937559669260;	0.527621289320756;	0.422965348551109;	0.447667098275152
0.647793595506168;	0.563556489124162;	0.459834358708961;	0.487887892055851
0.680722065363345;	0.600217985373884;	0.498551542599402;	0.529536267753698
0.712478041430899;	0.636424331506091;	0.538664274379737;	0.570097446707664
0.742754930382087;	0.671620575504253;	0.578931298498444;	0.610022924808247
0.772409865401958;	0.707128422860675;	0.620063489336722;	0.650414937837532
0.801034083712989;	0.741656828254777;	0.661034040036132;	0.690098246183048
0.827221900404714;	0.773418482330115;	0.699343091232297;	0.727475145911470
0.852107525896477;	0.804460596000400;	0.737131898581803;	0.763604783586406
0.874587185937359;	0.832826416149701;	0.772641270260048;	0.797912150554522
0.894894704939428;	0.858658576050408;	0.805593126408539;	0.828341281099893
0.912965767045031;	0.881983164645669;	0.835955329872177;	0.856298847240565
0.928803449753292;	0.902714590432262;	0.863434991175581;	0.881563109763158
0.942399287189354;	0.920737235826736;	0.887692502752675;	0.903581992508859
0.953985599937810;	0.936289276695910;	0.908967491286825;	0.922696767078019
0.963643135574222;	0.949383217934092;	0.927152970972492;	0.938709694924325
0.971684586795811;	0.960347496965219;	0.942541200652810;	0.952164838928209
0.978158853812561;	0.969234001432258;	0.955225474826140;	0.962996319774561
0.983446151891901;	0.976558429614609;	0.965653032808909;	0.971856897579436
0.987499893785434;	0.982228905258014;	0.973794319261674;	0.978320830778456
0.990726643900048;	0.986768989265609;	0.980339756987885;	0.983729001354268
0.993254973353029;	0.990314775732683;	0.985487931460213;	0.988067237072140
0.995169501250538;	0.993019747101737;	0.989457699954201;	0.991345454383010
0.996603760944841;	0.995054152475283;	0.992472966953790;	0.993848885530422
0.997664875158727;	0.996577547121860;	0.994731475267298;	0.995713053894582
0.998430596218915;	0.997685751456958;	0.996411700826287;	0.997084247792691
0.998969680658278;	0.998465588151490;	0.997595605680359;	0.998104470294900
0.999329054443832;	0.998994943157783;	0.998413015739189;	0.998731499898579
0.999572857848773;	0.999354675508892;	0.998968803511904;	0.999179197291067
0.999736587266821;	0.999598072514013;	0.999349418435328;	0.999488802678887
0.999843863165727;	0.999758573041780;	0.999602563872137;	0.999698759152165
0.999909784916887;	0.999859211660341;	0.999764851163775;	0.999820705895027
0.999950668659865;	0.999921939401609;	0.999867051288349;	0.999901243765478
0.999974378131690;	0.999958895371078;	0.999928294914176;	0.999947691881254
0.999987851191545;	0.999980228622540;	0.999964418955522;	0.999975113691309
0.999994967213261;	0.999991591772470;	0.999984115707571;	0.999990699815905
0.999998199787137;	0.999996963402065;	0.999994136380737;	0.999996790863234
1.000000000000000;	1.000000000000000;	1.000000000000000;	1.000000000000000
