0.000000000000000;	0.017202709225756;	0.018240068670447;	0.009554426922385;
0.003160397390355;	0.000999271775525;	0.000000000000000;	0.000000000000000;
0.064082000046772;	0.021352727674952;	0.000000000000000;	0.000000000000000;
0.054201927460215;	0.019185942890153;	0.000000000000000;	0.000000000000000;
0.047417939708084;	0.017787834663958;	0.000000000000000;	0.000000000000000;
0.045875576927529;	0.016998271385303;	0.000000000000000;	0.000361240011255;
0.045087100083805;	0.016545747252100;	0.000000000000000;	0.000722480022511;
0.040279726324888;	0.016462371553645;	0.000000000000000;	0.000313437136101;
0.040512580095952;	0.015974400784335;	0.000000000000000;	0.000342282186153;
0.038212074448763;	0.015268885872037;	0.000000000000000;	0.000593009306843;
0.037614745690311;	0.014947723559597;	0.000000000000000;	0.000654451198555;
0.036929882623885;	0.014746625058662;	0.000000000000000;	0.000496950641999;
0.035569213098591;	0.014312225661487;	0.000000012583928;	0.000637682298985;
0.034804944001110;	0.014154535808879;	0.000000025167855;	0.000938559711790;
0.033890252831430;	0.013982514096250;	0.000000024818367;	0.000823275421693;
0.035084806556197;	0.014419067775535;	0.000166119887096;	0.000967125242657;
0.034097357979302;	0.013944222794462;	0.000200351821330;	0.001157722395385;
0.033422163332861;	0.014238061986845;	0.000251158209629;	0.001153513183330;
0.033692397715788;	0.013478895934955;	0.000261430164048;	0.001303595689598;
0.034013187431180;	0.013500952045745;	0.000241366406501;	0.001418891337089;
0.032184189998191;	0.013319869091829;	0.000266815568307;	0.001544573376437;
0.032747159218241;	0.013362915217895;	0.000423276890676;	0.001692036297526;
0.033421155906701;	0.014029224038378;	0.000676742475784;	0.001798624571204;
0.031455970996561;	0.013872851148313;	0.000686418857056;	0.001973318595694;
0.032066801585981;	0.014400176872774;	0.000722567482312;	0.002141615072797;
0.032586338977577;	0.014494619327636;	0.000821164834784;	0.002313094595513;
0.030987076705363;	0.014757034016769;	0.001011350554225;	0.002535003747069;
0.031411854367396;	0.015209772875970;	0.001127993727164;	0.002722617043830;
0.032025609358635;	0.016502049712919;	0.001184030265902;	0.002878790377230;
0.030978332657452;	0.015597413067018;	0.001320252893059;	0.003204250590848;
0.031880583305503;	0.016125251836417;	0.001541127880131;	0.003369959036523;
0.032322530021448;	0.016052676906854;	0.001618502465247;	0.003665825295483;
0.029928268467926;	0.016774804057521;	0.001736841319447;	0.004007346919348;
0.031299749095290;	0.017729464815880;	0.001977070230415;	0.004276994268554;
0.032400768169990;	0.017134148687611;	0.002125135251366;	0.004663085847905;
0.030160992276787;	0.018024400134826;	0.002301745498558;	0.005056683014431;
0.030840941158930;	0.018446742083005;	0.002540648722664;	0.005429713537857;
0.032486248098642;	0.018236701205731;	0.002736133700688;	0.005969002280683;
0.030731542930367;	0.019342287936212;	0.002969642767900;	0.006449789944465;
0.031095660066821;	0.019372271317472;	0.003163656967711;	0.006938617711656;
0.031896437851145;	0.019152762132846;	0.003476633949724;	0.007459782745925;
0.030211266878518;	0.020404182332595;	0.003813701205814;	0.008074292911544;
0.030693598733803;	0.020660221967696;	0.004085944829130;	0.009003467001047;
0.031305975537308;	0.020593132237551;	0.004477682269951;	0.009504306560847;
0.030946655369666;	0.021935267875418;	0.004873061897587;	0.010177741924347;
0.031528258453280;	0.022656557558405;	0.005334813276506;	0.011051320411153;
0.030518871555613;	0.022128125484698;	0.005871291137551;	0.011921461898367;
0.029888864036275;	0.022353195459705;	0.006353588706923;	0.012672907191485;
0.031147832631910;	0.023555176048678;	0.006796775182839;	0.013497944944620;
0.031130396570752;	0.024257789987941;	0.007363693186805;	0.014625516537658;
