0.115519869956617;	0.078200864384374;	0.046481080608274;	0.041373033248057;
0.120027935967959;	0.082214728833337;	0.048886077712713;	0.043184734331326;
0.123057001207705;	0.084763708206448;	0.050394802582596;	0.044350937498565;
0.125589341991495;	0.086937364084744;	0.051682712659283;	0.045336133492795;
0.127811311790701;	0.088787939630903;	0.052771865171906;	0.046181277355072;
0.129872337802335;	0.090461596990333;	0.053750999547072;	0.046950295403694;
0.131769937328177;	0.091948288916967;	0.054614506931923;	0.047640994344689;
0.136753182994175;	0.096545540438139;	0.058631925002190;	0.069485023400173;
0.138458547076751;	0.097883281897341;	0.059409515937212;	0.070143403397619;
0.140107219542092;	0.099164177115288;	0.060152275705523;	0.070772633063324;
0.141852381412172;	0.100483631413224;	0.060912907030154;	0.071417322650730;
0.143476972233950;	0.101707898277821;	0.061619135806427;	0.072044963093016;
0.145073004656627;	0.102887236142274;	0.062301073468664;	0.072725393468659;
0.146718766937438;	0.104081824374467;	0.062988606826245;	0.073390431722919;
0.148283000178309;	0.105223384845669;	0.063643777288328;	0.073997205435181;
0.149926921201451;	0.106429150317147;	0.064336333542528;	0.074638241204525;
0.157301772430130;	0.117752008149571;	0.084988588824941;	0.081523801618801;
0.159126702481514;	0.119241211610075;	0.085868006622231;	0.082365966889267;
0.160913826633628;	0.120686679907271;	0.086775011666893;	0.083140406903974;
0.162655584292751;	0.122035480362038;	0.087599776332869;	0.083897623042069;
0.164481840689239;	0.123409920908192;	0.088451405909984;	0.084800721223155;
0.166242634246742;	0.124704843107061;	0.089242212031916;	0.085590486622653;
0.168003340305411;	0.126068893723611;	0.090083190136503;	0.086384904782069;
0.169892248413959;	0.127441382750911;	0.090920281757872;	0.087321242972939;
0.171829712285361;	0.128950057392019;	0.091854629666809;	0.088276507396939;
0.173718379523164;	0.130308805306312;	0.092676042899900;	0.089155358086672;
0.175699452996897;	0.131878115800466;	0.093647661109058;	0.090241136281056;
0.177800553717925;	0.133432844305219;	0.094714373682618;	0.091299356430728;
0.179965791906866;	0.135153904748352;	0.095857409496337;	0.092437806229967;
0.181945872104502;	0.136660340587373;	0.096863519638192;	0.093572447195227;
0.184239863531080;	0.138423964082309;	0.098007294670738;	0.094756145440114;
0.186412345649280;	0.140085155970188;	0.099104300529882;	0.096012380315084;
0.188718573242708;	0.141930819849279;	0.100366600072094;	0.097321835999903;
0.191138048000235;	0.143791582229800;	0.101638240986528;	0.098740122506060;
0.193591891167700;	0.145770154391199;	0.103022330996031;	0.100198153046781;
0.196011637807120;	0.147692684774640;	0.104341691015128;	0.101693733883335;
0.198739470033868;	0.149876001757629;	0.105822893729837;	0.103333156195336;
0.201268253799358;	0.151958369222686;	0.107312708875038;	0.104957617268278;
0.204066482490784;	0.154236559824902;	0.108954419261449;	0.106764192243247;
0.206896925490265;	0.156550021815691;	0.110621384899206;	0.108574985491284;
0.209738944038413;	0.158940984668936;	0.112390265709518;	0.110551716251022;
0.212885522785940;	0.161552119913279;	0.114304806684948;	0.112593737044887;
0.215943893244926;	0.164097451010912;	0.116201345050645;	0.114730737661633;
0.219045017736555;	0.166764574047481;	0.118202718226655;	0.116939355729686;
0.222445404397689;	0.169600675062132;	0.120339242796531;	0.119297912746932;
