0.000000000000000;	0.015979979942341;	0.007969760004881;	0.003439176180933;
0.002240886642526;	0.001792301552106;	0.000947486278738;	0.000726197080153;
0.001894203460805;	0.001528473893589;	0.000808036851459;	0.000617334084684;
0.001678456991948;	0.001291977662210;	0.000680244539129;	0.000535070070398;
0.001576505329307;	0.001179425791929;	0.000620608759061;	0.000497968902442;
0.001504900949322;	0.001068695530415;	0.000560236873150;	0.000464066396650;
0.003613011194548;	0.003204414801331;	0.002740980942335;	0.021890379851207;
0.001349401527901;	0.000955982649182;	0.000505187765069;	0.000437962902441;
0.001326351825972;	0.000950050533943;	0.000503196894080;	0.000438677015350;
0.001427828383231;	0.001003168691746;	0.000531652879128;	0.000461191342212;
0.001325267601388;	0.000939235938370;	0.000501735891546;	0.000452619430752;
0.001396150167494;	0.000973227055160;	0.000536677637144;	0.000885334021597;
0.001367162203875;	0.000980283637229;	0.000550091358279;	0.001034264976449;
0.001344705177218;	0.000947352055455;	0.000511401431022;	0.000496206564558;
0.001433321195934;	0.001029210818340;	0.000556938483959;	0.000526167558484;
0.005095791817517;	0.009259555439411;	0.020185376756847;	0.004990480428185;
0.001608023351472;	0.001327474183311;	0.000749384389371;	0.001465521004065;
0.001501622826961;	0.001224978010809;	0.000714948811257;	0.000696123577287;
0.001486259719988;	0.001149224364927;	0.000659134983280;	0.000627860803748;
0.001662905356010;	0.001276055164323;	0.000775291293963;	0.001543533841061;
0.001580524558975;	0.001202297395745;	0.000711993019772;	0.001119567733586;
0.001523741912714;	0.001230285716037;	0.000726637582596;	0.000833191932692;
0.001684683215480;	0.001273567444523;	0.000751198956147;	0.001190901681692;
0.001756165788458;	0.001435059154836;	0.000865367004696;	0.001450218564357;
0.001657023580273;	0.001268814357854;	0.000746096089666;	0.001061912362173;
0.001762696707515;	0.001471918478067;	0.000890702297929;	0.001562698596931;
0.001858820028400;	0.001449046884086;	0.000950787700067;	0.001369505667513;
0.001912722169636;	0.001620886234809;	0.001030148121080;	0.001437164386199;
0.001751685982287;	0.001444055394245;	0.000947827566520;	0.001600848536975;
0.002016579405055;	0.001650837833629;	0.001032339958848;	0.001402164446311;
0.001908348798666;	0.001570615869935;	0.001003609594865;	0.001616468971214;
0.001975885325330;	0.001708915528868;	0.001132466137833;	0.001543012769745;
0.002139354860513;	0.001780797872203;	0.001220821719707;	0.001772581472477;
0.002124608427750;	0.001863928282251;	0.001316564370273;	0.001694031959434;
0.002050674074554;	0.001768439559050;	0.001214639229646;	0.001731708151832;
0.002370472976297;	0.002065506705786;	0.001442866274559;	0.001925446833870;
0.002147388939754;	0.001922922841557;	0.001377348086308;	0.001730371144198;
0.002418390952460;	0.002173018754889;	0.001675372875196;	0.002244603854961;
0.002365576694590;	0.002087654396425;	0.001541616437984;	0.001767789293829;
0.002399948915342;	0.002226540526844;	0.001749389123336;	0.002385993641085;
0.002618684200694;	0.002366752409398;	0.001829467198524;	0.001986183744442;
0.002596404376956;	0.002376355953605;	0.001955962459848;	0.002336413678735;
0.002537990320506;	0.002413412856391;	0.001965148800002;	0.002188673512396;
0.002837085239474;	0.002609157774236;	0.002204240234506;	0.002389692761537;
0.002818033654718;	0.002634878565921;	0.002233912851550;	0.002426189586010;
0.002785346476936;	0.002716610896384;	0.002323658462487;	0.002635851645124;
0.002996638121115;	0.002786478496014;	0.002432690252987;	0.002487035686478;
0.003109566908822;	0.002920211506823;	0.002590374587279;	0.002794863229436;
0.002893261595483;	0.002912680132810;	0.002642359542013;	0.002723575480081;
0.003289251906674;	0.003164906286471;	0.002988006700294;	0.002913239830821;
0.003390637275807;	0.003268726848723;	0.002939383662341;	0.003085888360219;
0.003224738282067;	0.003296566030276;	0.003194057111011;	0.002994252966191;
0.003472177819809;	0.003334749117997;	0.003144578660687;	0.003229477770113;
0.003607905183652;	0.003551336675509;	0.003354954350701;	0.003246700740735;
0.003444885586746;	0.003487709801146;	0.003365473243950;	0.003359089192605;
0.003817060396381;	0.003786871942735;	0.003717127932832;	0.003867980533421;
0.003875666922226;	0.003836501932095;	0.003722653997485;	0.003611697781452;
0.003807069689211;	0.003881482540503;	0.003831915165395;	0.003959636684516;
0.003985120072544;	0.003945621278268;	0.003922119775856;	0.003942927549289;
0.004126048759816;	0.004133642029897;	0.004072756819207;	0.003948396445506;
0.004168443290974;	0.004345232666508;	0.004443789377135;	0.004178184406390;
0.004368242057100;	0.004313621857262;	0.004232932958730;	0.004145555310507;
0.004371841401462;	0.004423751172446;	0.004635510128380;	0.004388620705306;
0.004432046021836;	0.004567096111600;	0.004679793198492;	0.004375951539925;
0.004754549120071;	0.004793931084278;	0.004820969728297;	0.004660550666022;
0.004862630407572;	0.004833719633571;	0.004823493216932;	0.004652069411739;
0.004660358699507;	0.004754011953558;	0.004815992675229;	0.004749910608182;
0.005222707756621;	0.005234502501834;	0.005330658667491;	0.005143111562434;
0.005051771924306;	0.005047507570755;	0.005063237783218;	0.005014008412954;
0.005023193858228;	0.005171042121087;	0.005322584444308;	0.005172507113629;
0.005524325779222;	0.005469601351145;	0.005545185819735;	0.005528017172032;
