0.000000000000000;	0.059283392068861;	0.033573213845726;	0.030261238415414;
0.002462939712584;	0.002009475336262;	0.001206373223241;	0.000957310584449;
0.002043447192496;	0.001672002393189;	0.030449965061628;	0.024135067264058;
0.001817972376695;	0.009369664777523;	0.024590433996958;	0.019747988682752;
0.001632745111125;	0.014455913400495;	0.020334338420385;	0.016651491507370;
0.001623221370949;	0.018538835864003;	0.017729961316567;	0.014844274158602;
0.003932381906331;	0.034892463543966;	0.027327602183521;	0.027464483066350;
0.001423041875529;	0.036436581955262;	0.022990281512770;	0.023954147380482;
0.001373438088923;	0.022304543641643;	0.013041266522548;	0.011804116344988;
0.001484516521916;	0.021708090398160;	0.012651882609948;	0.011439159333936;
0.001394898894363;	0.021049534143634;	0.012256635182791;	0.011238399079555;
0.001439203709966;	0.020083160630915;	0.011724626524511;	0.011400008849804;
0.001429864371250;	0.019644121214441;	0.011474543053964;	0.011470737133195;
0.001452346253487;	0.019131795787398;	0.011149484045448;	0.010742723966945;
0.001531410487543;	0.019117407351370;	0.011125960715685;	0.010521877604904;
0.005560680517111;	0.033931313035964;	0.021458182969415;	0.018890532501722;
0.001568941873050;	0.034316573321752;	0.022005240827474;	0.020499263782047;
0.001573078259022;	0.019123795800914;	0.011610718808267;	0.011073416486449;
0.001607242090933;	0.018752529541800;	0.011606243299401;	0.010639883460894;
0.001717660788090;	0.018695785670784;	0.011502051798957;	0.011325936827193;
0.001668564612778;	0.018117855482293;	0.011136298278633;	0.011305532119937;
0.001646801268807;	0.017381336423921;	0.010670098558708;	0.010360037073673;
0.001831991995809;	0.017587813962120;	0.010779423497702;	0.010832029767373;
0.001828252417952;	0.017963856739020;	0.011022161861282;	0.011395863700257;
0.001860834586521;	0.017477177169016;	0.010676240290338;	0.010800364164893;
0.001878782466446;	0.017314985929206;	0.010574643104671;	0.011030818151166;
0.002071824949884;	0.017835365224136;	0.011417693929336;	0.011600189038535;
0.002103396346153;	0.018329332893820;	0.012072592604859;	0.011665195524542;
0.001954626817898;	0.017421366422189;	0.011333490887790;	0.011541076066689;
0.002244539791278;	0.017120743962664;	0.011010588778218;	0.011406615788605;
0.002176146189946;	0.017492655018164;	0.011194700020820;	0.011670446456771;
0.002255481854864;	0.017291723901877;	0.011293180821353;	0.011777526219279;
0.002436238230318;	0.017703716810374;	0.011688674155485;	0.012094910414639;
0.002426027871913;	0.017814945589397;	0.011836777406257;	0.012362062487743;
0.002430459454442;	0.017489635571965;	0.011655145207961;	0.012246383169606;
0.002726744213194;	0.017818656391806;	0.011746982931712;	0.012594025195912;
0.002552592880759;	0.017928921255808;	0.012023013590437;	0.012696360336778;
0.002828157854999;	0.017863633679996;	0.012238452892679;	0.012882801187513;
0.002871265547872;	0.018223873552696;	0.012439725686140;	0.013180875939916;
0.002864539110388;	0.017981620054440;	0.012302354957227;	0.013242482179853;
0.003201731974841;	0.018438594310985;	0.012755912361712;	0.013638873012017;
0.003158735708768;	0.018693642702102;	0.013042590074157;	0.013861630380835;
0.003157271359622;	0.018304059484205;	0.012837892507432;	0.013887919670503;
0.003522884454819;	0.018685323745948;	0.013127081175667;	0.014153755333530;
0.003534109577686;	0.019064963271641;	0.013531283222232;	0.014579486285210;
0.003505130875436;	0.018868479569431;	0.013517625654876;	0.014735176558771;
0.003847693106247;	0.019013840901367;	0.013630228830737;	0.014921834161308;
0.004022224251260;	0.019491132964836;	0.014058336680257;	0.015351672134795;
0.003715818666203;	0.019175650756808;	0.014028431292901;	0.015439083118487;
0.004259916778011;	0.019194012137208;	0.014152219969107;	0.015601362632255;
0.004434891091572;	0.019973071941521;	0.014716518089827;	0.016304198889407;
0.004225651203454;	0.019788755358372;	0.014754092669220;	0.016363480439482;
0.004661196317124;	0.019703391046571;	0.014847603881383;	0.016538912198853;
0.004838112636652;	0.020212172516273;	0.015232896191506;	0.017083629037617;
0.004683894669584;	0.020086361670440;	0.015317900024067;	0.017196407830494;
0.005116239297729;	0.020136153078614;	0.015549938615388;	0.017707245563363;
0.005325013172553;	0.020639550376553;	0.016005843641508;	0.018286557983901;
0.005225783485175;	0.020557184301620;	0.016112576965640;	0.018425720595372;
0.005554889543159;	0.020453348144200;	0.016231447559100;	0.018683546081713;
0.005788600729449;	0.020791467808818;	0.016586616998589;	0.018962101007080;
0.005781316395166;	0.021027119680480;	0.017001343558957;	0.019266246068750;
0.006256792687805;	0.021180454318089;	0.017261928187472;	0.019628385562366;
0.006216548142646;	0.021124260391147;	0.017435636174017;	0.019952214484395;
0.006334410855837;	0.021027677644477;	0.017694692090833;	0.020064909363387;
0.006825320283093;	0.021470610707052;	0.018119535909288;	0.020502013690255;
0.007058485646669;	0.021788008038452;	0.018459611170955;	0.020946579972542;
0.006806838899860;	0.021391103128959;	0.018428352157773;	0.020918135438660;
0.007578933909108;	0.021609654834096;	0.018879328662764;	0.021372580478517;
0.007487506658146;	0.021925352312089;	0.019293969582790;	0.021703459924251;
0.007399805852106;	0.021449940612458;	0.019219077485798;	0.021542544070889;
0.008138838058993;	0.021619551461448;	0.019633447897957;	0.021968525450398;
0.008305429223331;	0.022030973631597;	0.020137614249898;	0.022209108876330;
0.007894018681687;	0.021720475989611;	0.020211329387320;	0.021966276367360;
0.008703101126529;	0.021679542802525;	0.020342876181293;	0.022284491625241;
0.009019400138613;	0.022012090367363;	0.020776244726275;	0.022627395684978;
0.009035200038574;	0.021709113977319;	0.020834345490652;	0.022365492068701;
0.008842423484084;	0.021289578527182;	0.020756779228633;	0.022133582238721;
0.009597691700288;	0.021415740398320;	0.021050895622393;	0.022204678245121;
0.009655450197435;	0.021551436080572;	0.021359374191813;	0.022251023007151;
0.009244185493814;	0.020965380330238;	0.021142961892023;	0.021981164966446;
0.009973013693975;	0.020653536409872;	0.021130903564035;	0.021763883261875;
0.010477607331931;	0.021034622669687;	0.021877066417644;	0.021917587800733;
0.010545539834884;	0.021070936774902;	0.022165542918155;	0.021959512817906;
0.010029330195820;	0.020329885287322;	0.021460588995414;	0.021544200359020;
0.010961804663173;	0.019962382348229;	0.021029922070500;	0.021124435464203;
0.010879391460297;	0.019839595680125;	0.020984501786944;	0.020862930874280;
0.010990370538746;	0.019367458191057;	0.020791789273421;	0.020567225548963;
0.010634827675923;	0.018815478293202;	0.020432684460536;	0.020130035656308;
0.011365804215177;	0.018605694501615;	0.020287882732506;	0.019820199391705;
0.011456247099542;	0.018439920382568;	0.019984525333525;	0.019563852433119;
0.011484311815407;	0.017979778516534;	0.019586266984734;	0.019036187662158;
0.010997759360534;	0.017313754284170;	0.019109778371963;	0.018376961889172;
0.011356079525917;	0.016738886524847;	0.018580192778382;	0.017908770674456;
0.011662953578847;	0.016457658660202;	0.018246234128633;	0.017597578937607;
0.011721741613602;	0.016070716434908;	0.017763598304185;	0.017200224141222;
0.011606876640393;	0.015610878113931;	0.017267495034438;	0.016738879056335;
0.010821425137417;	0.014841630732813;	0.016595987250296;	0.016071190608747;
0.011569854470006;	0.014324762586268;	0.016057722565361;	0.015537311504897;
0.011425961028248;	0.014034903859889;	0.015713659472825;	0.015136369326383;
0.011164943695796;	0.013452084795671;	0.015216209843588;	0.014485844650559;
0.010903755318231;	0.012802638370495;	0.014531159700497;	0.013852483811473;
0.010110710680206;	0.012048974976063;	0.013737671462045;	0.013261600945535;
0.010757625783062;	0.011564656675817;	0.013188288518933;	0.012779486022770;
0.009784951540275;	0.010990789856700;	0.012597497530540;	0.012210971728636;
0.009770745280549;	0.010303986778376;	0.011945210894598;	0.011561840617297;
0.009369176422378;	0.009682446814411;	0.011326703919348;	0.010956238617182;
0.009113126309937;	0.009047140717026;	0.010654031493883;	0.010308936230534;
0.008934922933159;	0.008545330049289;	0.010054005430770;	0.009708410094329;
0.008855950886419;	0.008108027374569;	0.009524403438436;	0.009093895459187;
0.008633337150883;	0.007693518514431;	0.009045414312649;	0.008513493274254;
0.008304202441887;	0.007189080215350;	0.008415934099900;	0.007937016121244;
0.008014207720709;	0.006673858550042;	0.007753611793472;	0.007378996163108;
0.007745162865100;	0.006229203148695;	0.007224283348127;	0.006864199630702;
0.007460522709757;	0.005815491376442;	0.006727177858095;	0.006392040009882;
0.007453895004409;	0.005476762486430;	0.006293916312290;	0.005999092524347;
0.007192115995348;	0.005150240466444;	0.005879524930959;	0.005622760784950;
0.007024981491581;	0.004817458819292;	0.005481851302647;	0.005260803505430;
0.006789621333450;	0.004517690477607;	0.005136374987432;	0.004921490963684;
0.006604770124548;	0.004237298944873;	0.004794549068993;	0.004598244701204;
0.006435209594424;	0.003978486348467;	0.004472309253737;	0.004303089586727;
0.006269337161543;	0.003744297633819;	0.004199609666840;	0.004045254117421;
0.006044320502371;	0.003519752605552;	0.003949121915990;	0.003805920929643;
0.006032640452525;	0.003317483395545;	0.003693927166032;	0.003570861043583;
0.005840826195994;	0.003128084305905;	0.003459912521100;	0.003354316406745;
0.005670181200937;	0.002936516876425;	0.003255776332825;	0.003164722162838;
0.005450750356832;	0.002745022026624;	0.003049424280303;	0.002938782394458;
0.005277799683232;	0.002559253685944;	0.002841723573822;	0.002730447670384;
0.005156247931282;	0.002398860598512;	0.002655264639748;	0.002569087099553;
0.004994620077271;	0.002248965943651;	0.002474778114152;	0.002406182139460;
0.004856862798483;	0.002109182776970;	0.002310569300400;	0.002279162541382;
0.004803659135389;	0.001994824041439;	0.002179950943940;	0.002220520866271;
0.004626852625881;	0.001883101753338;	0.002054023088279;	0.002135317701238;
0.004669694618797;	0.001782440940436;	0.001934064918116;	0.002003635560924;
0.004611235361989;	0.001701733348504;	0.001832688248935;	0.001905031357834;
0.004254447679502;	0.001576875289418;	0.001695529459295;	0.001529831493999;
0.004315706072529;	0.001484228652786;	0.001593937433219;	0.001435035697465;
0.004361158448627;	0.001452120671484;	0.001559384957273;	0.001727831556097;
0.004030913546502;	0.001357846388015;	0.001468641523042;	0.001583150598287;
0.003897338821965;	0.001241594690994;	0.001348421852700;	0.001316557979043;
0.003741299462497;	0.001153153588037;	0.001246260884150;	0.001164115520639;
0.003729788445149;	0.001087976388756;	0.001164659422726;	0.001128263662672;
0.003625234895053;	0.001034056720769;	0.001104300284642;	0.001123993249995;
0.003532366659954;	0.000973512364683;	0.001043136149248;	0.001029333860797;
0.003479522768368;	0.000920066458693;	0.000983930045973;	0.000952123418509;
0.003450372265185;	0.000878277617245;	0.000936114050371;	0.000906664597082;
0.003449359875447;	0.000844991956993;	0.000898322565380;	0.000876157783635;
0.003424862414990;	0.000814262461646;	0.000859855894950;	0.000853659958373;
0.003538461630692;	0.000792614333306;	0.000833260901084;	0.000831074037594;
0.003500294758734;	0.000769542394944;	0.000810507931886;	0.000787615536856;
0.003477205902255;	0.000739591028703;	0.000780452481708;	0.000765457119584;
0.003415068088870;	0.000706720203186;	0.000745721811186;	0.000732181351785;
0.003359328057446;	0.000671331234788;	0.000706932013958;	0.000696091994033;
0.003293198053316;	0.000637921608554;	0.000671260263194;	0.000666394304239;
0.003241805161754;	0.000606113579427;	0.000639031034150;	0.000626954279128;
0.003189404397201;	0.000574522007323;	0.000602114149029;	0.000593824155206;
0.003149756735462;	0.000547256901831;	0.000571100833021;	0.000566593736886;
0.003112124355660;	0.000525531917727;	0.000552747623023;	0.000543321279217;
0.003063592357519;	0.000498244389954;	0.000521079802587;	0.000514577045534;
0.003051404316797;	0.000474621001693;	0.000492326694109;	0.000491667569363;
0.003046497888498;	0.000460184027366;	0.000483633988998;	0.000474981770131;
0.003033399484828;	0.000441270726371;	0.000460429029099;	0.000455133042530;
0.003027009300846;	0.000425960190957;	0.000438556240166;	0.000440664431035;
0.002967847643634;	0.000417470354638;	0.000442895015719;	0.000431289365129;
0.002680188177040;	0.000382614782701;	0.000409009957434;	0.000399523316547;
0.002550656426958;	0.000347132474068;	0.000370877055153;	0.000367371860367;
0.001914946753037;	0.000322886071415;	0.000356837267177;	0.000343023095004;
0.001349758924906;	0.000289270795315;	0.000328613100257;	0.000308351426653;
0.000857297913703;	0.000252470776764;	0.000292494952568;	0.000271784573279;
0.000461599179236;	0.000220008716855;	0.000265350413626;	0.000235086985709;
0.000142165607107;	0.000174779497250;	0.000213597327565;	0.000185143873544;
0.000106954439481;	0.000126213440607;	0.000147652384491;	0.000136423445123;
0.000081205219077;	0.000092394029749;	0.000102865857266;	0.000102296455297;
0.000064632823711;	0.000072824267369;	0.000079555630623;	0.000081184233730;
0.000051771567641;	0.000059246719158;	0.000066307833088;	0.000064913033344;
0.000036260266397;	0.000041614270062;	0.000046783398717;	0.000045558651282;
0.000023430681413;	0.000026758731998;	0.000029860755150;	0.000029507155258;
0.000014335461073;	0.000016320871127;	0.000018197447847;	0.000018040325188;
0.000008037805846;	0.000008939433920;	0.000009894979490;	0.000010093297474;
0.000004755224235;	0.000005204820059;	0.000005704770405;	0.000005949850470;
0.000002922606208;	0.000003162996576;	0.000003443722551;	0.000003589167112;
0.000001600348737;	0.000001717487919;	0.000001859931408;	0.000001936556115;
0.000000770854833;	0.000000822783930;	0.000000885340066;	0.000000924827589;
0.000000345842789;	0.000000368154148;	0.000000396166986;	0.000000411599079;
0.000000132760533;	0.000000140307530;	0.000000149771143;	0.000000155628221;
0.000000046028593;	0.000000048385846;	0.000000051292108;	0.000000053167042;
0.000000013793784;	0.000000014439761;	0.000000015241896;	0.000000015782841;
0.000000003479007;	0.000000003639147;	0.000000003839861;	0.000000003961053;
0.000000000749779;	0.000000000787735;	0.000000000837484;	0.000000000859174;
0.000000000099173;	0.000000000104857;	0.000000000111744;	0.000000000112561;
0.000000000008748;	0.000000000009310;	0.000000000010066;	0.000000000010067;
0.000000000000770;	0.000000000000827;	0.000000000000905;	0.000000000000924;
0.000000000000082;	0.000000000000090;	0.000000000000101;	0.000000000000096;
0.000000000000008;	0.000000000000009;	0.000000000000010;	0.000000000000010;
0.000000000000003;	0.000000000000003;	0.000000000000003;	0.000000000000003;
0.000000000000001;	0.000000000000001;	0.000000000000001;	0.000000000000001;
0.000000000000001;	0.000000000000001;	0.000000000000001;	0.000000000000001;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;
