0.081413413232337;	0.051047750675824;	0.024979435595924;	0.021649170723371;
0.044018069384912;	0.042021430039818;	0.022854902126952;	0.016069673543934;
0.036234425462465;	0.034846879372236;	0.018949317480151;	0.013297978304145;
0.029677266089216;	0.027780369045879;	0.015084725562563;	0.010764796879990;
0.025544950198517;	0.022747157003738;	0.012335826125244;	0.009066833586675;
0.022629790559496;	0.019107467751826;	0.010360441714259;	0.007865736772851;
0.031688979413273;	0.026901514454243;	0.015986148327136;	0.014333843850420;
0.027744006956049;	0.023096857404380;	0.013616294784687;	0.012833176778521;
0.017187937522811;	0.013721340787355;	0.007490918098295;	0.006322075173930;
0.016860292990661;	0.013109730103266;	0.007166850449522;	0.006126392663270;
0.016221110879345;	0.012323994796338;	0.006766425961797;	0.005978210595883;
0.015066832209730;	0.011234162472861;	0.006218212267317;	0.006028159940623;
0.014738808093502;	0.010772156293748;	0.005981155290844;	0.006075893401167;
0.014235885594343;	0.010361968278393;	0.005759552009060;	0.005636686964713;
0.013912834145632;	0.010206934122374;	0.005690713256321;	0.005420772275549;
0.022986945400026;	0.019064794008147;	0.011299676743779;	0.010090307767844;
0.023378349829303;	0.021663779805223;	0.012762598587046;	0.011831421660550;
0.013976225880870;	0.011532234073497;	0.006719201936964;	0.006155516664067;
0.013423361736370;	0.010741057835912;	0.006562230454026;	0.005790514134838;
0.013281013273717;	0.010214603235989;	0.006256734593259;	0.006150315976451;
0.013016024281364;	0.009716736761818;	0.005981750323510;	0.006190030012564;
0.012435067483805;	0.009401846725022;	0.005770971620766;	0.005673454612956;
0.012514077154818;	0.009419771181822;	0.005755602926281;	0.005940679952508;
0.012742387550833;	0.009621222206487;	0.005876570545306;	0.006375403360015;
0.012388274819526;	0.009277090036754;	0.005645978690831;	0.006038555016711;
0.012121490682302;	0.009117608654266;	0.005524722880972;	0.006165774243751;
0.012392939646915;	0.009508039638115;	0.006240174546725;	0.006587348830306;
0.012624192774757;	0.009716867439968;	0.006716812620549;	0.006576014633540;
0.011849025049325;	0.009168126192721;	0.006173226706991;	0.006549622260032;
0.011846279562088;	0.008984462954248;	0.005950949438639;	0.006504493808295;
0.012076246545449;	0.009180870953763;	0.006017915064109;	0.006622571653589;
0.011755348168925;	0.009112098198211;	0.006163002376459;	0.006733396072554;
0.012032467061676;	0.009338335459703;	0.006451714432791;	0.006921123616859;
0.012040829991994;	0.009359246286827;	0.006519100881945;	0.007057498796141;
0.011697014209809;	0.009219758626427;	0.006410222986874;	0.007008926195823;
0.011975068267442;	0.009372336590407;	0.006377653488786;	0.007185630442475;
0.011878519717186;	0.009470063073919;	0.006623309252266;	0.007242201077814;
0.011685924637633;	0.009386917992080;	0.006794075659466;	0.007327318481378;
0.012025874707484;	0.009592644554927;	0.006937395701823;	0.007486571493813;
0.011741201458133;	0.009489495849876;	0.006941425995870;	0.007526744721845;
0.012032319227379;	0.009789246043238;	0.007239637153636;	0.007736574771708;
0.012175498942700;	0.009839236804004;	0.007292853800796;	0.007802710257915;
0.011722191812760;	0.009607470491120;	0.007174601512023;	0.007799269220835;
0.012024419003644;	0.009851278226504;	0.007394974331912;	0.007928760620857;
0.012294441909261;	0.010008090530366;	0.007564735515136;	0.008114921619997;
0.011943432798427;	0.009966988674876;	0.007565184437789;	0.008198951944297;
0.012062112083991;	0.010032197910651;	0.007650159964624;	0.008262702089098;
0.012505388249845;	0.010238646750897;	0.007838312159866;	0.008439740748589;
0.011981927645402;	0.010144714842817;	0.007842096783364;	0.008484971818101;
0.011930928011542;	0.010131234435248;	0.007924986797406;	0.008524574167597;
0.012593489472988;	0.010491002544006;	0.008152784129256;	0.008826223264214;
0.012236432759314;	0.010467987714792;	0.008212435604664;	0.008842399340861;
0.012206328549289;	0.010419203994977;	0.008268730517878;	0.008899604760874;
0.012666119538881;	0.010678182853471;	0.008431838951784;	0.009133944518580;
0.012371690041483;	0.010677581899833;	0.008508467127095;	0.009163771337785;
0.012324217096697;	0.010668623667423;	0.008597252218674;	0.009366739522977;
0.012743681790318;	0.010941509332453;	0.008832986121529;	0.009616146492703;
0.012573137806547;	0.010970502441005;	0.008898365183462;	0.009658724327676;
0.012496964367363;	0.010922672876856;	0.008946206282332;	0.009746574360199;
0.012783637988062;	0.011123885886157;	0.009129924553096;	0.009855934847394;
0.012730924082922;	0.011326427360276;	0.009371691790526;	0.009987567269910;
0.012876867146874;	0.011448690065063;	0.009505042341414;	0.010146603245363;
0.012991458640959;	0.011425144620178;	0.009573913224376;	0.010278005985162;
0.012790965417691;	0.011446831864482;	0.009730979414778;	0.010331111500754;
0.013069163786318;	0.011772895636118;	0.009969640908360;	0.010562901064807;
0.013447326808106;	0.011999158263815;	0.010147912308540;	0.010798978404240;
0.013129397614278;	0.011824573216135;	0.010117789145990;	0.010796986742152;
0.013254189650445;	0.012015637181913;	0.010368904930008;	0.011068662132286;
0.013604479283627;	0.012314670065635;	0.010629132195904;	0.011327870470400;
0.013189117508545;	0.012139624823794;	0.010598851902034;	0.011306263038064;
0.013408218418657;	0.012301144740593;	0.010822823216960;	0.011571366091295;
0.013889599084603;	0.012652097438013;	0.011132996930651;	0.011783742342983;
0.013412692797473;	0.012610154011151;	0.011217859313369;	0.011740447884667;
0.013407322941552;	0.012689289241304;	0.011322707623616;	0.011988152038521;
0.014064883224909;	0.013037493757619;	0.011623305983351;	0.012311296300322;
0.014110229686605;	0.013024547843703;	0.011720939324493;	0.012317432665750;
0.013715518870667;	0.012929879913104;	0.011746167320064;	0.012318605614463;
0.013863582114525;	0.013194789321341;	0.012014492762129;	0.012520419210771;
0.014177096945375;	0.013440610490548;	0.012280374267310;	0.012717147015079;
0.013647614640392;	0.013237437614095;	0.012245454752255;	0.012724781648484;
0.013678241430239;	0.013255975872550;	0.012368619132216;	0.012821195382334;
0.014347923734146;	0.013730875444222;	0.012942896175948;	0.013163835710220;
0.014504837756480;	0.013993571594086;	0.013286573349269;	0.013434632646060;
0.013988641975919;	0.013767519594329;	0.013091903854178;	0.013443950531952;
0.014076685743773;	0.013817560348071;	0.013091572462211;	0.013495250876417;
0.014423796989242;	0.014002703634829;	0.013300050979344;	0.013634161702644;
0.014247408017934;	0.013926693291517;	0.013400597587640;	0.013732599350192;
0.013943468093184;	0.013838860334518;	0.013451605153678;	0.013770860500342;
0.013967621544233;	0.013982274442517;	0.013655440873056;	0.013894437326199;
0.014306467283956;	0.014187873781913;	0.013801402670575;	0.014076064665665;
0.014203380428431;	0.014163333767335;	0.013865022329706;	0.014059460001122;
0.013745164069378;	0.013960782220971;	0.013863153460037;	0.013923231125469;
0.013494073421374;	0.013807478090256;	0.013824553872992;	0.013913564070595;
0.013779716969157;	0.013927997221405;	0.013955251650376;	0.014055676449043;
0.013847177985659;	0.013940292789600;	0.013972491178984;	0.014116636136863;
0.013619496896392;	0.013860577856360;	0.013960398528089;	0.014104213223206;
0.012979164056255;	0.013547317077413;	0.013820890688709;	0.013929369175843;
0.012826783058170;	0.013411842213151;	0.013759415860258;	0.013837555542141;
0.013022971567720;	0.013459544202636;	0.013839131653410;	0.013840760605746;
0.012658682406552;	0.013224202951110;	0.013772149377337;	0.013605753445985;
0.012236079760788;	0.012908502126191;	0.013534766388724;	0.013366225009511;
0.011511854191357;	0.012464351081401;	0.013179350352947;	0.013139340974481;
0.011297216800012;	0.012254896997063;	0.013007688287588;	0.012985211464594;
0.010977125910678;	0.011940995351243;	0.012773753956255;	0.012735442476060;
0.010375116648647;	0.011483144544414;	0.012453473608639;	0.012383800891389;
0.010048010522878;	0.011066548909565;	0.012139334851714;	0.012052257529932;
0.009587784563114;	0.010589895965327;	0.011731123467039;	0.011637314287042;
