0.000000000000000;	0.062549786662477;	0.035062128461196;	0.031483783042992;
0.003287573054571;	0.002950721068114;	0.000000000000000;	0.000000000000000;
0.002715742010335;	0.002456605448994;	0.000000000000000;	0.000000000000000;
0.002552138852593;	0.001934285477729;	0.000000000000000;	0.000000000000000;
0.002350529205594;	0.001607509472896;	0.000000000000000;	0.000000000000000;
0.002465079499209;	0.001368467381687;	0.000000000000000;	0.000000000000000;
0.002205007504870;	0.007158462938944;	0.000000000000000;	0.001414926662545;
0.002184658297319;	0.011479836946004;	0.000000000000000;	0.002829853325090;
0.002114091003226;	0.015109925742791;	0.000000000000000;	0.001278441071044;
0.002332379412200;	0.018501816625476;	0.000000000000000;	0.000986587777605;
0.002164248248094;	0.021937618126863;	0.000000000000000;	0.001120871749900;
0.002247208909964;	0.020815615377234;	0.000000000000000;	0.002284842383156;
0.002216519589205;	0.020156664577167;	0.000000000000000;	0.003234551472457;
0.002267864847925;	0.019848536801567;	0.000000000000000;	0.002256045573196;
0.002379645705400;	0.019904206340395;	0.000000000000000;	0.001884182242160;
0.002366173907772;	0.020243449520836;	0.000000018330178;	0.002548076566609;
0.002337323737459;	0.020652607472794;	0.000000036660357;	0.003994377331634;
0.002350042449994;	0.020870156915311;	0.000000036251798;	0.003122357984065;
0.002394969087613;	0.020710706640240;	0.001601908944031;	0.002692092926990;
0.002614286827509;	0.019936780418822;	0.001437324864731;	0.003814360285064;
0.002545890427340;	0.018687949952716;	0.001437250684328;	0.004500152777962;
0.002467522791481;	0.018486084478490;	0.001371795418547;	0.003505446529591;
0.002791490665721;	0.018714432433825;	0.001256931735407;	0.004119191616155;
0.002706752892174;	0.019122246904834;	0.001268916266791;	0.005063837003014;
0.002860964865212;	0.018701130912483;	0.001177374030570;	0.004349611205240;
0.002727897032202;	0.018909715796374;	0.001093180160318;	0.004937214013946;
0.003132659280137;	0.018809933835761;	0.001887520559248;	0.005556123185223;
0.003045729087768;	0.019034460247184;	0.003565106417723;	0.005180636061102;
0.002873187645071;	0.018894731539745;	0.002899144402716;	0.005950966440560;
0.003334100461682;	0.018143135688953;	0.002555459896346;	0.005917087192950;
0.003204738636415;	0.018635799172859;	0.002467115178298;	0.006064072089355;
0.003237540982336;	0.018759820983798;	0.002891676432315;	0.006654381174753;
0.003573208477991;	0.019009663042158;	0.003374145916752;	0.006853499364016;
0.003457266929002;	0.019108597773208;	0.003557952500597;	0.007322795283843;
0.003462058196767;	0.019366381137048;	0.003502574320005;	0.007521413367064;
0.003910243869617;	0.019725360035792;	0.003233420322965;	0.007943061111102;
0.003544857927995;	0.019911195626359;	0.003699849003561;	0.008071230468773;
0.003967011265358;	0.020005209870656;	0.004417755280258;	0.008520723714843;
0.004019581345253;	0.020210469154150;	0.004334720604014;	0.008739369799129;
0.003897279691953;	0.020436160810300;	0.004208035845528;	0.009173747366801;
0.004448314740813;	0.020869905629572;	0.004736153495835;	0.009539466287066;
0.004323959696692;	0.020773998465219;	0.005201427676357;	0.009683152320493;
0.004199899467741;	0.021070080006159;	0.005137645564100;	0.010285285583411;
0.004824716153191;	0.021446442003595;	0.005306489709239;	0.010448432681520;
0.004723263016567;	0.021526169768895;	0.005811689671980;	0.010871217754550;
0.004537950296875;	0.022061345520821;	0.005977069510942;	0.011537121839885;
0.005163362732172;	0.022043928177021;	0.006042693392148;	0.011769432498212;
0.005323120693661;	0.022106389591895;	0.006460034750014;	0.012064580938585;
0.004588895906103;	0.022730704549124;	0.006653590526483;	0.012745551202367;
0.005565990561033;	0.022719826554895;	0.006926887805990;	0.013080077774736;
0.005690542632344;	0.023067019557843;	0.007316560389642;	0.013630141920088;
0.005163477218006;	0.023680223597236;	0.007549059406236;	0.014085839729472;
0.005914132649866;	0.023368695593860;	0.007930310020129;	0.014516254999253;
