0.000000000000000;	0.062549786662477;	0.035062128461196;	0.031483783042992;
0.002422023121883;	0.002012772004129;	0.001200695679402;	0.000938000014584;
0.002004412098567;	0.011491990563118;	0.030263918977732;	0.023612044856464;
0.001774796363088;	0.017250552173570;	0.024310861980441;	0.019228904993312;
0.001588217155490;	0.020871283560955;	0.020004875164302;	0.016153287357474;
0.001572803100658;	0.023965924816785;	0.017327643718954;	0.014323511503176;
0.003958892454319;	0.042290045234876;	0.026802375029858;	0.026483148202060;
0.001374328387091;	0.035897053351174;	0.022489075077578;	0.023135356330878;
0.001325014776910;	0.021779569507956;	0.012663885595743;	0.011380054101753;
0.001430710566053;	0.021154753518912;	0.012274384817844;	0.011033056123794;
0.001342599973527;	0.020457109186590;	0.011873277752257;	0.010849677948936;
0.001382970135807;	0.019464049339141;	0.011334262326665;	0.011030678074453;
0.001372750961250;	0.019005663902781;	0.011069558122052;	0.011088861109123;
0.001394040721573;	0.018498625224955;	0.010744210914442;	0.010347879386272;
0.001468276955951;	0.018478599507919;	0.010717569447207;	0.010122956117026;
0.005607071205501;	0.033069601816198;	0.020754199507174;	0.018306812726423;
0.001505821366701;	0.033496244826601;	0.021410566687124;	0.020072698592203;
0.001510719497075;	0.018531261012400;	0.011286202813205;	0.010755477158440;
0.001538692748160;	0.018168267833095;	0.011277197426559;	0.010297154064974;
0.001638966212851;	0.018051601530531;	0.011115431724985;	0.010958933115543;
0.001589696133547;	0.017430732464276;	0.010716059760400;	0.010920257912414;
0.001571309574562;	0.016704031392309;	0.010258686051953;	0.009982761649891;
0.001741052855137;	0.016884984995029;	0.010343543037497;	0.010443936188379;
0.001740967883101;	0.017239095889256;	0.010578378612304;	0.011009164076070;
0.001764232125150;	0.016740912403077;	0.010216776303790;	0.010395603677633;
0.001786658902257;	0.016569391361601;	0.010102007515208;	0.010624736807280;
0.001963766991229;	0.017082986813314;	0.010966451062610;	0.011201510396352;
0.001997555561537;	0.017557486483841;	0.011622071092579;	0.011245687551387;
0.001851312161756;	0.016672048135414;	0.010883742015366;	0.011149082459056;
0.002125962343545;	0.016352374745605;	0.010547753810494;	0.011008042122621;
0.002059118047911;	0.016702742129206;	0.010721544831899;	0.011262459382020;
0.002137090346374;	0.016518381348378;	0.010830257534272;	0.011380009934995;
0.002301670324422;	0.016900647885478;	0.011215822914954;	0.011686772385900;
0.002294937296289;	0.016998634461500;	0.011356122438102;	0.011950451859697;
0.002297290906646;	0.016689492856450;	0.011179458226903;	0.011845101566237;
0.002574921814340;	0.016982961266694;	0.011248188966032;	0.012177531821016;
0.002410979688146;	0.017086160706265;	0.011528143562127;	0.012278046078541;
0.002669275011125;	0.017028181745168;	0.011745997276829;	0.012459385190777;
0.002707895236638;	0.017357752355041;	0.011927711154703;	0.012742316543567;
0.002705215558027;	0.017128815780287;	0.011791961411313;	0.012812367172124;
0.003018420255015;	0.017561866917889;	0.012240360104892;	0.013195352552507;
0.002973407848779;	0.017784137255988;	0.012514605884668;	0.013393164909005;
0.002977160000540;	0.017412278382023;	0.012306631380073;	0.013424766566189;
0.003316928205044;	0.017770531339477;	0.012581002054000;	0.013674944249714;
0.003326515525451;	0.018121280381894;	0.012974350597568;	0.014078124796244;
0.003301817511400;	0.017934091715378;	0.012954581775365;	0.014237318962591;
0.003616398674998;	0.018056309966949;	0.013050798457399;	0.014404750646831;
0.003781457096960;	0.018494314385235;	0.013464360904626;	0.014801592476781;
0.003499199565975;	0.018203280087557;	0.013435941814678;	0.014896001626328;
0.004002755201558;	0.018214911198617;	0.013554057871034;	0.015044483782257;
0.004165006274694;	0.018932404864649;	0.014086828779151;	0.015698588144225;
0.003975203464042;	0.018762418507713;	0.014121679369535;	0.015754142909725;
0.004376664701396;	0.018670443303982;	0.014209362735124;	0.015910488867479;
0.004544239123341;	0.019134290481507;	0.014562197210617;	0.016412911182522;
0.004402483677719;	0.019021066813007;	0.014644193575765;	0.016513695003343;
0.004803046679373;	0.019055346812268;	0.014866101555082;	0.016991069990875;
0.004998930624316;	0.019517898631741;	0.015293850267356;	0.017524550762782;
0.004910385637946;	0.019440925745445;	0.015389253707444;	0.017640453858228;
0.005214362301393;	0.019332390901131;	0.015496271201468;	0.017864539002907;
0.005434914908259;	0.019639745893334;	0.015827754918106;	0.018101597758515;
0.005433352522905;	0.019861596391945;	0.016221675918092;	0.018369839603421;
0.005872952973979;	0.019998452217609;	0.016461353457397;	0.018684851696084;
0.005838753616233;	0.019932314234066;	0.016619101457138;	0.018959417949558;
0.005953849030692;	0.019838220038357;	0.016865444650807;	0.019040171789593;
0.006411663814367;	0.020250280464623;	0.017255973837843;	0.019425091296740;
0.006632839441879;	0.020542319643802;	0.017564166736667;	0.019812845984206;
0.006402859870576;	0.020164267100466;	0.017523967336430;	0.019755215059606;
0.007126866220743;	0.020363464412906;	0.017944623167668;	0.020159106941875;
0.007045566561224;	0.020655442393325;	0.018326463237383;	0.020447773180132;
0.006970165064460;	0.020208321598449;	0.018242681893573;	0.020274095068392;
0.007667364147992;	0.020369356823945;	0.018624068297013;	0.020655377904438;
0.007829846049464;	0.020755535691498;	0.019090572001033;	0.020868240537818;
0.007449926959376;	0.020460137830827;	0.019148325135567;	0.020629963639377;
0.008214959539184;	0.020420131463959;	0.019253910079128;	0.020918356992470;
0.008524003228133;	0.020739730341252;	0.019647049470001;	0.021234617965368;
0.008548211906594;	0.020466717361867;	0.019692946005774;	0.020986596571160;
0.008378159749553;	0.020077721765871;	0.019608590054044;	0.020768668711787;
0.009101093311759;	0.020201518837437;	0.019874099371338;	0.020840340072607;
0.009163367145136;	0.020338393181844;	0.020155980838071;	0.020889171872745;
0.008784226928005;	0.019795175968718;	0.019940517300335;	0.020637900653290;
0.009494970483747;	0.019522690439749;	0.019920771524662;	0.020444218029190;
0.009989994504894;	0.019904740230154;	0.020621868221136;	0.020608444972978;
0.010071939492584;	0.019957006897390;	0.020894432100310;	0.020670114833655;
0.009596282061134;	0.019278969034476;	0.020232527505466;	0.020300330525934;
0.010513235955446;	0.018962339528675;	0.019838314425578;	0.019934931497798;
0.010450221706739;	0.018878850990446;	0.019810656816737;	0.019722434034914;
0.010581296163403;	0.018461968976823;	0.019642231713351;	0.019474368561477;
0.010260497097532;	0.017970880005918;	0.019325805951554;	0.019096637804549;
0.010993207414263;	0.017806847323365;	0.019221029335302;	0.018844869799085;
0.011109967075406;	0.017694641934500;	0.018977059774574;	0.018648349840138;
0.011163630709347;	0.017296019218927;	0.018639625338410;	0.018190269155739;
0.010716085389893;	0.016695032624228;	0.018226114766325;	0.017602131397296;
0.011095411556371;	0.016182752365656;	0.017768200306982;	0.017196798079428;
0.011429832205102;	0.015957966169217;	0.017502185982401;	0.016946116282145;
0.011521464538145;	0.015630073321234;	0.017094112607486;	0.016612672525711;
0.011441520161349;	0.015228548350377;	0.016669924862730;	0.016216269212468;
0.010690689259792;	0.014518445747872;	0.016068469572694;	0.015614869400476;
0.011473240708695;	0.014056051474070;	0.015597588168385;	0.015144717686219;
0.011364578638055;	0.013819121804578;	0.015316529109586;	0.014806322922579;
0.011137959030476;	0.013286002987176;	0.014878266688223;	0.014218326644482;
0.010912395787186;	0.012686008675797;	0.014256729794608;	0.013644729471501;
