0.436228064685465;	0.000009560177258;	0.000009490343536;	0.000009778715163;	0.000010262449199;	0.000010936109718;	0.000036818112118;	0.000028148793530;	0.000007896681508;	0.000008488678332;	0.000008326346283;	0.000006449907926;	0.000005635195287;	0.000006497331690;	0.000006808870841;	0.000056907659546;	0.000071393236517;	0.000007884262955;	0.031081890032823;	0.029440721113437;	0.030599519713968;	0.030570871481558;	0.028629828659331;	0.027972166937244;	0.027159110052406;	0.025504337337144;	0.038056373131392;	0.000000725321768;	0.000000741439698;	0.000000858806273;	0.000000897652728;	0.000000682419247;	0.000000554953693;	0.000000506681344;	0.000000486622983;	0.000000542393170;	0.000000457028103;	0.000000342806961;	0.000000338742546;	0.000000304881273;	0.000000277503156;	0.000000275943431;	0.000000250439034;	0.000000243334933;	0.000000232386066;	0.000000213513102;	0.000000210468615;	0.000000205618379;	0.000000187823834;	0.000000176139764;	0.000000178012188;	0.000000166564798;	0.000000157504472;	0.000000158111516;	0.000000149587150;	0.000000141365407;	0.000000138181720;	0.000000134963127;	0.000000130259377;	0.000000128597230;	0.000000122763733;	0.000000120835616;	0.000000119936279;	0.000000114739036;	0.000000113898640;	0.000000114021129;	0.000000113998953;	0.000000111794188;	0.000000110719662;	0.000000112040179;	0.000000111939074;	0.000000110494349;	0.000000113545679;	0.000000115035038;	0.000000112779790;	0.000000113622516;	0.000000119268836;	0.000000119867450;	0.000000118685097;	0.000000126415660;	0.000000129906433;	0.000000124904583;	0.000000125668615;	0.000000136294037;	0.000000139155696;	0.000000136145164;	0.000000140655781;	0.000000149700957;	0.000000151963439;	0.000000148978834;	0.000000153514728;	0.000000164869350;	0.000000171090861;	0.000000167046509;	0.000000167738245;	0.000000174352969;	0.000000193734072;	0.000000197235655;	0.000000189811352;	0.000000201007885;	0.000000212783882;	0.000000245083963;	0.000000249295110;	0.000000260831799;	0.000000289465582;	0.000000298540083;	0.000000315420068;	0.000000323355272;	0.000000319914269;	0.000000320992534;	0.184136701892538;	0.186383110765918;	0.189421858575592;	0.193598659481881;	0.193632899917675;	0.191866000154087;	0.194145488293056;	0.194817785093827;	0.198175807111287;	0.200697221522883;	0.204294053981955;	0.207941586594463;	0.207972368752295;	0.207285512243157;	0.212082674713384;	0.216017286276428;	0.218696748790426;	0.221220759733121;	0.220129299666115;	0.224004368537991;	0.229076047821235;	0.235758265828996;	0.234083660056341;	0.232539453943049;	0.232092038123777;	0.237811604650165;	0.255989488770971;	0.259385043901505;	0.258700174421335;	0.260992567504269;	0.264195938864034;	0.272501788093082;	0.277228785681543;	0.280839298093536;	0.281524804518081;	0.287499734259193;	0.293743603354950;	0.295312130774298;	0.294563594775634;	0.300755121142802;	0.308148507961453;	0.313356072018251;	0.321598860621480;	0.327742520140910;	0.331199946645240;	0.335628619825285;	0.345553034550194;	0.349594019778050;	0.349972707269246;	0.360468655004338;	0.362987589367635;	0.366125942561034;	0.378503132790609;	0.385266598934008;	0.385280975522371;	0.396709046781065;	0.411611269744463;	0.432893661985652;	0.452917562093987;	0.469140787195648;	0.474369142991951;	0.472136084610297;	0.486247502184210;	0.512643910987077;	0.537163439737808;	0.557125410452021;	0.585155564880411;	0.605719000889247;	0.628881460033673;	0.655035602060486;	0.688899454487585;	0.726710142443607;	0.765876133925539;	0.798969737110816;	0.822861146420068;	0.840904813371783;	0.847863025559894;	0.849822673889102;	0.841627595365411;	0.828081895429897;	0.805368152100203;	0.782559301960235;	0.736290094796974;	0.730615482109920;	0.758001486909986;	0.782370877772681;	0.793925113913517;	0.753997314944711;	0.637259821578822;	0.094219168163344;
0.602120420255627;	0.099312890596618;	0.093682747537891;	0.088439837940949;	0.079678306854191;	0.072287255298351;	0.094278871895658;	0.090685460786679;	0.065856985197103;	0.062893486908076;	0.059388651316915;	0.057022474018595;	0.056170036611353;	0.052895387700530;	0.051639372222433;	0.084040767046107;	0.086635748061361;	0.057469431883589;	0.083908758620636;	0.080434923209702;	0.079117445558570;	0.079574124938021;	0.076454366489233;	0.076140504976237;	0.073510783450382;	0.072652865437640;	0.084574765054317;	0.050147281859800;	0.050369444136263;	0.048480519143500;	0.049105011314779;	0.049269877799469;	0.050489949696606;	0.049025064887843;	0.051054939438568;	0.050097457458478;	0.050796533893127;	0.052801239404216;	0.052159906165671;	0.052710544664150;	0.053273666532681;	0.051711796326609;	0.054513322120625;	0.054271822446313;	0.052713417356413;	0.055491721189316;	0.055892408196868;	0.053795612015738;	0.057459160184421;	0.059010523953669;	0.057528770770573;	0.059097928722815;	0.060122280693437;	0.059323112186380;	0.060926120507943;	0.062625171421941;	0.062582093179837;	0.065025970520081;	0.065083137510989;	0.065381055319514;	0.068521424052376;	0.069619785981502;	0.068083405022249;	0.072423336331819;	0.072608110721529;	0.072589536948569;	0.074718755780207;	0.077084722163764;	0.076584953213744;	0.081537153779918;	0.081033822469799;	0.080561357933965;	0.086319122948828;	0.089057968509705;	0.086600340877741;	0.085911749455370;	0.091549723160567;	0.093090489944701;	0.093479151385091;	0.099504131993220;	0.101313341272330;	0.098447406260344;	0.100276338880313;	0.105796228232126;	0.105751081925364;	0.104064393134324;	0.107495719980458;	0.110493331656557;	0.111986768587261;	0.110328494925807;	0.112448690620127;	0.118857469077932;	0.122420943672276;	0.120045143344942;	0.120471669495556;	0.122979367510623;	0.131351586286464;	0.133695764171309;	0.131705649954221;	0.136949625061304;	0.142604887586181;	0.154819192740045;	0.157959478460008;	0.162852575279478;	0.173166093631445;	0.173793643487819;	0.178947859754733;	0.181446618320578;	0.183079056363255;	0.186111201937072;	0.205119869980328;	0.207596134299415;	0.210888806954190;	0.215405943881809;	0.215568633990463;	0.213786612823737;	0.216325794451255;	0.217046530841485;	0.220715285639403;	0.223507946148058;	0.227451487248109;	0.231339434384677;	0.231547264632877;	0.231015108494862;	0.236259785817803;	0.240601533554234;	0.243589422252700;	0.246453724086728;	0.245308019391080;	0.249585058238631;	0.255137651566732;	0.262373023983090;	0.260759481241700;	0.259413712161591;	0.259129258757430;	0.265264899579013;	0.284557787312636;	0.288173395308429;	0.287668136568622;	0.290103221196244;	0.293049065612159;	0.301705920730896;	0.306637713223741;	0.310425667466620;	0.310904780165184;	0.317180762659698;	0.323622584726538;	0.325357962935047;	0.324756825884896;	0.331113142713585;	0.338878170420991;	0.344258686962754;	0.352921631630481;	0.359348318576631;	0.362913328684252;	0.367415549107285;	0.377738555478859;	0.382009786430167;	0.382249989103782;	0.393124356050828;	0.395814624055169;	0.399097526908540;	0.411604292769478;	0.418587355147867;	0.418475630554356;	0.429853287782942;	0.445141417808977;	0.454093422667074;	0.473387178765182;	0.490189187664313;	0.496244287952502;	0.493475263025939;	0.508302018640062;	0.534070670355397;	0.559155496829735;	0.578514006473941;	0.606704873192154;	0.626461260222849;	0.648885095183810;	0.673850941741763;	0.706928369386306;	0.742760149319968;	0.780562929421609;	0.811624846406826;	0.834338866107195;	0.851099466055183;	0.857722077066909;	0.859510999023618;	0.851850304775899;	0.838690345134377;	0.817436768706813;	0.795394497081459;	0.751212427117556;	0.746052500801815;	0.771694836358522;	0.794713845923986;	0.801520184799741;	0.762180983459010;	0.648284568809490;	0.110620201708143;
0.624390378220236;	0.118643238243929;	0.111318283702198;	0.104858394106183;	0.094443530920288;	0.085718568183143;	0.108975464554457;	0.104804808979359;	0.077834383541082;	0.074313191159980;	0.070234379969585;	0.067333366301483;	0.066332824650378;	0.062435096646631;	0.060937150252979;	0.096106202054639;	0.098644285381517;	0.067150214311293;	0.092850207065343;	0.089249162401103;	0.087570443228840;	0.087886264969287;	0.084631552408109;	0.084134968071062;	0.081127133704401;	0.080599167327731;	0.092282321464290;	0.058560264307277;	0.058770197539078;	0.056318231779620;	0.057021359025254;	0.057031086620284;	0.058407538404508;	0.056830991363540;	0.059070005772777;	0.057968541098534;	0.058710191082788;	0.060962265988693;	0.060126937786241;	0.060690253442871;	0.061290432949504;	0.059507644264572;	0.062616001485974;	0.062358367575551;	0.060612002205749;	0.063651751415183;	0.064066055986540;	0.061732963394481;	0.065653057450375;	0.067397442507569;	0.065761332065457;	0.067380905582829;	0.068533708208118;	0.067703854369415;	0.069385109654782;	0.071236919056266;	0.071203676813778;	0.073865422884385;	0.073904489318563;	0.074195373626124;	0.077602104388768;	0.078789962539446;	0.077144523196143;	0.081900212708270;	0.082043443140953;	0.082046337826159;	0.084334413106115;	0.086883193640119;	0.086326210588964;	0.091731378947815;	0.090992742201072;	0.090488680516667;	0.096610740609673;	0.099566375135602;	0.096925123558170;	0.096098732128935;	0.102199771868555;	0.103817794449283;	0.104235149726291;	0.110725918572279;	0.112638288078280;	0.109460540815970;	0.111363579514199;	0.117270239507317;	0.117143340962888;	0.115297082473615;	0.118930786474130;	0.122011873276172;	0.123525140501769;	0.121697379191056;	0.123894268865466;	0.130644837349505;	0.134346540577423;	0.131761163806603;	0.132117597367962;	0.134579629848673;	0.143349319287010;	0.145735009621407;	0.143550836164361;	0.148993701555659;	0.154836548427088;	0.167508511742400;	0.170713441061346;	0.175786895922055;	0.186542872442274;	0.187278101642759;	0.192765866794664;	0.195360393830021;	0.197100913156706;	0.200304907617812;	0.217091580465624;	0.219679945467281;	0.223040078304079;	0.227730245759533;	0.227954036898608;	0.226247014522793;	0.228889686221517;	0.229585851444793;	0.233415695089715;	0.236327934921354;	0.240400432918176;	0.244446844317512;	0.244655132232433;	0.244096444704088;	0.249483210602589;	0.254011914471327;	0.257322983596626;	0.260502409404654;	0.259094033397127;	0.263659139318022;	0.269465517080415;	0.276846326302952;	0.274845082388622;	0.273193005782203;	0.272755953860344;	0.278587139705021;	0.298198276841018;	0.302149262376453;	0.301716316369167;	0.304154852284176;	0.307022126313692;	0.316037638518656;	0.321171268704044;	0.324893252244918;	0.325009451043113;	0.331599372651478;	0.337837777856631;	0.339204852706270;	0.338169720120562;	0.345201419523749;	0.352555738103768;	0.357460959975833;	0.366334732151927;	0.373258335407167;	0.375974633460333;	0.380862959417846;	0.391906563072198;	0.396684547306104;	0.396116534108751;	0.407757218867180;	0.410485613510177;	0.413346567009081;	0.426327367018481;	0.432964163831955;	0.432096130980536;	0.444276021950086;	0.458654703640538;	0.466937490937809;	0.486968292546187;	0.503011206042770;	0.508226471741249;	0.505713953448784;	0.519807614734733;	0.545706095688689;	0.569816122026167;	0.589225332514968;	0.616497719464683;	0.636105312600790;	0.657184278622296;	0.682009627611555;	0.714065904481461;	0.749731267460617;	0.786456135335983;	0.817108704811678;	0.838929617178894;	0.855497366325043;	0.861604697867326;	0.863472862960882;	0.855780417191330;	0.843114115639478;	0.821918064305550;	0.800740317677067;	0.756718352333759;	0.750884952733620;	0.776579038791168;	0.798524406530717;	0.805374534971481;	0.766026845033360;	0.653014064885783;	0.128785956323916;
0.644420429339486;	0.136130199698334;	0.127273893250052;	0.119640133980689;	0.107821667352992;	0.097878816455715;	0.121851468411838;	0.117523476285222;	0.088774691818599;	0.084819787647482;	0.079787551794846;	0.076739631511300;	0.075565122994123;	0.071123878977365;	0.069190429568457;	0.106615100124372;	0.109412049925947;	0.075978240252636;	0.101115243020963;	0.096949681102391;	0.094881241119396;	0.095612461158218;	0.091865980241348;	0.091936166217683;	0.088800462260093;	0.087547493644717;	0.099248870703007;	0.065654823657243;	0.065686217720008;	0.063723656012372;	0.064449779255366;	0.064553034107926;	0.066064031452980;	0.063845832430769;	0.066337066615337;	0.065038095842414;	0.065718971453178;	0.068199912342998;	0.067466132058005;	0.067943433552155;	0.068553124456002;	0.066533189563769;	0.069914119842095;	0.069500421157905;	0.067467380802348;	0.070694684466460;	0.071193318494987;	0.068587101404304;	0.072893578378525;	0.074749754800793;	0.073009861718197;	0.074637116340368;	0.075866296937892;	0.074873688033018;	0.076543833000338;	0.078575809640609;	0.078533081786605;	0.081303182887735;	0.081253161097551;	0.081635842632620;	0.085186793359652;	0.086486293382287;	0.084571790553300;	0.089644684394723;	0.089712146554693;	0.089721385756601;	0.092100324325699;	0.094861799811795;	0.094183750261811;	0.099908962662228;	0.099293493602791;	0.098749209165790;	0.105245312705185;	0.108399008147777;	0.105646777205367;	0.104780325741410;	0.111196177329726;	0.112860123869074;	0.113339808657167;	0.120129927761231;	0.122209459577126;	0.118888062695375;	0.120856959074220;	0.126983012407395;	0.126868964797664;	0.124963734516990;	0.128833079711676;	0.131987833149389;	0.133510808921212;	0.131595875622648;	0.133899224982988;	0.141018464111017;	0.144941064899153;	0.142206129568720;	0.142613745825845;	0.145187295484465;	0.154281514651038;	0.156807241863048;	0.154561168036735;	0.160270661375018;	0.166422950712623;	0.179663320737219;	0.183039904331360;	0.188355826166597;	0.199552034320024;	0.200184781112186;	0.205844169905164;	0.208453174636580;	0.210243570619081;	0.213536449997117;	0.228513200553552;	0.231138918851215;	0.234597341629240;	0.239364475194762;	0.239567534051680;	0.237664576652286;	0.240359939628323;	0.241011169672870;	0.244867604955999;	0.247802236983928;	0.251957752027444;	0.255924543991983;	0.256173402308893;	0.255668076644313;	0.261209111914904;	0.265800717220524;	0.268928367040938;	0.271914716861007;	0.270513226615824;	0.274921136085905;	0.280604226530606;	0.287959679982113;	0.286024528466742;	0.284498322210273;	0.284108889499388;	0.290140473058949;	0.310178643053324;	0.313598991448087;	0.313048799571745;	0.315509550787146;	0.318280057738217;	0.327104967005246;	0.331986598306159;	0.335586760584863;	0.336180225213389;	0.342426110234113;	0.348475897852103;	0.349990386318610;	0.349355149876562;	0.355690979216319;	0.363239906151505;	0.368714553208068;	0.377844583148516;	0.384597571534309;	0.387184297598101;	0.392169749530420;	0.402861878850771;	0.406955831470909;	0.406999868498287;	0.417991332357119;	0.419971971763149;	0.422635878196411;	0.435640347927368;	0.441874603612495;	0.440989504041426;	0.452957550914117;	0.467366815582554;	0.475904982386416;	0.495335960741309;	0.511733354515831;	0.517556585342238;	0.514270658689418;	0.529037081326119;	0.554152373782971;	0.578713851354582;	0.598306945640663;	0.624773176574462;	0.644508652471295;	0.664508631284526;	0.689300128431477;	0.720352349860673;	0.755765365174828;	0.791482516154427;	0.821686608066016;	0.842947997226723;	0.859117874152290;	0.864967453725422;	0.866877234331718;	0.859216756582111;	0.846813698117524;	0.826111532114714;	0.805131457219961;	0.761968437172330;	0.755966565951584;	0.781181016641222;	0.802547962570405;	0.808803729795072;	0.769747088790236;	0.658046223428981;	0.145114468503338;
0.659583802814527;	0.152941686733800;	0.142496848603748;	0.133894262359554;	0.120533842273603;	0.109485400899733;	0.134189356285992;	0.129007262359768;	0.098946991783978;	0.094439907945428;	0.089373577062959;	0.085502185222185;	0.084241874255253;	0.079239945806822;	0.077280067948624;	0.116535053427549;	0.118940234815187;	0.084026171279567;	0.108477584920505;	0.104585216147373;	0.102268361701016;	0.102443840442063;	0.098852784009996;	0.098226199890524;	0.094627471126364;	0.094350627094054;	0.105676508525174;	0.072995724044126;	0.073092267388392;	0.070038849413152;	0.070857162717227;	0.070665361808492;	0.072299351142955;	0.070290920057459;	0.072884333802752;	0.071493037511621;	0.072229854207214;	0.074882439490840;	0.073828852329164;	0.074335258246553;	0.074963398497610;	0.072776884736259;	0.076368579312406;	0.075996125306920;	0.073862393508881;	0.077271052675659;	0.077729696544259;	0.074966509544408;	0.079339374581167;	0.081353329740251;	0.079482681127265;	0.081113511063554;	0.082442781568681;	0.081484828934958;	0.083201038720574;	0.085305759437755;	0.085271136570934;	0.088201896681102;	0.088148298180730;	0.088474985852615;	0.092218298683412;	0.093556767303505;	0.091631774095810;	0.096995044032891;	0.097024704363424;	0.097056603490620;	0.099541550702300;	0.102393463934825;	0.101696858620207;	0.107747677572720;	0.106820363803892;	0.106264750654538;	0.112955501573035;	0.116248854905626;	0.113376294474504;	0.112377325411914;	0.119133830224522;	0.120848415763241;	0.121345493943009;	0.128485595389111;	0.130645003553643;	0.127108500173786;	0.129151651318521;	0.135603812731979;	0.135454854884389;	0.133472457617689;	0.137508191404349;	0.140736682147354;	0.142308817707973;	0.140316269932972;	0.142722333154688;	0.150109811811098;	0.154158089281651;	0.151310670170259;	0.151698365392642;	0.154229250050864;	0.163649026246483;	0.166240983367668;	0.163891895254249;	0.169795764284586;	0.176091216062670;	0.189608329127479;	0.193014230606671;	0.198430950133796;	0.209900662199541;	0.210588136476131;	0.216449034247705;	0.219128996364158;	0.220941020461914;	0.224281363225341;	0.237977228502909;	0.240644830973670;	0.244128209013239;	0.248983618159335;	0.249206881506429;	0.247379658029757;	0.250158770860958;	0.250687817907389;	0.254651601326944;	0.257671255472911;	0.261914083112793;	0.265947694331352;	0.266193560412520;	0.265608407670341;	0.271127491158282;	0.275696802267422;	0.278819435272688;	0.281954746544806;	0.280258187873822;	0.284761151963909;	0.290640773114125;	0.298248110220544;	0.296199650712072;	0.294532113015974;	0.293854165858532;	0.300120761932878;	0.319980281615474;	0.323653073602472;	0.323109694294256;	0.325508292213166;	0.328071205543967;	0.337013324452991;	0.342170512224858;	0.346139603659673;	0.345908999494766;	0.352408450635121;	0.358924598358961;	0.360595095090172;	0.359820686939711;	0.366054885457996;	0.373890100074927;	0.379022253642700;	0.387745769511767;	0.394121215381264;	0.397458018038544;	0.401664489970264;	0.412078143070289;	0.416274918663851;	0.416091282066890;	0.426935694740980;	0.429276464431773;	0.432286276177453;	0.444522867929560;	0.451355661072323;	0.450873143088472;	0.461835068921364;	0.477049141307603;	0.485707265839509;	0.504306060394084;	0.520800046664585;	0.526809338864081;	0.523085582162168;	0.537952537566124;	0.562449843044211;	0.587165726993073;	0.605935643365956;	0.632638324140907;	0.651503813327382;	0.671565714442651;	0.695385085637542;	0.726356170827342;	0.760691877375508;	0.796149136907055;	0.825408275928591;	0.846369188527598;	0.861971476444787;	0.867801768792736;	0.869490351589317;	0.862018766246191;	0.849574260188326;	0.829372675831615;	0.808276839083054;	0.765814923842630;	0.760167892212205;	0.784470590311993;	0.805714014784347;	0.811403858089990;	0.772717523838155;	0.662322455054237;	0.154070927883005;
0.674367183487278;	0.169644011663806;	0.157678974172032;	0.147821601682075;	0.133208419076633;	0.120974446719254;	0.145684151672383;	0.140529299139566;	0.109180406995574;	0.104370335853115;	0.098125358318236;	0.094293627818082;	0.092832615377301;	0.087319163233868;	0.084828373814014;	0.125611948351198;	0.128316162907682;	0.092083061867694;	0.116069612909636;	0.111484890875674;	0.108791399270574;	0.109544242641216;	0.105355449648528;	0.105509072591889;	0.101880761239089;	0.100518034208927;	0.111921338084501;	0.079155106268293;	0.079017451262045;	0.076809218193690;	0.077621838440077;	0.077552420585217;	0.079303279482589;	0.076513970466212;	0.079350225769790;	0.077801103284247;	0.078445860477831;	0.081308087405625;	0.080456190079313;	0.080853021513317;	0.081464714345534;	0.079076095883363;	0.082912590149051;	0.082349032511661;	0.079954145080576;	0.083525984878390;	0.084112103538504;	0.081104198921202;	0.085868375489011;	0.087979231840803;	0.086048712168676;	0.087637003294938;	0.089029915687675;	0.087916196810484;	0.089584390959057;	0.091853587735899;	0.091853775621668;	0.094870830150579;	0.094685116174315;	0.095143522041773;	0.098974005838268;	0.100404958887037;	0.098212096770227;	0.103831538817637;	0.103815578399510;	0.103846112848083;	0.106389013585813;	0.109506017671465;	0.108664645083307;	0.114961415715004;	0.114250516236490;	0.113687272340330;	0.120555836754200;	0.124029166279982;	0.121090962603563;	0.120101408439371;	0.126994136931067;	0.128740477585909;	0.129304767599160;	0.136596405765953;	0.138887077724883;	0.135232698480885;	0.137324283030201;	0.143901281069193;	0.143703457341148;	0.141653998999125;	0.145847516085884;	0.149124122071148;	0.150692833158440;	0.148600883219950;	0.150995023708564;	0.158614770013012;	0.162785044356329;	0.159870765120241;	0.160256630591064;	0.162850888133458;	0.172485953881356;	0.175138044400368;	0.172708095634257;	0.178683576848450;	0.185152714445054;	0.199108414650474;	0.202628764772234;	0.208230827684627;	0.220036173342294;	0.220700196808540;	0.226688838924277;	0.229208027369643;	0.231027710821340;	0.234410581801056;	0.247193239318652;	0.249910324566063;	0.253383660069695;	0.258317152546385;	0.258531305907309;	0.256615826499837;	0.259362538341894;	0.259911776823178;	0.263886774064115;	0.266882159942407;	0.271113795213123;	0.275165670506368;	0.275319423535448;	0.274685959446233;	0.280293877880254;	0.284974493921549;	0.288299124161283;	0.291456019391637;	0.289510446324134;	0.294127468123688;	0.300063120348183;	0.307629543948169;	0.305296743382961;	0.303495518788536;	0.302908350269678;	0.308749222916604;	0.328979179345391;	0.332858000988617;	0.332399993360023;	0.334832914745560;	0.337395356970487;	0.346640937046616;	0.351937529654201;	0.355784900011413;	0.355336027910921;	0.362119016331682;	0.368441428203278;	0.369800853698035;	0.368627702611976;	0.375573048188149;	0.383069782311423;	0.387693230457747;	0.396458099873223;	0.403138421914905;	0.406071622138832;	0.410268110687892;	0.421118571611228;	0.425818826124459;	0.424605823093625;	0.436018431697844;	0.438866274302097;	0.441779708040364;	0.453820065698399;	0.460878522060564;	0.460050861496460;	0.471249404456412;	0.486352728364574;	0.494411466335338;	0.513569418146189;	0.529418271340923;	0.534775866637504;	0.531530254485596;	0.545616373501304;	0.570476716112323;	0.594451369834595;	0.612580337049523;	0.639512963294365;	0.657615131931091;	0.677772698023152;	0.700845534949614;	0.731798266321384;	0.765116516529030;	0.800289924515328;	0.828717621115544;	0.849297505636626;	0.864492204774860;	0.870232142006262;	0.871763323638893;	0.864474550738994;	0.852073607672717;	0.832173371843659;	0.811219000458198;	0.769079041172036;	0.763625055182069;	0.787340840252328;	0.808299123183633;	0.813745479992655;	0.775223972500894;	0.665719098681899;	0.159639287133139;
0.685989340740444;	0.186301661171672;	0.172716998093926;	0.161963891895365;	0.145813209931820;	0.132536868008192;	0.157649591056385;	0.151580122025333;	0.119315087416619;	0.113884313997245;	0.107774635112175;	0.103058131541058;	0.101548534788059;	0.095494478757592;	0.093078577767639;	0.135337715782921;	0.137489085976934;	0.100069933874885;	0.123455216047357;	0.119249369999821;	0.116440617516511;	0.116231912934281;	0.112295826668246;	0.111680794979342;	0.107380925764219;	0.107696332856437;	0.118715529114970;	0.086519888215496;	0.086531415327542;	0.082738105741425;	0.083709758446494;	0.083550356091427;	0.085419277112818;	0.083146330808856;	0.086057627832578;	0.084167828967149;	0.084892457048633;	0.087915017736748;	0.086653248602838;	0.087074301712266;	0.087844819874223;	0.085240593690655;	0.089248291805999;	0.088827681494405;	0.086240718742291;	0.089889827468825;	0.090340864965110;	0.087191279251340;	0.091960069654822;	0.094201050697659;	0.092152932302202;	0.093862117877578;	0.095370998892206;	0.094236131234391;	0.095966516023984;	0.098367907353646;	0.098249056556099;	0.101353361175256;	0.101275610181622;	0.101645041309713;	0.105662474211195;	0.107194479113887;	0.104913420559856;	0.110810701517108;	0.110635448648092;	0.110702107818238;	0.113324106577002;	0.116356648105276;	0.115505749450756;	0.122083676526451;	0.121102690688025;	0.120443465443987;	0.127802339914492;	0.131361473649487;	0.128286590720881;	0.127124050002224;	0.134459717716688;	0.136198850426874;	0.136759253554403;	0.144391145958757;	0.146768639311818;	0.142954412543397;	0.145042842099198;	0.151807906745999;	0.151661020651437;	0.149571130450092;	0.153931257153549;	0.157183485725207;	0.158710876698349;	0.156565044929126;	0.159106570252878;	0.166989642586297;	0.171315553707464;	0.168205217707339;	0.168626437874427;	0.171229997359848;	0.181033710814524;	0.183774647254739;	0.181299851251013;	0.187507545001713;	0.194164367816353;	0.208374472375796;	0.211962771646792;	0.217664135907141;	0.229674229819422;	0.230204891855745;	0.236279521152994;	0.238871983980195;	0.240715014744594;	0.244141975335649;	0.256242927756345;	0.258957907813066;	0.262518414156198;	0.267474268026593;	0.267653171411068;	0.265548907057686;	0.268349313887156;	0.268826469264267;	0.272803771627033;	0.275805465879197;	0.280091190361369;	0.284012884233762;	0.284192581994692;	0.283580845687831;	0.289258127092506;	0.293949655666097;	0.297109116454219;	0.300149857036240;	0.298359645749556;	0.302893287284613;	0.308734359802530;	0.316259208167450;	0.314021849954071;	0.312385985855595;	0.311961293429053;	0.317820436747231;	0.338514960428655;	0.341883462657052;	0.341345549257691;	0.343846489171689;	0.346420754338587;	0.355547840011106;	0.360573602418529;	0.364164374628429;	0.364392785765055;	0.370919023367405;	0.376799357249977;	0.378052341568296;	0.377066792437593;	0.383932649673154;	0.391267769237287;	0.396149899197635;	0.405343395191566;	0.412393334531132;	0.414390561762962;	0.419242871163348;	0.430349963097665;	0.434887987944421;	0.433572800976184;	0.445070261160994;	0.447392001013153;	0.449835081785057;	0.462471688917830;	0.468899772124363;	0.467563750002952;	0.479436591362787;	0.493741979408227;	0.501541946178951;	0.521175199423820;	0.536616442662388;	0.541546269104262;	0.538504853065105;	0.552159883524383;	0.577194939321282;	0.600514074892547;	0.618733175696148;	0.645143277187249;	0.663113207469785;	0.682648059228702;	0.705547157202805;	0.735966597163138;	0.769035221977390;	0.803646086081991;	0.831723114402936;	0.851827828029450;	0.866841489570393;	0.872357622589984;	0.873898496220090;	0.866690904308698;	0.854534114464050;	0.834736323547697;	0.814312315906094;	0.772210867646260;	0.766586731973988;	0.790184600869251;	0.810630439552130;	0.816099154245253;	0.777549573372291;	0.668641127308706;	0.164004108318930;
