0.105809302958158;	0.068408076630824;	0.038898863381965;	0.034924578956564;
0.137218287788672;	0.102363597269459;	0.000000000000000;	0.000000000000000;
0.112114393310558;	0.089556425054354;	0.000000000000000;	0.000000000000000;
0.094456188322830;	0.074524240556208;	0.000000000000000;	0.000000000000000;
0.085737636735196;	0.062593307585004;	0.000000000000000;	0.000000000000000;
0.079726229875584;	0.053074403623250;	0.000000000000000;	0.000000000000000;
0.073451021515369;	0.046319893875681;	0.000000000000000;	0.001758948281103;
0.067815735998219;	0.042855340155508;	0.000000000000000;	0.003517896562205;
0.063713795939726;	0.039920495388439;	0.000000000000000;	0.001546251314720;
0.063591096365133;	0.037818184650180;	0.000000000000000;	0.001183971176290;
0.062015890912202;	0.035445110747860;	0.000000000000000;	0.001339280882699;
0.058123128189729;	0.032088818982655;	0.000000000000000;	0.002624831589819;
0.057369461079339;	0.029877841640348;	0.000000000000000;	0.003660909223725;
0.055363364024453;	0.028461145396982;	0.000000000000000;	0.002649221012443;
0.053908824187078;	0.028160996844408;	0.000000000000000;	0.002263621436739;
0.053835802733286;	0.030170756924188;	0.000000022752283;	0.003035652799985;
0.052114971464129;	0.033385271576566;	0.000000045504566;	0.004630420568506;
0.050145636000733;	0.033430504778298;	0.000000044997394;	0.003739575705545;
0.048946334625868;	0.030257782522421;	0.001787903832686;	0.003307794928676;
0.049564750420128;	0.027850269807488;	0.001598680599201;	0.004598507833946;
0.049426195817598;	0.025686337667340;	0.001608075938118;	0.005378871898198;
0.046436639360789;	0.025819745912408;	0.001558980527923;	0.004325096275666;
0.046694363736482;	0.025273397905573;	0.001452325035610;	0.005089356892643;
0.047397548737099;	0.025674140191502;	0.001470116105717;	0.006295974008086;
0.046148938494625;	0.024597535543036;	0.001356441405538;	0.005620544146125;
0.044673897747329;	0.024569670621686;	0.001268593831775;	0.006354204269949;
0.045183487282780;	0.024466422449545;	0.002185749396197;	0.007137038037387;
0.045968173862021;	0.024227918945706;	0.004135829520328;	0.006746213750426;
0.042461650910494;	0.024288918843484;	0.003504909388109;	0.007601911372610;
0.042972786630072;	0.023554767793767;	0.003195162796967;	0.007630272388942;
0.043653605065686;	0.024315617564056;	0.003115184153458;	0.007856340364733;
0.041522195766979;	0.024256752616406;	0.003638059720844;	0.008574378795576;
0.042375640531274;	0.024655723368027;	0.004317387805504;	0.008856972189231;
0.042251084943398;	0.024581026425990;	0.004648147625349;	0.009389619942567;
0.040216203592705;	0.024958486995081;	0.004609944518586;	0.009629327428672;
0.041174129954411;	0.025612344976546;	0.004284289369579;	0.010151132885771;
0.040067139403414;	0.026144692864196;	0.004815579410939;	0.010347522466566;
0.038957379178745;	0.025395248377355;	0.005706492499689;	0.010930300196243;
0.040204278886884;	0.025705434096291;	0.005953844469710;	0.011231921979982;
0.038478491961085;	0.025857026946754;	0.006158544086826;	0.011780379813881;
0.038967776758612;	0.026739589559044;	0.006658147573576;	0.012214651199512;
0.039518967489034;	0.026399663354598;	0.006916845186697;	0.012425705160829;
0.037103896824601;	0.026250754794142;	0.007056195415472;	0.013192025221605;
0.037849396364922;	0.026800283664544;	0.007380793223977;	0.013385637327244;
0.038798809563054;	0.026688088861053;	0.007806385822792;	0.013925597740356;
0.036256804464004;	0.027673224954794;	0.007984188466001;	0.014775472195599;
0.036458635118579;	0.027524669884055;	0.008214434255857;	0.015068617638555;
0.038258493896170;	0.027211488909072;	0.008615491003078;	0.015441227549138;
0.034802567134002;	0.028245360118912;	0.008963943092356;	0.016311071557671;
0.034284104899807;	0.027927545528280;	0.009437262719235;	0.016730672600822;
0.036768998832170;	0.028152567818413;	0.009644246020506;	0.017414444666636;
0.034164562779922;	0.029118167239138;	0.010047280533572;	0.017983377687402;
0.033814527053946;	0.028389504809915;	0.010575931445795;	0.018513334474282;
0.035309632569469;	0.028564812831735;	0.010825271193907;	0.019178232361777;
0.033007770368700;	0.029399109932073;	0.011232539946077;	0.019733998247651;
0.032374832814033;	0.028968511858262;	0.011769609214929;	0.020980198316525;
0.033513573747380;	0.029121800501323;	0.012352393423391;	0.021726449363047;
0.031830416147739;	0.029730788039901;	0.012691687788579;	0.022223980205437;
0.031167591511011;	0.029120501691836;	0.013230801837525;	0.022975088723685;
0.031741758973522;	0.029236419545227;	0.013761325294276;	0.023169514214019;
0.030177953868304;	0.030496997249683;	0.014538303361354;	0.023723504952949;
0.030125571743829;	0.030399116167186;	0.015041303963507;	0.024369202343749;
0.030396282644238;	0.029117410157676;	0.015662054057482;	0.025033736732959;
0.028673445685384;	0.029291062286560;	0.016657117746440;	0.025439116551183;
0.028616591636363;	0.030382351649518;	0.017057683215640;	0.025987800685842;
0.029402514360774;	0.030179042011530;	0.017498798445246;	0.026554674063986;
0.027621000294574;	0.029373594374937;	0.018038881961354;	0.026890878684693;
0.027177195266081;	0.029479674272605;	0.018996848173971;	0.027670160312138;
0.027566343632298;	0.029740739775196;	0.019662868354568;	0.027969595587660;
0.025385877076565;	0.029248184246941;	0.020163081502330;	0.028124520494020;
0.025420232737304;	0.028673731856333;	0.021103530844540;	0.028790957736165;
0.026262675778147;	0.028717028197730;	0.021922730339674;	0.028681272661679;
0.023523318782564;	0.029227565313211;	0.022586508949450;	0.028507383105443;
0.022836568299045;	0.029030273164982;	0.022903358934895;	0.029269897997899;
0.024385653497986;	0.028266461416521;	0.023623210219644;	0.029391982386038;
0.024041645421567;	0.027044000567564;	0.024362910787188;	0.028860958084354;
0.021934245985156;	0.026797426570071;	0.024722241614920;	0.028744849129581;
0.021458697340302;	0.027109204488500;	0.025295741374444;	0.028650188669754;
0.021765722285156;	0.026672586190739;	0.025963046173698;	0.028376287036933;
0.019602115585435;	0.026043685368859;	0.026165027801888;	0.028342913854277;
0.019227606881063;	0.024968525298410;	0.026624383373023;	0.027953355124737;
0.020308151947961;	0.024318451889350;	0.028276522999742;	0.027507998255281;
0.019841255533959;	0.024162203559598;	0.028997563584812;	0.027372166684353;
0.017844731680141;	0.023734813132227;	0.027900747043753;	0.027215908082866;
0.017666814443149;	0.023142434184586;	0.027125407639969;	0.026477501548466;
0.018229257206169;	0.022287648117577;	0.027175332860555;	0.025725909457515;
0.017390203637788;	0.021274067576254;	0.027322461552030;	0.025343533545413;
0.016039260193152;	0.020650632041332;	0.027061662917406;	0.024805794152607;
0.015514958587592;	0.020400506083624;	0.026871559385742;	0.024159458544174;
0.015919556018453;	0.019926525937418;	0.026134718250580;	0.023546050084479;
0.015321055843374;	0.019266280921381;	0.025646366050528;	0.022670466307665;
0.013918211900849;	0.018510051194418;	0.025265106354467;	0.021758355716181;
0.013152509072682;	0.017690312807345;	0.024540643948884;	0.021172693465042;
0.013524232211175;	0.016951228721964;	0.023908345265807;	0.020571679026578;
0.013398271144696;	0.016371269605648;	0.023007352137436;	0.019958659159897;
0.012575755563403;	0.015978649456505;	0.022185152132170;	0.019348989031208;
0.010927963393721;	0.015405663780318;	0.021383066554668;	0.018660044569133;
0.010532189677524;	0.014686707353239;	0.020587056111551;	0.017925897464714;
0.010821836731454;	0.014000329067027;	0.019989376423961;	0.017205387575179;
0.010000060982398;	0.013275928011936;	0.019450801347344;	0.016334496028664;
0.009171870770605;	0.012615183871428;	0.018479246709913;	0.015635896135490;
0.007710026794098;	0.012105224791429;	0.017370055584784;	0.015194924646980;
0.007362856808865;	0.011498234478071;	0.016568552969031;	0.014613227901653;
