0.000000000000000;	0.018896910043095;	0.011274142836851;	0.005185845785310;
0.006437703412677;	0.004306283252288;	0.002514299218443;	0.002231846860573;
0.005486020851632;	0.003755474219731;	0.002198505510257;	0.001924640008194;
0.004943827926443;	0.003369260340885;	0.001968252852696;	0.001727133765583;
0.004797606178301;	0.003254477143324;	0.001896335382080;	0.001667370044404;
0.004564010857469;	0.003060927192614;	0.001779007313863;	0.001574956690734;
0.006736372375531;	0.005338518191574;	0.004120949010320;	0.016370463001252;
0.004184916263213;	0.002853707612303;	0.001661699824095;	0.001498953331715;
0.004113882043019;	0.002841522419919;	0.001656507351251;	0.001472267075531;
0.004413744200567;	0.003033227009828;	0.001764906812856;	0.001564653848607;
0.004119674709137;	0.002881627683115;	0.001680309483327;	0.001493658178211;
0.004292911151755;	0.002985282120100;	0.001766355177780;	0.001956425005089;
0.004136899152437;	0.002938473131930;	0.001749314057347;	0.002000277660479;
0.004082946461874;	0.002891719781592;	0.001691659543491;	0.001566450171906;
0.004374299508421;	0.003119713864227;	0.001824651063479;	0.001663499224121;
0.009700190921979;	0.012216039642859;	0.019578417149020;	0.007605319556163;
0.004705868235095;	0.003612019476578;	0.002208921453763;	0.002886304090815;
0.004409425205756;	0.003409202443251;	0.002078822055168;	0.001987223460654;
0.004440901655946;	0.003347768926921;	0.002012592142226;	0.001869760279936;
0.004964382550664;	0.003755894178729;	0.002338676388724;	0.003300196949728;
0.004723316551412;	0.003580838056097;	0.002203369458343;	0.002765408428953;
0.004485551390744;	0.003617215777376;	0.002219666427652;	0.002358819467437;
0.004965909892715;	0.003742176011995;	0.002301543059942;	0.002957273678031;
0.005214528254743;	0.004236939454417;	0.002656950799932;	0.003650239542455;
0.004819031016753;	0.003715114562035;	0.002291092193173;	0.002980328966611;
0.005173594040854;	0.004340052447200;	0.002746161070331;	0.004001552750945;
0.005389718526784;	0.004186479420798;	0.002723028856919;	0.003843001616642;
0.005578021303939;	0.004727876579108;	0.003047475761898;	0.004077220270448;
0.005024816315121;	0.004202196830926;	0.002779665800419;	0.004389131802663;
0.005840756047850;	0.004865391298395;	0.003125569406363;	0.004215127565976;
0.005467337256686;	0.004575433855365;	0.002996186155545;	0.004577105120761;
0.005593368234682;	0.004935969674016;	0.003280337467859;	0.004624826538153;
0.006091260734349;	0.005163317776214;	0.003517186121775;	0.005241734260547;
0.005989555518011;	0.005343300898289;	0.003697544466677;	0.005054299916358;
0.005703781675293;	0.005073044053983;	0.003503310511125;	0.005168607375157;
0.006638177464900;	0.005943711111320;	0.004149782392444;	0.005828658784997;
0.005915205398406;	0.005444855862065;	0.003838951872394;	0.005165593775921;
0.006639831662007;	0.006132716976764;	0.004592417083821;	0.006792851446155;
0.006424958910192;	0.005867994164748;	0.004265962275808;	0.005251062962941;
0.006493549419049;	0.006233164477976;	0.004748512535745;	0.007224265950551;
0.006959951867948;	0.006524636772458;	0.004911311811853;	0.005830289201160;
0.006929521810301;	0.006587416994148;	0.005274677149277;	0.006968651862917;
0.006635802100594;	0.006605905743883;	0.005260908735331;	0.006419559974391;
0.007385187865684;	0.007091873854831;	0.005818156244098;	0.006988006200415;
0.007284538388651;	0.007148903644849;	0.005951995734028;	0.007049558263909;
0.007129452368271;	0.007348761815411;	0.006232871397248;	0.007674576603217;
0.007554282028845;	0.007418246044645;	0.006370298161834;	0.007083835538543;
0.007784892997562;	0.007776426836482;	0.006882234398709;	0.007993929011885;
0.007218298561902;	0.007752558400340;	0.007057918194015;	0.007748506432983;
0.008082571466298;	0.008308119258217;	0.007857985859732;	0.008197847718232;
0.008253099287338;	0.008553695716492;	0.007862671149913;	0.008652316097195;
0.007783047571516;	0.008584583987869;	0.008477498515371;	0.008336760623600;
0.008221902122518;	0.008574825512197;	0.008354943869778;	0.008917598737634;
0.008460799294093;	0.009077173211517;	0.008948463484355;	0.008887081536801;
0.007977013639545;	0.008833269688191;	0.008915230699076;	0.009150364795477;
0.008794312023701;	0.009576986383925;	0.009946810357549;	0.010532026469085;
0.008717490952677;	0.009513042031346;	0.009824492115244;	0.009652728879986;
0.008490890676204;	0.009586998673358;	0.010166067248783;	0.010579610384506;
0.008711498849862;	0.009593772334071;	0.010320220279233;	0.010385840658025;
0.008868453570366;	0.009917415284424;	0.010651997794805;	0.010261416843217;
0.008915093581279;	0.010395757196656;	0.011639909257921;	0.010812009150162;
0.008998165882627;	0.009990992466783;	0.010848286515924;	0.010476828602316;
0.008976278561910;	0.010275150842567;	0.011972151355091;	0.011069886056467;
0.008892391424752;	0.010375531359102;	0.011879326215813;	0.010827031402534;
0.009323945623492;	0.010647629669780;	0.012030168026311;	0.011337449472847;
0.009243462093685;	0.010457728107146;	0.011804841431677;	0.011063499277071;
