0.040149255006148;	0.023138502331935;	0.010203425175151;	0.009196725031117;
0.041427229146804;	0.024271952479896;	0.010847081798103;	0.009716557464168;
0.042333952735052;	0.024998730449772;	0.011278963473524;	0.010086400073816;
0.043102179501151;	0.025614019906486;	0.011648850416842;	0.010403629690681;
0.043797527672785;	0.026149825153822;	0.011978009057842;	0.010691799965580;
0.044465877787446;	0.026649291243174;	0.012288375460487;	0.010967154226461;
0.045106098294426;	0.027113976872989;	0.012581219907672;	0.011231414511669;
0.046141529998149;	0.027977347049949;	0.013282279466160;	0.016551085056623;
0.046745354700545;	0.028414126320728;	0.013561250310593;	0.016807799440444;
0.047340986397873;	0.028843950848513;	0.013836737448348;	0.017064267179994;
0.047978446623723;	0.029296791954598;	0.014124442993364;	0.017329987451843;
0.048588814650752;	0.029734342902041;	0.014405443372176;	0.017593410392035;
0.049205579872369;	0.030172487298955;	0.014688305711285;	0.017863177568629;
0.049834053106385;	0.030617772176759;	0.014973692009769;	0.018136030308225;
0.050455098163520;	0.031060811112357;	0.015259503145661;	0.018407750529187;
0.051118712227185;	0.031534053157012;	0.015562754144089;	0.018694041868704;
0.052377774317644;	0.033503039463869;	0.019928817373304;	0.019715841058753;
0.053063168750657;	0.033999974580196;	0.020246277808638;	0.020022699296656;
0.053752761814157;	0.034506289514465;	0.020585623171632;	0.020331815403277;
0.054462618819468;	0.035024077011912;	0.020927602724866;	0.020651152416320;
0.055221204124832;	0.035570204251642;	0.021288998509317;	0.020996381344908;
0.055973909390469;	0.036107797780908;	0.021643733196890;	0.021337999566239;
0.056720801990722;	0.036664526333151;	0.022013985971651;	0.021684289490970;
0.057538418923636;	0.037242802548577;	0.022393009962089;	0.022059251755904;
0.058367444293766;	0.037859105749456;	0.022798566196707;	0.022447651845439;
0.059203509778663;	0.038447341327573;	0.023185095139051;	0.022833094802443;
0.060062352433584;	0.039095151753647;	0.023612912485930;	0.023252241245576;
0.060988122453247;	0.039750691321222;	0.024068166185841;	0.023686650503042;
0.061943490534371;	0.040469893244000;	0.024558359082124;	0.024149539288488;
0.062832883633181;	0.041120693836880;	0.025004532113106;	0.024594243426381;
0.063874155437707;	0.041886593114557;	0.025518409105426;	0.025094135364786;
0.064870296193765;	0.042615892570130;	0.026013420681351;	0.025592649250598;
0.065918953642035;	0.043410598791612;	0.026563757597734;	0.026123197660418;
0.067034591217859;	0.044225145635207;	0.027122067220042;	0.026682090587914;
0.068168407889277;	0.045084959505776;	0.027720941976880;	0.027264901062768;
0.069300093510348;	0.045936157932619;	0.028308677801187;	0.027856237754351;
0.070581428033417;	0.046900773720188;	0.028967092034145;	0.028512786139678;
0.071779908442349;	0.047824854520925;	0.029621375961777;	0.029158079744766;
0.073105028951942;	0.048831338795134;	0.030330220006631;	0.029864752470476;
0.074466860637771;	0.049868504649556;	0.031057513383463;	0.030590674780146;
0.075824509869848;	0.050924101149534;	0.031805747539500;	0.031349284370275;
0.077351794323851;	0.052098049783236;	0.032637167261963;	0.032169180171215;
0.078853520862804;	0.053255944524009;	0.033466719401512;	0.033010760782380;
0.080375115369388;	0.054460073296325;	0.034329208002062;	0.033880116456274;
0.082072605817515;	0.055766594470068;	0.035265039324331;	0.034826797458789;
0.083779746950449;	0.057104799461243;	0.036233046693722;	0.035807035705934;
0.085499510844592;	0.058495159982732;	0.037242327321648;	0.036837862458183;
0.087377519025133;	0.059961052373728;	0.038304938355910;	0.037924100492515;
0.089355556868475;	0.061519574276453;	0.039437473769202;	0.039088215619668;
0.091224744851924;	0.063074610565463;	0.040592589440979;	0.040272965550810;
0.093337062640961;	0.064748630209739;	0.041825857259527;	0.041551260560478;
0.095547242604960;	0.066532332806244;	0.043135865029421;	0.042919250331599;
0.097705826909532;	0.068333627478288;	0.044491511904259;	0.044321126800866;
0.100074713049799;	0.070242380756497;	0.045916373562537;	0.045830708166479;
0.102558437213839;	0.072279974964116;	0.047443104488266;	0.047436196653301;
0.105001320551739;	0.074338854860254;	0.049007367003248;	0.049100898836279;
0.107652739446778;	0.076530420331885;	0.050679465642040;	0.050921035928132;
0.110447525579351;	0.078859901478997;	0.052456237713554;	0.052841357344353;
0.113230804489546;	0.081237977907780;	0.054295275457688;	0.054867852451134;
0.116204383551713;	0.083732859840250;	0.056233579888170;	0.057021607159440;
0.119325312742860;	0.086391084198311;	0.058301147943080;	0.059309923797285;
0.122487620768444;	0.089159169153610;	0.060487363533208;	0.061720312707180;
0.125913721942234;	0.092083678502974;	0.062784178076100;	0.064282818471559;
0.129374921800417;	0.095069240642247;	0.065186772574654;	0.066963384065786;
0.132951315867014;	0.098228388509084;	0.067734779043026;	0.069753038431271;
0.136812305841157;	0.101613805515656;	0.070461493187332;	0.072760274171628;
0.140847892381993;	0.105138249380939;	0.073317123134322;	0.075886809007160;
0.144825207741384;	0.108694073101458;	0.076254785883260;	0.079124938134788;
0.149242710608799;	0.112611428240883;	0.079489326467921;	0.082644140328023;
0.153701833837978;	0.116609986502695;	0.082813387652144;	0.086263375127480;
0.158196779038278;	0.120727467690269;	0.086303930250916;	0.090040171170304;
0.163143325913608;	0.125145663035862;	0.090047495839698;	0.094122027518244;
0.168262273899954;	0.129800923164387;	0.094022178669667;	0.098331930731394;
0.173259841112772;	0.134529576524531;	0.098131659600408;	0.102708377978024;
0.178761893966134;	0.139608330134646;	0.102525556674206;	0.107431107358621;
0.184584859469305;	0.144938583646151;	0.107184295654067;	0.112373757827365;
0.190522116089133;	0.150386874059977;	0.112006183882075;	0.117470534919153;
0.196491123057136;	0.156063282068569;	0.117086297069470;	0.122819364726201;
0.202984399599261;	0.162133755164403;	0.122517496291128;	0.128473076414866;
0.209604327008158;	0.168409580830186;	0.128210019592462;	0.134378351763393;
0.216144840529539;	0.174776561702034;	0.134068359813410;	0.140486491049843;
0.223307008402668;	0.181549656600463;	0.140340242269479;	0.146936575252529;
0.230892749126594;	0.188785602524399;	0.147154665647551;	0.153780287532292;
0.238687306904920;	0.196269713121406;	0.154200255186506;	0.160934869065866;
0.246386083865340;	0.203853710504845;	0.161373031574884;	0.168326238417085;
0.254855507948040;	0.211938592471314;	0.168939163017320;	0.176061770140431;
0.263397728976462;	0.220221379192506;	0.176817267324214;	0.184109221940765;
0.272292344676560;	0.228812316442301;	0.185036648579734;	0.192523312761987;
0.281181154017289;	0.237634279745878;	0.193554004467811;	0.201229988371515;
0.290750062159028;	0.247009860601987;	0.202583502262244;	0.210395728426899;
0.300616255915089;	0.256668800963761;	0.211843565611966;	0.219927752183566;
0.310744994768610;	0.266700147621887;	0.221606886635850;	0.229755221673624;
0.320808292954712;	0.276854437934687;	0.231567205987171;	0.239852386922824;
0.331353012927355;	0.287429852828380;	0.242000497225980;	0.250406888370237;
0.342478579399961;	0.298445625208716;	0.252832191534604;	0.261411112502839;
0.353853877323207;	0.309789355621711;	0.264047936844375;	0.272827054023606;
0.365445970252681;	0.321487745616702;	0.275662528348111;	0.284626299623821;
0.376783283216118;	0.333242680134799;	0.287531093342510;	0.296643627888723;
0.388941141528819;	0.345560051833994;	0.299894759385144;	0.309134320815539;
0.401274237994562;	0.358169791797815;	0.312720752988143;	0.321961107815584;
0.413707727680277;	0.371002413809403;	0.325903130418754;	0.334960001981297;
0.426196791630442;	0.383982092748243;	0.339263910402598;	0.348294999259546;
0.438331728248118;	0.396980206642803;	0.352780664194593;	0.361857912009883;
0.451211549340492;	0.410423590586239;	0.366732902776069;	0.375811510724257;
0.463548632321708;	0.423707897360606;	0.380739568385216;	0.389821741290678;
0.476203889750362;	0.437238329591011;	0.395074126956737;	0.404093946258815;
0.488754048134065;	0.450638693138921;	0.409441005979811;	0.418415656673452;
0.501269549991745;	0.464112568817456;	0.423921234552114;	0.432806565936482;
0.513823624710261;	0.477624496980263;	0.438465969616011;	0.447238706555302;
0.526495354266705;	0.491258311013416;	0.453185065827657;	0.461618147499908;
0.539085500099232;	0.504906447203062;	0.468044712594149;	0.476046067297502;
0.551487118943776;	0.518360487635306;	0.482626468236175;	0.490348979073895;
0.563661350476142;	0.531620765116728;	0.497036031827237;	0.504556862796060;
0.575597422583270;	0.544696843677193;	0.511356026263856;	0.518547358614859;
0.587255969275317;	0.557539262879416;	0.525446810216512;	0.532377559245589;
0.598904994613696;	0.570269874144110;	0.539437132786481;	0.546024818072808;
0.610216621553254;	0.582660913772539;	0.553071219863610;	0.559361901203392;
0.621297609436304;	0.594788544106859;	0.566484347250985;	0.572409545241615;
0.632016727387015;	0.606568789152295;	0.579573703959645;	0.585068073235730;
0.642398518807449;	0.618019958154478;	0.592255153246242;	0.597346501599566;
0.652438808567238;	0.629087609105624;	0.604511472315932;	0.609216976994867;
0.662133524368044;	0.639819950667121;	0.616448456310083;	0.620765689529217;
0.671421194776600;	0.650141412260528;	0.627971215990292;	0.631925634416547;
0.680533378849327;	0.660128265895989;	0.638998044674286;	0.642625092207636;
0.689272098770003;	0.669713762285256;	0.649602380886152;	0.652906529912392;
0.697663789028050;	0.678931857807825;	0.659825132759611;	0.662854362682163;
0.705672060074922;	0.687720631209733;	0.669574011063625;	0.672142710823058;
0.713366377059239;	0.696146840366940;	0.678895280927717;	0.681159956751397;
0.720834804308205;	0.704275550893466;	0.687841867180110;	0.689825215974315;
0.728036862513937;	0.712104204905531;	0.696388065564429;	0.698174333815737;
0.734986900137642;	0.719662640656506;	0.704629276139095;	0.706387818426971;
0.741767708336285;	0.727013335503017;	0.712638802520644;	0.714724257870740;
0.748278516734391;	0.734104861133842;	0.720358192316821;	0.722714758965353;
0.754781876924564;	0.741029230615531;	0.727827389363114;	0.730460351676182;
0.761149837716267;	0.747800159719094;	0.735077696637660;	0.737965845657940;
