0.000000000000000;	0.015436199667008;	0.008012118004856;	0.003570573019544;
0.002019231083250;	0.001720317959941;	0.000987307384498;	0.000768860966732;
0.001666911863020;	0.015347263833726;	0.024883744824251;	0.019406853682356;
0.001468164187677;	0.023431926923752;	0.019964771201787;	0.015836791470849;
0.001346218660881;	0.028777877388646;	0.016738776851544;	0.013605211718102;
0.001289327127305;	0.025033107829262;	0.014550715775210;	0.012089526103296;
0.002962540557558;	0.034192568802934;	0.021683949666453;	0.022033482197475;
0.001165408094575;	0.030196854926301;	0.019232998860915;	0.020005666828436;
0.001137214215814;	0.019212933884304;	0.011305589058655;	0.009971639241366;
0.001224122886083;	0.018913010829876;	0.011073614986112;	0.009754454019203;
0.001145008320965;	0.018323987144832;	0.010689384658949;	0.009540920222116;
0.001169426135118;	0.017262484689183;	0.010083214733047;	0.009463867599951;
0.001142884620906;	0.016526002948075;	0.009607556495817;	0.009250331263676;
0.001155716076579;	0.015825311326281;	0.009148585106990;	0.008651853194085;
0.001226441238433;	0.015814564166974;	0.009160282814933;	0.008563775130889;
0.004051111815459;	0.028201941580428;	0.017913542662375;	0.015343253539108;
0.001285082979751;	0.029688887543148;	0.019102980637821;	0.016777400616425;
0.001264200865082;	0.016418625202057;	0.009928478218333;	0.009107441423749;
0.001282978674189;	0.015641866820601;	0.009669760298225;	0.008653788512167;
0.001362710294381;	0.015350144324091;	0.009473815341044;	0.009073017538888;
0.001321643915874;	0.014758666156695;	0.009121764640474;	0.009025765732666;
0.001301188199602;	0.014131117946614;	0.008685001168218;	0.008309476722677;
0.001432004785307;	0.014144595445970;	0.008665894794577;	0.008574556403213;
0.001465777750058;	0.014572268852259;	0.008966937839316;	0.009127597626885;
0.001426024029016;	0.013940187513034;	0.008515620264981;	0.008621276455698;
0.001489070951908;	0.013691492411806;	0.008341294189763;	0.008697956277969;
0.001602922725099;	0.014226882165129;	0.009190153551627;	0.009235970479080;
0.001657767145378;	0.014563174744222;	0.009714753425423;	0.009329721577884;
0.001500639040900;	0.013759840132392;	0.009001512376292;	0.009134732048595;
0.001770061425257;	0.013513979775105;	0.008741233472409;	0.009067834298918;
0.001680143727715;	0.013904201096643;	0.008962933343531;	0.009351679082235;
0.001758647550921;	0.013636585959107;	0.008973645844984;	0.009331220753544;
0.001882660376537;	0.013977166920064;	0.009326121485057;	0.009605063919654;
0.001895830270495;	0.014074907925210;	0.009476752237169;	0.009843233295194;
0.001864563316923;	0.013747423733448;	0.009255886393402;	0.009686557138464;
0.002138337450960;	0.014043010896172;	0.009334853155927;	0.009975615411543;
0.001967698875367;	0.014198143467283;	0.009644177905197;	0.010107066584284;
0.002179588282529;	0.013948870887256;	0.009700345559245;	0.010143399319941;
0.002225165585250;	0.014279643115507;	0.009924625838412;	0.010417979391660;
0.002204849988932;	0.014082236612209;	0.009861299278702;	0.010458042151402;
0.002482556474586;	0.014469737691644;	0.010225571925778;	0.010747854673942;
0.002432206231852;	0.014638926551010;	0.010416635173232;	0.010951118045383;
0.002423168422618;	0.014207689169250;	0.010171128483757;	0.010886704625996;
0.002709028880406;	0.014497280842688;	0.010408519379473;	0.011067285385965;
0.002731489126940;	0.014826487647463;	0.010747120708845;	0.011454969698629;
0.002693790044567;	0.014684125563437;	0.010702885539478;	0.011534864871152;
0.002958526701165;	0.014740621579636;	0.010779096009074;	0.011648439171023;
0.003097787564844;	0.015094538925816;	0.011105374383709;	0.012002315220437;
0.002860103354143;	0.014867530351589;	0.011066541644993;	0.012036028335537;
0.003274916882962;	0.014827868926053;	0.011152539770577;	0.012141388292065;
0.003424901735689;	0.015436430625134;	0.011578105298768;	0.012707075694039;
0.003253685742234;	0.015315000970859;	0.011609958258966;	0.012724351806145;
0.003585128726676;	0.015164186786460;	0.011636152409962;	0.012817341596926;
0.003743020012398;	0.015586446183833;	0.011951917885138;	0.013269592030861;
0.003606495767401;	0.015508620973257;	0.012008935683692;	0.013327163319638;
0.003948113717959;	0.015478929581179;	0.012140427064680;	0.013692111840429;
