0.117430475217357;	0.079416700762522;	0.078087198982466;	0.047303471109767;
0.008163046104674;	0.004772440431824;	0.000000000000000;	0.000000000000000;
0.006782584546697;	0.004318007444720;	0.000000000000000;	0.000000000000000;
0.006142806470650;	0.003692461322549;	0.000000000000000;	0.000000000000000;
0.005875737339026;	0.003428408165792;	0.000000000000000;	0.000000000000000;
0.005708513681511;	0.003024478196911;	0.000000000000000;	0.000000000000000;
0.005249249738229;	0.002837155041514;	0.000000000000000;	0.002264499223543;
0.005044408710098;	0.002821710007392;	0.000000000000000;	0.004528998447086;
0.004886374012928;	0.002890407163607;	0.000000000000000;	0.002002986315722;
0.005274213322804;	0.002978597830296;	0.000000000000000;	0.001567126263938;
0.004816011216339;	0.002862116043989;	0.000000000000000;	0.001813676117230;
0.005005663238493;	0.002738724629177;	0.000000000000000;	0.004828859883756;
0.004683471361895;	0.002779118900965;	0.000000000000000;	0.033725364714223;
0.004753720991727;	0.002804001543876;	0.000000000000000;	0.009438594798895;
0.004997375357668;	0.003084142584926;	0.000000000000000;	0.005164771746024;
0.004972507692345;	0.002910110911626;	0.000000029396728;	0.007564013074482;
0.004827103902378;	0.004226169539270;	0.000000058793456;	0.025068744720699;
0.004611616768345;	0.004044658675416;	0.000000058138168;	0.021312966636523;
0.004745971421455;	0.003644618019440;	0.002302100784140;	0.010401507427332;
0.005109096950032;	0.003641480361515;	0.002060508266398;	0.015137816034638;
0.004906591786918;	0.003550868358246;	0.002076841304432;	0.047406364971170;
0.004463829655313;	0.004060514161553;	0.002065264928585;	0.026667236894505;
0.005161664854274;	0.003638777688859;	0.001941908521698;	0.026495497295942;
0.004971134798720;	0.004563062905562;	0.001938236847170;	0.043946324905493;
0.004914482057328;	0.003723898549640;	0.001797864692549;	0.039879566483759;
0.004735797033611;	0.004782801780301;	0.001704955897698;	0.040424492359464;
0.005375762480060;	0.003938290836574;	0.002983324247474;	0.049182869768202;
0.005063111304729;	0.005220911608733;	0.005663733942569;	0.044031715363854;
0.004589687525005;	0.004269790327902;	0.005228024443437;	0.048531534972643;
