0.474761246523266;	0.000002951889541;	0.000032085262649;	0.000037852604957;	0.000032565830701;	0.000024582828553;	0.000088789767365;	0.000021714883399;	0.000009719361797;	0.000008503249470;	0.000007544113739;	0.000006098224987;	0.000005339239989;	0.000005782526273;	0.000006231721830;	0.000126195137720;	0.000039982454741;	0.000008344148488;	0.042764844193267;	0.038704819760716;	0.039319028404014;	0.039925234639433;	0.036180328335094;	0.035694949142159;	0.033841811494051;	0.032458039967081;	0.047280220497398;	0.000000884544664;	0.000000795375824;	0.000000889555343;	0.000000985828062;	0.000000731037024;	0.000000560768161;	0.000000576358740;	0.000000490651980;	0.000000510264930;	0.000000476629298;	0.000000324127051;	0.000000337013571;	0.000000315906415;	0.000000249559716;	0.000000264680787;	0.000000232892730;	0.000000197931789;	0.000000208419015;	0.000000181988050;	0.000000155102104;	0.000000163745949;	0.000000150171087;	0.000000113800100;	0.000000128557593;	0.000000118653221;	0.000000091892777;	0.000000101509540;	0.000000094042701;	0.000000075082591;	0.000000078238955;	0.000000075229720;	0.000000061353007;	0.000000064515069;	0.000000060123508;	0.000000049177561;	0.000000054061243;	0.000000048329250;	0.000000041650057;	0.000000042791750;	0.000000044462151;	0.000000034658529;	0.000000038242566;	0.000000038078957;	0.000000029359405;	0.000000032829024;	0.000000036307805;	0.000000026431192;	0.000000028323175;	0.000000027961900;	0.000000031384153;	0.000000023778347;	0.000000026568330;	0.000000029804093;	0.000000022967013;	0.000000023602055;	0.000000023589658;	0.000000027870327;	0.000000019743863;	0.000000023418007;	0.000000022461200;	0.000000025810249;	0.000000020159472;	0.000000020694978;	0.000000021429987;	0.000000023932884;	0.000000020434022;	0.000000019033435;	0.000000019441954;	0.000000020055464;	0.000000024234657;	0.000000017036392;	0.000000019053151;	0.000000019526900;	0.000000019627717;	0.000000024867275;	0.000000016510136;	0.000000024212753;	0.000000020070803;	0.000000020726690;	0.000000020698664;	0.000000019116766;	0.000000017364746;	0.000000017099720;	0.152682358700578;	0.153650148643491;	0.154860291434424;	0.156980447771341;	0.152163295127072;	0.152479367599409;	0.152363065987675;	0.152493089076828;	0.153276949389833;	0.152960769481182;	0.155183564047973;	0.156161294789184;	0.150765716462917;	0.152781373953229;	0.155219280175423;	0.156094654032317;	0.156990828793737;	0.156408097946565;	0.154885623111547;	0.156934106960098;	0.158675120016959;	0.162398873150719;	0.154144135128404;	0.155731690269787;	0.151120280363357;	0.159385126635757;	0.169891345986831;	0.163493590238903;	0.162821659738117;	0.160592113945372;	0.161949119970332;	0.162814120748707;	0.163514918942183;	0.162582864665764;	0.162127438507799;	0.162224576717611;	0.163334418056239;	0.158296889628629;	0.160549303986634;	0.162584880656834;	0.162470673337009;	0.163366040892456;	0.164393900700697;	0.165846700172781;	0.163554660321122;	0.163177551491133;	0.165873941633357;	0.161912484937312;	0.157908651847032;	0.168665206093228;	0.190879329824083;	0.226012975182465;	0.276642151058269;	0.331333846603903;	0.384000764669333;	0.435175791354496;	0.487474289156654;	0.552997604480004;	0.545569607047999;	0.499574552903463;	0.490881477545229;	0.481072032650516;	0.493956122424424;	0.523613490442669;	0.548335147741389;	0.568081604932816;	0.593792024043789;	0.611722839669437;	0.644529009271905;	0.668982573128739;	0.700283785468501;	0.733180277470638;	0.766491627723399;	0.794297676921320;	0.814706263579906;	0.830717594874246;	0.837232947367007;	0.839833516392395;	0.832896953773443;	0.821429571856756;	0.802604497472635;	0.785165178036129;	0.748382207247159;	0.736906139914169;	0.752318603186731;	0.700163374633109;	0.741094141233302;	0.536681318457135;	0.665317822767539;	0.832495159254751;
0.605029901514884;	0.082515387623159;	0.070222356100463;	0.051899847673756;	0.044731359534841;	0.040260597895349;	0.089653929402936;	0.038843388454418;	0.041021712807919;	0.039347727418536;	0.039361981370617;	0.038043452379657;	0.039242318593600;	0.037041380046189;	0.035858280617544;	0.108010806383241;	0.035225132282678;	0.038004884148858;	0.078882221770137;	0.074290717432366;	0.073606564044101;	0.075615101993887;	0.069644007363777;	0.071310401169517;	0.066244940227421;	0.068483738344303;	0.079629469772154;	0.039148441743057;	0.036998910904599;	0.035866670878256;	0.036900937830775;	0.037617884223623;	0.036949694652591;	0.037665052526758;	0.038341872755206;	0.037429372226282;	0.039157662807428;	0.039485632240335;	0.039568451156046;	0.040481410461547;	0.039577846424554;	0.039674925781920;	0.042456381305298;	0.040389399037911;	0.041110657134555;	0.043926758571157;	0.041531943795374;	0.041953124534975;	0.046967493509420;	0.043695532191630;	0.045466831879528;	0.047931674249969;	0.045705975478948;	0.047412061468020;	0.049756760275488;	0.048755648882173;	0.049788001011722;	0.053679229174565;	0.051075744075017;	0.053250672108317;	0.057317741203017;	0.054508186430134;	0.056253420947445;	0.060659376471551;	0.058804538315146;	0.059458332861839;	0.064080985793061;	0.062267552540164;	0.064856852741865;	0.070696633950897;	0.065399140247356;	0.068664090815118;	0.077418483480425;	0.072648666879492;	0.073213459460036;	0.073763525608986;	0.082524759681083;	0.077838745143979;	0.082066489546405;	0.090261941925654;	0.085138964775540;	0.086540009620960;	0.088822173615205;	0.097640413283159;	0.088599281158328;	0.093596096148341;	0.095766421546802;	0.102627613188640;	0.097735133036345;	0.098443142659945;	0.101903096141863;	0.109789126344850;	0.108427802470166;	0.106237572202684;	0.108614919292862;	0.111709144786683;	0.122826681405328;	0.113805398404382;	0.118300036011061;	0.122640249508466;	0.126843129704895;	0.141923040474521;	0.129610832573698;	0.147014895512649;	0.146158721179655;	0.146551101701635;	0.150577496778078;	0.149554726896706;	0.148960409325496;	0.151792449621402;	0.170078812485030;	0.171199440368178;	0.172567135224421;	0.174926684788241;	0.169936915114773;	0.170338067877432;	0.170334536833309;	0.170489630813120;	0.171431113909425;	0.171192453202166;	0.173654742817608;	0.174795496782478;	0.169185032285374;	0.171431234750387;	0.174133580490150;	0.175164603497970;	0.176176112748609;	0.175636224738500;	0.173952951853374;	0.176210401226854;	0.178157927825217;	0.182225620486400;	0.173582152384093;	0.175338221397868;	0.170470975261047;	0.179322396746089;	0.190758954579154;	0.184081572603461;	0.183656059885131;	0.181601312464283;	0.182674328355045;	0.183941078423005;	0.185102958310043;	0.184548779457998;	0.184261997414156;	0.184838295635074;	0.185622160810671;	0.180709465363856;	0.183562706801006;	0.186035717109160;	0.186161385321223;	0.186984914362909;	0.188426539578235;	0.190177659410089;	0.187689996813644;	0.187475873034878;	0.190531105826829;	0.186165052512831;	0.182041247976642;	0.194257361106718;	0.219334808113140;	0.257873259679046;	0.311078222588446;	0.368604930793712;	0.423896963003706;	0.474595396758386;	0.528278832168527;	0.581837873526340;	0.570838860284194;	0.525084817283541;	0.517982017168430;	0.508167243283398;	0.522321720455642;	0.552191847848069;	0.577949165484563;	0.597637691124895;	0.623978863553809;	0.641984400558402;	0.664310406518790;	0.687759229483885;	0.718330297705760;	0.749593597533371;	0.781794040909381;	0.807972726138798;	0.827431761658832;	0.842384762362684;	0.848650526749038;	0.851160119058628;	0.844777397451721;	0.833725272085290;	0.816185722784576;	0.799442879564819;	0.764247904158485;	0.753021291596003;	0.766952182162977;	0.713735691069997;	0.751086047055640;	0.550356419398774;	0.679004995922115;	0.842001776582050;
0.624320017959936;	0.098511039422486;	0.084374316337049;	0.061887804861996;	0.053285693042342;	0.048021198362108;	0.101178551017418;	0.046242840832846;	0.048953619179522;	0.046948344127286;	0.046955190793875;	0.045172314025949;	0.046357838052285;	0.043686275609252;	0.042281491137370;	0.120032899041286;	0.041499202017057;	0.044763450045870;	0.085337550501122;	0.080660833822391;	0.079771520165421;	0.081756093572944;	0.075523530104088;	0.077266407435231;	0.071698729994052;	0.074450727794481;	0.085057175676571;	0.045630562074985;	0.043171068265980;	0.041819719068548;	0.042957834078283;	0.043703648912995;	0.042982667776985;	0.043776711874179;	0.044537012155719;	0.043438081478145;	0.045340506496235;	0.045749791849423;	0.045693182280199;	0.046670060751379;	0.045615372954775;	0.045686795329359;	0.048780685693729;	0.046501208382583;	0.047270982490782;	0.050450752043876;	0.047767899217836;	0.048201991379073;	0.053755160369260;	0.050161554733983;	0.052102073340857;	0.054798228955696;	0.052362530255759;	0.054275234333938;	0.056795454281793;	0.055701696170251;	0.056847876183872;	0.061065626833276;	0.058201855504163;	0.060571813667626;	0.064954110756483;	0.061879885218770;	0.063821761477433;	0.068670482674613;	0.066549026997478;	0.067287857705710;	0.072314348762383;	0.070321013738669;	0.073117204897672;	0.079490249214669;	0.073568587016270;	0.077129265094201;	0.086532079357422;	0.081358562601579;	0.081978845353487;	0.082505452076057;	0.091974286541747;	0.086905010582679;	0.091462511807725;	0.100283009879383;	0.094734538418958;	0.096150835307410;	0.098582181761684;	0.108016914588619;	0.098241903199932;	0.103559929692542;	0.105841982336703;	0.113060196059948;	0.107782968463864;	0.108478224851487;	0.112103672956130;	0.120425838006728;	0.118893718002740;	0.116502930810096;	0.118937110827675;	0.122041931774521;	0.133729192475806;	0.124100710609703;	0.128772928779882;	0.133268422796022;	0.137589840733491;	0.153286581983315;	0.140277666871413;	0.158478648832871;	0.157540877674935;	0.158008656053251;	0.162271396316494;	0.161176476342534;	0.160553812226113;	0.163573871885003;	0.180034654734735;	0.181223836814997;	0.182614130753349;	0.185088959777826;	0.179998040030109;	0.180505607639343;	0.180521836698887;	0.180628144075384;	0.181633880505700;	0.181411962784053;	0.183951232867278;	0.185209844693978;	0.179395549064678;	0.181675713346369;	0.184467656583602;	0.185607723398562;	0.186872058608265;	0.186539890596406;	0.184635556054183;	0.187194955070220;	0.189425531103302;	0.193750226687503;	0.184350485680036;	0.186132452545978;	0.181236004935443;	0.190240516493005;	0.202211553815196;	0.195710744631985;	0.195344995838015;	0.193092740147081;	0.194175846852677;	0.195609687068187;	0.196765496935616;	0.195907351190250;	0.195234459656534;	0.195832346665216;	0.196596347311675;	0.191017108049708;	0.193445653737971;	0.196384730909202;	0.195941367613598;	0.196567743966989;	0.198045494974778;	0.200116151808557;	0.196517873446728;	0.196960894707664;	0.200474390788745;	0.196181282321517;	0.191502381796133;	0.204688599085709;	0.230729200264983;	0.269824378308378;	0.324021178555095;	0.381685528154519;	0.437365578548107;	0.488067708068151;	0.541866333351940;	0.595894557025582;	0.582568739708767;	0.536551464136036;	0.529009172309191;	0.519472578674603;	0.533157142438867;	0.563212628732972;	0.588201531476732;	0.607868205113850;	0.633436771529211;	0.651213296675020;	0.672142454248517;	0.695358918507465;	0.725010411394605;	0.756067876874321;	0.787401868868973;	0.813270298012587;	0.831977633340469;	0.846794926481715;	0.852674712999258;	0.855168228843646;	0.848763355393773;	0.838237535350702;	0.820604238030927;	0.804406202637530;	0.769208839870753;	0.757388201964462;	0.771435164863172;	0.717422587903445;	0.755340114670526;	0.556578243455236;	0.684285066603262;	0.844876773828637;
0.640644964961577;	0.112989291047484;	0.097216141655175;	0.070933391894184;	0.061131340236799;	0.055094691812737;	0.111188379975727;	0.052995208201986;	0.055951692734684;	0.053683967906676;	0.053480623689302;	0.051809603791830;	0.053125976540954;	0.050030496306903;	0.048268544217574;	0.130387888282875;	0.047072637016241;	0.050687908379458;	0.091077896073939;	0.086340676992243;	0.085167815113040;	0.087562018443236;	0.080835933293943;	0.083054883753859;	0.077180850769250;	0.079888826398506;	0.090145680395761;	0.051299101849348;	0.048495833313037;	0.047269180944453;	0.048504556545108;	0.049400092469465;	0.048609439100664;	0.049285537610177;	0.050135660268977;	0.048948872723423;	0.050925619306036;	0.051397291967325;	0.051446855859225;	0.052411190332259;	0.051217843126512;	0.051230368012485;	0.054605660526769;	0.051991620857442;	0.052722008847788;	0.056061998181914;	0.053211698749897;	0.053612999446310;	0.059628500649861;	0.055746144061014;	0.057850929998402;	0.060696211329689;	0.058060333157490;	0.060027792141483;	0.062716571700894;	0.061567237830489;	0.062773836391606;	0.067318161543306;	0.064167433335082;	0.066747393781082;	0.071403953977144;	0.068148462033039;	0.070091081186794;	0.075270341893413;	0.072936067477882;	0.073730599003672;	0.079039520637219;	0.076973415616211;	0.079832808856131;	0.086599812216566;	0.080459558743926;	0.084236200530222;	0.094167976038669;	0.088722924205516;	0.089416616503835;	0.089985107272076;	0.099986833619956;	0.094545640049263;	0.099402796316811;	0.108681626332432;	0.102915264960045;	0.104468614823990;	0.107009757141245;	0.116919435627883;	0.106659548864096;	0.112349803121180;	0.114835150246728;	0.122415975365059;	0.116805737073353;	0.117584117268574;	0.121445089510406;	0.130287750258072;	0.128745057030086;	0.126238598352360;	0.128870804007069;	0.132174513123726;	0.144434951329848;	0.134341858238445;	0.139331309013890;	0.144102937825532;	0.148707356868197;	0.165232187910859;	0.151588416472503;	0.170737679999785;	0.169743146383821;	0.170117933440976;	0.174511155521431;	0.173292694337289;	0.172603813186677;	0.175682862743246;	0.189659541552797;	0.190842712300079;	0.192269682457999;	0.194764887544623;	0.189505785225275;	0.189884596714141;	0.189897757084779;	0.189967471394379;	0.190979516728113;	0.190764847685578;	0.193415610677345;	0.194457181688448;	0.188557987963115;	0.190984183239617;	0.193934033240165;	0.195137873854729;	0.196303256355393;	0.195840683097117;	0.194018146959761;	0.196505899498605;	0.198647436246473;	0.202990831615516;	0.193635773093436;	0.195660560459907;	0.190676198971672;	0.199937947726413;	0.212178694704588;	0.204936597881623;	0.204354745828265;	0.201943424714005;	0.203030340523622;	0.204159217379747;	0.205001612221528;	0.203923332619535;	0.203566114691709;	0.203715247636926;	0.204438719675046;	0.198797404337695;	0.201536589765998;	0.203745588407626;	0.203338787306502;	0.204607488854636;	0.206138495025509;	0.207979119048556;	0.204221005254229;	0.204714034307019;	0.207883698861254;	0.203001534356104;	0.198668446681623;	0.211703261749771;	0.237963068740026;	0.277098406480987;	0.331937361745381;	0.390524370426342;	0.445942026488530;	0.497062720112615;	0.551813067360292;	0.605469324218973;	0.590363615045352;	0.544600797557610;	0.537624153218757;	0.527598185786221;	0.541883487854841;	0.571308505057116;	0.596591487114821;	0.616343227935491;	0.641239281339300;	0.659088827796822;	0.678953445749228;	0.702063994277627;	0.730863810001893;	0.761660158932373;	0.792192409348949;	0.817682550634066;	0.835934222200991;	0.850451418383129;	0.856050411131187;	0.858582258420078;	0.852270702335547;	0.841853455254018;	0.824566775419801;	0.808466461651840;	0.773840400951470;	0.761842383545961;	0.775602536443466;	0.721182294285157;	0.759036259734479;	0.562832815969838;	0.689736838800639;	0.847299922316638;
0.653035093782253;	0.126893423835894;	0.109515067563513;	0.079649324775398;	0.068467474259961;	0.061844888217615;	0.120554209250541;	0.059366635457545;	0.062572387775061;	0.060085637015467;	0.059913972794472;	0.057716091547205;	0.059375282262604;	0.055954675086772;	0.054121866888561;	0.140063153691579;	0.052406825815140;	0.056519429853323;	0.096286512940774;	0.091595324369865;	0.090297632463894;	0.092567132639369;	0.085772160937303;	0.087979964420960;	0.081570852769045;	0.085106448335587;	0.094822723237139;	0.056985916448654;	0.054002566221841;	0.052183398414119;	0.053513009701234;	0.054173315222723;	0.053378223084807;	0.054186244521041;	0.055070809229791;	0.053838757278588;	0.055952988446942;	0.056470107989730;	0.056474689702451;	0.057481782328973;	0.056301884869473;	0.056285832457724;	0.059892892470815;	0.057175639239999;	0.057980380623496;	0.061528238273058;	0.058444288993072;	0.058884077716404;	0.065123764931837;	0.061044895125513;	0.063284168032531;	0.066196188130982;	0.063431781185619;	0.065612919668009;	0.068412243755157;	0.067167747665032;	0.068472632746832;	0.073349478597347;	0.069995058014560;	0.072681908941582;	0.077712318657685;	0.074226580050161;	0.076351774313662;	0.081863183638781;	0.079441866300967;	0.080298335650055;	0.085910124890681;	0.083668344032368;	0.086773072867695;	0.093974629162961;	0.087237719327545;	0.091242007002178;	0.101655562451299;	0.095904034011750;	0.096643040321411;	0.097166716841017;	0.107744744698484;	0.101975964580507;	0.107095631914012;	0.116897363782058;	0.110794113451388;	0.112325206100963;	0.114922047828335;	0.125339807245919;	0.114524963644902;	0.120459768671265;	0.123028568371639;	0.130869291405899;	0.124924991656677;	0.125702559639425;	0.129706128041225;	0.138875753088350;	0.137202662789898;	0.134543002147235;	0.137209529038406;	0.140483457158603;	0.153160178031422;	0.142626174338354;	0.147754434071542;	0.152672804862964;	0.157368857634144;	0.174308565204375;	0.160168458848677;	0.179907087370481;	0.178869105132752;	0.179331650338043;	0.183918902331852;	0.182697491696344;	0.181993906333894;	0.185186224682225;	0.197667552092283;	0.198873407634312;	0.200308653304209;	0.202876126926201;	0.197550699788335;	0.198053907137511;	0.198132246989846;	0.198119542104488;	0.199215354317707;	0.199045409138174;	0.201772077873481;	0.202812041992769;	0.196817559905990;	0.199268678363257;	0.202230833530857;	0.203418243069841;	0.204589585258925;	0.204226361344978;	0.202166855129941;	0.204759481288922;	0.207075313556248;	0.211624511213859;	0.202051840649425;	0.203887963846201;	0.198456695622788;	0.207955658220965;	0.220027785115061;	0.212811888556327;	0.212139497100112;	0.209507946642705;	0.210549439357293;	0.211664662244756;	0.212641408861977;	0.211736817030249;	0.210575462367093;	0.210879752894236;	0.212027259285860;	0.206347841273761;	0.208994015107204;	0.211179718551716;	0.211203101016973;	0.211833124025987;	0.213104830799061;	0.214836157700833;	0.212159017263581;	0.211290780975562;	0.214519246015210;	0.210043372728367;	0.204828394628634;	0.218463887744328;	0.246501229236536;	0.285454261970516;	0.340979466176947;	0.402036792633823;	0.456052779031858;	0.507476265834753;	0.562962088539003;	0.615477159739954;	0.598075584641656;	0.552529523845964;	0.545991715830426;	0.535686013180105;	0.550121106488574;	0.579061363071302;	0.604458772703766;	0.623568939678798;	0.648642423178056;	0.665765825030015;	0.685456414236272;	0.707737131879174;	0.736399072078015;	0.766319415912350;	0.796605865828285;	0.821320066961035;	0.839362424956596;	0.853366171658701;	0.858945469027769;	0.861360951394447;	0.855123225629364;	0.844607686810741;	0.827696244145274;	0.811464435313736;	0.777324631306069;	0.765560869583501;	0.778672744900926;	0.724207253255420;	0.761895349256021;	0.567968065622472;	0.694458975964044;	0.849201506577550;
0.669689052988664;	0.141038290796400;	0.122106954982597;	0.088493759978431;	0.076245187607366;	0.068819280035005;	0.129683916152550;	0.066157953827702;	0.069813970673124;	0.067119188047278;	0.066412049274826;	0.064028084637693;	0.065531895942181;	0.061932909424016;	0.059637198743267;	0.149425256115935;	0.057963851587404;	0.062494428716626;	0.102111374528378;	0.097026280704517;	0.095475565049305;	0.098000313403290;	0.090688844638659;	0.093384261607158;	0.086752716758773;	0.090144987367043;	0.099570129908621;	0.062344423083024;	0.058992437744498;	0.057563136855870;	0.058970772832493;	0.059802685294176;	0.058943225140456;	0.059393686752664;	0.060398063739169;	0.058931472753535;	0.061085171950936;	0.061686759396738;	0.061757608260879;	0.062720633677840;	0.061476621932664;	0.061375588279886;	0.065215342761882;	0.062328162136384;	0.063047345411150;	0.066861738600017;	0.063650519003934;	0.064024179283479;	0.070752963571258;	0.066413728270073;	0.068808751184770;	0.071745557544564;	0.068818916851867;	0.071043325765969;	0.073832450956397;	0.072559633182531;	0.073964187483509;	0.079000506862693;	0.075363500243222;	0.078276985149635;	0.083462829369923;	0.079822226321896;	0.081900654730963;	0.087684666658162;	0.085127054453483;	0.086009359209387;	0.091826040403092;	0.089584023671264;	0.092800454097919;	0.100300385828068;	0.093447719539040;	0.097636231262917;	0.108496821751006;	0.102519520195428;	0.103318865275814;	0.103890803455077;	0.114794426437647;	0.108807298111203;	0.114173005630699;	0.124261594958343;	0.117948402892947;	0.119552580354498;	0.122277908445124;	0.133025482556153;	0.121763186968713;	0.127960217881963;	0.130657143341277;	0.138763985917371;	0.132589649416024;	0.133408977897826;	0.137520825483101;	0.147054250328232;	0.145339799919008;	0.142629072469401;	0.145406404783953;	0.148807294723541;	0.161914686852401;	0.150991427455353;	0.156308112542935;	0.161306610550036;	0.166144641586719;	0.183682287078949;	0.169069752295259;	0.189465325776305;	0.188399832056545;	0.188825141456386;	0.193505813120746;	0.192002945851683;	0.191230196967912;	0.194477280680136;	0.205593141904681;	0.206844345950390;	0.208269086971861;	0.210905288924840;	0.205481480047830;	0.205949407244193;	0.205967883344927;	0.205967751572837;	0.207037490532398;	0.206808754730099;	0.209527443949398;	0.210644005816008;	0.204473349673510;	0.206943930359687;	0.209986943750324;	0.211258440593878;	0.212615053143326;	0.212249331025728;	0.209952664778012;	0.212592487139701;	0.214853542257495;	0.219284269352130;	0.209370564167045;	0.211086630657968;	0.205588794560924;	0.214760695934950;	0.227129943166613;	0.219891835701666;	0.219236341931350;	0.216556976607791;	0.217624238339911;	0.218902952192289;	0.219967514860727;	0.218962679023909;	0.217711120485842;	0.218430091802311;	0.219009878963084;	0.213112694312544;	0.215680404123464;	0.218764812306674;	0.218719403299544;	0.218359984297313;	0.219955956163022;	0.222304307433427;	0.219341453468602;	0.218079334705913;	0.222109923776703;	0.218294363532976;	0.211610683863812;	0.226645703503149;	0.256460900585098;	0.295282399785319;	0.351969492596323;	0.414029931152577;	0.467218614260320;	0.518404863365408;	0.573359538892648;	0.625175223811820;	0.605710061763993;	0.560182800579891;	0.553303460931824;	0.543427326118824;	0.557313931143033;	0.586548076014137;	0.611354829924471;	0.629896285805284;	0.655091416776564;	0.671587977661587;	0.691189753644064;	0.712828652580781;	0.741397810347643;	0.770478567412909;	0.800514004368418;	0.824577036326126;	0.842292179218234;	0.855946469515581;	0.861481223184915;	0.863708044537245;	0.857591999728071;	0.847089344210055;	0.830408356129988;	0.814262273030812;	0.780336000184781;	0.768697602877896;	0.781388688189214;	0.726743121567085;	0.764494406390771;	0.572321199944864;	0.698326171378713;	0.850877812687715;
0.679960083428373;	0.155190969067836;	0.134628006534975;	0.097407084158955;	0.083700996887532;	0.075709331103753;	0.138503595933992;	0.072531866130170;	0.076714233657386;	0.073604971419080;	0.073431180053572;	0.070438414882601;	0.071977961909139;	0.067669924445207;	0.065422163676212;	0.158301997699927;	0.063314565504728;	0.068247431217919;	0.107558979839548;	0.102657509573362;	0.101055255446662;	0.103178410693831;	0.095886248416520;	0.098316984408527;	0.091040778147345;	0.095421040309099;	0.104343180543595;	0.068005390035204;	0.064494056652673;	0.062359331797463;	0.063834298301307;	0.064628059215693;	0.063771692002366;	0.064596189360239;	0.065614303803393;	0.063904975636947;	0.066199625962764;	0.066848120333644;	0.066667235220371;	0.067668949426940;	0.066352544221845;	0.066190475080563;	0.070228375066456;	0.067266135401812;	0.067966857218026;	0.072003932624160;	0.068494874359622;	0.068871387193899;	0.075890900841424;	0.071351303874484;	0.073831033106446;	0.076995545123904;	0.073965343834802;	0.076323655586510;	0.079223566693455;	0.077928559959000;	0.079317467967497;	0.084517053138218;	0.080816058094958;	0.083795499270380;	0.089195336453772;	0.085436764668643;	0.087627443917558;	0.093727917936160;	0.090901060336150;	0.091865451509542;	0.097935750643104;	0.095449813389611;	0.098828807445711;	0.106692696297027;	0.099365573602764;	0.103688908366656;	0.115227117685742;	0.108983402854211;	0.109804683703360;	0.110301356850947;	0.121821017931514;	0.115599564536024;	0.121171741336720;	0.131742663585757;	0.125190164127156;	0.126818197616894;	0.129630981712213;	0.140738685317491;	0.129073600219481;	0.135497235156003;	0.138286876867308;	0.146538004330993;	0.140078598941458;	0.140896814511462;	0.145176114880881;	0.155019136086792;	0.153240984283563;	0.150320763569200;	0.153188787926110;	0.156628420652206;	0.170069102443156;	0.158821123113120;	0.164326564461080;	0.169549760107153;	0.174562955718922;	0.192535557952351;	0.177522941114457;	0.198486312942210;	0.197364739741705;	0.197701310166858;	0.202474467431166;	0.200963489911140;	0.200169113042290;	0.203484192102605;	0.213467989423730;	0.214709151312887;	0.216188558275982;	0.218827701170026;	0.213274448561281;	0.213613795160677;	0.213650842382958;	0.213594600905389;	0.214651197316196;	0.214412229859899;	0.217193621357538;	0.218227838089003;	0.211988991050804;	0.214542172986750;	0.217654668745310;	0.218901866039430;	0.220059237980581;	0.219485104338667;	0.217248008181769;	0.219751498112808;	0.221866962578432;	0.226229989049369;	0.216318114926679;	0.218155608893393;	0.212653331278975;	0.221895623990551;	0.234710575032789;	0.226944435336863;	0.226296230639522;	0.223747688325733;	0.224520310111175;	0.225760060289878;	0.226734989187329;	0.225663810740183;	0.225185357165607;	0.225828624682843;	0.225572569993993;	0.219739070974068;	0.222737092441428;	0.225841401728670;	0.225640711166515;	0.225469701995499;	0.227628453276744;	0.230324714126836;	0.226352153590989;	0.225908027023755;	0.230187410165275;	0.225946390939822;	0.219489141539608;	0.234949512821605;	0.264808347042668;	0.304234791409660;	0.361904721687862;	0.423520083842688;	0.477188592185689;	0.527689504494019;	0.581904515408090;	0.633643724410463;	0.612251814112994;	0.566782333991952;	0.559592657718821;	0.549955543143495;	0.563550944538970;	0.592909517913297;	0.617164403786324;	0.635756073417926;	0.660512624313687;	0.676861493132436;	0.695803513053121;	0.717243759764732;	0.745349316953169;	0.774184736724638;	0.803770762508952;	0.827543536021122;	0.844832496667478;	0.858349525087246;	0.863712191422367;	0.865873438544287;	0.859809592261413;	0.849498848223860;	0.832886258432267;	0.817129607252786;	0.783184903898833;	0.771390770442281;	0.784022611611452;	0.729019978327895;	0.767065156584681;	0.576370648285128;	0.701691105933776;	0.852549499733897;
