0.109172310187191;	0.073840623094760;	0.044252105136719;	0.039579590460391;
0.113826007829009;	0.077868344211820;	0.046683651981575;	0.041449996257628;
0.116989172862616;	0.080465353402516;	0.048234230451640;	0.042672414318676;
0.119639464346681;	0.082685240029106;	0.049561353213977;	0.043707581894056;
0.121977741045548;	0.084591055409520;	0.050693925483991;	0.044602629383942;
0.124159731365398;	0.086328661808513;	0.051720882585973;	0.045423319954694;
0.126179119005119;	0.087884481278700;	0.052634287396308;	0.046165698246733;
0.131120062982187;	0.092388405081991;	0.056537261703672;	0.066457894591740;
0.132945916908804;	0.093797024857966;	0.057364998009243;	0.067167215416434;
0.134714516094515;	0.095149797493752;	0.058158033680932;	0.067845672737030;
0.136591850896247;	0.096550583323649;	0.058974671672201;	0.068544780058572;
0.138343421713874;	0.097855566833562;	0.059735937744613;	0.069223013991683;
0.140070173723833;	0.099118951539019;	0.060474259572170;	0.069951689283656;
0.141847058339345;	0.100398585105407;	0.061218858818516;	0.070666857815538;
0.143542613458931;	0.101625615058361;	0.061930887622948;	0.071325886587522;
0.145328613297782;	0.102922908793246;	0.062683862851817;	0.072021962269017;
0.152588968932206;	0.113737457747152;	0.082006576258751;	0.078661589637751;
0.154547717030041;	0.115297567919593;	0.082935385691477;	0.079549635344962;
0.156472647943857;	0.116821444896234;	0.083892689661617;	0.080376675374810;
0.158363087960179;	0.118262853416594;	0.084776984314280;	0.081189477406506;
0.160352315108002;	0.119741803711456;	0.085693970618015;	0.082145575103062;
0.162276034089645;	0.121142881295369;	0.086551822563813;	0.082994575702577;
0.164195946306742;	0.122614528924317;	0.087460985986095;	0.083850551075593;
0.166261008520534;	0.124100299601042;	0.088369444160528;	0.084844458251126;
0.168377529224897;	0.125729695824824;	0.089380065103494;	0.085863157699811;
0.170445126647186;	0.127203779187134;	0.090274284996885;	0.086806347281277;
0.172609735869300;	0.128899493880850;	0.091326720089672;	0.087953807668204;
0.174908123559698;	0.130578204892278;	0.092465870756115;	0.089079197664584;
0.177277925351402;	0.132438452063846;	0.093693967921735;	0.090291633438171;
0.179445088198015;	0.134069995502348;	0.094776734807619;	0.091486967878997;
0.181964728100366;	0.135987485752808;	0.096016401595505;	0.092753598396349;
0.184348843383620;	0.137790979306559;	0.097201844271781;	0.094081033253578;
0.186876122119745;	0.139790079334166;	0.098557502114890;	0.095470748138801;
0.189534669439107;	0.141811802903696;	0.099927586179516;	0.096971157327573;
0.192228451888080;	0.143957225548956;	0.101413464287812;	0.098515680891744;
0.194885971015323;	0.146045930482114;	0.102836746406177;	0.100096365442027;
0.197888087495140;	0.148422248904334;	0.104439067039788;	0.101837015201740;
0.200665712845954;	0.150681334066323;	0.106037285400010;	0.103553573505148;
0.203741583615856;	0.153154997486317;	0.107799199688075;	0.105463919183897;
0.206856964903286;	0.155669226651910;	0.109587902986533;	0.107382193756569;
0.209978306803114;	0.158261231823549;	0.111477378229667;	0.109466866208075;
0.213443119986156;	0.161099952037579;	0.113530771557873;	0.111633619309103;
0.216812253334754;	0.163868762409668;	0.115566084065800;	0.113894683983023;
0.220221879546205;	0.166764581382008;	0.117707786988668;	0.116231160786371;
0.223970889882253;	0.169851489915731;	0.119997829833895;	0.118733067357235;
0.227729411062032;	0.173012534726939;	0.122367606315875;	0.121346798379446;
0.231485247800315;	0.176287961953176;	0.124837416754648;	0.124107299972180;
0.235531365538717;	0.179681592230960;	0.127410674108309;	0.126949583029623;
0.239773578295725;	0.183281121875110;	0.130147217172051;	0.130021962118477;
0.243729120475745;	0.186848978526942;	0.132925775552584;	0.133130060470824;
0.248173169808239;	0.190659076246612;	0.135899645336069;	0.136462741903275;
0.252787425275065;	0.194689851217390;	0.139013893089549;	0.140016411692103;
0.257233912302905;	0.198737438551828;	0.142254079536028;	0.143623783664180;
0.262065962355795;	0.202960342924413;	0.145604506852475;	0.147482976904354;
0.267087043326345;	0.207448410548887;	0.149192727580023;	0.151536971634417;
0.271954823588038;	0.211936713094991;	0.152836212889831;	0.155715145412186;
0.277208568462299;	0.216686288975459;	0.156742831768630;	0.160278724534695;
0.282668634273172;	0.221667090640697;	0.160831768041611;	0.164973468017988;
