0.000000000000000;	0.057355047702743;	0.026423300016059;	0.022877839048791;
0.091113606248235;	0.113400890980292;	0.000000000000000;	0.000000000000000;
0.073780547625304;	0.096451982864956;	0.000000000000000;	0.000000000000000;
0.061780611157693;	0.076915436475006;	0.000000000000000;	0.000000000000000;
0.055594037191938;	0.061524995520084;	0.000000000000000;	0.000000000000000;
0.051176302724733;	0.049732320641704;	0.000000000000000;	0.000000000000000;
0.046449983674696;	0.041708141119135;	0.000000000000000;	0.001483885237087;
0.042349813333939;	0.037820858734463;	0.000000000000000;	0.002967770474174;
0.039633471986218;	0.034714785376899;	0.000000000000000;	0.001471637191238;
0.039461471265838;	0.031995345186532;	0.000000000000000;	0.001219943401342;
0.038388048790698;	0.028909110475095;	0.000000000000000;	0.001406973803310;
0.035707695227047;	0.025226748621960;	0.000000000000000;	0.002996453749818;
0.035345943860147;	0.023059687049474;	0.000000000000000;	0.004189640136962;
0.034098878005393;	0.021755663563995;	0.000000000000000;	0.002829696220036;
0.032660395059181;	0.021428305070530;	0.000000000000000;	0.002356427180610;
0.032150383466279;	0.024574070946947;	0.000000019860104;	0.003224497363563;
0.030919007110004;	0.030093548167609;	0.000000039720208;	0.005089709123111;
0.029804425641068;	0.029901548905428;	0.000000039277625;	0.003937335752403;
0.029038736689045;	0.025015204077095;	0.002178521293303;	0.003379813374315;
0.029197009314674;	0.021355561504077;	0.001935604111346;	0.004951401110809;
0.029008679613478;	0.018802893964570;	0.001882080752746;	0.005854681862507;
0.027366560710019;	0.018609151643557;	0.001785352572039;	0.004416206844385;
0.027442163198334;	0.018273735267877;	0.001616379259762;	0.005243754963346;
0.027632012208592;	0.018545738570361;	0.001606943405371;	0.006863537926136;
0.026922796093081;	0.017656105335954;	0.001463735736578;	0.005868820939715;
0.026055601978757;	0.017531937378583;	0.001328327733672;	0.006613973955528;
0.026237430694201;	0.017457179905939;	0.002330154060480;	0.007556543191385;
0.026579757601555;	0.017184088220243;	0.004638156552645;	0.006935020595467;
0.024631244710767;	0.016800324213108;	0.003775611468919;	0.007880256908716;
0.024871915136042;	0.016085833733059;	0.003300345959387;	0.007813568413868;
0.025093142452746;	0.016578177806044;	0.003137870511632;	0.007924419431573;
0.023951370997876;	0.016498808318362;	0.003736116855985;	0.008668508038725;
0.024392985686153;	0.016609814854181;	0.004498055510961;	0.008860896006928;
0.024192263583879;	0.016496990957286;	0.004745181926696;	0.009371188335842;
0.023100441921182;	0.016661256905523;	0.004572021292644;	0.009500652204312;
0.023594493357610;	0.016998145862469;	0.004106064247679;	0.009906299663538;
0.022903876391397;	0.017269548431925;	0.004700855781047;	0.009977837731162;
0.022307716833468;	0.016724467835716;	0.005690495016666;	0.010432964857498;
0.022934996728034;	0.016836797022258;	0.005949132381992;	0.010592206573648;
0.021987339827601;	0.016826660666991;	0.006293655252218;	0.010986297964937;
0.022282832362471;	0.017324786155499;	0.006751966877944;	0.011234832127028;
0.022483742543854;	0.017023986302619;	0.006738730524202;	0.011295567766245;
0.021220539813557;	0.016842457787560;	0.006849804398027;	0.011835788731532;
0.021647435216188;	0.017103467808453;	0.007241537536647;	0.011850988278269;
0.022071475188838;	0.016935549979909;	0.007450509771265;	0.012160498354571;
0.020770948807928;	0.017470547924485;	0.007491840565542;	0.012717760360300;
0.020902030480346;	0.017280112828839;	0.007762671693984;	0.012777657641254;
0.021836777886822;	0.016969891372057;	0.007986768906110;	0.012904134035258;
0.020031881030737;	0.017520910619035;	0.008136560540270;	0.013418182388464;
0.019768404077354;	0.017260862047181;	0.008581289131997;	0.013546379093805;
0.021112169046639;	0.017319169530225;	0.008602235410184;	0.013875740059952;
0.019790727284881;	0.017811593843100;	0.008844519424302;	0.014087945714916;
0.019641726548024;	0.017273618249822;	0.009214641958233;	0.014262693291609;
0.020469220845144;	0.017299078558553;	0.009258052682389;	0.014522986020103;
0.019328634854256;	0.017718051565825;	0.009526922139660;	0.014686060564933;
0.019034240690997;	0.017383293827731;	0.009857131131572;	0.015338260143084;
0.019702896228614;	0.017401553483398;	0.010197030424707;	0.015588381361455;
0.018917319576304;	0.017686758921757;	0.010314204954542;	0.015661819800273;
0.018615984192023;	0.017268887527680;	0.010593670952932;	0.015892555363670;
0.018997494923347;	0.017262578857905;	0.010870422132911;	0.015730762473629;
0.018284691089662;	0.017939624709487;	0.011321535534996;	0.015816742439588;
0.018361704037906;	0.017839496264674;	0.011524463669758;	0.015961734712995;
0.018612196101813;	0.017042044207420;	0.011826221956535;	0.016114279401823;
0.017798165614593;	0.017110054301456;	0.012387040457701;	0.016094816249907;
0.017904441061077;	0.017725136188113;	0.012478757254301;	0.016175648005027;
0.018506890240835;	0.017597457376010;	0.012598503806181;	0.016263515229955;
0.017686323222406;	0.017125945312351;	0.012780071649364;	0.016222865340452;
0.017583586053202;	0.017198772816791;	0.013259107893245;	0.016452714764874;
0.017966535993491;	0.017352468405503;	0.013503156144319;	0.016405939716048;
0.016869278523141;	0.017087898233722;	0.013626253238536;	0.016286972302361;
0.017112934905241;	0.016815060059200;	0.014043680827469;	0.016466665696810;
0.017842223032461;	0.016914692868119;	0.014363326155362;	0.016224828162045;
0.016322171832806;	0.017299091103957;	0.014565135308671;	0.016008079417300;
0.016055647698018;	0.017275924545706;	0.014544423876758;	0.016338840045504;
0.017322529427935;	0.016941539361617;	0.014790701217963;	0.016303464756620;
0.017402675049078;	0.016350834478757;	0.015040557434348;	0.015918825877359;
0.016244286969185;	0.016362330293077;	0.015060376924816;	0.015799853915779;
0.016142915267698;	0.016741720892928;	0.015220705301955;	0.015736849067024;
0.016591827764912;	0.016674952017103;	0.015441589133226;	0.015616660042962;
0.015270107397562;	0.016509460632696;	0.015398323943018;	0.015664532671385;
0.015252226642857;	0.016074956299140;	0.015529425698717;	0.015552330250590;
0.016370573541739;	0.015917051726644;	0.016372977113505;	0.015446005703583;
0.016303017835724;	0.016108001068257;	0.016690137161951;	0.015549891046234;
0.015027952027325;	0.016135330690592;	0.015992158927744;	0.015676156595573;
0.015126468805472;	0.016065965736327;	0.015524384681139;	0.015500651424322;
0.015831252912925;	0.015816086624747;	0.015571844979273;	0.015340080977866;
0.015396171478887;	0.015442244674527;	0.015715230462041;	0.015432555251439;
0.014539597761527;	0.015350817413785;	0.015668194818727;	0.015460714840454;
0.014312680858984;	0.015548497264061;	0.015708075505595;	0.015445792496820;
0.014899543264011;	0.015574203090358;	0.015482546103834;	0.015469406016827;
0.014597088071794;	0.015449572669734;	0.015436779696797;	0.015334819741975;
