0.097359927704734;	0.064622176517362;	0.037922639849280;	0.033939542921121;
0.100851158034381;	0.067749063278385;	0.039797774164501;	0.035345778059186;
0.103229230988947;	0.069749752543089;	0.040981952081692;	0.036261380526806;
0.105193180446658;	0.071407499193702;	0.041961967423110;	0.037017596546993;
0.106926871792800;	0.072793432150607;	0.042773209007961;	0.037661477392015;
0.108476761549176;	0.073997786781239;	0.043476407679363;	0.038229548071430;
0.110003810286478;	0.075113678012582;	0.044119707568636;	0.038765842391750;
0.113900378339086;	0.078637098518469;	0.047224065499233;	0.057200990473506;
0.115235222404061;	0.079594373660248;	0.047778474660871;	0.057696708206866;
0.116523229061642;	0.080512569298247;	0.048311124099969;	0.058173945571741;
0.117913803045155;	0.081477605602067;	0.048869291369006;	0.058673910001230;
0.119217945842093;	0.082396765134598;	0.049403423042246;	0.059168664482652;
0.120559958263314;	0.083328656942765;	0.049945730734425;	0.059721625841752;
0.121890464134335;	0.084263774887252;	0.050488710413543;	0.060253400106364;
0.123241544922535;	0.085206747799886;	0.051033822101631;	0.060767342610199;
0.124663797215866;	0.086204143685699;	0.051611883471200;	0.061311601771307;
0.130182985679188;	0.094720386102622;	0.067439608500127;	0.066387978492748;
0.131647018133372;	0.095800044804258;	0.068076559481214;	0.067030883286635;
0.133114587976502;	0.096886201895849;	0.068760306365542;	0.067639650115791;
0.134604060694323;	0.097989698327142;	0.069435544144139;	0.068265552024331;
0.136187448515292;	0.099126725346307;	0.070139010281084;	0.069003096928035;
0.137721212502086;	0.100221083802461;	0.070807521924048;	0.069665672157177;
0.139239602174845;	0.101336719984194;	0.071496072595644;	0.070322871167238;
0.140916124003734;	0.102529512504662;	0.072219908126579;	0.071100911274571;
0.142598265508321;	0.103773382968064;	0.072991234789580;	0.071879528237163;
0.144293005986096;	0.104972234088148;	0.073710865323456;	0.072620327687937;
0.146017373748042;	0.106272735294248;	0.074514745802529;	0.073491887066629;
0.147903772819872;	0.107637236199570;	0.075430013120117;	0.074370872886804;
0.149829018448552;	0.109105805544058;	0.076394936235550;	0.075310710087969;
0.151607286777308;	0.110424498731299;	0.077253634785000;	0.076235190949421;
0.153654216878564;	0.111930691054404;	0.078218105538317;	0.077215272187012;
0.155631083193089;	0.113399628420844;	0.079166164839070;	0.078251130104980;
0.157688015171223;	0.114974057473764;	0.080220317838679;	0.079320682058942;
0.159897253409634;	0.116617646183856;	0.081307451289238;	0.080491547602785;
0.162103882792676;	0.118319511540147;	0.082463305568163;	0.081686364092803;
0.164309502843265;	0.120014132126533;	0.083589599426327;	0.082916695328178;
0.166784924316213;	0.121901086557755;	0.084841200177077;	0.084269680161460;
0.169099033198940;	0.123734123204231;	0.086107251208516;	0.085607058553112;
0.171661198186857;	0.125735068560454;	0.087497160730410;	0.087096552187080;
0.174260235819526;	0.127770285351871;	0.088892696833074;	0.088590389785517;
0.176857937843830;	0.129855193559849;	0.090347813551140;	0.090203252656574;
0.179755917507246;	0.132146780247565;	0.091962138031580;	0.091897243322703;
0.182606416509158;	0.134426610356558;	0.093582048633619;	0.093671786047366;
0.185463736244918;	0.136772327910601;	0.095247070605308;	0.095490245857397;
0.188643549893518;	0.139315164523559;	0.097062458472860;	0.097460133299092;
0.191833985415052;	0.141919848372852;	0.098955959737945;	0.099519228608579;
0.195003148330044;	0.144583018661218;	0.100890650163954;	0.101674636690724;
0.198469482339834;	0.147407022943251;	0.102945767462850;	0.103926014644501;
0.202094611138024;	0.150390478266589;	0.105146722481085;	0.106358331709908;
0.205451705290719;	0.153316915385440;	0.107334508159522;	0.108795971918746;
0.209288608790590;	0.156514491264308;	0.109732726624897;	0.111448963914767;
