0.003571428571429;	0.003571428571429;	0.003571428571429;	0.001785714285714
0.004463983740668;	0.005259721677240;	0.000000000000000;	0.000000000000000
0.008115633288277;	0.008687317152773;	0.000000000000000;	0.000000000000000
0.009646377511616;	0.009269467725117;	0.000000000000000;	0.000000000000000
0.010292746593233;	0.009352125442547;	0.000000000000000;	0.034751790832787
0.011027424413345;	0.009011952444769;	0.000000000000000;	0.069503581665574
0.011768232923580;	0.008004907029618;	0.000000000000000;	0.006000990050010
0.012808440655276;	0.008040683435573;	0.055886514869975;	0.007247003770324
0.012723767917763;	0.011531892112061;	0.111773029739951;	0.008059909940523
0.013667429472569;	0.010776249431892;	0.000589327890531;	0.005741093671724
0.014956334551612;	0.009252117962293;	0.000676514973720;	0.006862662336729
0.014434588137323;	0.009260540537501;	0.001571282166428;	0.006804123481038
0.016183698609893;	0.011692146599922;	0.001947487871289;	0.006806122498587
0.016813713067357;	0.010041110047994;	0.002665092505925;	0.007836621522233
0.017484468196163;	0.013801906623684;	0.003197937943259;	0.008309399927108
0.018572979042227;	0.012008527570549;	0.004655000030063;	0.009223566260599
0.018915081429399;	0.015475449751980;	0.005165390597685;	0.010007272655197
0.018455780252711;	0.014410196735380;	0.005780519803151;	0.011076670826316
0.020155423984643;	0.017776351596825;	0.006351073189361;	0.011861411726774
0.019461531130144;	0.017833526181750;	0.007101156513112;	0.013154233061115
0.020919057287934;	0.017807551519529;	0.008022501347827;	0.014116500225492
0.021020337762056;	0.021041410391684;	0.009587479097074;	0.015643259505141
0.020192853945499;	0.020476002788483;	0.010327853693262;	0.017069786176436
0.020953609992648;	0.021029302392363;	0.012084034739171;	0.019062227390018
0.021780727957763;	0.024312292783724;	0.013440654039252;	0.019553252624258
0.021232040020527;	0.024362431410556;	0.014677684265036;	0.021408305875274
0.020107522096536;	0.023995562039153;	0.016720254654496;	0.022995631319675
0.020696734104054;	0.024292057879701;	0.018275564477992;	0.023369828635945
0.020266540038118;	0.026757114233875;	0.019952994822800;	0.025319100863628
0.019530151711211;	0.025495116028425;	0.022291758003842;	0.026902252959150
0.018692766565735;	0.026809671046925;	0.023962863722868;	0.028137957603325
0.018142889237849;	0.025190744808498;	0.025495200723102;	0.029367319014396
0.017445278838209;	0.024479491859046;	0.027195624300237;	0.029974180356866
0.017300003290390;	0.026249009624675;	0.029375172753776;	0.029164538910265
0.016373537181916;	0.025704597640534;	0.029400325966636;	0.030077659728006
