0.070222645792643;	0.000661388041338;	0.000669816816972;	0.000687923193384;	0.000711124911932;	0.000662735784510;	0.000607511878058;	0.000638895645346;	0.000601500088657;	0.000604847549912;	0.000577784470504;	0.000570219507298;	0.000760437408044;	0.000912598872055;	0.000778777135860;	0.005610347101046;	0.006521141577307;	0.007921228427049;	0.008095185404749;	0.007178983994338;	0.007980539524312;	0.011986385139992;	0.000411914314052;	0.000433365634667;	0.000401923357048;	0.000382377007977;	0.000385458759895;	0.000359173185238;	0.000320185970181;	0.000340569947876;	0.000311125500428;	0.000298554787346;	0.000309947989655;	0.000271035173258;	0.000261591403399;	0.000266301826409;	0.000244417310558;	0.000228705114916;	0.000223177268268;	0.000217834004606;	0.000206306216590;	0.000201394873608;	0.000189538102796;	0.000181431722524;	0.000168297313131;	0.000152352216159;	0.000157688663273;	0.000155876336399;	0.000137598379113;	0.000128581893150;	0.000137968333152;	0.000127592929511;	0.000113715555480;	0.000117748923195;	0.000114977963148;	0.000109797957542;	0.000107929924545;	0.000101867814148;	0.000094396076253;	0.000106894928073;	0.000103323868761;	0.000086788845404;	0.000086662067514;	0.000093116968978;	0.000096224860394;	0.000089547501516;	0.000091956788001;	0.000096225657166;	0.000090352272653;	0.000086643384584;	0.000098080374277;	0.000098414126728;	0.000088100742377;	0.000091725973516;	0.000095788373879;	0.000098572748112;	0.000092754167260;	0.000087622556767;	0.000089826766041;	0.000093471369108;	0.000101062143934;	0.000095559849226;	0.000087500238847;	0.000088639199901;	0.000089644099047;	0.000097385978231;	0.000092644671988;	0.000083860843677;	0.000086247061282;	0.000084855658989;	0.000083662399363;	0.000084587091736;	0.000074792701390;	0.000063201555321;	0.000059795009009;	0.000055311859709;	0.000049014994403;	0.000043281389068;	0.000035442265494;	0.000028717770044;	0.000018803324575;	0.000009946992620;	0.000004961647134;	0.000001981633306;	0.000000579038538;	0.000000090359877;	0.000000007816650;	0.000000000329967;	0.000000000005151;	0.030587296353475;	0.010286744889738;	0.002551052853039;	0.000519574764405;	0.000136091827950;	0.000053324874807;	0.000032325976049;	0.000021535096570;	0.000021041409540;	0.000021925569149;	0.000023384862328;	0.000019839690356;	0.000021607792804;	0.000020468786957;	0.000021175139885;	0.000023322448601;	0.000022822619880;	0.000025072594724;	0.000027777847211;	0.000036745284740;	0.000048990544685;	0.000080390611000;	0.000135076244611;	0.000228485549909;	0.000471747817345;	0.000912367580639;	0.001713321548595;	0.003438532443050;	0.006879482145103;	0.011647862515046;	0.021281652136949;	0.034514334101486;	0.052851252802205;	0.083339898878062;	0.122090844198320;	0.148335340279468;	0.171617494843638;	0.312971020917801;	0.447536469057699;	0.613613476990134;	0.741142014365565;
0.305069695899268;	0.075206886675287;	0.069096555394780;	0.067363829337691;	0.067068850253140;	0.062173706993470;	0.057137040898712;	0.059671029245633;	0.056598250125649;	0.055302705226400;	0.051593089451417;	0.052094273649396;	0.050568388363469;	0.050755520717910;	0.049660812297233;	0.051885564652316;	0.051643197426287;	0.053865356318073;	0.050899970216267;	0.048635520515779;	0.050617988854044;	0.053407827483453;	0.039802214613622;	0.042876593155396;	0.042111631944551;	0.038897944325691;	0.042804576428686;	0.041583613178411;	0.039098499535475;	0.041942836068308;	0.038396575642190;	0.038064274173853;	0.042917930265109;	0.041089322543952;	0.037995591295394;	0.042491275990050;	0.041876871538632;	0.038228146818938;	0.041354692361721;	0.041969001735787;	0.039505036116446;	0.043245451826117;	0.043622975690542;	0.043407483849444;	0.042606535606766;	0.042619658070098;	0.046035955093966;	0.048804110009435;	0.044479332139052;	0.045584452888978;	0.051065736540710;	0.051032084403197;	0.046975471050897;	0.051414385802576;	0.053418345864807;	0.054669399979935;	0.058050427613843;	0.056242700784359;	0.054915891063511;	0.063372824382290;	0.066235711303008;	0.061134062235425;	0.061599842676329;	0.067122177136695;	0.069019580064438;	0.067506929839342;	0.072711003332345;	0.077908158333063;	0.076285076385706;	0.074181097544199;	0.084956651618933;	0.086680546193080;	0.080684591331291;	0.084230560181206;	0.092190719238301;	0.099578289080642;	0.096768914453888;	0.091314610517800;	0.096034883521615;	0.102347375163531;	0.112366555026843;	0.112471242348208;	0.110508176075153;	0.117230034538960;	0.123284657463040;	0.137390243625605;	0.137705814700421;	0.132533030288200;	0.141458198426652;	0.146800862768277;	0.156341142193904;	0.170037583609599;	0.168204530686367;	0.162651710308963;	0.171279098960858;	0.180473420687363;	0.190652262418805;	0.204521624797003;	0.213602301332687;	0.233084893852571;	0.232046120675515;	0.216697746397933;	0.220089448851340;	0.223824947368396;	0.218286965432491;	0.199199668518420;	0.170411840208164;	0.130378894078335;	0.083367155058552;	0.040308522594902;	0.014646872106007;	0.003997167412177;	0.000908646809488;	0.000262340216099;	0.000110297461355;	0.000069575826307;	0.000047167174276;	0.000046395584857;	0.000048458660572;	0.000051737725530;	0.000043900552022;	0.000047833221322;	0.000045333217865;	0.000046917933880;	0.000051689383882;	0.000050567411018;	0.000055514001853;	0.000061234270065;	0.000080200138471;	0.000105296772730;	0.000168433941067;	0.000274147743498;	0.000445255002410;	0.000876960950776;	0.001621214258553;	0.002900435049164;	0.005543119232013;	0.010550574369261;	0.017098397574299;	0.029911821347020;	0.046553494691911;	0.068812773371917;	0.104835024840362;	0.149097424437630;	0.176968367080012;	0.200797637256340;	0.357194385023679;	0.497398701765382;	0.647446642658542;	0.776554408010348;
0.341398165557209;	0.092660080292938;	0.084502569006275;	0.081856041521950;	0.080975136384770;	0.075075885177177;	0.069050890271523;	0.071637978678300;	0.068078894343187;	0.066324129143221;	0.061867072875267;	0.062422637345057;	0.060430045632127;	0.060578552683396;	0.059172199713994;	0.061029939674083;	0.060477435678563;	0.062767443337154;	0.059227184484615;	0.056757802886833;	0.058742267372597;	0.061338164852115;	0.047400706099634;	0.050841051785895;	0.050000638199048;	0.046220094906109;	0.050657150717312;	0.049242287510029;	0.046356926340007;	0.049583121861087;	0.045447056654755;	0.045092791742873;	0.050528900103996;	0.048495150116379;	0.044930236762396;	0.049959997220127;	0.049290029258773;	0.045112570766933;	0.048594373204641;	0.049301872375677;	0.046462984251299;	0.050632831576702;	0.051082094338163;	0.050855496166092;	0.049834200440480;	0.049874457187043;	0.053713365539663;	0.056828653896389;	0.051869698341076;	0.053116699657278;	0.059239451908553;	0.059228593807848;	0.054585100907772;	0.059534998798544;	0.061791311936527;	0.063179068039661;	0.066885248383811;	0.064828235736324;	0.063387888187861;	0.072738157562922;	0.075913771855182;	0.070253065692956;	0.070707419854067;	0.076767664373005;	0.078861096553394;	0.077217428262595;	0.082885182552142;	0.088562766402068;	0.086809367575813;	0.084414190517926;	0.096199432569325;	0.098100982549413;	0.091552094569491;	0.095358163917606;	0.104037305321331;	0.112073320289367;	0.109040419938802;	0.103009166930658;	0.108141210662606;	0.114989481087361;	0.125849627094473;	0.125966872444629;	0.123855387343718;	0.131129584190186;	0.137589942033448;	0.152745379090771;	0.153073723518318;	0.147510411754163;	0.157081943041667;	0.162706858524834;	0.172834183064125;	0.187416959256203;	0.185470088971659;	0.179470187644185;	0.188596630726508;	0.198298887496477;	0.209046854426956;	0.223711799009515;	0.233270110119944;	0.253950226799128;	0.252986862509964;	0.236579161802349;	0.239901873134919;	0.243535024955729;	0.237584613042419;	0.217664821356294;	0.187595625144401;	0.145223093772966;	0.094468134299935;	0.046589310636188;	0.017648018268908;	0.005057153931933;	0.001213578482297;	0.000370519072894;	0.000161510969993;	0.000103296903171;	0.000071157972810;	0.000069595735755;	0.000071529306221;	0.000074809859854;	0.000068845604476;	0.000074363381594;	0.000068557526369;	0.000070834124006;	0.000078150178763;	0.000076794913212;	0.000083872646949;	0.000090268851512;	0.000116731714989;	0.000149035762380;	0.000234346287910;	0.000368170925079;	0.000583384446139;	0.001118638339040;	0.002027217397645;	0.003598629121767;	0.006640236894032;	0.012506872088519;	0.019865025622099;	0.033959337523290;	0.052062987908412;	0.075428481888489;	0.113575288024523;	0.159293992422034;	0.187926730600571;	0.211027809370649;	0.371627474902385;	0.511956606921173;	0.659915463392070;	0.788165533999087;
0.369739044637335;	0.108687368252765;	0.098556738097935;	0.095479817820532;	0.093457295562680;	0.087251129926323;	0.079760806322615;	0.082821390991719;	0.078886115726767;	0.076215953536918;	0.071438067420508;	0.072015230260141;	0.069333575512887;	0.069475997296176;	0.067860254761368;	0.069370791379181;	0.068471974269262;	0.070814476341419;	0.066765682144445;	0.064109884176316;	0.066043626144341;	0.068457737216175;	0.054236255694155;	0.057963796938468;	0.057043607136601;	0.052744969758362;	0.057613976926257;	0.056059572208515;	0.052832775667445;	0.056349768574381;	0.051715027301577;	0.051350735387599;	0.057265485248729;	0.055074491148688;	0.051103297684867;	0.056582486544233;	0.055889268130681;	0.051266747021930;	0.055048434386201;	0.055847742877979;	0.052692046237008;	0.057239358287056;	0.057768869061977;	0.057554402003938;	0.056335038933638;	0.056417364082412;	0.060638004099315;	0.064072156744370;	0.058561062788346;	0.059938977494682;	0.066660725034428;	0.066690835257812;	0.061527900167949;	0.066947696109689;	0.069451414611715;	0.070992065714848;	0.074930027978087;	0.072664006004325;	0.071140714837240;	0.081276592457068;	0.084732263547575;	0.078573623120456;	0.079015938182950;	0.085609078444760;	0.087852288326904;	0.086082195151941;	0.092141591702229;	0.098279493227097;	0.096406494437951;	0.093746122899238;	0.106411661792207;	0.108458536864533;	0.101413134208034;	0.105434232790839;	0.114700331629278;	0.123235165878078;	0.119950981777632;	0.113413452768498;	0.118847940776004;	0.126046943169002;	0.137555102499106;	0.137630432091191;	0.135348210985849;	0.143027073551900;	0.149777229931679;	0.165751322992051;	0.166091594030727;	0.160250521091037;	0.170385440178200;	0.176243837931636;	0.186862481880408;	0.202111411801900;	0.200042499080265;	0.193753767812671;	0.203348458077609;	0.213558028031132;	0.224866707131739;	0.240231288218952;	0.250108465930662;	0.271544134555889;	0.270421801528272;	0.253223633064350;	0.256844669509087;	0.261088259124742;	0.255271239833552;	0.234457679689576;	0.202914552008193;	0.158307220097108;	0.104420774482141;	0.052618347019386;	0.020531166739316;	0.006118040657523;	0.001540902341752;	0.000486566914759;	0.000217791061610;	0.000141852052012;	0.000097768806114;	0.000096185974502;	0.000100038278900;	0.000106222665722;	0.000089100663305;	0.000096191168908;	0.000091417556784;	0.000094270079236;	0.000102559604200;	0.000100494088587;	0.000109683856614;	0.000120265073326;	0.000154994119941;	0.000199173638095;	0.000308431167344;	0.000482648725552;	0.000738454594805;	0.001403813469396;	0.002461595852869;	0.004205015490897;	0.007710453429778;	0.014192455480551;	0.022226382798605;	0.037478666269897;	0.056638709263379;	0.081482542547199;	0.120944595016635;	0.168257574988277;	0.196528612810756;	0.219207618233199;	0.382200783351718;	0.522267034117567;	0.668758132792512;	0.796168582132714;
0.396149603084981;	0.125782939099874;	0.113702350457011;	0.107664904742214;	0.107249723002346;	0.098032578911558;	0.091644064367855;	0.093126101197663;	0.088674349509605;	0.086852107491104;	0.080421209225304;	0.081108237851332;	0.078566074210969;	0.078569762473790;	0.076430365800546;	0.077705878710394;	0.076606527764095;	0.078973722528741;	0.074384092934588;	0.071562585764118;	0.073478322113506;	0.075736811696279;	0.061203902640236;	0.065232465031463;	0.064282021060419;	0.059488751656303;	0.064811509767938;	0.063031364376169;	0.059432457065458;	0.063300432226729;	0.058109956557608;	0.057719353830326;	0.064086591129879;	0.061716592405955;	0.057333898586059;	0.063212472934423;	0.062449682414684;	0.057366607428840;	0.061404033086545;	0.062264867005290;	0.058776244416440;	0.063624106470130;	0.064196833328698;	0.063954811445820;	0.062516570175792;	0.062609484623446;	0.067137566710988;	0.070822817987644;	0.064782780256057;	0.066264769280420;	0.073429601683737;	0.073469635813725;	0.067829552934138;	0.073611362825309;	0.076292287077754;	0.077908706321937;	0.082114516431766;	0.079642289724355;	0.078039862023267;	0.088825759148492;	0.092515674343944;	0.085954092366782;	0.086373894257437;	0.093311704158526;	0.095722237032336;	0.093882022867038;	0.100276303391234;	0.106738449338082;	0.104794792238842;	0.101913393171417;	0.115317597698220;	0.117517309911980;	0.110096551239204;	0.114305502163709;	0.124095314506026;	0.133093957596003;	0.129655026258402;	0.122657302603426;	0.128380890791811;	0.135974020830001;	0.148069942723476;	0.148149630542539;	0.145762316618380;	0.153821867839573;	0.160821809851487;	0.177491202586830;	0.177817334635120;	0.171689809838850;	0.182230372729266;	0.188233401461953;	0.199200488662812;	0.215018376633132;	0.212882661539013;	0.206269866007598;	0.216146182497446;	0.226627706687213;	0.238239415741567;	0.254043571919811;	0.264171122800735;	0.286359797265586;	0.285372037879693;	0.267495293447282;	0.270925853454896;	0.274845870849906;	0.268537346797032;	0.247135753618197;	0.214821716052466;	0.168891341811008;	0.112889766414606;	0.058098357945515;	0.023374038789255;	0.007236062188267;	0.001883669148383;	0.000624067884989;	0.000290237047982;	0.000193137423917;	0.000129545075384;	0.000127631404323;	0.000132242048407;	0.000139554152315;	0.000123002798825;	0.000133306958733;	0.000120974722834;	0.000123384708313;	0.000136392687041;	0.000130251062265;	0.000140939126451;	0.000151481027954;	0.000193822042858;	0.000246608268657;	0.000379517971182;	0.000589946672242;	0.000915109996593;	0.001685726653943;	0.002952483289218;	0.004980356561413;	0.008948543516244;	0.016043884104059;	0.024685579637497;	0.041071969891003;	0.061156807714174;	0.087094705296575;	0.127843657752075;	0.176833373101518;	0.204894731342635;	0.227052249076863;	0.392119423321260;	0.532196321961592;	0.676860073165112;	0.803343125562659;
0.420452115236104;	0.140231246773650;	0.126201279307083;	0.123450940124946;	0.117899366755578;	0.111875664011268;	0.101024458494772;	0.105169513914523;	0.100490441740740;	0.095926838292684;	0.090464701233002;	0.091060473763036;	0.087077135707608;	0.087185956978108;	0.085059892484492;	0.085949347523448;	0.084379286158250;	0.086796930456090;	0.081742556162645;	0.078742671851708;	0.080529755016413;	0.082608088902961;	0.067831459529838;	0.072081104128357;	0.071044873293383;	0.065745807341074;	0.071427184251337;	0.069553661875620;	0.065643895505634;	0.069718427784671;	0.064080828544605;	0.063687842612210;	0.070442555657209;	0.067951323011980;	0.063195987836750;	0.069446297145945;	0.068682428899559;	0.063205165182971;	0.067483597512808;	0.068427583649869;	0.064652084146942;	0.069816238280630;	0.070466673367354;	0.070244274258337;	0.068600245822181;	0.068736950230465;	0.073590160818843;	0.077548554998539;	0.071008121643531;	0.072596042850719;	0.080276567180457;	0.080356088546026;	0.074242432904875;	0.080415988661545;	0.083308597563750;	0.085056023337343;	0.089397236765923;	0.086734654238674;	0.085067576845023;	0.096472503246889;	0.100380248289831;	0.093399907580801;	0.093786784164959;	0.101164895222203;	0.103676210463293;	0.101730305946472;	0.108409040139860;	0.115240377275199;	0.113202549792834;	0.110086526821696;	0.124168094275480;	0.126477075780838;	0.118665013388145;	0.123018359490750;	0.133265943946928;	0.142658361415147;	0.139043292281620;	0.131666021974564;	0.137635400065434;	0.145481038986289;	0.158079963650006;	0.158132123031415;	0.155616648952059;	0.163980825320104;	0.171177830952495;	0.188448396186719;	0.188776814951213;	0.182442154048903;	0.193401855575872;	0.199562685193866;	0.210901906624278;	0.227157435236648;	0.224881829065984;	0.217952891879734;	0.228107419643386;	0.238900393522865;	0.250881627838036;	0.267171453668148;	0.277461357075484;	0.300001271843502;	0.298634451206183;	0.279922861941924;	0.283225044000195;	0.287255048647313;	0.280989484056117;	0.259238879589756;	0.226516662832356;	0.179658351083860;	0.121692188078995;	0.063807607910105;	0.026290931885324;	0.008359135292934;	0.002277978125109;	0.000772190942288;	0.000361648546104;	0.000239800873108;	0.000170005936836;	0.000165800399110;	0.000169013730967;	0.000175088477538;	0.000159628600162;	0.000170788716193;	0.000156951898631;	0.000160846860338;	0.000175606019427;	0.000171026769515;	0.000184701270116;	0.000195746497497;	0.000247659348098;	0.000307751486421;	0.000466523297400;	0.000704263257689;	0.001069068912409;	0.001941980941604;	0.003362421330442;	0.005679130618908;	0.009975981474271;	0.017828583501109;	0.027105351221418;	0.044460323403204;	0.065639120467255;	0.092149407622338;	0.134327435554157;	0.184167608900259;	0.212736619876346;	0.233991076590296;	0.401374313182181;	0.541389717889739;	0.684384737999690;	0.809761688556992;
0.442278615616180;	0.160635379915568;	0.144099581228715;	0.133425410354494;	0.133996859984127;	0.121075028813329;	0.114528308279347;	0.114703070762292;	0.109478163829527;	0.107384636397131;	0.099104823215412;	0.099900991006787;	0.096628091464034;	0.096480720418322;	0.093602465321773;	0.094343554336150;	0.092624999112319;	0.095026063521563;	0.089411732218519;	0.086259438572749;	0.087988117931869;	0.089921182861034;	0.074819411174103;	0.079320769337099;	0.078289080321533;	0.072507396914053;	0.078600669902491;	0.076493840386567;	0.072228229484756;	0.076644440953919;	0.070462110992602;	0.070054145443211;	0.077202129327342;	0.074561544694393;	0.069421156639477;	0.076016221175457;	0.075193671599207;	0.069286919202000;	0.073787241950801;	0.074795983014446;	0.070707005530348;	0.076132545665517;	0.076833729071033;	0.076594362221437;	0.074728157844749;	0.074887083179082;	0.080025597006127;	0.084222066889689;	0.077181444991963;	0.078877287603477;	0.086957674141781;	0.087060651154612;	0.080495885965708;	0.087006630135829;	0.090072964738228;	0.091891453227966;	0.096500514600141;	0.093646771812843;	0.091922819295088;	0.103922723794875;	0.108056935392592;	0.100711815837544;	0.101066714127430;	0.108721568696373;	0.111390047554575;	0.109383843619091;	0.116350335426312;	0.123447485950450;	0.121340850891622;	0.117988488929884;	0.132707582581645;	0.135138514066001;	0.127002629841315;	0.131490765339769;	0.142165415033952;	0.151925155516246;	0.148155347648366;	0.140311176652593;	0.146495828441999;	0.154674211050471;	0.167740441270092;	0.167782783583340;	0.165177081402282;	0.173855065334710;	0.181250575414151;	0.199088122693956;	0.199414454201002;	0.192855773915575;	0.204126899665051;	0.210297913827280;	0.221773241106337;	0.238411078238169;	0.236063734330869;	0.229045096937354;	0.239425441846628;	0.250415392384852;	0.262549016102831;	0.278976918748468;	0.289178459596453;	0.311994664754371;	0.310599178128057;	0.291495959930754;	0.294901944491764;	0.299141987813876;	0.292971559649772;	0.271188919838006;	0.238077163665298;	0.190097015148365;	0.130072759979305;	0.069249269522531;	0.029160466364187;	0.009560087718200;	0.002688026658792;	0.000937335959556;	0.000450386719227;	0.000304335211217;	0.000212396292574;	0.000209148878804;	0.000216664813222;	0.000228799071630;	0.000189766395316;	0.000203014631174;	0.000193850701611;	0.000198877908907;	0.000214217628470;	0.000208416262584;	0.000225918409487;	0.000244488559887;	0.000308673562015;	0.000384904508333;	0.000575181992217;	0.000859411410018;	0.001253717834282;	0.002272794723554;	0.003824705458347;	0.006314542089585;	0.011004058886657;	0.019536201286734;	0.029440630900834;	0.047769614522502;	0.069931243288533;	0.097397964871878;	0.140740881219454;	0.191395881239882;	0.220006692443485;	0.240509896203975;	0.410025781931024;	0.549610209356132;	0.691369322086491;	0.815440352043892;
0.465995786445018;	0.173702426536088;	0.155581703924055;	0.152782839693728;	0.143798516611696;	0.137513363666154;	0.123711157597202;	0.128379434093889;	0.122936114039924;	0.116765429648647;	0.110263763376950;	0.110885031940344;	0.105676982483430;	0.105697068207437;	0.102915862500476;	0.103237223274835;	0.100955883213251;	0.103403196397542;	0.097305567700693;	0.093970023812070;	0.095511916048419;	0.097256200101692;	0.081885499581945;	0.086585267293003;	0.085477425197075;	0.079175967569119;	0.085613973697033;	0.083419542465198;	0.078832115962463;	0.083428375009836;	0.076783820229158;	0.076375024274305;	0.083875801452159;	0.081122501868009;	0.075595974590666;	0.082530227609858;	0.081712289270024;	0.075406388196105;	0.080113452146259;	0.081195585259403;	0.076807889329189;	0.082516639476051;	0.083288683447780;	0.083066055349769;	0.080960356532340;	0.081158345967663;	0.086591056522770;	0.091034788833437;	0.083494715763540;	0.085274473101852;	0.093836080594914;	0.093977168055890;	0.086945048073843;	0.093792512747463;	0.097054872618581;	0.099001296906138;	0.103648435568358;	0.100604294342092;	0.098822865619271;	0.111402350891888;	0.115721751744862;	0.107991306905019;	0.108294392305292;	0.116401881006615;	0.119151051436943;	0.117056174583376;	0.124253390800971;	0.131666822412779;	0.129491333951073;	0.125945443934033;	0.141265589767261;	0.143805896439312;	0.135272166403938;	0.139871129183095;	0.150946600905665;	0.161047542101753;	0.157128549183967;	0.148954201804985;	0.155359823868839;	0.163743843498820;	0.177242546647654;	0.177260320349522;	0.174541163188184;	0.183459204229001;	0.190957360086696;	0.209236952530427;	0.209505501608910;	0.202716769837991;	0.214261372039257;	0.220563849148458;	0.232357853750396;	0.249352641839603;	0.246908364609248;	0.239430909447368;	0.249897157418578;	0.260967528954960;	0.273235444858837;	0.289927858330575;	0.300254606718069;	0.323478305940581;	0.322103019248911;	0.302569871342532;	0.306070633402665;	0.310507026462772;	0.304444591361090;	0.282411748253052;	0.248840721537910;	0.199925971831537;	0.138279497866821;	0.074921020907218;	0.032356467320105;	0.010949246412963;	0.003161060995209;	0.001149846672483;	0.000573057328347;	0.000396965918429;	0.000264273053130;	0.000258796701473;	0.000265491567210;	0.000278112078875;	0.000252550968506;	0.000271338829899;	0.000233728391074;	0.000238156989259;	0.000261415427352;	0.000252784982060;	0.000271165691307;	0.000291420694582;	0.000367279198912;	0.000459980826973;	0.000684322288875;	0.001027894157720;	0.001498785040242;	0.002669456301223;	0.004426214130817;	0.007095573636714;	0.012301550321149;	0.021327695128950;	0.031784911635593;	0.051099454846573;	0.074025335733206;	0.102721239643165;	0.146932266277204;	0.198846454981565;	0.226938665150958;	0.246842060693776;	0.417839653923768;	0.556960564943933;	0.697631407855492;	0.820450322083861;
0.486133983669827;	0.198711327329271;	0.177132237070517;	0.162069036768658;	0.162695990114937;	0.146656026536035;	0.139267942884532;	0.138397618851161;	0.132387034452732;	0.129485714865909;	0.119463867152221;	0.120374818713239;	0.116106292740802;	0.115791751569070;	0.112097287097291;	0.112296925897287;	0.109853512605286;	0.112247600496624;	0.105536703910132;	0.102041405341357;	0.103469265366595;	0.105060664724926;	0.089341673111352;	0.094252787807677;	0.093139658837646;	0.086315194714658;	0.093131955213375;	0.090734827876708;	0.085779578639216;	0.090703249665258;	0.083491053596976;	0.083073074859798;	0.090929287879149;	0.088045206137592;	0.082139888609466;	0.089383581709407;	0.088507842659893;	0.081778652878580;	0.086696586248079;	0.087849462445520;	0.083150352089254;	0.089095567929525;	0.089928773808733;	0.089691380026267;	0.087359986704708;	0.087592719581109;	0.093303079116442;	0.097984196714693;	0.089926417373697;	0.091831053489028;	0.100758292215900;	0.100924300827825;	0.093414898449405;	0.100642830933488;	0.104074543506464;	0.106075458253871;	0.111030066965431;	0.107797117913349;	0.105978704124287;	0.118967656532913;	0.123506384316625;	0.115440443519088;	0.115710391474945;	0.124008115802367;	0.126876911701463;	0.124721980096050;	0.132166973122408;	0.139893616567702;	0.137648361615516;	0.133826739634198;	0.149699028729788;	0.152329170532781;	0.143577927706740;	0.148275794739784;	0.159723282705545;	0.170140521402697;	0.166078902205862;	0.157522306586930;	0.164101911012615;	0.172679671442555;	0.186553337748485;	0.186534724774929;	0.183707832183332;	0.192856589345618;	0.200496308552890;	0.219232478934007;	0.219510077978264;	0.212574819797594;	0.224426057154985;	0.230741832684478;	0.242716223848846;	0.259940469029780;	0.257336167136799;	0.249666092394437;	0.260300566800341;	0.271557641392144;	0.284031995691322;	0.300985727796633;	0.311361710536337;	0.334898192198863;	0.333493970712941;	0.313642940326393;	0.317240571784465;	0.321863366316056;	0.315889230949057;	0.293606237156442;	0.259812322947660;	0.210291729830795;	0.147103530993130;	0.081000025490146;	0.035718807032409;	0.012370055969949;	0.003715321214059;	0.001379854450559;	0.000689303353345;	0.000470895443952;	0.000347887590691;	0.000344277513970;	0.000354005774423;	0.000367143945507;	0.000301472118039;	0.000325237400853;	0.000310889599850;	0.000311390497101;	0.000337904103082;	0.000315362598983;	0.000336542865277;	0.000352853910038;	0.000439363947814;	0.000540203006393;	0.000798182459931;	0.001184413121795;	0.001746579315737;	0.003037865831847;	0.005047967279743;	0.008057014454860;	0.013733166055116;	0.023354170840175;	0.034340001186361;	0.054671627174159;	0.078294640351288;	0.107951186499395;	0.153087154229782;	0.206437893208940;	0.234012136795030;	0.253284113254296;	0.425504569893918;	0.564298138809813;	0.703547870763854;	0.825105333748387;
0.507779283451947;	0.211310366664144;	0.188508114275144;	0.184625888396387;	0.172576936921456;	0.165390364949534;	0.148938693168846;	0.153626790833816;	0.147440579979443;	0.139571714817277;	0.131821214874457;	0.132476696532286;	0.125889910604936;	0.125839475661323;	0.122301953499769;	0.122061927782066;	0.118961802802274;	0.121405452934416;	0.114190289553164;	0.110512177441531;	0.111688084933674;	0.113082460389323;	0.097071612852722;	0.102166882301665;	0.100994720061136;	0.093615716776641;	0.100777540156651;	0.098240656109103;	0.092947821185496;	0.098097855968826;	0.090390232239358;	0.089973342624741;	0.098149450683181;	0.095161352253972;	0.088836952111363;	0.096394899135578;	0.095545556040668;	0.088402190444287;	0.093469601869414;	0.094694816591635;	0.089680970705308;	0.095885830050568;	0.096786199996480;	0.096577676481989;	0.093950064841368;	0.094220413751386;	0.100206913831280;	0.105120738655173;	0.096591160477231;	0.098560860940692;	0.107927656459229;	0.108144134763739;	0.100208546370533;	0.107631161817411;	0.111243369950461;	0.113347763493235;	0.118357009746130;	0.114918526055779;	0.113036246420499;	0.126785864371651;	0.131502852404650;	0.123059364979252;	0.123237954440675;	0.131873251204883;	0.134876272296769;	0.132657671849748;	0.140311251338103;	0.148162600699836;	0.145860092255615;	0.141834942531395;	0.158256547932039;	0.160996663035526;	0.151873991212548;	0.156655450925085;	0.168456582927560;	0.179173192423924;	0.174981296603645;	0.165962262771889;	0.172719860832916;	0.181603005995187;	0.195854612982436;	0.195826827034180;	0.192929257736620;	0.202328946843247;	0.210085141397402;	0.229239132265680;	0.229486222700086;	0.222344133273282;	0.234387748318335;	0.240640866761323;	0.252645735893498;	0.270138242012822;	0.267487033538174;	0.259767572526570;	0.270546705328030;	0.281947513025976;	0.294589782302738;	0.311779060228968;	0.322248699721501;	0.346145715910753;	0.344798318078164;	0.324655297075784;	0.328348003918448;	0.333155218287998;	0.327287732284645;	0.305068100998172;	0.271062373896073;	0.220696391957272;	0.155736613091698;	0.086869422865047;	0.038991821490955;	0.013833344005379;	0.004303580242084;	0.001637404103890;	0.000838534354592;	0.000588289933144;	0.000401709774973;	0.000387739639199;	0.000390826611382;	0.000402950203937;	0.000388450948310;	0.000408508979365;	0.000365735250283;	0.000374752448917;	0.000405341972468;	0.000394280473666;	0.000420598278483;	0.000438721768657;	0.000540868987744;	0.000651510583283;	0.000947410334131;	0.001368775857822;	0.001978559375600;	0.003403661930849;	0.005610161416181;	0.008985623761784;	0.015030027930708;	0.025470465685023;	0.037064245177784;	0.058321981311753;	0.082905474534212;	0.112938346672021;	0.159213038121298;	0.213471726827303;	0.241235118008442;	0.259448389111346;	0.433204633031584;	0.571754346378449;	0.709383825753496;	0.829619857183434;
