0.015824187328052;	0.000000002565858;	0.000000000101852;	0.000000000004398;	0.000000000000120;	0.000000000000002;	0.000001886954014;	0.000000308790744;	0.000000814876698;	0.019856669422419;	0.002412243443388;	0.002682928951447;	0.004013460700412;	0.000001039578310;	0.000000622111277;	0.000000217077001;	0.000000505219325;	0.000000911955411;	0.000001447695836;	0.000000531391894;	0.000000131702080;	0.000000396737239;	0.000000144852332;	0.000000085155951;	0.000000054448676;	0.000000057619951;	0.000000014343050;	0.000000023749877;	0.000000000940492;	0.000000002731929;	0.000000002033554;	0.000000000001378;	0.000000000001758;	0.000000000001701;	0.000000000003207;	0.000000000000228;	0.000000000000142;	0.000000000000279;	0.000000000000390;	0.000000000000183;	0.000000000000004;	0.000000000000006;	0.000000000000006;	0.000000000000008;	0.000000000000012;	0.000000000000018;	0.000000000000032;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000001;	0.000000000000002;	0.000000000000004;	0.000000000000009;	0.000000000000017;	0.000000000000032;	0.000000000000057;	0.000000000000099;	0.000000000000167;	0.000000000000279;	0.000000000000504;	0.000000000000980;	0.000000000002000;	0.000000007599906
0.015824192735561;	0.000000002613827;	0.000000000109115;	0.000000000005435;	0.000000000000221;	0.000000000000011;	0.000001886972040;	0.000000308792696;	0.000000814883008;	0.019856669426918;	0.002412243452445;	0.002682928967158;	0.004013460709098;	0.000001039594268;	0.000000622141193;	0.000000217122251;	0.000000505279197;	0.000000912003872;	0.000001447756292;	0.000000531448308;	0.000000131766007;	0.000000396757960;	0.000000144867249;	0.000000085170872;	0.000000054460651;	0.000000057630828;	0.000000014352474;	0.000000023764250;	0.000000000943778;	0.000000002740617;	0.000000002039552;	0.000000000003280;	0.000000000004155;	0.000000000003872;	0.000000000007746;	0.000000000001036;	0.000000000000627;	0.000000000001257;	0.000000000001686;	0.000000000000728;	0.000000000000204;	0.000000000000261;	0.000000000000243;	0.000000000000298;	0.000000000000398;	0.000000000000548;	0.000000000000902;	0.000000000000006;	0.000000000000047;	0.000000000000051;	0.000000000000055;	0.000000000000072;	0.000000000000105;	0.000000000000125;	0.000000000000182;	0.000000000000265;	0.000000000000443;	0.000000000000571;	0.000000000000575;	0.000000000000749;	0.000000000000963;	0.000000000001259;	0.000000000001676;	0.000000000002069;	0.000000000002739;	0.000000000003478;	0.000000000000001;	0.000000000000004;	0.000000000000008;	0.000000000000013;	0.000000000000020;	0.000000000000033;	0.000000000000052;	0.000000000000080;	0.000000000000119;	0.000000000000159;	0.000000000000223;	0.000000000000314;	0.000000000000507;	0.000000000000690;	0.000000000000950;	0.000000000001067;	0.000000000000313;	0.000000000002401;	0.000000000003152;	0.000000000003498;	0.000000000004867;	0.000000000005809;	0.000000000007642;	0.000000000009985;	0.000000000013022;	0.000000000016777;	0.000000000021371;	0.000000000027073;	0.000000000033707;	0.000000000041632;	0.000000000055148;	0.000000000077132;	0.000000000110641;	0.000000130411989
0.015824198458464;	0.000000002749395;	0.000000000145304;	0.000000000014071;	0.000000000001360;	0.000000000000147;	0.000001886987555;	0.000000308794072;	0.000000814891433;	0.019856669431738;	0.002412243458220;	0.002682928977913;	0.004013460717364;	0.000001039605801;	0.000000622160513;	0.000000217151077;	0.000000505320874;	0.000000912041855;	0.000001447799117;	0.000000531488565;	0.000000131810399;	0.000000396815342;	0.000000144911489;	0.000000085210099;	0.000000054493760;	0.000000057664891;	0.000000014378657;	0.000000023803453;	0.000000000958473;	0.000000002769360;	0.000000002061196;	0.000000000013183;	0.000000000015449;	0.000000000014883;	0.000000000025669;	0.000000000007404;	0.000000000004327;	0.000000000008283;	0.000000000010653;	0.000000000004486;	0.000000000002619;	0.000000000003085;	0.000000000002596;	0.000000000003071;	0.000000000003723;	0.000000000004818;	0.000000000007612;	0.000000000000106;	0.000000000001083;	0.000000000001479;	0.000000000001408;	0.000000000001620;	0.000000000002144;	0.000000000002348;	0.000000000003098;	0.000000000004032;	0.000000000006164;	0.000000000007069;	0.000000000006113;	0.000000000007001;	0.000000000007959;	0.000000000009564;	0.000000000011356;	0.000000000012619;	0.000000000014868;	0.000000000017174;	0.000000000003971;	0.000000000005834;	0.000000000007092;	0.000000000007467;	0.000000000007945;	0.000000000009555;	0.000000000011442;	0.000000000013871;	0.000000000016596;	0.000000000018981;	0.000000000022106;	0.000000000026221;	0.000000000035914;	0.000000000040887;	0.000000000047289;	0.000000000044507;	0.000000000010643;	0.000000000070963;	0.000000000077745;	0.000000000071652;	0.000000000083293;	0.000000000082669;	0.000000000090934;	0.000000000100042;	0.000000000110007;	0.000000000120496;	0.000000000131433;	0.000000000143670;	0.000000000155889;	0.000000000169401;	0.000000000199349;	0.000000000249102;	0.000000000319432;	0.000000962068347
0.015824202216303;	0.000000003000581;	0.000000000245612;	0.000000000059628;	0.000000000010813;	0.000000000001723;	0.000001887008735;	0.000000308795896;	0.000000814900957;	0.019856669440917;	0.002412243470637;	0.002682928988386;	0.004013460731855;	0.001163326318187;	0.000000622192022;	0.000000217191454;	0.000000505382505;	0.000000912104918;	0.000001447869587;	0.000000531557749;	0.000000131879155;	0.000000396892245;	0.000000144977149;	0.000000085264978;	0.000000054542380;	0.000000057719813;	0.000000014416570;	0.000000023858945;	0.000000000990213;	0.000000002816235;	0.000000002098929;	0.000000000036977;	0.000000000040881;	0.000000000043102;	0.000000000057645;	0.000000000027677;	0.000000000016358;	0.000000000028409;	0.000000000036014;	0.000000000016586;	0.000000000013994;	0.000000000016392;	0.000000000013176;	0.000000000014037;	0.000000000017197;	0.000000000021371;	0.000000000031092;	0.000000000001200;	0.000000000009443;	0.000000000010407;	0.000000000009129;	0.000000000009876;	0.000000000013045;	0.000000000012799;	0.000000000015864;	0.000000000019784;	0.000000000029161;	0.000000000031826;	0.000000000026210;	0.000000000028883;	0.000000000031477;	0.000000000035037;	0.000000000040837;	0.000000000042530;	0.000000000048085;	0.000000000053342;	0.000000000018512;	0.000000000026237;	0.000000000030033;	0.000000000029237;	0.000000000028334;	0.000000000031841;	0.000000000035945;	0.000000000041425;	0.000000000047033;	0.000000000058851;	0.000000000064298;	0.000000000071964;	0.000000000094722;	0.000000000100939;	0.000000000110754;	0.000000000097936;	0.000000000021163;	0.000000000145907;	0.000000000153313;	0.000000000136216;	0.000000000154887;	0.000000000152840;	0.000000000175834;	0.000000000221631;	0.000000000319587;	0.000000000529400;	0.000000000962578;	0.000000001830206;	0.000000003496777;	0.000000007907348;	0.000000018779405;	0.000000044241953;	0.000000101021379;	0.000003302478026
0.015824206191794;	0.000000003519846;	0.000000000422744;	0.000000000173003;	0.000000000052404;	0.000000000012194;	0.000001887039725;	0.000000308801837;	0.000000814909761;	0.019856669450148;	0.002412243489195;	0.002682928998710;	0.004013460750429;	0.001163326347719;	0.000000622233298;	0.000000217242765;	0.000000505460713;	0.000000912192613;	0.000001447967914;	0.000000531652639;	0.000000131966624;	0.000000396990278;	0.000000145070449;	0.000000085346927;	0.000000054617453;	0.000000057801828;	0.000000014472622;	0.000000023938434;	0.000000001046339;	0.000000002887962;	0.000000002157011;	0.000000000080961;	0.000000000086151;	0.000000000098220;	0.000000000103014;	0.000000000071921;	0.000000000046068;	0.000000000068462;	0.000000000087045;	0.000000000048020;	0.000000000042927;	0.000000000048889;	0.000000000041796;	0.000000000039817;	0.000000000050838;	0.000000000060368;	0.000000000078586;	0.000000000008930;	0.000000000041239;	0.000000000037218;	0.000000000032839;	0.000000000035704;	0.000000000043109;	0.000000000040820;	0.000000000048916;	0.000000000058324;	0.000000000078272;	0.000000000083157;	0.000000000071887;	0.000000000079193;	0.000000000085462;	0.000000000090397;	0.000000000097390;	0.000000000101521;	0.000000000116749;	0.000000000126581;	0.000000000081348;	0.000000000106062;	0.000000000116115;	0.000000000112053;	0.000000000112504;	0.000000000125524;	0.000000000139049;	0.000000000155219;	0.000000000172988;	0.000000000139897;	0.000000000151745;	0.000000000169598;	0.000000000258393;	0.000000000439326;	0.000000000870274;	0.000000001423614;	0.000000001004451;	0.000000020508269;	0.000000049740472;	0.000000081415797;	0.000000146756871;	0.000000208030212;	0.000000306941143;	0.000000431323790;	0.000000586653916;	0.000000769338144;	0.000000982408736;	0.000001231554046;	0.000001505814145;	0.000001805034836;	0.000002253703863;	0.000003027520139;	0.000004240161509;	0.000008073484857
0.015824210743142;	0.000000006066369;	0.000000000917900;	0.000000000358816;	0.000000000148727;	0.000000000053071;	0.000001887090283;	0.000000308834624;	0.000000814931838;	0.019856669460781;	0.002412243511557;	0.002682929014306;	0.004013460768505;	0.001163326385414;	0.001447767286905;	0.000000217304215;	0.000000505554104;	0.000000993576106;	0.000001903142189;	0.000001289736958;	0.000000772188811;	0.000000695089467;	0.000000368808508;	0.000000365883151;	0.000000274151942;	0.000000285378517;	0.000000178332343;	0.000000307042012;	0.000000042808475;	0.000000138326031;	0.000000103217989;	0.000000022804194;	0.000000033034222;	0.000000035998329;	0.000000078888782;	0.000000012431946;	0.000000008932776;	0.000000020414707;	0.000000030823912;	0.000000014903067;	0.000000004914803;	0.000000007040587;	0.000000007234217;	0.000000009659176;	0.000000013907621;	0.000000020428585;	0.000000035721075;	0.000000000342974;	0.000000002850246;	0.000000003963218;	0.000000004868477;	0.000000007024720;	0.000000011141721;	0.000000014540110;	0.000000022432854;	0.000000033806804;	0.000000058535851;	0.000000075610678;	0.000000072672269;	0.000000091307628;	0.000000112773543;	0.000000145989656;	0.000000185396151;	0.000000218900081;	0.000000272280861;	0.000000329402022;	0.000000081255160;	0.000000126197007;	0.000000161021493;	0.000000176394085;	0.000000193707336;	0.000000239523226;	0.000000293402173;	0.000000360316410;	0.000000438862384;	0.000000536327226;	0.000000630522586;	0.000000753303201;	0.000001040976349;	0.000001178637120;	0.000001358884351;	0.000001254947956;	0.000000281957321;	0.000001998390167;	0.000002163972917;	0.000001962617505;	0.000002275409804;	0.000002234457180;	0.000002454644789;	0.000002706536864;	0.000002981098414;	0.000003276522036;	0.000003598434577;	0.000003969618585;	0.000004368082478;	0.000004801246478;	0.000005596403890;	0.000007087351648;	0.000009353552333;	0.000016729780296
0.016244119673316;	0.000001811932580;	0.000000318894901;	0.000000056429404;	0.000000006773144;	0.000000000906209;	0.000070513752766;	0.000000387407666;	0.000001105170663;	0.019856954736906;	0.002412826389927;	0.002683585983521;	0.004013841837104;	0.001172089829831;	0.001449227741775;	0.001888200536701;	0.000003152911086;	0.000003255310203;	0.000004401630006;	0.000003463995459;	0.000003132943950;	0.000003089525599;	0.000002131809185;	0.000001981420438;	0.000001623393079;	0.000001651933553;	0.000001233592607;	0.000001872938992;	0.000000659555228;	0.000001316827764;	0.000001014663022;	0.000000482583826;	0.000000553555265;	0.000000577153824;	0.000000877293665;	0.000000381180250;	0.000000231625171;	0.000000429006197;	0.000000561200107;	0.000000261129783;	0.000000214900575;	0.000000262604231;	0.000000219766846;	0.000000245675415;	0.000000311417222;	0.000000400755159;	0.000000604259874;	0.000000024395671;	0.000000197836017;	0.000000223264096;	0.000000201969024;	0.000000224648462;	0.000000301640568;	0.000000303172879;	0.000000383000564;	0.000000488088749;	0.000000727192475;	0.000000807271433;	0.000000679922160;	0.000000762660321;	0.000000844527794;	0.000000944296221;	0.000001100573346;	0.000001162306724;	0.000001343072731;	0.000001499994264;	0.000000692354025;	0.000000984571762;	0.000001143616946;	0.000001146370855;	0.000001171454310;	0.000001359137595;	0.000001572422002;	0.000001828363801;	0.000002127044591;	0.000001976012912;	0.000002169511848;	0.000002460935458;	0.000003230127111;	0.000003476468780;	0.000003881604245;	0.000003775859982;	0.000001257693210;	0.000005383496483;	0.000005875616545;	0.000005625949406;	0.000006385596942;	0.000006610657552;	0.000007337374368;	0.000007985631095;	0.000008548487890;	0.000009278450199;	0.000010219557704;	0.000011157160989;	0.000012203654737;	0.000013283593151;	0.000015196569999;	0.000018852755250;	0.000024057358949;	0.000031198304055
0.016395604572691;	0.000012293303588;	0.000004201951305;	0.000001967487873;	0.000000476663906;	0.000000093386350;	0.000071333517303;	0.000003914111655;	0.000001456965147;	0.019857286516414;	0.002413327616346;	0.002683964011976;	0.004014415095011;	0.001172918041571;	0.001461866342479;	0.001890547308827;	0.002555494051169;	0.000005976949399;	0.000007741607066;	0.000006809680623;	0.000006102004304;	0.000006377331655;	0.000004966296191;	0.000004483664121;	0.000003890988350;	0.000004144372006;	0.000002948322903;	0.000004343053848;	0.000002225016438;	0.000003447484724;	0.000002747208279;	0.000001731128910;	0.000001847436570;	0.000002150844802;	0.000002259713275;	0.000001647369123;	0.000001096229990;	0.000001604445368;	0.000002073458937;	0.000001218456921;	0.000001077816052;	0.000001235759960;	0.000001107168134;	0.000001047156168;	0.000001370390323;	0.000001632748032;	0.000002096739313;	0.000000318839515;	0.000001265675873;	0.000001110515535;	0.000001018571812;	0.000001138076683;	0.000001297449368;	0.000001282880871;	0.000001544510816;	0.000001842677814;	0.000002404244346;	0.000002584707046;	0.000002338169668;	0.000002616798040;	0.000002857531783;	0.000003023695346;	0.000003205118187;	0.000003399421075;	0.000003874896770;	0.000004292656879;	0.000002935669351;	0.000003706896970;	0.000004006738595;	0.000003861934067;	0.000003923599981;	0.000004349115578;	0.000004724097532;	0.000005078076677;	0.000005553827277;	0.000005369554864;	0.000005806513510;	0.000006396000791;	0.000008020518552;	0.000008602537065;	0.000009464031579;	0.000008317685039;	0.000004546986209;	0.000011924304764;	0.000012969122618;	0.000012592930008;	0.000014086800213;	0.000014381902358;	0.000014926419796;	0.000016334310226;	0.000017091555118;	0.000018199586125;	0.000019843024830;	0.000021476123975;	0.000023301391873;	0.000025187203877;	0.000028571458225;	0.000035107489251;	0.000044087374188;	0.000053061499041
0.016915950375605;	0.000065224319486;	0.000015756763197;	0.000007227360583;	0.000002976446843;	0.000001031156555;	0.000078434407900;	0.000004728628826;	0.000014803871680;	0.019857992934858;	0.002414645905039;	0.002684892395678;	0.004015215551498;	0.001179978700711;	0.001468631996066;	0.001906975598599;	0.002570808120015;	0.003583031808856;	0.004917716638645;	0.000012477317420;	0.000011573352966;	0.000012039033594;	0.000009986228754;	0.000009247313682;	0.000008330236861;	0.000008608296490;	0.000006299854976;	0.000008992501966;	0.000005152343945;	0.000007549147939;	0.000005991595456;	0.000004303276324;	0.000004483022575;	0.000005302379431;	0.000005026958725;	0.000004176262254;	0.000003131028009;	0.000003872033580;	0.000004963301722;	0.000003388685369;	0.000002916183966;	0.000003139144090;	0.000003237643207;	0.000002914976329;	0.000003692916102;	0.000004221282036;	0.000005009248749;	0.000001478061033;	0.000003578223899;	0.000003082808575;	0.000003050742778;	0.000003460841765;	0.000003336751656;	0.000003624967304;	0.000004162214550;	0.000004822744722;	0.000005884650255;	0.000006246226580;	0.000005839603465;	0.000006451621891;	0.000006972520576;	0.000007316954666;	0.000007513168508;	0.000007982387233;	0.000008566228105;	0.000009844572227;	0.000007503373359;	0.000009065762080;	0.000009674321902;	0.000009426872609;	0.000009788378995;	0.000010835097330;	0.000011709435163;	0.000012477703020;	0.000013654698918;	0.000011814573052;	0.000012558970499;	0.000013554443918;	0.000016500788904;	0.000017479037278;	0.000019016381852;	0.000017285767361;	0.000010284540860;	0.000023344818346;	0.000025385052204;	0.000024956221954;	0.000027529889806;	0.000028319193948;	0.000029582901475;	0.000031939883778;	0.000033211884241;	0.000035089268317;	0.000037844592986;	0.000040561977708;	0.000043504405410;	0.000046504568088;	0.000052068374235;	0.000063036209457;	0.000077671920630;	0.000085307138862
0.017382300868391;	0.000680070910650;	0.000169513503139;	0.000032785303357;	0.000009120389277;	0.000006737122488;	0.000083377250364;	0.000009185966814;	0.000019936800977;	0.019875944452609;	0.002443628588302;	0.002686402048241;	0.004016372155367;	0.001185663483101;	0.001479396701196;	0.001919442598996;	0.002591849052662;	0.003615765968634;	0.004961706906374;	0.006771934645216;	0.000019473503932;	0.000020441613092;	0.000017577123847;	0.000016568232189;	0.000015451861044;	0.000015864468468;	0.000011853936162;	0.000016363832492;	0.000010259042682;	0.000014369297589;	0.000011554116624;	0.000008964488421;	0.000009123727235;	0.000010924459537;	0.000009711249631;	0.000008867321533;	0.000007185967457;	0.000008197392085;	0.000010146260711;	0.000007685027868;	0.000006461144677;	0.000006706144118;	0.000007401493050;	0.000006723034559;	0.000008058741624;	0.000009037527630;	0.000010394885916;	0.000004243639333;	0.000007870389324;	0.000007036034538;	0.000007182696002;	0.000008013080167;	0.000007136687183;	0.000008340079635;	0.000009085152626;	0.000010468216761;	0.000012412567076;	0.000013026818087;	0.000012278512790;	0.000013376762357;	0.000014341141789;	0.000015075955137;	0.000015223657411;	0.000016188223325;	0.000016558702094;	0.000019531262818;	0.000015427823355;	0.000017944087767;	0.000018683739321;	0.000017978864764;	0.000018473484383;	0.000020064802136;	0.000021279063924;	0.000022248609699;	0.000023957218755;	0.000023258242521;	0.000024497140159;	0.000026081537632;	0.000031052871924;	0.000032907086588;	0.000035596621454;	0.000030566819871;	0.000021575345614;	0.000041948483181;	0.000045569702750;	0.000045105093412;	0.000049494789596;	0.000050562459796;	0.000051516497518;	0.000055598971920;	0.000057428572432;	0.000060014224430;	0.000064107288647;	0.000068151967812;	0.000072417160559;	0.000076688170513;	0.000084894179594;	0.000101314241077;	0.000122718727294;	0.000141749649208
0.018159359579541;	0.001581662412958;	0.001094708232257;	0.000346871871079;	0.000060627314160;	0.000082951939751;	0.000158007731870;	0.000019130918069;	0.000034401423993;	0.019885116871936;	0.002455755150578;	0.002722912848112;	0.004018476372823;	0.001193397903864;	0.001490137968390;	0.001933595788462;	0.002612509504801;	0.003649742667406;	0.005006388504965;	0.006845598890403;	0.007690956886697;	0.009510234715479;	0.000028230062524;	0.000027227343289;	0.000026170968833;	0.000026856448518;	0.000020548471155;	0.000027421422542;	0.000018373110596;	0.000024805135177;	0.000020241021716;	0.000016691009360;	0.000016647331465;	0.000020052858935;	0.000017306873092;	0.000016685201967;	0.000014176250027;	0.000015589742104;	0.000018514583318;	0.000015172977256;	0.000012773470823;	0.000012748109898;	0.000014610049385;	0.000013552698048;	0.000015429202003;	0.000017171991860;	0.000019301589980;	0.000009591131256;	0.000015260899115;	0.000014077901182;	0.000014593547186;	0.000016131371939;	0.000013692266419;	0.000016641676364;	0.000017608089706;	0.000020108101217;	0.000023221933613;	0.000024167863250;	0.000023041254598;	0.000024848621865;	0.000026405636309;	0.000027642246875;	0.000027430951334;	0.000029155148710;	0.000029282021560;	0.000034698333591;	0.000029845652739;	0.000033963884245;	0.000035103820567;	0.000033961928932;	0.000035002505673;	0.000037776879948;	0.000039944356480;	0.000041672363755;	0.000044790423405;	0.000040749976285;	0.000042561721779;	0.000044906130831;	0.000052401574787;	0.000055086580180;	0.000059124694910;	0.000051270813481;	0.000038279485666;	0.000067832369417;	0.000073702363287;	0.000073316696178;	0.000079694706932;	0.000081515581158;	0.000082855915171;	0.000088671062113;	0.000091209640109;	0.000094784407358;	0.000100595682931;	0.000106350846888;	0.000112321123633;	0.000118231362947;	0.000129964511364;	0.000153628391524;	0.000183867204137;	0.000267911141836
