0.030516392686666;	0.000000896251971;	0.000000065759573;	0.000000005179034;	0.000000000300798;	0.000000000014923;	0.000015992359507;	0.000002200501580;	0.000009338707764;	0.005887074449059;	0.001112447548060;	0.001090939622013;	0.001450005236491;	0.000011427712310;	0.000013056246933;	0.000008235211904;	0.000012190017713;	0.000016537388638;	0.000026778852409;	0.000017231702685;	0.000008319600339;	0.000014348427007;	0.000007712597158;	0.000006990371092;	0.000004754506651;	0.000004453858897;	0.000002531513152;	0.000003934584989;	0.000000483984183;	0.000001387464965;	0.000000922323988;	0.000000161657627;	0.000000206915302;	0.000000200617688;	0.000000379605100;	0.000000033726160;	0.000000022143912;	0.000000043987865;	0.000000061821584;	0.000000029403104;	0.000000000801350;	0.000000001169051;	0.000000001223975;	0.000000001632565;	0.000000002444056;	0.000000003696529;	0.000000006527261;	0.000000000000362;	0.000000000002540;	0.000000000002701;	0.000000000002613;	0.000000000003038;	0.000000000004014;	0.000000000004267;	0.000000000005593;	0.000000000007322;	0.000000000011480;	0.000000000012890;	0.000000000011627;	0.000000000013415;	0.000000000016018;	0.000000000019197;	0.000000000023345;	0.000000000026486;	0.000000000032326;	0.000000000038548;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000000;	0.000000000000005;	0.000000000000064;	0.000000000000168;	0.000000000005839;	0.000000000022579;	0.000000000061948;	0.000000000176700;	0.000000000391317;	0.000000000873819;	0.000000001796281;	0.000000003521956;	0.000000006521168;	0.000000011538144;	0.000000019816752;	0.000000032685054;	0.000000052506682;	0.000000089403563;	0.000000159174233;	0.000000288537189;	0.000012060769529
0.031634660049254;	0.000010816159571;	0.000001567659325;	0.000000219705689;	0.000000021144303;	0.000000001892904;	0.000019720230527;	0.000002604320542;	0.000010643509484;	0.005888004953146;	0.001114320605737;	0.001094188751090;	0.001451801453826;	0.000014727933938;	0.000019242774505;	0.000017592915330;	0.000024571507633;	0.000026559080427;	0.000039281079890;	0.000028898050921;	0.000021539602362;	0.000018633424563;	0.000010797279298;	0.000010076140189;	0.000007230969203;	0.000006703335159;	0.000004480446403;	0.000006906937171;	0.000001163714599;	0.000003184084231;	0.000002162825095;	0.000000554878905;	0.000000702604256;	0.000000649476237;	0.000001318417383;	0.000000200841189;	0.000000122405551;	0.000000246320483;	0.000000329654264;	0.000000142134927;	0.000000042247363;	0.000000054041387;	0.000000050339225;	0.000000061688499;	0.000000082320883;	0.000000113371704;	0.000000186434439;	0.000000001335901;	0.000000009785148;	0.000000010549577;	0.000000011367679;	0.000000014847735;	0.000000021813704;	0.000000025817681;	0.000000037598861;	0.000000054778477;	0.000000091644408;	0.000000118147970;	0.000000118836546;	0.000000154988255;	0.000000199204470;	0.000000260386177;	0.000000346497185;	0.000000427843842;	0.000000566428741;	0.000000719272311;	0.000000000251566;	0.000000000763842;	0.000000001615694;	0.000000002656674;	0.000000004112116;	0.000000006785401;	0.000000010693974;	0.000000016519523;	0.000000024609000;	0.000000032921111;	0.000000046187926;	0.000000065010668;	0.000000104883909;	0.000000142668855;	0.000000196401559;	0.000000220699781;	0.000000064720561;	0.000000496435105;	0.000000651847859;	0.000000723415375;	0.000001006552212;	0.000001201392952;	0.000001580386402;	0.000002064836097;	0.000002692974857;	0.000003469415219;	0.000004419449292;	0.000005598090663;	0.000006968752468;	0.000008604394738;	0.000011389718663;	0.000015907383040;	0.000022755221521;	0.000024753435548
0.032818150616508;	0.000038851559903;	0.000009051495825;	0.000002005597063;	0.000000256634304;	0.000000030116709;	0.000022928743291;	0.000002888722353;	0.000012385853093;	0.005889001718046;	0.001115514843598;	0.001096412902879;	0.001453510793636;	0.000017112866786;	0.000023238245428;	0.000023553946553;	0.000033190196469;	0.000034414037511;	0.000048137340385;	0.000037223066225;	0.000030720010038;	0.000030500021085;	0.000019946117576;	0.000018188199942;	0.000014077802947;	0.000013747422353;	0.000009895095188;	0.000015014012051;	0.000004202619480;	0.000009128107570;	0.000006638739600;	0.000002602838751;	0.000003038033926;	0.000002926659048;	0.000005024810815;	0.000001517851291;	0.000000887568220;	0.000001699250005;	0.000002184114114;	0.000000919232197;	0.000000541662124;	0.000000638055159;	0.000000536763287;	0.000000635136989;	0.000000769971660;	0.000000996372852;	0.000001574064307;	0.000000021857020;	0.000000223976967;	0.000000305888333;	0.000000291136370;	0.000000335006555;	0.000000443316745;	0.000000485496930;	0.000000640599024;	0.000000833853216;	0.000001274615357;	0.000001461852081;	0.000001264215807;	0.000001447815408;	0.000001645837449;	0.000001977771216;	0.000002348452744;	0.000002609575448;	0.000003074767289;	0.000003551605818;	0.000000821166520;	0.000001206411718;	0.000001466615350;	0.000001544171486;	0.000001642964081;	0.000001976053438;	0.000002366109484;	0.000002868417352;	0.000003432077310;	0.000003925235619;	0.000004571521171;	0.000005422505759;	0.000007427011570;	0.000008455446789;	0.000009779311550;	0.000009203903919;	0.000002200920113;	0.000014675111475;	0.000016077552329;	0.000014817517703;	0.000017224958955;	0.000017095810180;	0.000018804977390;	0.000020688636316;	0.000022749261572;	0.000024918453771;	0.000027180166550;	0.000029710272376;	0.000032235870854;	0.000035026859062;	0.000041210327073;	0.000051470616079;	0.000065933069400;	0.000057075861559
0.033595267927622;	0.000090796610486;	0.000029795075102;	0.000011426720632;	0.000002211508653;	0.000000355945975;	0.000027308566276;	0.000003266073754;	0.000014355421929;	0.005890899885910;	0.001118082702765;	0.001098578654228;	0.001456507637864;	0.000132263467640;	0.000029754155694;	0.000031903866142;	0.000045935464205;	0.000047455347920;	0.000062710371788;	0.000051530397720;	0.000044938605556;	0.000046403615970;	0.000033524650367;	0.000029537158276;	0.000024132427281;	0.000025105398871;	0.000017735498318;	0.000026489698364;	0.000010766319110;	0.000018821826115;	0.000014441822749;	0.000007523421452;	0.000008297477142;	0.000008762180229;	0.000011637370415;	0.000005710185312;	0.000003375603493;	0.000005861344684;	0.000007428804044;	0.000003421606978;	0.000002894002004;	0.000003389895670;	0.000002724886381;	0.000002902753290;	0.000003556379847;	0.000004419546351;	0.000006429775821;	0.000000248055660;	0.000001952716311;	0.000002152077248;	0.000001887877082;	0.000002042344415;	0.000002697692621;	0.000002646727847;	0.000003280627707;	0.000004091221040;	0.000006030518713;	0.000006581648234;	0.000005420182414;	0.000005973053920;	0.000006509509386;	0.000007245617229;	0.000008444997384;	0.000008795088291;	0.000009943908305;	0.000011031024733;	0.000003828217292;	0.000005425804488;	0.000006210815935;	0.000006046173335;	0.000005859480229;	0.000006584711038;	0.000007433427001;	0.000008566640018;	0.000009726297452;	0.000012170339352;	0.000013296812754;	0.000014882070714;	0.000019588488094;	0.000020874096455;	0.000022903758390;	0.000020253041090;	0.000004376484532;	0.000030173393888;	0.000031704606348;	0.000028151842119;	0.000031859678493;	0.000030798953902;	0.000033243609387;	0.000036031579153;	0.000038874817431;	0.000042038401209;	0.000045414556517;	0.000049165462831;	0.000053020453820;	0.000057349986650;	0.000067357845435;	0.000083754789228;	0.000105544145986;	0.000114604558765
0.034417395666879;	0.000198180120249;	0.000066425845562;	0.000034872634607;	0.000010812471406;	0.000002521373975;	0.000033717425360;	0.000004494596356;	0.000016175977622;	0.005892808866363;	0.001121920550742;	0.001100713599341;	0.001460348716100;	0.000138370637725;	0.000038290050427;	0.000042514938028;	0.000062108712239;	0.000065590632435;	0.000083044350120;	0.000071153447334;	0.000063027001403;	0.000066676702943;	0.000052818861023;	0.000046484099906;	0.000039657471936;	0.000042065979786;	0.000029326994867;	0.000042928029416;	0.000022373073883;	0.000033654922404;	0.000026453089932;	0.000016619330773;	0.000017659238021;	0.000020160682696;	0.000021019717286;	0.000014859806734;	0.000009519547436;	0.000014144202404;	0.000017981914501;	0.000009921968044;	0.000008877338309;	0.000010110263645;	0.000008643450593;	0.000008234049208;	0.000010513342100;	0.000012484099080;	0.000016251547074;	0.000001846616491;	0.000008528270597;	0.000007696696930;	0.000006791032064;	0.000007383627439;	0.000008914985804;	0.000008441444330;	0.000010115706706;	0.000012061241795;	0.000016184532295;	0.000017186488848;	0.000014845190491;	0.000016333770723;	0.000017592913010;	0.000018555605222;	0.000019912279284;	0.000020659051566;	0.000023629197846;	0.000025427484978;	0.000016819069542;	0.000021912663554;	0.000023956532225;	0.000023070882834;	0.000023102504524;	0.000025681850269;	0.000028311153383;	0.000031406455601;	0.000034723651500;	0.000027383078879;	0.000029118457685;	0.000031993941023;	0.000040518601122;	0.000042293340497;	0.000045812259407;	0.000043831353968;	0.000016510760933;	0.000058150014339;	0.000062198519023;	0.000059279808397;	0.000065615972008;	0.000067512109767;	0.000073527684577;	0.000079091529292;	0.000083378883746;	0.000089922238154;	0.000098732640183;	0.000107370471325;	0.000116989546303;	0.000127544869410;	0.000149952094720;	0.000186518752399;	0.000232233575526;	0.000218475346792
0.035358609763356;	0.000724798459576;	0.000168823663683;	0.000073298618158;	0.000030731929008;	0.000010974653909;	0.000044172689830;	0.000011274906766;	0.000020741491820;	0.005895007595887;	0.001126544968354;	0.001103938855346;	0.001464086684416;	0.000146166035326;	0.000186746184939;	0.000055222754759;	0.000081421881978;	0.000089970491033;	0.000114573009131;	0.000103958263009;	0.000093496047579;	0.000095269623901;	0.000081005441514;	0.000073809881371;	0.000065301826342;	0.000068000216660;	0.000048323311430;	0.000069438135026;	0.000040116705184;	0.000056918564037;	0.000044716354304;	0.000031779329125;	0.000033113543660;	0.000039130399430;	0.000035765630056;	0.000030073011600;	0.000021527411607;	0.000027180372635;	0.000034686532953;	0.000022487564840;	0.000019871993498;	0.000021540003698;	0.000020942956909;	0.000018640608614;	0.000023816028087;	0.000027221123442;	0.000032316735801;	0.000007573979441;	0.000022188140986;	0.000018507717177;	0.000017491283983;	0.000019619544282;	0.000020162885313;	0.000020421766459;	0.000023894631529;	0.000027406166784;	0.000033717455859;	0.000035501889968;	0.000032731477443;	0.000036199208095;	0.000038950806569;	0.000040283889016;	0.000041270035976;	0.000043388849181;	0.000048111531009;	0.000053266442376;	0.000037528207565;	0.000045920699467;	0.000048660985778;	0.000046345617869;	0.000046846856371;	0.000051263847067;	0.000054843462919;	0.000058347561847;	0.000062736503375;	0.000059826325131;	0.000063961045976;	0.000069470555823;	0.000085896825719;	0.000091423135701;	0.000099568326864;	0.000086646163238;	0.000049062970960;	0.000121986495490;	0.000131752131731;	0.000127467172886;	0.000141062878540;	0.000142893286434;	0.000146276900423;	0.000158398530905;	0.000163581673030;	0.000172177351764;	0.000185445081514;	0.000198257652878;	0.000212279927685;	0.000227762122320;	0.000263473577738;	0.000323046984077;	0.000394797085792;	0.000379521633607
0.040487134805352;	0.004147147825800;	0.000854631568057;	0.000187503571148;	0.000067193849635;	0.000040745810442;	0.000133921762699;	0.000037949797288;	0.000045758450017;	0.005904741269066;	0.001142509045697;	0.001115941983967;	0.001471562312245;	0.000237980905778;	0.000213434942138;	0.000268889883575;	0.000128063061270;	0.000139009022972;	0.000171546731385;	0.000156536340897;	0.000148045026228;	0.000150802946504;	0.000130887944265;	0.000122339687958;	0.000111243696395;	0.000113371359949;	0.000083691152749;	0.000117389452187;	0.000070540939954;	0.000099802515219;	0.000078606992799;	0.000058664722740;	0.000060418896191;	0.000071471490051;	0.000064038826620;	0.000056314515705;	0.000044093861971;	0.000050946364484;	0.000063996483314;	0.000045863622996;	0.000038539179900;	0.000040321652532;	0.000043050605510;	0.000038162653653;	0.000046892428532;	0.000052459438365;	0.000060358626217;	0.000020951428786;	0.000044243287951;	0.000038378591327;	0.000038297170825;	0.000042977346199;	0.000039941169383;	0.000043938674364;	0.000049154789028;	0.000056015132296;	0.000066899646153;	0.000069942586634;	0.000065248368752;	0.000071287032691;	0.000076309479137;	0.000079431182527;	0.000080612625223;	0.000084946516006;	0.000089138049435;	0.000102735656186;	0.000077689390936;	0.000092293410054;	0.000097355596114;	0.000094072764303;	0.000096918035642;	0.000106209318501;	0.000113638392111;	0.000120857035964;	0.000130653091953;	0.000113874484779;	0.000119940936485;	0.000128040112320;	0.000154948878818;	0.000163053003445;	0.000176001975626;	0.000159093157896;	0.000094394154489;	0.000212757076548;	0.000229933317871;	0.000224919195429;	0.000246519723508;	0.000252580496285;	0.000263721267909;	0.000282925832053;	0.000292711881388;	0.000308436494668;	0.000331100256017;	0.000353099921772;	0.000376432808645;	0.000402035809294;	0.000461435365556;	0.000561887424345;	0.000678415287452;	0.000616381323320
0.043678689691244;	0.012146111717528;	0.005090441828135;	0.001073758635462;	0.000206766976642;	0.000236091641918;	0.000188901952492;	0.000097625680110;	0.000122120774977;	0.005940446783691;	0.001188537776687;	0.001132942276552;	0.001483319865857;	0.000257430471987;	0.000348713846856;	0.000308786166643;	0.000418828515925;	0.000196653342474;	0.000242505087805;	0.000226659505389;	0.000216628675098;	0.000223615964013;	0.000198818097783;	0.000187520226233;	0.000175954658452;	0.000180151113519;	0.000135159547271;	0.000184516960110;	0.000118752456911;	0.000161831238223;	0.000129434562886;	0.000103470748058;	0.000104640423468;	0.000125461887228;	0.000107981366334;	0.000100520766009;	0.000082501549938;	0.000091604806018;	0.000111287498032;	0.000085665857593;	0.000072761044095;	0.000074226445188;	0.000082444837658;	0.000074639648980;	0.000087258770521;	0.000096763583802;	0.000109455249475;	0.000046874765815;	0.000083019413360;	0.000074518821633;	0.000075803799673;	0.000083753557330;	0.000074192493049;	0.000086512675234;	0.000092894379996;	0.000105940873949;	0.000124317284310;	0.000129052913150;	0.000121288054202;	0.000131328841314;	0.000140048812070;	0.000146530340287;	0.000146835623634;	0.000155445148115;	0.000157723468953;	0.000185730196464;	0.000148101298213;	0.000171217713489;	0.000177318380361;	0.000169824801395;	0.000173685351957;	0.000187782225878;	0.000198271667695;	0.000207960160193;	0.000221859132298;	0.000211223801451;	0.000221377058378;	0.000234454801940;	0.000279134018870;	0.000294935879790;	0.000317795433259;	0.000270913607356;	0.000189949421380;	0.000372241547074;	0.000402238130639;	0.000396321762893;	0.000433743493836;	0.000440702070641;	0.000445290857790;	0.000480113222967;	0.000494295365915;	0.000515224374861;	0.000548869455826;	0.000582277525278;	0.000616714637341;	0.000654676531089;	0.000745146790952;	0.000899470969258;	0.001074707926479;	0.000949134864091
0.050896218630809;	0.016779562538815;	0.014105949265261;	0.006136759649734;	0.001296355522516;	0.001865031678980;	0.000553455593258;	0.000217019956205;	0.000277369265205;	0.006046109140654;	0.001318246972418;	0.001180506605123;	0.001505846813263;	0.000345410770410;	0.000432065835640;	0.000485340135108;	0.000592874230247;	0.000620179995869;	0.000809077101145;	0.000327002169021;	0.000316298697967;	0.000328046707907;	0.000297798539814;	0.000283064247298;	0.000271094398114;	0.000277806271576;	0.000212618518881;	0.000282682588181;	0.000192155048444;	0.000254665884410;	0.000206577415272;	0.000171689175133;	0.000171065783673;	0.000206290227167;	0.000174937531463;	0.000169635499040;	0.000144416421340;	0.000156825326448;	0.000184039523677;	0.000150863252283;	0.000128540712076;	0.000127160862600;	0.000145533379430;	0.000134503053329;	0.000151023566701;	0.000167015651049;	0.000185702504483;	0.000092901769322;	0.000146145456392;	0.000134746605361;	0.000139123734249;	0.000153110322083;	0.000130292923607;	0.000157340360247;	0.000165551047721;	0.000187457253233;	0.000215142375269;	0.000222208442126;	0.000211549132391;	0.000227577804242;	0.000241159171957;	0.000251453840469;	0.000248701657496;	0.000263374078283;	0.000263523064915;	0.000311882502957;	0.000265869865381;	0.000302155455047;	0.000311623131057;	0.000300646059634;	0.000309089115588;	0.000333222809031;	0.000352105207103;	0.000370092664695;	0.000396318750752;	0.000354173593050;	0.000368211872441;	0.000386553886115;	0.000452126093076;	0.000473532192918;	0.000506257615674;	0.000441750426468;	0.000319182174937;	0.000580278423989;	0.000627658977154;	0.000621161704192;	0.000673310339067;	0.000687022724500;	0.000700046207082;	0.000747550038799;	0.000767236449515;	0.000798124504116;	0.000846694312586;	0.000894284010061;	0.000942889188356;	0.000995524183063;	0.001123461822198;	0.001344302107777;	0.001587494557728;	0.001408452632250
0.057839234332139;	0.024729357140167;	0.020267209046525;	0.015597669562374;	0.006873134254698;	0.008696858932758;	0.002745534652695;	0.000735119656845;	0.000556474509824;	0.006259919514327;	0.001560628531634;	0.001287723156461;	0.001556891196123;	0.000448487515266;	0.000563891942321;	0.000632425108946;	0.000827896212440;	0.000971211379212;	0.001276875734182;	0.001105271937753;	0.000448039166158;	0.000468404822348;	0.000432286207211;	0.000414205293331;	0.000402452446807;	0.000415081983711;	0.000324298860682;	0.000420068804927;	0.000298450627896;	0.000384415474810;	0.000316600095405;	0.000274101373442;	0.000270464375234;	0.000327195177873;	0.000274847834095;	0.000270783129922;	0.000237043935834;	0.000254190121434;	0.000289317893540;	0.000248795835111;	0.000216547110207;	0.000209638911649;	0.000243201423924;	0.000229210517527;	0.000250316476256;	0.000275215939301;	0.000301266661441;	0.000167797914059;	0.000243651025413;	0.000228188482805;	0.000238071856055;	0.000261902256690;	0.000217114424946;	0.000266781670971;	0.000277674847062;	0.000311191855771;	0.000351533735535;	0.000362169204280;	0.000348913756831;	0.000373531210035;	0.000393875366062;	0.000409881457471;	0.000401874872392;	0.000425760221036;	0.000421303578848;	0.000499029348287;	0.000430943691376;	0.000481227286650;	0.000491801046535;	0.000473118234435;	0.000484221063847;	0.000516108030107;	0.000539773911292;	0.000561420275306;	0.000595624865046;	0.000567990502900;	0.000589901055385;	0.000617501160963;	0.000713123883214;	0.000748680521403;	0.000799431881037;	0.000677523565622;	0.000540868111311;	0.000900308780421;	0.000976657851808;	0.000974203391814;	0.001053959344107;	0.001074519453088;	0.001081161472027;	0.001153550515073;	0.001183010813529;	0.001224020511003;	0.001292977990887;	0.001361065890570;	0.001428692563093;	0.001500719152367;	0.001679731287245;	0.001990759584840;	0.002324006303367;	0.002113346880853
0.068077768533580;	0.037531986550384;	0.031584739964360;	0.023394220695727;	0.016458746563537;	0.018127132724444;	0.010430183022798;	0.003558053087904;	0.001447180559993;	0.006663774026675;	0.001925480054574;	0.001522043002822;	0.001666430842083;	0.000631010665976;	0.000727241409434;	0.000818059091001;	0.001075182654447;	0.001342002688610;	0.001768005098499;	0.001868633945420;	0.001404426772907;	0.001631231086450;	0.000607991813575;	0.000591642439940;	0.000582287149841;	0.000601737607025;	0.000480258495413;	0.000607552016485;	0.000450462425677;	0.000567569417192;	0.000474742312059;	0.000417399216855;	0.000409174587570;	0.000494093973633;	0.000415228687074;	0.000418179748624;	0.000376138408139;	0.000399334959452;	0.000444203919497;	0.000397249015255;	0.000345044496134;	0.000328610263150;	0.000384092904279;	0.000367605083522;	0.000393772756264;	0.000430199900697;	0.000464663827342;	0.000284268096640;	0.000388165039125;	0.000366904124012;	0.000388061002000;	0.000425814585829;	0.000346423157926;	0.000430597376161;	0.000445917368999;	0.000491607753474;	0.000551124556731;	0.000566673975246;	0.000549451651260;	0.000584381675224;	0.000613386733022;	0.000638201625010;	0.000621748638206;	0.000657312275358;	0.000644510990456;	0.000762327383827;	0.000687696134224;	0.000759324752816;	0.000775302989977;	0.000750604709675;	0.000770346281895;	0.000818115868836;	0.000854942375080;	0.000888966298098;	0.000942723735056;	0.000866933604252;	0.000896710916754;	0.000934651371719;	0.001064994173187;	0.001112305853114;	0.001181391265464;	0.001010741188228;	0.000828620353064;	0.001303609186654;	0.001414523669233;	0.001412723781249;	0.001517931655623;	0.001546000871776;	0.001556605547383;	0.001650503784897;	0.001688573725965;	0.001742302247154;	0.001831872194450;	0.001920939719099;	0.002008198118290;	0.002099660786920;	0.002333584161678;	0.002740348606949;	0.003170329749931;	0.003449059678811
