0.129534641960859;	0.087713313554246;	0.085721650421827;	0.051479925878454;
0.133810321956699;	0.111286137870812;	0.000000000000000;	0.000000000000000;
0.108977010294340;	0.096892345009503;	0.000000000000000;	0.000000000000000;
0.091585869827758;	0.080040639326940;	0.000000000000000;	0.000000000000000;
0.082908385784262;	0.066649368107396;	0.000000000000000;	0.000000000000000;
0.076859745787525;	0.056028678018404;	0.000000000000000;	0.000000000000000;
0.070524837615717;	0.048552560459423;	0.000000000000000;	0.001850470323913;
0.064889401615733;	0.044767794253888;	0.000000000000000;	0.003700940647826;
0.060871113404991;	0.041585674972675;	0.000000000000000;	0.001653319301456;
0.060684038168026;	0.039166803619290;	0.000000000000000;	0.001279170154077;
0.059107292649312;	0.036417534201855;	0.000000000000000;	0.001458747910189;
0.055268782612356;	0.032707179034152;	0.000000000000000;	0.002912746163240;
0.054557201734015;	0.030297211742435;	0.000000000000000;	0.004045730945003;
0.052603999381607;	0.028758573304550;	0.000000000000000;	0.002882437767268;
0.050991710890541;	0.028390375027235;	0.000000000000000;	0.002454733093661;
0.050728223617061;	0.030835611817131;	0.000000024081713;	0.003314869233906;
0.049007644733923;	0.034849542789705;	0.000000048163425;	0.005084966743145;
0.047130708409216;	0.034847736393378;	0.000000047626644;	0.004062158970054;
0.045949060168443;	0.030999154960523;	0.001989588048997;	0.003574762380535;
0.046440935944023;	0.028047932986640;	0.001776771168975;	0.005034401764920;
0.046248943253628;	0.025588758792906;	0.001777162335625;	0.005888007019020;
0.043444847297579;	0.025612191781441;	0.001716476462478;	0.004667881675812;
0.043625632192975;	0.025049106015178;	0.001591320820280;	0.005515369644590;
0.044192271594400;	0.025420808630216;	0.001605339960612;	0.006892394186840;
0.042996463778772;	0.024323257796019;	0.001477451820056;	0.006087656368496;
0.041583102501129;	0.024261832403429;	0.001374161356281;	0.006887013037550;
0.041996478676905;	0.024138065170190;	0.002375381834006;	0.007757388823455;
0.042652670401148;	0.023856999304999;	0.004536085436716;	0.007282755668433;
0.039383245121834;	0.023786128366009;	0.003818590171168;	0.008227983173944;
