0.071027490191277;	0.001900886743011;	0.000610929112824;	0.000313676619596;	0.000128561191749;	0.000048748502993;	0.000178861739157;	0.000055852059868;	0.000091338486867;	0.002622778274198;	0.000590241205909;	0.000548054991797;	0.000702029749988;	0.000170311455682;	0.000254251180657;	0.000306833664374;	0.000452345607765;	0.000499761543645;	0.000623339319092;	0.000567391320620;	0.000553508837057;	0.000730960795444;	0.000682965331560;	0.000641467129033;	0.000611658235386;	0.000644436506456;	0.000488882234940;	0.000661151684889;	0.000446637824754;	0.000603136022892;	0.000487911440700;	0.000415054746385;	0.000421235322322;	0.000509155288277;	0.000423794149489;	0.000420498959512;	0.000356393684647;	0.000386129682254;	0.000480307003696;	0.000394103079466;	0.000332036228452;	0.000334751506241;	0.000389565109064;	0.000355845888393;	0.000411725713807;	0.000457049938030;	0.000507551579709;	0.000257210069119;	0.000412179342133;	0.000383544823311;	0.000408525190473;	0.000460584359334;	0.000387816572470;	0.000478229718270;	0.000503456152093;	0.000575286182675;	0.000664590253705;	0.000689545953761;	0.000663520661294;	0.000718602515367;	0.000772435640963;	0.000815262238428;	0.000808790691814;	0.000866127327857;	0.000855432026431;	0.001040730964974;	0.000920893662234;	0.001044859302305;	0.001078875345178;	0.001047863650229;	0.001086635067609;	0.001179111725434;	0.001269844117435;	0.001332141477203;	0.001425171547062;	0.001303519805684;	0.001361711204623;	0.001424290465634;	0.001655795679623;	0.001745616940936;	0.001871758510839;	0.001609847875063;	0.001291145921274;	0.002136910283458;	0.002336237413809;	0.002350179412802;	0.002550583441123;	0.002622591916613;	0.002662107899452;	0.002850375751323;	0.002936659168311;	0.003059488732144;	0.003242212084982;	0.003416892732196;	0.003614985895875;	0.004119357399894;	0.004983499407486;	0.006069390764906;	0.007011977112918;	0.006197145878800
0.083663766290909;	0.012168002280940;	0.003344716220425;	0.001036541558038;	0.000387431539018;	0.000316755901269;	0.000336148091930;	0.000253617384040;	0.000315605801903;	0.002721700543063;	0.000742142487796;	0.000614109486779;	0.000738719855965;	0.000249639414225;	0.000360780567008;	0.000427436194011;	0.000626843690078;	0.000725916437119;	0.000909216030924;	0.000845488738598;	0.000852991974834;	0.000840707211178;	0.000795083781147;	0.000753308241127;	0.000731295692600;	0.000772509878513;	0.000595744907177;	0.000792236327457;	0.000553484376852;	0.000735927202423;	0.000602613506560;	0.000530116436334;	0.000533232782135;	0.000648958979929;	0.000537216038177;	0.000544491384801;	0.000474709421666;	0.000509704292629;	0.000616016254681;	0.000530341138759;	0.000454467105665;	0.000449467722148;	0.000534299885696;	0.000501490226600;	0.000560780813852;	0.000624620689397;	0.000689889658665;	0.000389219927937;	0.000573369948302;	0.000551154662747;	0.000593609781149;	0.000669988538383;	0.000554077214454;	0.000701965428951;	0.000732088325939;	0.000836346793124;	0.000953583510499;	0.000991311582620;	0.000973163634866;	0.001055990551870;	0.001135291322760;	0.001200277179095;	0.001184466091043;	0.001276899129874;	0.001266064010290;	0.001534597678658;	0.001402286352053;	0.001568264822827;	0.001613217875647;	0.001573477155854;	0.001632278827949;	0.001756474871237;	0.001881102446048;	0.001964762196381;	0.002090622650996;	0.001988147843194;	0.002082895975802;	0.002182521627813;	0.002503731553002;	0.002648163186599;	0.002839871679923;	0.002411361744857;	0.002122666850689;	0.003209877012703;	0.003533944043059;	0.003594827153757;	0.003892646344627;	0.004012475018488;	0.004051310957197;	0.004324470769943;	0.004466661461293;	0.004642403700034;	0.004905226854493;	0.005160647485492;	0.005442791561310;	0.006177895788841;	0.007432684484209;	0.008959960524711;	0.010197248140885;	0.007144152613910
0.099575741083493;	0.040641552224067;	0.016530105868357;	0.004438342289178;	0.001121193916109;	0.001598034500572;	0.000711567725542;	0.000546903556381;	0.000703639853207;	0.002956282868937;	0.001049901403769;	0.000720775419687;	0.000784894971004;	0.000328094340742;	0.000439740733379;	0.000511817403974;	0.000742700261282;	0.000869196007074;	0.001087436337237;	0.001025043230846;	0.001039752813509;	0.001103616481165;	0.001065787608702;	0.001018216120978;	0.001010553195626;	0.001076560463678;	0.000851675289419;	0.001093430436822;	0.000808534415449;	0.001037548721408;	0.000866936066096;	0.000793326819127;	0.000785351165867;	0.000958392699126;	0.000788733298455;	0.000816731833969;	0.000733625087745;	0.000780955515221;	0.000901410990265;	0.000820201569336;	0.000714817455794;	0.000685064594875;	0.000821420273489;	0.000789820081642;	0.000849146155822;	0.000939695185468;	0.001017480097671;	0.000636750075650;	0.000865139544495;	0.000843447092107;	0.000913372576682;	0.001026511491374;	0.000828007866597;	0.001053011633412;	0.001088674286091;	0.001215251875830;	0.001360329954158;	0.001404265093819;	0.001386713263035;	0.001488278750436;	0.001582870574520;	0.001660809882308;	0.001619888523641;	0.001732904909468;	0.001700720001476;	0.002045373950797;	0.001912580140765;	0.002111839931564;	0.002166501415024;	0.002119973603494;	0.002197447586956;	0.002348341674192;	0.002504445169712;	0.002609203103260;	0.002765662314011;	0.002585876745651;	0.002695687565175;	0.002810459418999;	0.003187576110035;	0.003355452691379;	0.003579051118457;	0.003053495169548;	0.002724040724953;	0.003964193355496;	0.004359604569934;	0.004426893866677;	0.004766387811402;	0.004897569816828;	0.004949501458566;	0.005257397635355;	0.005423235749634;	0.005629067212813;	0.005926990655264;	0.006219555037339;	0.006541158658582;	0.007401307344751;	0.008872681370841;	0.010626665853371;	0.011990749008717;	0.008721621355637
0.115853540598409;	0.069036627220555;	0.052484085957532;	0.022819385871202;	0.005969051990652;	0.010006886572226;	0.002956949967005;	0.001367811755892;	0.001460628671062;	0.003549802791665;	0.001763178766117;	0.001011639546813;	0.000915016420887;	0.000520249722028;	0.000579879401890;	0.000652684278331;	0.000922399264997;	0.001077324972477;	0.001354942900948;	0.001301616681120;	0.001321799222903;	0.001408953468306;	0.001386186064661;	0.001333069716062;	0.001338526746945;	0.001439110946891;	0.001166933435964;	0.001453864502114;	0.001124343485112;	0.001398646771008;	0.001189966036564;	0.001117563643560;	0.001098043647391;	0.001336796969283;	0.001106354307185;	0.001148073402604;	0.001056363724808;	0.001119055475580;	0.001252528672668;	0.001182345446084;	0.001050541688262;	0.000989424098729;	0.001183645692602;	0.001159396108364;	0.001222381585624;	0.001339774902809;	0.001427957211285;	0.000967018276184;	0.001247993202525;	0.001217604643198;	0.001337029100011;	0.001497931606567;	0.001192516427109;	0.001520722590597;	0.001572219094092;	0.001712176686177;	0.001913351064726;	0.001973385679263;	0.001955957365919;	0.002084124565083;	0.002207714166809;	0.002321221967765;	0.002261260778545;	0.002411253217725;	0.002348638067195;	0.002810346376841;	0.002660572395594;	0.002902519694534;	0.002968413615234;	0.002908645767567;	0.003007557359148;	0.003192758891839;	0.003390863100622;	0.003524399026097;	0.003715241974176;	0.003538402584029;	0.003689099557502;	0.003842890007942;	0.004317796337644;	0.004542987560867;	0.004833962662926;	0.004105913868012;	0.003780215305891;	0.005303190809833;	0.005830830678308;	0.005937730133609;	0.006368470762097;	0.006534064361171;	0.006587046147487;	0.006956522045176;	0.007181855684779;	0.007428120579035;	0.007788568786255;	0.008146938955381;	0.008534235791333;	0.009611605460168;	0.011448506333221;	0.013584110768966;	0.015145725131836;	0.010407670623482
0.136238517462431;	0.081860770198876;	0.084140254544491;	0.063289467056112;	0.027878578022863;	0.039102679206050;	0.014884140125354;	0.004983270107603;	0.003082908626629;	0.004610352833710;	0.002798737058062;	0.001595286655187;	0.001211952320829;	0.000927252333245;	0.000834946576599;	0.000896899912222;	0.001179670944999;	0.001335024097898;	0.001717327462325;	0.001644472757222;	0.001674596088850;	0.001773436421894;	0.001773185776906;	0.001725539262707;	0.001744694358231;	0.001881257826160;	0.001565164824402;	0.001910237623510;	0.001524948854022;	0.001855486510679;	0.001604639220149;	0.001527984568070;	0.001499952350815;	0.001814728555974;	0.001520684820335;	0.001568944409316;	0.001478248634264;	0.001557138275375;	0.001708654569821;	0.001654394734486;	0.001487800464509;	0.001392543619887;	0.001647206019623;	0.001638689501286;	0.001707441716806;	0.001849783795215;	0.001951836829562;	0.001410925098427;	0.001746588700611;	0.001700824201937;	0.001888705211319;	0.002099982842883;	0.001668793845202;	0.002125068108344;	0.002191540721260;	0.002339738966727;	0.002617983533220;	0.002694346861565;	0.002672057321790;	0.002828152478732;	0.002981155077009;	0.003130239837996;	0.003041103780566;	0.003227739961642;	0.003133544555751;	0.003707014290117;	0.003592655576894;	0.003881997891531;	0.003960259811824;	0.003887402803409;	0.004010800279892;	0.004238293847507;	0.004491936526586;	0.004666820182136;	0.004899653562196;	0.004623071192914;	0.004806911165365;	0.004988699924312;	0.005545687504574;	0.005814042633066;	0.006158815012128;	0.005253554417535;	0.004925966681809;	0.006626753883287;	0.007282824956594;	0.007417447112208;	0.007911904089528;	0.008100439079598;	0.008161861470287;	0.008580990992537;	0.008834105440196;	0.009121111201753;	0.009541373557563;	0.009955408093827;	0.010413802071873;	0.011700587381108;	0.013885175745678;	0.016338059159069;	0.018096693358106;	0.012528306161251
0.160076763192617;	0.095730487238740;	0.099415274563471;	0.094833175462745;	0.068480489515721;	0.078708405288802;	0.048148138471576;	0.020642170457844;	0.008728341784837;	0.006927782852602;	0.004265693670502;	0.002779303469017;	0.001788003839293;	0.001606323331618;	0.001300613909387;	0.001372926130457;	0.001574673820983;	0.001676593417488;	0.002273324522651;	0.002074646581119;	0.002157838068274;	0.002218905197622;	0.002247722638494;	0.002218462023402;	0.002248008103911;	0.002417390404958;	0.002060121790083;	0.002479771982905;	0.002020833031378;	0.002419629857728;	0.002125506822822;	0.002042489987271;	0.002009510956677;	0.002417567044327;	0.002054808376260;	0.002093120933203;	0.002008465083867;	0.002109743331996;	0.002278989419518;	0.002246625815865;	0.002053036288340;	0.001921132382312;	0.002236247044349;	0.002251526238553;	0.002329194630347;	0.002501085339728;	0.002617073186519;	0.001992411321446;	0.002384246513644;	0.002321261664483;	0.002588397607658;	0.002860038124530;	0.002289792791866;	0.002890893774809;	0.002970868840436;	0.003132863903673;	0.003493028785825;	0.003590872088900;	0.003574851124238;	0.003767071077616;	0.003955390779371;	0.004138185537975;	0.004012377399031;	0.004245968823909;	0.004135683780421;	0.004827111096860;	0.004717718211501;	0.005057313256516;	0.005147212373437;	0.005057300059643;	0.005205413439279;	0.005474142283229;	0.005783053815624;	0.005992231349610;	0.006258141077845;	0.005967353656077;	0.006209821380388;	0.006441393355455;	0.007102293029396;	0.007441237721609;	0.007868839576833;	0.006733800471723;	0.006447706207106;	0.008410437025455;	0.009251369369859;	0.009458256048546;	0.010056720300656;	0.010305846610272;	0.010394781519502;	0.010874099430549;	0.011210531517897;	0.011564456821213;	0.012075875590045;	0.012584148670368;	0.013140334856909;	0.014724389668010;	0.017377796439605;	0.020279948638225;	0.022268058999781;	0.014939749332230
0.189101132912769;	0.120657391982547;	0.116234230759909;	0.111744475829589;	0.097682117586684;	0.102736133006434;	0.085838099656260;	0.056584882111924;	0.028191785423054;	0.014519576173124;	0.007347113880668;	0.006248212871100;	0.003025657116296;	0.002588999927525;	0.002128690759764;	0.002217747719434;	0.002185798831373;	0.002151064217292;	0.003144519241578;	0.002635390228786;	0.002860651750320;	0.002793154205417;	0.002866293415774;	0.002865213107828;	0.002876663149306;	0.003082957405313;	0.002687753911448;	0.003168285002857;	0.002636576897344;	0.003112141892779;	0.002770037750626;	0.002670526778688;	0.002634932982679;	0.003151446863647;	0.002711552879244;	0.002740089379353;	0.002661748056299;	0.002805384995758;	0.002981048977056;	0.002985192493070;	0.002757825995998;	0.002581625917965;	0.002959395628883;	0.002999331222173;	0.003093552583949;	0.003303849166577;	0.003422081183660;	0.002720304473455;	0.003175001850113;	0.003096028860467;	0.003442082443252;	0.003798515396425;	0.003071332963424;	0.003822152278602;	0.003923872999615;	0.004102081313745;	0.004536599702184;	0.004670215647961;	0.004664656991833;	0.004902924004378;	0.005119488819912;	0.005340102782911;	0.005170011055309;	0.005447760469848;	0.005310325527325;	0.006147697293330;	0.006082035429635;	0.006485842090617;	0.006597659952323;	0.006498699109729;	0.006680593323556;	0.007001814160892;	0.007382481873218;	0.007640205511496;	0.007948009470338;	0.007534994101470;	0.007835567403256;	0.008111079168280;	0.008867095300162;	0.009264347506196;	0.009763239774252;	0.008385900042013;	0.008114933235801;	0.010299547081219;	0.011303021990321;	0.011548963432157;	0.012228945592468;	0.012496089536836;	0.012588057123232;	0.013123974544857;	0.013498674748877;	0.013897758727722;	0.014469674783527;	0.015042832396672;	0.015682273715178;	0.017491845022032;	0.020532313345680;	0.023741907137463;	0.025957152989907;	0.017811866241799
0.222150840671354;	0.145562322496954;	0.142447038561542;	0.131495176291275;	0.114585075161640;	0.118254482341704;	0.107846289800719;	0.092076905591157;	0.065337419616272;	0.037598401968363;	0.016827117725262;	0.018529826494160;	0.006940609025960;	0.004346173491598;	0.004086346307019;	0.003580183328979;	0.003274521384939;	0.002825120331966;	0.004449431497945;	0.003381865821457;	0.003862179544730;	0.003575208384686;	0.003714976683790;	0.003771159641890;	0.003686298143461;	0.003943858402385;	0.003539009991288;	0.004011028836281;	0.003430797411128;	0.003983608949344;	0.003550640007762;	0.003449657133477;	0.003421110448827;	0.004050827949533;	0.003523583383277;	0.003517213406370;	0.003447197433138;	0.003648290759319;	0.003828191407632;	0.003883409848816;	0.003621673525604;	0.003394099472757;	0.003843772906986;	0.003901464296042;	0.004027592629399;	0.004283599132754;	0.004391765714100;	0.003613697469159;	0.004139677748560;	0.004037534507494;	0.004462947935623;	0.004930487961973;	0.004021612599752;	0.004934448604089;	0.005069355378064;	0.005258347641336;	0.005772582104269;	0.005964480151964;	0.005964448767521;	0.006258052672825;	0.006503336862941;	0.006779585724719;	0.006569146398113;	0.006898527259742;	0.006728846764553;	0.007723905072175;	0.007658297463187;	0.008124666768569;	0.008252062468634;	0.008134554167929;	0.008342992568366;	0.008715177087721;	0.009168736609393;	0.009472677423364;	0.009817187870058;	0.009383652354189;	0.009763991991667;	0.010098570685322;	0.010970498996622;	0.011453269973071;	0.012056624895996;	0.010422404573889;	0.010199249400915;	0.012693983815962;	0.013924242478276;	0.014284545548448;	0.015099389970706;	0.015465860905369;	0.015637524367180;	0.016261783052030;	0.016775780839487;	0.017305456697292;	0.018027328920658;	0.018770068398458;	0.019593105297501;	0.021382956805931;	0.025004804862657;	0.028727813551332;	0.031289561329174;	0.021200336208870
0.253755393193034;	0.173748743925598;	0.167794903604275;	0.157711740702301;	0.134325040855053;	0.137989584758994;	0.124132540760625;	0.112991828958424;	0.098612251122971;	0.076561891409166;	0.042700100878251;	0.048723963558159;	0.020650983802393;	0.009327260105380;	0.010690819288451;	0.006315373941171;	0.006208975075510;	0.003977686745558;	0.006652237660377;	0.004416413157849;	0.005276511423834;	0.004645001254461;	0.004871276141168;	0.005058086685989;	0.004752669162531;	0.005076369677817;	0.004742286771941;	0.005088258098646;	0.004519405590000;	0.005133913201533;	0.004543513605121;	0.004454339244765;	0.004457341624557;	0.005130571478015;	0.004519414976507;	0.004489492311796;	0.004439162722618;	0.004695022254771;	0.004925368122514;	0.005037864928454;	0.004659196864883;	0.004382013369314;	0.004908644959224;	0.004991493725925;	0.005165959467564;	0.005475966000514;	0.005568908565611;	0.004725195780839;	0.005303990280258;	0.005172375849424;	0.005683348021888;	0.006277807000650;	0.005171749202963;	0.006272481011049;	0.006446510446623;	0.006652448938258;	0.007269406396238;	0.007530900286019;	0.007539542239644;	0.007870697097608;	0.008175946325209;	0.008520241579757;	0.008276180147335;	0.008678025714752;	0.008495960365797;	0.009541470780174;	0.009541940929786;	0.010091188842686;	0.010246535741446;	0.010122312855821;	0.010373572885164;	0.010819472162074;	0.011375183757358;	0.011747825291459;	0.012147656033240;	0.011589733711234;	0.012074604967626;	0.012493662355059;	0.013494489362805;	0.014073359904726;	0.014789468944253;	0.012894892096935;	0.012761747878610;	0.015513620295174;	0.016977260665240;	0.017446559541381;	0.018401218078529;	0.018847111404546;	0.019061507557935;	0.019786277614314;	0.020391814050118;	0.021012572321865;	0.021842441965536;	0.022695554285718;	0.023661251124100;	0.025356418579283;	0.029521619167390;	0.033678849605447;	0.036764159909952;	0.024974102447529
0.285437300913532;	0.204865828267232;	0.196950809709547;	0.183306496254526;	0.159611520393568;	0.162716856790037;	0.144918930809011;	0.129993904011477;	0.119280698540018;	0.109700696911567;	0.082921381652986;	0.086527002252842;	0.052268834663892;	0.025031679006149;	0.031019566146561;	0.014146885187406;	0.016274864143341;	0.006976345889995;	0.012004218684783;	0.006192584683287;	0.007808822353274;	0.006141722933773;	0.006512017799106;	0.006767875936615;	0.006133783690033;	0.006557717707315;	0.006371635843828;	0.006496286577995;	0.005988585085102;	0.006600131427512;	0.005829815250020;	0.005843478774497;	0.005915909177087;	0.006466120133713;	0.005841418501598;	0.005759496410816;	0.005725962429227;	0.005964383036167;	0.006379455285801;	0.006560668496029;	0.005968930016496;	0.005649769444307;	0.006251663239615;	0.006406285721751;	0.006635512877640;	0.007016988135116;	0.007094815645651;	0.006182874514824;	0.006738585814631;	0.006566151289038;	0.007177234622999;	0.007919358258837;	0.006617839937176;	0.007939758386894;	0.008169040492104;	0.008428635851258;	0.009170769710629;	0.009503214075677;	0.009548690532547;	0.009815981182717;	0.010310244344126;	0.010742121890311;	0.010489940083641;	0.011013178993710;	0.010867457346821;	0.011781428382658;	0.011794384548069;	0.012456855596108;	0.012647993619814;	0.012524337518252;	0.012837369599306;	0.013379825271157;	0.014066386718300;	0.014527690399392;	0.015004605844439;	0.014484091241544;	0.015126924424879;	0.015535028228941;	0.016683588437266;	0.017420876142640;	0.018294237685610;	0.016154170513228;	0.016137490028386;	0.019256425551314;	0.021035532975835;	0.021692560858348;	0.022850449737450;	0.023466164031128;	0.023834347474812;	0.024689422724145;	0.025507211361582;	0.026331229426799;	0.027368495407263;	0.028453897104596;	0.029679463086724;	0.031028666264246;	0.036042755944458;	0.040902761621682;	0.044739623254478;	0.029177673786017
0.318267961624582;	0.241199797728038;	0.229272232706483;	0.213214750373800;	0.186468834091848;	0.189066903364299;	0.170300876296541;	0.151790643296829;	0.137983067038028;	0.131624888430882;	0.116266447993402;	0.113674646839381;	0.089769990458514;	0.058625769435981;	0.067977862373676;	0.036060939259154;	0.043042244223246;	0.016959367545603;	0.027459897113226;	0.010819696407640;	0.014510020418358;	0.008758393022718;	0.009637474546038;	0.009032768384280;	0.008072608468761;	0.008788218044681;	0.008405243008789;	0.008319133942784;	0.007961154051105;	0.008524717114658;	0.007545615565385;	0.007677264476095;	0.007835814930127;	0.008055806659863;	0.007549749730638;	0.007510200595552;	0.007459487054002;	0.007549357580281;	0.008336588466573;	0.008688786173689;	0.007650038554608;	0.007284366991880;	0.007943298539494;	0.008256667088100;	0.008528815555248;	0.008992819915132;	0.009117017888234;	0.008159218715379;	0.008565976576038;	0.008364328508109;	0.009097392921875;	0.010014011674813;	0.008523375428070;	0.010088847964106;	0.010394372589683;	0.010752358108885;	0.011616305250741;	0.012120692297903;	0.012230329093460;	0.012228195038304;	0.013125091340005;	0.013664859433803;	0.013424685950045;	0.014099454691735;	0.013998792378736;	0.014662725092105;	0.014749764436426;	0.015573800614696;	0.015808242355402;	0.015685059761438;	0.016074048756303;	0.016731742768781;	0.017572142346872;	0.018123646858516;	0.018671099572479;	0.018018343757794;	0.018780455687844;	0.019530013438796;	0.020890079091347;	0.021754136398985;	0.022814038808141;	0.020385166712119;	0.020513026228129;	0.023962107643164;	0.026005841715310;	0.026835821058549;	0.028157696267795;	0.028862815273240;	0.029261176341692;	0.030255455906275;	0.031132176322550;	0.032048821876036;	0.033170557170428;	0.034343667106163;	0.035703005525305;	0.037199456530962;	0.042990513362324;	0.048459485305291;	0.053192663831842;	0.035132385513628
