0.002380952380952;	0.002380952380952;	0.002380952380952;	0.001190476190476
0.001323013033267;	0.000982348549477;	0.000582482140324;	0.000489550070084
0.167163809959713;	0.143431227511482;	0.086437428842007;	0.067317826067037
0.117252872619133;	0.098475489668334;	0.059213473141718;	0.046609441109397
0.093920416993800;	0.077283492742807;	0.046365764030635;	0.036883809714867
0.077277170295785;	0.061883596955059;	0.037014401867686;	0.029863014974281
0.089812910569232;	0.073841549524217;	0.048406174374903;	0.049877499699448
0.077850656463679;	0.061979911529533;	0.040088840365472;	0.042208573082804
0.053164939958581;	0.039833502113792;	0.023694448967902;	0.020683188859819
0.048934271969344;	0.035894680018213;	0.021336470850846;	0.019452179114293
0.066821627054500;	0.056133128909510;	0.037456052438840;	0.031597624065754
0.067380351717546;	0.059503490464244;	0.041545553888702;	0.033994988497034
0.043743465018223;	0.032946051862305;	0.020384279174627;	0.019184222024790
0.040455237974792;	0.029716197470104;	0.018528521625084;	0.017975714448827
0.040865746778240;	0.030539884652764;	0.019140788111541;	0.018785691401325
0.039909634102740;	0.030103284019666;	0.019271792000670;	0.019299928476742
0.037632404473400;	0.027947293267770;	0.018438504718185;	0.018880039212891
0.038610103570901;	0.029423534846290;	0.019546090220188;	0.019962643566947
0.038285547051111;	0.029644521623254;	0.020032075046498;	0.020719051235436
0.037815588491437;	0.029517438431654;	0.020238899712496;	0.021193109718111
0.037547558528812;	0.029830438468741;	0.020751541216135;	0.021982695208841
0.037298872008832;	0.030017958996555;	0.021490421219162;	0.022621706422696
0.037491268961745;	0.030630969142831;	0.022329431781078;	0.023485227064071
0.037135875639549;	0.030600364606811;	0.022538597833099;	0.024018361220014
0.037358737089807;	0.031057251925631;	0.023221642437974;	0.024729664111633
0.036775099737800;	0.031354234558039;	0.023724686109462;	0.025387353026082
0.036832475569297;	0.031973226883299;	0.024363623039139;	0.026225217247323
0.036598705890682;	0.031667704772940;	0.024487762151141;	0.026893903515110
0.035926127891630;	0.031939840035768;	0.025028417495849;	0.027610202387167
0.035910446073386;	0.032216172523645;	0.025651814826541;	0.028503480588513
0.035946995527009;	0.032260964772203;	0.026077557415599;	0.029255661962711
0.035365207565214;	0.032580555344857;	0.026653000524335;	0.030002656305541
0.035374531374504;	0.032828162492575;	0.027260495538258;	0.030848479201292
0.035491669175983;	0.032984204356553;	0.027775813033650;	0.031824144128346
0.034959686307661;	0.033466436060406;	0.028617271244493;	0.032635867782227
0.034777240384576;	0.033767627413851;	0.029344040482625;	0.033252206338179
0.034545941903237;	0.033457231509029;	0.029575456563171;	0.033824028959770
0.033893005875616;	0.033387173915222;	0.030039123007735;	0.034200389375187
0.033466602152662;	0.033739400232479;	0.030768264772450;	0.034637701458813
0.033457556002283;	0.033944471601413;	0.031328499862249;	0.035256342000440
0.033153337998302;	0.033695674911956;	0.031667654924122;	0.035697237167312
0.032432856891166;	0.033399526287924;	0.032051625075024;	0.036016461873927
0.031759307623116;	0.033351018071402;	0.032334349054815;	0.035877601149471
0.031082152576551;	0.033278189489219;	0.032728355140807;	0.035712369506071
0.030740224195394;	0.033192754084485;	0.033349264880566;	0.036012199368269
0.030277923896470;	0.032836687105977;	0.033605126522631;	0.036066904140888
0.029486909922070;	0.032237049430498;	0.033710500641128;	0.035881277521394
0.028677488504459;	0.031593489661710;	0.033373444704538;	0.035560424538268
0.027906771994568;	0.031220276452821;	0.033199800325078;	0.034848372672610
0.027062539456985;	0.030781191887197;	0.033265735292857;	0.034193960248233
0.026041356586219;	0.030015365503654;	0.032995521572782;	0.033801043660919
0.025369150045162;	0.029364087308153;	0.032699618048438;	0.033321979860162
0.024705664409686;	0.028640495431174;	0.032262366566149;	0.032675821947932
0.023685400741111;	0.027688380240072;	0.031631589698183;	0.031878623037378
0.022634895355020;	0.026652868188345;	0.030903785096337;	0.031034760059553
0.021855747649939;	0.025917930752295;	0.030343913094554;	0.030273847367485
0.021138005186607;	0.025271379925746;	0.029728283559551;	0.029351555507428
0.020127732671695;	0.024282958205363;	0.028858868027127;	0.027840928510591
0.019031378627167;	0.023186416480598;	0.027916372869248;	0.026503906081221
0.018061157730621;	0.022090485767235;	0.026869619575526;	0.025512559548946
0.017188926546721;	0.021065986967049;	0.025817936766982;	0.024515669164985
0.016284720657210;	0.020071621016297;	0.024779244040445;	0.023519366368394
0.015342742808991;	0.019060054431642;	0.023736735804717;	0.022440673017457
0.014478743462587;	0.018098458728174;	0.022688360186956;	0.021337384422190
0.013690727561862;	0.017137538537133;	0.021601725008856;	0.020195203189379
0.012865426669423;	0.016133868561943;	0.020471779829636;	0.019034340340943
0.011965150824225;	0.015035308054714;	0.019152281377242;	0.017847867516718
0.011078526807622;	0.013947087794062;	0.017871551745683;	0.016620323484563
0.010359765344477;	0.013100211881721;	0.016887642930091;	0.015575197373702
0.009684661182668;	0.012312724510695;	0.015914048474297;	0.014611057467381
