0.020034710035356;	0.011354049748908;	0.005955859078608;	0.005598093865448;
0.001139545366167;	0.000828114355590;	0.000484275404736;	0.000435909391433;
0.029321831255591;	0.021426322668360;	0.012541033150099;	0.011238552861042;
0.025163694428323;	0.018460071012195;	0.010909014010837;	0.009754294217841;
0.023104459488493;	0.016688036433786;	0.009922788729248;	0.008902266956659;
0.021489391051588;	0.015338975026052;	0.009224077062642;	0.008319431706751;
0.022535710948305;	0.016672996848102;	0.010866200124452;	0.014351241942030;
0.021188497052706;	0.015609681285280;	0.010190835252441;	0.013321713604027;
0.017970652257137;	0.012762103523324;	0.007836834671825;	0.007207592642839;
0.017736459542622;	0.012499674977253;	0.007701830327800;	0.007072016877218;
0.017218135169457;	0.012132727851708;	0.007524730509204;	0.006929065863236;
0.016496458510487;	0.011591432564288;	0.007231505979089;	0.006764094394901;
0.015981100156842;	0.011200093377455;	0.007032202432281;	0.006625269105736;
0.015355851220346;	0.010836976730443;	0.006828050930151;	0.006402948822157;
0.015322112997493;	0.010789788285535;	0.006775407814599;	0.006340695203079;
0.018138055242175;	0.015160060111782;	0.011831306152736;	0.008739505732693;
0.017712277193295;	0.014917319368814;	0.011576677522267;	0.008692183538425;
0.014507484174808;	0.010472877915162;	0.006624688075383;	0.006222499585876;
0.014244412326955;	0.010293708917781;	0.006585884068973;	0.006147643855674;
0.014499536485617;	0.010316936775381;	0.006563678168170;	0.006239632404438;
0.014350543849203;	0.010162183862260;	0.006461386649077;	0.006199250014155;
0.013649389055508;	0.009965622564352;	0.006367718062831;	0.006048874168933;
0.013650042202268;	0.009900544186066;	0.006337779137701;	0.006100601509987;
0.013989837958809;	0.010008329167303;	0.006352770575516;	0.006174916286964;
0.013490025987220;	0.009705025259596;	0.006207482133359;	0.006056783767850;
0.013188760755939;	0.009614264384658;	0.006175912945218;	0.006082979786042;
0.013443764229311;	0.009733740371599;	0.006344919816076;	0.006181580911969;
0.013577052052248;	0.009807667743219;	0.006479330193372;	0.006245947497857;
0.012843984883151;	0.009553163611692;	0.006298657255901;	0.006143258843892;
0.012895888812465;	0.009498001922289;	0.006254019660087;	0.006150542231228;
0.013191236269028;	0.009684017232737;	0.006355063570099;	0.006272089319410;
0.012696230272686;	0.009527798460361;	0.006328554063787;	0.006245472353712;
0.012895922283997;	0.009677910695696;	0.006460896935025;	0.006364224600925;
0.012997943198082;	0.009712880918847;	0.006502731486275;	0.006428844916987;
0.012549958668470;	0.009611400784660;	0.006478741750573;	0.006413468990008;
0.012800719302458;	0.009780368223812;	0.006563474990950;	0.006551577482963;
0.012781512272244;	0.009871604623918;	0.006662849412293;	0.006627019230419;
0.012464110043069;	0.009701114771271;	0.006649011400981;	0.006645095362372;
0.012796032067580;	0.009887227786485;	0.006776258692866;	0.006795545132331;
0.012466752998910;	0.009805551608375;	0.006749320122889;	0.006827237792968;
0.012625047822219;	0.010015428802353;	0.006928752397821;	0.006993834993330;
0.012949837941179;	0.010124333403763;	0.007031363056295;	0.007120570092980;
0.012395257795560;	0.009929543034613;	0.006957845908067;	0.007123133506901;
0.012593637498947;	0.010122487210194;	0.007116023407961;	0.007282365354990;
0.012997322303948;	0.010286951427856;	0.007247255520628;	0.007470425370479;
0.012548163512015;	0.010288944000134;	0.007304403879779;	0.007584614884216;
0.012652652061241;	0.010362837652388;	0.007392431242842;	0.007725415267290;
0.013106906812836;	0.010514802468001;	0.007509473961949;	0.007905828163149;
0.012593016760034;	0.010535386899399;	0.007617900244009;	0.008059252995504;
0.012574195264859;	0.010532236774210;	0.007687804587032;	0.008191721853285;
0.013176651107131;	0.010793284269930;	0.007845441736872;	0.008475103058194;
0.012807472707683;	0.010875684791586;	0.007993613846280;	0.008650918407018;
0.012753926957932;	0.010825193428813;	0.008052226306986;	0.008808098953783;
0.013206750391966;	0.011053622044843;	0.008217764644055;	0.009104506217432;
0.012893808710008;	0.011121227866695;	0.008344464286997;	0.009304525844805;
0.012878930451880;	0.011130658257881;	0.008435605763661;	0.009615493336425;
0.013320449585815;	0.011394294882834;	0.008666256762538;	0.009945183520341;
0.013071220536624;	0.011452889168652;	0.008787986281860;	0.010077447410229;
0.013023552741121;	0.011425437073724;	0.008872133311655;	0.010203365561704;
0.013342833448698;	0.011643374754857;	0.009075267447961;	0.010317103867658;
0.013181820957822;	0.011840643718648;	0.009313094693206;	0.010427394603832;
0.013341786018618;	0.011963542318273;	0.009475093689825;	0.010573435923804;
0.013524450963220;	0.011971230441542;	0.009609842058648;	0.010725055142944;
0.013246152379174;	0.012002833547162;	0.009794805748643;	0.010780193906567;
0.013491000975977;	0.012325168583851;	0.010047669521545;	0.010981836994004;
0.013869275908056;	0.012536010284113;	0.010255142726508;	0.011194181372485;
0.013507273557407;	0.012381344677175;	0.010301004230181;	0.011210208289791;
0.013649833057421;	0.012579209629394;	0.010582470761985;	0.011459360829716;
0.014022389198102;	0.012866456814396;	0.010855032475224;	0.011664636785552;
0.013562122390002;	0.012716592042631;	0.010902054071908;	0.011656102518119;
0.013784308203871;	0.012863190606334;	0.011170360991583;	0.011920747203102;
0.014286930004858;	0.013177828828773;	0.011486115114497;	0.012113646988051;
0.013797518380812;	0.013175052398747;	0.011625860858251;	0.012100530587065;
0.013840750429717;	0.013286003505242;	0.011792599498669;	0.012360659579989;
0.014449723367126;	0.013542636798673;	0.012082225515075;	0.012629603102767;
0.014433973367537;	0.013477986981672;	0.012206340497019;	0.012632004391397;
0.014100196215891;	0.013450188491776;	0.012307485766095;	0.012689734780762;
0.014249120806903;	0.013704789623224;	0.012573882249324;	0.012880614933776;
0.014569230966052;	0.013904385469780;	0.012809003250504;	0.013044014057215;
0.014129106679155;	0.013777805207994;	0.012826059265001;	0.013110895191150;
0.014150290779840;	0.013776030101725;	0.012945502622496;	0.013218093883718;
0.014681756507426;	0.014093135610296;	0.013391802285266;	0.013449678803476;
0.014800706576035;	0.014298632893378;	0.013642880676050;	0.013658061973207;
0.014419117962929;	0.014190857677996;	0.013494609600632;	0.013747045476014;
0.014517818178540;	0.014240837091687;	0.013467122760044;	0.013808832028766;
0.014823041909555;	0.014359457742446;	0.013602864256920;	0.013902190435192;
0.014672469577131;	0.014299834016485;	0.013698644661061;	0.014010080337061;
0.014438246169515;	0.014267973556464;	0.013764086808513;	0.014087122971111;
0.014470792107114;	0.014401918573712;	0.013923948821796;	0.014197830540539;
0.014742708860598;	0.014545886193907;	0.014008830981716;	0.014338784038023;
0.014668709059629;	0.014539291456764;	0.014074776785930;	0.014343261771162;
0.014336322103193;	0.014425568247726;	0.014122836055532;	0.014277167603717;
0.014156967495614;	0.014324841625325;	0.014113146175850;	0.014306652598453;
0.014351349642111;	0.014378620048492;	0.014201180948023;	0.014411731634171;
0.014400819509520;	0.014379109117438;	0.014220038456713;	0.014474051663092;
0.014224228962281;	0.014336142394470;	0.014228603503981;	0.014476637556700;
0.013743417437083;	0.014126866352610;	0.014152169309268;	0.014360416007868;
0.013597554430189;	0.013995444741158;	0.014102799744212;	0.014270107120626;
0.013678548833976;	0.013975838218939;	0.014151849471346;	0.014227397241377;
0.013381706111502;	0.013791621692107;	0.014133031372904;	0.014032937176375;
0.013031753106024;	0.013540274864418;	0.013948571637283;	0.013837262473825;
0.012488758005749;	0.013206781107086;	0.013658799096204;	0.013677888185248;
0.012250372574303;	0.012977020124275;	0.013481334870451;	0.013513706426681;
0.011931624510449;	0.012670060018443;	0.013264123378177;	0.013270168905244;
0.011489672532425;	0.012305971023924;	0.013004294893250;	0.012982336182231;
0.011229170285749;	0.011943752124264;	0.012733614310355;	0.012685966191687;
0.010820314012735;	0.011539201882797;	0.012379032808287;	0.012320108121888;
0.010465462323205;	0.011207070810603;	0.012035920948277;	0.011952130349070;
0.010158890403451;	0.010882355659275;	0.011723018810841;	0.011542532776342;
0.009814017628721;	0.010551726499814;	0.011447293813819;	0.011151493002674;
0.009386778006148;	0.010130783926759;	0.011011011442802;	0.010752487040095;
0.008925504254855;	0.009657121784848;	0.010480096056958;	0.010317168192799;
0.008462656880615;	0.009197516637052;	0.010036847653902;	0.009856651113417;
0.008007066940980;	0.008743561984582;	0.009587965925945;	0.009388632075695;
0.007608144111797;	0.008312706225209;	0.009145572473235;	0.008937399750448;
0.007195550474965;	0.007857817583491;	0.008675228459971;	0.008457196065429;
0.006778987229180;	0.007394470861522;	0.008196070213329;	0.007976393948985;
0.006372465378826;	0.006953073580586;	0.007746086303020;	0.007492641562090;
