0.000000000000000;	0.003240148824240;	0.001953967022413;	0.000955064498418;
0.044737371568715;	0.032750663010875;	0.022544860217129;	0.019848730686878;
0.038154464125693;	0.028240366389592;	0.019560515166761;	0.017111461518392;
0.033203452781644;	0.024792197128768;	0.017219740849579;	0.015009826233783;
0.030302250831862;	0.022693003618214;	0.015728017654922;	0.013660921629942;
0.028269556354030;	0.021165076746864;	0.014671331721494;	0.013019759289658;
0.027213669698451;	0.020575690627102;	0.014450001516171;	0.019633371223096;
0.025790332768797;	0.019603309456496;	0.013737421815845;	0.018061012943956;
0.024147341707329;	0.018310542738838;	0.012654805125114;	0.011310491896797;
0.023377768932195;	0.017709156570212;	0.012177675652149;	0.010874079873319;
0.022632375300063;	0.017165120714695;	0.011789969559478;	0.010705270204719;
0.021914870669216;	0.016692951234194;	0.011508738758639;	0.010808836865531;
0.021258149784249;	0.016176082571608;	0.011120492878739;	0.010425292683162;
0.020631115363281;	0.015736013946977;	0.010779404072222;	0.009937780977475;
0.020399008696153;	0.015585980715108;	0.010666798306494;	0.009965328405307;
0.020490685182014;	0.017498407018992;	0.015547958921600;	0.010831149448340;
0.019968944984669;	0.017108392558223;	0.015195888692040;	0.010649700989571;
0.019229177883694;	0.014870017286425;	0.010287186414829;	0.009690355642649;
0.019113722870375;	0.014813985241736;	0.010307916315525;	0.009866042828780;
0.018993000965066;	0.014716569882285;	0.010230260106339;	0.010004519147454;
0.018672349001765;	0.014479363353521;	0.010083001087594;	0.009792166814321;
0.018326636562284;	0.014343246914834;	0.009992927995810;	0.009753134959637;
0.018336785685763;	0.014360228105237;	0.010039637847292;	0.009977186309523;
0.018158848578683;	0.014192603203693;	0.009904889088065;	0.009915023768296;
0.017939781381216;	0.014065492774314;	0.009831096504887;	0.009898832652531;
0.017894863882950;	0.014141222745233;	0.009977611160741;	0.010145682771015;
0.017794228233510;	0.014111008222514;	0.010106726808432;	0.010192213350275;
0.017919142449074;	0.014231869120333;	0.010279416368833;	0.010367017761949;
0.017481838261068;	0.014026086738194;	0.010147033663985;	0.010340931386329;
0.017401672573169;	0.013933727880871;	0.010100653553728;	0.010305606809703;
0.017538007155449;	0.014042082821483;	0.010204438316124;	0.010457063780879;
0.017352353402968;	0.014026704570870;	0.010293547696013;	0.010512077838715;
0.017376943921691;	0.014064243730355;	0.010406166205945;	0.010580878932321;
0.017339892809266;	0.014068448660590;	0.010460947330300;	0.010669033813860;
0.017197482601955;	0.014063164243125;	0.010510493549781;	0.010733639950774;
0.017250713845322;	0.014073094768533;	0.010541934519483;	0.010792878005708;
0.017228927732601;	0.014214175109349;	0.010733390312597;	0.010926925541853;
0.017139598001931;	0.014190154227909;	0.010832578418913;	0.011022145826427;
0.017341964477401;	0.014300017119453;	0.010934903166739;	0.011137026802497;
0.017102157223816;	0.014228988590180;	0.010965326079715;	0.011201724861389;
0.017263979093571;	0.014396932882865;	0.011161410546177;	0.011364628501353;
0.017437096083518;	0.014531616908225;	0.011339526307655;	0.011493898348291;
0.017108858491992;	0.014408531914794;	0.011340124323005;	0.011539530608967;
