0.017508165343639;	0.010975651748764;	0.006394357080848;	0.006250897142146;
0.040819769465931;	0.011198654560571;	0.000000000000000;	0.000000000000000;
0.033944325271492;	0.011198755433812;	0.000000000000000;	0.000000000000000;
0.028684423705157;	0.009996584193611;	0.000000000000000;	0.000000000000000;
0.026450193301735;	0.008971213284097;	0.000000000000000;	0.000000000000000;
0.024943997329116;	0.008629806176918;	0.000000000000000;	0.000000000000000;
0.023033796022366;	0.008279887036743;	0.000000000000000;	0.000141740245911;
0.021540186679912;	0.008104096989174;	0.000000000000000;	0.000283480491823;
0.020338922603964;	0.008041288084752;	0.000000000000000;	0.000157836422611;
0.020261103473454;	0.008281181470996;	0.000000000000000;	0.000153866854153;
0.019786010653952;	0.008426288571033;	0.000000000000000;	0.000156456985171;
0.018631235379683;	0.008131580515045;	0.000000000000000;	0.000214842201327;
0.018151300039466;	0.007937610994216;	0.000000000000000;	0.000275635505600;
0.017327253885593;	0.007943537314958;	0.000000000000000;	0.000295546004785;
0.017305341180406;	0.008161652436508;	0.000000000000000;	0.000275425792476;
0.017724371122772;	0.008212436609389;	0.000000001751957;	0.000301778377316;
0.017184689301881;	0.008168693556098;	0.000000003503914;	0.000392163424748;
0.016184868412677;	0.008270732400538;	0.000000003464869;	0.000419127438620;
0.015752482326140;	0.008156394195876;	0.000180634697794;	0.000403813544452;
0.016300671202173;	0.008259695376004;	0.000163089718752;	0.000457757660490;
0.016367496014047;	0.008149536627672;	0.000159429679569;	0.000529302699341;
0.014980898632110;	0.008383741689429;	0.000153963943523;	0.000543487706656;
0.015074225297617;	0.008354917307392;	0.000146213955090;	0.000577251368919;
0.015853444376808;	0.008465395994065;	0.000148222670066;	0.000648979954908;
0.015216592120354;	0.008318383707115;	0.000145903705949;	0.000696761691552;
0.014576694008897;	0.008370979265135;	0.000142420078064;	0.000750233384711;
0.014997904985469;	0.008500460772392;	0.000247811220446;	0.000825314849761;
0.015260775679972;	0.008539304126890;	0.000453050848945;	0.001011816973831;
0.013842054618842;	0.008672547121236;	0.000390020126432;	0.001725804666360;
0.014210194310704;	0.008552875639781;	0.000388018576628;	0.002942494392865;
0.014698754229055;	0.008641117213577;	0.000420667459808;	0.003337639725723;
0.013699352988050;	0.008616908691947;	0.000497988306614;	0.003562002687724;
0.014114236737862;	0.008705303340276;	0.000565648288232;	0.003705920517554;
0.014288238799883;	0.008652365473653;	0.000628402948650;	0.003761613262644;
0.013413962601334;	0.008691436549588;	0.000696207136879;	0.003805646165673;
0.013918298310788;	0.008826136880445;	0.000718365627867;	0.003917245529533;
0.013627957452012;	0.009118005921052;	0.000798264224624;	0.003953431078039;
0.013280590255234;	0.008825969114244;	0.000936784865078;	0.004096552549200;
0.014025999164879;	0.008848747602842;	0.001041823994851;	0.004139309638583;
0.013192881147363;	0.008846781022836;	0.001095631532236;	0.004279597377068;
0.013437081850531;	0.009157381389082;	0.001196941784698;	0.004371316035116;
0.014125232959110;	0.009023122539043;	0.001344248282891;	0.004377281689166;
0.012970104538329;	0.008938521294341;	0.001442200888197;	0.004575883852905;
0.013285404664691;	0.009072027090840;	0.001533027339776;	0.004573513276360;
0.014105358163554;	0.008965480848882;	0.001705374580484;	0.004678495343296;
0.013021367172736;	0.009347229999984;	0.001838545195773;	0.004888505329572;
0.013263612648778;	0.009272835011385;	0.002279612966676;	0.004896785176112;
0.014276515980917;	0.009143631553809;	0.003137573879744;	0.004943482279486;
0.012767300857311;	0.009536149071820;	0.003586256031048;	0.005157133894394;
0.012779924396884;	0.009355164300226;	0.003853384953925;	0.005217466961839;
0.014159584778791;	0.009420735732004;	0.004034596232652;	0.005355510594050;
0.013081459742263;	0.009822534468379;	0.004224941143662;	0.005444139774254;
