0.084141308760855;	0.052937630901101;	0.027436798201309;	0.024503369128157;
0.086981427741118;	0.055499405734760;	0.028907824620603;	0.025624657867997;
0.088921950792188;	0.057117251706650;	0.029845788995183;	0.026370819438260;
0.090531141789103;	0.058456419170203;	0.030629675064751;	0.026995017374878;
0.091952212751743;	0.059574798732591;	0.031284996344904;	0.027528931296861;
0.093270757076028;	0.060584860716213;	0.031885753660714;	0.028027262645661;
0.094526006046396;	0.061502546944536;	0.032422801606650;	0.028480266060623;
0.097246249585923;	0.063907986470802;	0.034476682761042;	0.042023867855697;
0.098390263897484;	0.064751023847138;	0.034974290960286;	0.042460284160120;
0.099506740072887;	0.065576258570695;	0.035461155834882;	0.042889729289745;
0.100702954073277;	0.066443943521994;	0.035967273856639;	0.043333444948599;
0.101824237875123;	0.067264480356507;	0.036449755914794;	0.043770495650014;
0.102969023507032;	0.068082253142202;	0.036931694389410;	0.044236036238875;
0.104081142342597;	0.068877787975205;	0.037395974740317;	0.044677671205086;
0.105204719878225;	0.069672840510028;	0.037858903887880;	0.045110434433915;
0.106404675169889;	0.070528281955287;	0.038360702670736;	0.045577580207219;
0.110122088853441;	0.076394227680061;	0.050178248187309;	0.048919256350219;
0.111377525454508;	0.077347034446556;	0.050743740262103;	0.049463904584803;
0.112604113543528;	0.078273920578215;	0.051324904594140;	0.049971955919757;
0.113856861719076;	0.079202753764502;	0.051896208715075;	0.050496349425440;
0.115191416569745;	0.080171422976169;	0.052500238300826;	0.051098024905284;
0.116484919693968;	0.081096606210701;	0.053070230523525;	0.051652801773616;
0.117746062240010;	0.082036040840231;	0.053648180074908;	0.052191985939392;
0.119147311103937;	0.083026946969012;	0.054255036555824;	0.052824761009627;
0.120582851341961;	0.084105279729726;	0.054926007301456;	0.053482737260263;
0.121968716583965;	0.085071128715351;	0.055508581110827;	0.054083533527627;
0.123421213766756;	0.086179148384142;	0.056194541472032;	0.054797370511142;
0.124987595727693;	0.087295773120888;	0.056946639018547;	0.055521373040201;
0.126606550326271;	0.088539228040322;	0.057760809238528;	0.056301707240110;
0.128064648577619;	0.089607894361254;	0.058456706047862;	0.057038574362411;
0.129795505972899;	0.090894145572094;	0.059280524388258;	0.057862448325019;
0.131438939638515;	0.092106557221303;	0.060066864352177;	0.058705464602426;
0.133144472187565;	0.093417278590738;	0.060940573772033;	0.059573121086465;
0.134985940484221;	0.094778506974411;	0.061846034120424;	0.060528597542010;
0.136835785710775;	0.096209066136668;	0.062817815708179;	0.061508266621183;
0.138645786582089;	0.097588607317959;	0.063735009566319;	0.062490543284185;
0.140735313150573;	0.099193156730150;	0.064798201512703;	0.063606093754545;
0.142652701491398;	0.100702672404723;	0.065843244197467;	0.064686924092462;
