0.020034710035356;	0.011354049748908;	0.005955859078608;	0.005598093865448;
0.001054562710951;	0.000785954311389;	0.000455669006273;	0.000398144822972;
0.027289816003454;	0.020335997295998;	0.011794968419043;	0.010282483029199;
0.023456748079727;	0.017355715274650;	0.010169004424983;	0.008880380229910;
0.021537158237099;	0.015580775666126;	0.009198334305659;	0.008095304821208;
0.020047859263436;	0.014224315857815;	0.008474440275298;	0.007522616964210;
0.021566303018264;	0.015934891260427;	0.010382167303435;	0.013252071470838;
0.020136476472727;	0.014828738344685;	0.009667105877122;	0.012312590483527;
0.016523287961267;	0.011652212228965;	0.007073415130251;	0.006475708033751;
0.016365279631874;	0.011421733446152;	0.006936779440551;	0.006354735435200;
0.015940305029499;	0.011076242419679;	0.006746933972997;	0.006216466657517;
0.015174180411608;	0.010519098401623;	0.006452028137972;	0.006063778321184;
0.014700028871329;	0.010136646451497;	0.006244688041314;	0.005936912702275;
0.014098371631389;	0.009779784621701;	0.006042232540281;	0.005715451933086;
0.014104347107192;	0.009770923998833;	0.006014956119002;	0.005666266042450;
0.017500987505038;	0.014544448212060;	0.010917513116631;	0.008293336574833;
0.017094382468178;	0.014396018928364;	0.010745201717390;	0.008318818911227;
0.013432132565519;	0.009583744177254;	0.005952112452689;	0.005606431560186;
0.013162320953596;	0.009413575421076;	0.005923984209286;	0.005512376699917;
0.013488991778567;	0.009483961685254;	0.005922870523853;	0.005647234330888;
0.013409884067163;	0.009339803345870;	0.005834858606708;	0.005632503052406;
0.012631044929374;	0.009097141438336;	0.005713741623862;	0.005441047124052;
0.012678601221373;	0.009063460540439;	0.005683405779804;	0.005499443362101;
0.013110880955809;	0.009241830988856;	0.005745102099058;	0.005630966431869;
0.012608780895986;	0.008917809235923;	0.005575265720173;	0.005483002917455;
0.012293593270051;	0.008813821556121;	0.005524370274050;	0.005497415796033;
0.012598218468745;	0.008987235232858;	0.005752603095376;	0.005634448362772;
0.012809692556019;	0.009087786897029;	0.005902717550182;	0.005695440212746;
0.011984322676873;	0.008778642392870;	0.005693668412381;	0.005585660895652;
0.012074731700328;	0.008736102537340;	0.005646514591542;	0.005599499087927;
0.012450219510907;	0.008956223422424;	0.005752465565345;	0.005735879043543;
0.011912458492666;	0.008773087183349;	0.005718863048117;	0.005695086282022;
0.012171619431570;	0.008950446182148;	0.005864357244716;	0.005824683333005;
0.012310802276130;	0.009007188893300;	0.005920517329579;	0.005905107972096;
0.011825966330946;	0.008874844802663;	0.005872423084909;	0.005868626271913;
0.012139614604427;	0.009065034339079;	0.005952951423822;	0.006019045361132;
0.012101051207452;	0.009150786451244;	0.006059009204146;	0.006087374116984;
0.011789140068066;	0.008981096694675;	0.006046882074975;	0.006093887641841;
0.012193248766001;	0.009188417144744;	0.006175738321365;	0.006250287820957;
0.011844852334599;	0.009092844449326;	0.006140481069508;	0.006270681388678;
0.012047682693503;	0.009308646337935;	0.006315212555675;	0.006428734722727;
0.012387525035738;	0.009439142144285;	0.006433550240497;	0.006555475165214;
0.011790167617579;	0.009222549727645;	0.006346805002016;	0.006532975510416;
0.012041460673694;	0.009420512624176;	0.006490403967296;	0.006670985551766;
0.012487814340086;	0.009617876467663;	0.006648796028477;	0.006866463429953;
0.011980178501122;	0.009586645193998;	0.006686026188022;	0.006941636361921;
0.012106731939228;	0.009665353481736;	0.006759532488678;	0.007052176284250;
0.012650017446775;	0.009869696989194;	0.006907477749396;	0.007238539366959;
0.012026076118627;	0.009839148452382;	0.006983606573379;	0.007331394038697;
0.012004737762475;	0.009838844952685;	0.007043865509166;	0.007428948942878;
0.012731543238998;	0.010165636856313;	0.007235251346712;	0.007715775901798;
0.012282831135225;	0.010202169074870;	0.007350072991053;	0.007826052767930;
0.012244349773490;	0.010157223428159;	0.007401748701235;	0.007943410626667;
0.012778108035689;	0.010426404068425;	0.007585458486765;	0.008221301120875;
0.012410880669601;	0.010465191510482;	0.007687698343063;	0.008355758722637;
0.012394496046616;	0.010482648021763;	0.007783261491603;	0.008622740253194;
0.012891157068126;	0.010772978444507;	0.008024427851900;	0.008961580954525;
0.012619272677616;	0.010818126235008;	0.008126678364680;	0.009128011708201;
0.012560467752387;	0.010792717063420;	0.008205050470706;	0.009345661224141;
0.012911969851002;	0.011027743376019;	0.008410819741953;	0.009595755399137;
0.012756948202401;	0.011229381364881;	0.008639658309610;	0.009819157419228;
0.012919202200775;	0.011362712158326;	0.008798439536883;	0.010052174151023;
0.013095506356131;	0.011366583378556;	0.008919177338405;	0.010251236950255;
0.012806336225306;	0.011391317475893;	0.009086084423623;	0.010317410912157;
0.013074802811961;	0.011734579233176;	0.009347654004935;	0.010531476520843;
0.013483310417484;	0.011964032289037;	0.009561261511150;	0.010747531759610;
0.013099445430228;	0.011799030835991;	0.009588685744494;	0.010741326372193;
0.013233743299483;	0.012004733733114;	0.009864552332047;	0.010986781462583;
0.013621333717234;	0.012319511189752;	0.010151643456817;	0.011202442687516;
0.013137853781465;	0.012164475104891;	0.010185054334016;	0.011179744666945;
0.013364589487779;	0.012319824521862;	0.010445658195237;	0.011445680621269;
0.013886500060690;	0.012663582513174;	0.010778564809016;	0.011655542168917;
0.013352209715541;	0.012659944089014;	0.010916752519610;	0.011635344836529;
0.013371944133603;	0.012774481470953;	0.011085126347144;	0.011898659063962;
0.014030187316474;	0.013064292386318;	0.011393397844168;	0.012186940241004;
0.014030585468873;	0.013006063338738;	0.011523430337890;	0.012189063372737;
0.013649323292181;	0.012958423186950;	0.011621717696297;	0.012234270906348;
0.013796226134821;	0.013224539524141;	0.011911875259757;	0.012432299075986;
0.014127278303602;	0.013445438514771;	0.012191752796237;	0.012610830617501;
0.013625403259191;	0.013292284640460;	0.012227202963389;	0.012657457680679;
0.013647649436429;	0.013283597033927;	0.012376676893218;	0.012747827796545;
0.014249129780668;	0.013640106363085;	0.012899193170403;	0.013002152999430;
0.014376972853308;	0.013861133314432;	0.013212778668219;	0.013222323507984;
0.013931419475117;	0.013714027911814;	0.013058324482896;	0.013274854371709;
0.014034226377106;	0.013755271223390;	0.013031479822010;	0.013318740475532;
0.014370882795679;	0.013883741284103;	0.013183753781384;	0.013417816516565;
0.014207302587595;	0.013808619460708;	0.013269470221411;	0.013516458047466;
0.013950735742593;	0.013759133661856;	0.013310274670223;	0.013577515734149;
0.013991066134952;	0.013905154143630;	0.013466883161631;	0.013692405211188;
0.014298310015817;	0.014071461908274;	0.013552193121503;	0.013845473902740;
0.014215297632134;	0.014063704272709;	0.013607265411012;	0.013848499800704;
0.013844951970815;	0.013936326733116;	0.013641076618996;	0.013771827096084;
0.013655383696530;	0.013834420321908;	0.013628779716314;	0.013803255326268;
0.013893672674538;	0.013910818667106;	0.013733698457039;	0.013926478002089;
0.013963028945090;	0.013923112082961;	0.013759361053649;	0.014000955862288;
0.013780281583868;	0.013887005146718;	0.013777669595727;	0.014020644364937;
0.013268465664788;	0.013673682058416;	0.013706198582358;	0.013913021362210;
0.013142183994769;	0.013558393922642;	0.013673359268222;	0.013840191008752;
0.013273967845508;	0.013567290230511;	0.013749947314896;	0.013822427638820;
0.012973417694768;	0.013387718838015;	0.013743141109180;	0.013631559244372;
0.012621387012448;	0.013141090213176;	0.013568768456301;	0.013441081048785;
0.012058213615535;	0.012813831064927;	0.013289665812907;	0.013292870376741;
0.011849138782222;	0.012609552421302;	0.013135802530447;	0.013153498769639;
0.011552801516841;	0.012321413988192;	0.012937843388243;	0.012929329341840;
0.011095952672523;	0.011967450893548;	0.012694269676919;	0.012652967297520;
0.010848408148060;	0.011620542731097;	0.012446634150103;	0.012375779197302;
0.010451253198303;	0.011226867775773;	0.012110564039084;	0.012027103140468;
0.010120313736939;	0.010914464358948;	0.011788586905936;	0.011679691489455;
0.009852403576709;	0.010617554097868;	0.011498847151502;	0.011288868915747;
0.009543748310924;	0.010320014833118;	0.011250815432817;	0.010918849425511;
0.009136740218215;	0.009922466070981;	0.010834418762326;	0.010538180507192;
0.008696100719317;	0.009470449727486;	0.010322097360718;	0.010124009694838;
0.008256736738378;	0.009036433368675;	0.009902947164211;	0.009689007273552;
0.007826090002774;	0.008607684828880;	0.009478100293665;	0.009250104238227;
0.007479014350374;	0.008210847657780;	0.009063767054137;	0.008837249993923;
0.007117409447998;	0.007792509330008;	0.008622418603518;	0.008392862391617;
0.006725451525613;	0.007361552514110;	0.008171948907195;	0.007942718223168;
0.006342772513556;	0.006949147161595;	0.007751965605617;	0.007485438561017;
0.005945485720603;	0.006538947346228;	0.007292399223635;	0.007024681435019;
0.005573094634455;	0.006133352184609;	0.006823777823606;	0.006580104885747;
0.005217391596297;	0.005747065825471;	0.006407121817910;	0.006177780821472;
0.004865285367565;	0.005373807207782;	0.006014250882161;	0.005799909776623;
0.004559732451102;	0.005012618075993;	0.005589328234995;	0.005397060397360;
0.004267509793118;	0.004668668224573;	0.005185346659417;	0.005009113569338;
0.003963258913356;	0.004340660749646;	0.004832705981562;	0.004675830238614;
0.003674328851534;	0.004022328833027;	0.004484387151604;	0.004296806799588;
0.003410378150915;	0.003722567429665;	0.004143835766444;	0.003961947035092;
0.003196547373794;	0.003468678745177;	0.003841684847426;	0.003706264299230;
0.003002712070514;	0.003243927231255;	0.003560588387319;	0.003454591663590;
0.002809058254435;	0.003033850845197;	0.003308410783109;	0.003259377045393;
0.002641701642620;	0.002847836826835;	0.003101223887512;	0.003160361347616;
0.002481947679770;	0.002674261234157;	0.002907592977582;	0.003022782956917;
0.002346040394140;	0.002508263518571;	0.002716415777625;	0.002818089139152;
0.002229417241405;	0.002359056994141;	0.002540751947928;	0.002637366103344;
0.002072988348284;	0.002193563096512;	0.002347275520818;	0.002055458743261;
0.001956957588460;	0.002070704122709;	0.002200543214156;	0.001924923605083;
0.001902813958493;	0.002006621732934;	0.002125572789337;	0.002354866792969;
0.001808942751806;	0.001903318198495;	0.002016239556160;	0.002186694906065;
0.001703980636637;	0.001786424610397;	0.001889643605804;	0.001864997365819;
0.001622567549942;	0.001696173330655;	0.001783482733952;	0.001681300471531;
0.001558777401458;	0.001628071796662;	0.001698875949572;	0.001657549123798;
0.001496897645630;	0.001563786243662;	0.001631469853464;	0.001684358108705;
0.001422126923879;	0.001484786496169;	0.001556801469921;	0.001555690567836;
0.001359999454464;	0.001413694075820;	0.001480358937496;	0.001447990299151;
0.001307737566931;	0.001357520241396;	0.001414085712821;	0.001383804827276;
0.001257965331232;	0.001306682998639;	0.001358041264644;	0.001338135534444;
0.001209048013669;	0.001257099783739;	0.001302486961855;	0.001302720917787;
0.001166033358845;	0.001205713987888;	0.001248307657618;	0.001251745121000;
0.001126225294328;	0.001153428332727;	0.001193870567435;	0.001167236208883;
0.001086263262799;	0.001112009311189;	0.001145573938544;	0.001137493302527;
0.001049045607496;	0.001075410193537;	0.001103535095820;	0.001099007719536;
0.001005656224357;	0.001030312331496;	0.001058161579926;	0.001054992272360;
0.000963300006812;	0.000987731177380;	0.001015581099271;	0.001021296616355;
0.000927695500939;	0.000950492252800;	0.000979322776965;	0.000970544102217;
0.000893679347587;	0.000912073423737;	0.000933054041047;	0.000929697645638;
0.000860710774433;	0.000879426440866;	0.000895312127020;	0.000895530320103;
0.000827598246111;	0.000851209271910;	0.000876982834473;	0.000865632188153;
0.000795456778951;	0.000812486994642;	0.000831876287617;	0.000827367930054;
0.000767947762464;	0.000780112701517;	0.000789884000185;	0.000795695994984;
0.000742075917928;	0.000761147809421;	0.000784479410031;	0.000772029343686;
0.000710732798866;	0.000726521738345;	0.000746994682991;	0.000740540634709;
0.000684659550054;	0.000696753653526;	0.000701665176284;	0.000709577633931;
0.000668246033920;	0.000688743226884;	0.000709643999456;	0.000694659132098;
0.000637275542375;	0.000654940521385;	0.000670848507147;	0.000665859187498;
0.000610172128683;	0.000621684456020;	0.000624098988168;	0.000633924509378;
0.000594954659407;	0.000610476912522;	0.000622941884104;	0.000616905900232;
0.000573042153603;	0.000591552725094;	0.000607390443665;	0.000595696377500;
0.000553943326643;	0.000570526921206;	0.000582244450711;	0.000575452473324;
0.000543710044289;	0.000565304723325;	0.000590395984197;	0.000564518901705;
0.000525999415558;	0.000554552836519;	0.000595506549476;	0.000547323351052;
0.000499797131719;	0.000521459065451;	0.000551001770685;	0.000519997623979;
0.000473199085973;	0.000485540073394;	0.000494335359536;	0.000493257840925;
0.000452257508040;	0.000461390860610;	0.000458877097986;	0.000472327199286;
0.000440424457414;	0.000455972143853;	0.000468706340990;	0.000462178151375;
0.000417478637944;	0.000435686564444;	0.000455211616942;	0.000441021402575;
0.000387236942971;	0.000402265931616;	0.000414796375835;	0.000410829592925;
0.000359160190933;	0.000374598020075;	0.000387953130087;	0.000383481889535;
0.000328780577292;	0.000341794929849;	0.000355184088332;	0.000352508666732;
0.000295785557941;	0.000306937854976;	0.000319485612794;	0.000318997460807;
0.000262116054316;	0.000272361183114;	0.000285150430705;	0.000283529853353;
0.000222882364588;	0.000232373652693;	0.000245722418072;	0.000243252071378;
0.000174376737981;	0.000184164133821;	0.000196671798580;	0.000195866753630;
0.000124661514435;	0.000134994073331;	0.000148513255283;	0.000147470855463;
0.000079398736478;	0.000086891559840;	0.000096795041473;	0.000096510953317;
0.000043072287487;	0.000047309627294;	0.000052775862628;	0.000052607213568;
0.000017994029515;	0.000019827871717;	0.000022226901990;	0.000022114067210;
0.000005360262854;	0.000005946455073;	0.000006723383788;	0.000006608064652;
0.000001125920614;	0.000001274616899;	0.000001483013667;	0.000001427104096;
0.000000132163745;	0.000000152946441;	0.000000179473147;	0.000000163056612;
0.000000008464698;	0.000000010060144;	0.000000012386177;	0.000000010516847;
0.000000000404444;	0.000000000504790;	0.000000000662101;	0.000000000568770;
0.000000000021151;	0.000000000028869;	0.000000000043006;	0.000000000024884;
0.000000000000998;	0.000000000001306;	0.000000000001814;	0.000000000001138;
0.000000000000263;	0.000000000000294;	0.000000000000335;	0.000000000000282;
0.000000000000154;	0.000000000000163;	0.000000000000174;	0.000000000000158;
0.000000000000123;	0.000000000000129;	0.000000000000135;	0.000000000000123;
0.000000000000103;	0.000000000000106;	0.000000000000111;	0.000000000000104;
0.000000000000083;	0.000000000000087;	0.000000000000090;	0.000000000000084;
0.000000000000055;	0.000000000000057;	0.000000000000060;	0.000000000000055;
0.000000000000029;	0.000000000000030;	0.000000000000031;	0.000000000000029;
