0.025299261334850;	0.014949264981420;	0.007586522138559;	0.007012907695637;
0.026707911983370;	0.016063719276679;	0.008269040692084;	0.007596211387259;
0.027740326305037;	0.016844488265826;	0.008756387222857;	0.008022034727336;
0.028638725090465;	0.017524109757619;	0.009180749325863;	0.008391264165968;
0.029452146390630;	0.018134611117275;	0.009566985735221;	0.008729663414418;
0.030258224276369;	0.018723918643776;	0.009937455166724;	0.009057088017062;
0.031012107585846;	0.019273330949361;	0.010288236972847;	0.009369739627796;
0.032053280193478;	0.020112958875180;	0.010935179157871;	0.012561809159815;
0.032768215880272;	0.020633536371715;	0.011269779543411;	0.012866444125838;
0.033475071598845;	0.021147173623615;	0.011600400585512;	0.013168640627242;
0.034223577958323;	0.021683119873173;	0.011944490000757;	0.013482553093959;
0.034940362963009;	0.022200746730114;	0.012279184680061;	0.013791652168980;
0.035665823367860;	0.022718974878062;	0.012615536619474;	0.014109484518458;
0.036384949255350;	0.023234233750449;	0.012950885532842;	0.014425597717874;
0.037099307978111;	0.023749711503481;	0.013287641725120;	0.014740948594141;
0.037868896464693;	0.024299492818866;	0.013643127704171;	0.015073748350956;
0.039144755548914;	0.025927406539803;	0.016546796776845;	0.015989367132259;
0.039934399256978;	0.026500843719209;	0.016916636480661;	0.016342610578815;
0.040708575608334;	0.027077094603197;	0.017301855874726;	0.016695860937517;
0.041520180828595;	0.027669470717667;	0.017691978156710;	0.017061554759844;
0.042386988565128;	0.028296735208705;	0.018104590864634;	0.017456532986467;
0.043242613436217;	0.028912765341929;	0.018509639137152;	0.017844384809358;
0.044070864454766;	0.029545411095849;	0.018932833963189;	0.018239113710933;
0.044992642008359;	0.030200220520730;	0.019361659371306;	0.018661815817665;
0.045934341509486;	0.030904254703476;	0.019824569756865;	0.019102818255849;
0.046847399756694;	0.031557988485517;	0.020257198404282;	0.019531717155030;
0.047807047322818;	0.032291903617219;	0.020743688692809;	0.020004552700088;
0.048830934117006;	0.033018767767545;	0.021239533009246;	0.020484699144408;
0.049888759507830;	0.033823743048977;	0.021784869621382;	0.021002145144684;
0.050856473403038;	0.034546937434905;	0.022281102437600;	0.021494089258193;
0.052005022727080;	0.035402492299434;	0.022855867617731;	0.022050425749793;
0.053098035027031;	0.036211671576929;	0.023405612246154;	0.022600714784003;
0.054226444884101;	0.037086711049833;	0.024011260991168;	0.023185435722929;
0.055445944149273;	0.037986610370187;	0.024626959104346;	0.023800173637862;
0.056677753622455;	0.038935386057115;	0.025286558753812;	0.024441638438579;
0.057887668372617;	0.039866102880049;	0.025934114807016;	0.025089415353613;
0.059277437128829;	0.040926766450171;	0.026661691062650;	0.025811060915648;
0.060564279578491;	0.041937427585161;	0.027375775973341;	0.026517950812632;
0.061975059354005;	0.043030342340367;	0.028147764050217;	0.027289250529916;
0.063440900115321;	0.044162186304262;	0.028943711631946;	0.028083141721042;
0.064870615785407;	0.045303613167488;	0.029759651156483;	0.028910732855806;
0.066496667387293;	0.046572289265929;	0.030659541174099;	0.029802702266921;
0.068104468752680;	0.047829405911241;	0.031562090403650;	0.030722060247505;
0.069687800523377;	0.049120074842347;	0.032497730587045;	0.031665490031042;
0.071483735035387;	0.050523395236351;	0.033507318726508;	0.032691704145462;
0.073294214900030;	0.051964840446333;	0.034554322935002;	0.033758450797339;
0.075075884436346;	0.053446964987357;	0.035644944059720;	0.034876083686748;
0.077054945177391;	0.055015706906899;	0.036789065228939;	0.036052992952512;
0.079120193694916;	0.056674176299865;	0.038005158102229;	0.037312383411442;
0.081055106642411;	0.058330327692432;	0.039252829970223;	0.038598509794986;
0.083259333408434;	0.060106140171626;	0.040573911507257;	0.039980573917229;
0.085565525015482;	0.062001691930968;	0.041981454412306;	0.041463342235456;
0.087779667729637;	0.063903467165504;	0.043436240370601;	0.042980091759965;
0.090231215383170;	0.065917094812003;	0.044959203665024;	0.044611959072362;
0.092794784643203;	0.068064581620675;	0.046592993664663;	0.046347804347632;
0.095285960774622;	0.070223351449758;	0.048262456669476;	0.048146396689892;
0.098025536565153;	0.072531412314149;	0.050050319213021;	0.050118597111386;
0.100896134320259;	0.074974411769439;	0.051944911245766;	0.052192397638070;
0.103718207524313;	0.077454102281735;	0.053902626102706;	0.054376839739372;
0.106762534759040;	0.080058947506398;	0.055963485545146;	0.056694789874130;
0.109943811716685;	0.082831088264426;	0.058161018677971;	0.059151843328846;
0.113138309374307;	0.085704116107702;	0.060480672571171;	0.061734008343469;
0.116630900356699;	0.088742903926016;	0.062913853348653;	0.064474731318415;
0.120130764609542;	0.091831513364996;	0.065456544841036;	0.067331813687216;
0.123719359976131;	0.095088810541594;	0.068147758458477;	0.070290101539941;
0.127627622875907;	0.098585443833801;	0.071024918389862;	0.073473546222551;
0.131693864706328;	0.102212207221306;	0.074031369801962;	0.076766897911751;
0.135654640996238;	0.105850144529064;	0.077116078934839;	0.080163105994259;
0.140106511335462;	0.109871093751776;	0.080514400061234;	0.083848630792531;
0.144578965794330;	0.113962648381878;	0.083997922538635;	0.087624243502370;
0.149031103918486;	0.118148774848532;	0.087645593390455;	0.091543975244802;
0.153987040372076;	0.122652181296148;	0.091554743367908;	0.095775251156932;
0.159105056923761;	0.127388107955422;	0.095699784581048;	0.100125505217113;
0.164047978781745;	0.132176279094802;	0.099974419063838;	0.104631059582891;
0.169553439319510;	0.137334771193875;	0.104541385541172;	0.109489263454891;
0.175329005693306;	0.142711465677925;	0.109360824227694;	0.114543574982298;
0.181209567666521;	0.148195727643891;	0.114338518289032;	0.119741607131466;
0.187088616829038;	0.153893589740592;	0.119569733284874;	0.125180576410539;
0.193532603061799;	0.159995670739206;	0.125154780167096;	0.130921465193222;
0.200106479371364;	0.166302819782211;	0.131000054601896;	0.136907953930524;
0.206559124804757;	0.172673346538180;	0.136991426367375;	0.143079206436040;
0.213616443163922;	0.179429729222674;	0.143381354419475;	0.149572799776577;
0.221097871998651;	0.186643900250614;	0.150311650702285;	0.156449742146658;
0.228786488596978;	0.194098457386282;	0.157454497049717;	0.163626591367531;
0.236343869460892;	0.201629920796597;	0.164696123928317;	0.171022757558892;
0.244691466297330;	0.209653915523652;	0.172308807358603;	0.178751871458304;
0.253125965311152;	0.217877102783058;	0.180223932185149;	0.186786327037058;
0.261867005819422;	0.226378590976916;	0.188452763770031;	0.195164613837304;
0.270597873071220;	0.235102922939440;	0.196962444283500;	0.203826028926333;
0.280018955797768;	0.244380017849356;	0.205971446639291;	0.212939687324576;
0.289737826029320;	0.253935364667463;	0.215195682730589;	0.222410413658983;
0.299708894420482;	0.263847153814879;	0.224905585035138;	0.232161199225921;
0.309614373799809;	0.273877590711092;	0.234800098724462;	0.242174606383058;
0.320007269313333;	0.284328808428958;	0.245159008901628;	0.252639456026695;
0.330940112528214;	0.295196873061613;	0.255897467057780;	0.263538071962957;
0.342151785386095;	0.306402105682409;	0.267016036351690;	0.274843757776691;
